Gene = TAF12
index = 1372
Annotated 5SS: [   75 21153 25114 29820 37695]
Annotated 3SS: [20900 25035 29704 37605 39491]
SMsplice 5SS: [   75 19036 25114 29820 37695 39539 39833]
SMsplice 3SS: [18939 25035 29704 37605 39491 39653 39947]
top_k =  500
Partition function (log Z): -2.8650618978130633

Sorted 5' Splice Sites (High to Low Probability):
Position 37695: 0.999416087277246
Position 25114: 0.9419934580080369
Position 29820: 0.9378436896776169
Position 75: 0.9316986752292741
Position 19036: 0.8510029287150294
Position 39833: 0.6384549203390344
Position 39539: 0.6312646585334983
Position 21153: 0.5589399704563914
Position 31649: 0.27306375796911597
Position 29394: 0.19957741226491973
Position 2115: 0.14899707125490258
Position 36325: 0.1268919661785273
Position 38611: 0.09021047603594988
Position 31762: 0.0694148057627931
Position 25119: 0.0580065419589908
Position 29795: 0.054667374318250375
Position 37907: 0.047465761065366915
Position 31658: 0.03429807532642039
Position 37884: 0.023353895366225237
Position 412: 0.02276745572757846
Position 426: 0.020746712373183967
Position 38105: 0.019097888470231784
Position 38066: 0.01653036375269342
Position 38244: 0.0155097589788568
Position 30443: 0.012375987767384924
Position 648: 0.012252048655071119
Position 37921: 0.011667601852184026
Position 39559: 0.0077548051208773255
Position 30205: 0.006990404871579353
Position 145: 0.006343216170845919
Position 39754: 0.004936068679937905
Position 185: 0.00228577847062768
Position 39373: 0.0015840301562611559
Position 38931: 0.0015505529316630468
Position 165: 0.00154157690221553
Position 37827: 0.0011924050795387854
Position 38329: 0.0011904700385264178
Position 141: 0.0010436268800741095
Position 30201: 0.0009465800755057868
Position 38485: 0.0008969990901349557
Position 30511: 0.0008504610910913757
Position 29845: 0.0007947307259093838
Position 371: 0.0007668707453631701
Position 38535: 0.0007213989701371119
Position 38199: 0.0007046950698033254
Position 38108: 0.0006675257397885469
Position 40042: 0.0006152871731284543
Position 37929: 0.0004674527468521661
Position 38167: 0.0002681102050185292
Position 38193: 0.0002645440559733507
Position 713: 0.00022086002803065524
Position 1134: 0.00015469374912924927
Position 39823: 0.00010675398159419877
Position 151: 3.378609029608074e-05
Position 95: 2.720716256568273e-05
Position 1709: 2.679699747499833e-05
Position 513: 2.569383100003829e-05
Position 1100: 2.4754729885735456e-05
Position 726: 2.0673175708969655e-05
Position 1123: 1.9573082699941225e-05
Position 1170: 9.326242054568127e-17
Position 632: 1.2154762904329642e-18
Position 1032: 9.785987975260372e-19
Position 418: 9.167296836322284e-19
Position 652: 5.787331110950489e-19
Position 248: 5.556991324959883e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 25035: 0.9999999999670278
Position 37605: 0.9995675082672274
Position 29704: 0.9915604731566516
Position 18939: 0.8510029287150294
Position 39491: 0.786453896250058
Position 39947: 0.7772970827174203
Position 20900: 0.5589399704563915
Position 39653: 0.4394568954609447
Position 31542: 0.3307827823902847
Position 29339: 0.19957741226491973
Position 2005: 0.14452054136351342
Position 39628: 0.13699926583881966
Position 36209: 0.12689196617852727
Position 37802: 0.10229305281858077
Position 38396: 0.08134979445768553
Position 39324: 0.03768749669773381
Position 37980: 0.035472593119852215
Position 39372: 0.022282119785854745
Position 39744: 0.020475316756157772
Position 31684: 0.018868798542997178
Position 31411: 0.013296521434497884
Position 30341: 0.013228516316221876
Position 39658: 0.011259039356963645
Position 38427: 0.008712079083821529
Position 31383: 0.0073457691575448646
Position 39994: 0.007001518399483058
Position 30125: 0.006602220195820753
Position 31633: 0.006492340295207774
Position 38166: 0.005671264944768529
Position 39911: 0.005571591255108987
Position 39343: 0.004890898032299172
Position 2001: 0.004476529899143195
Position 38736: 0.003933134708463635
Position 40109: 0.0037176223776149175
Position 39693: 0.0030172356194786616
Position 37825: 0.0025491832319081303
Position 39396: 0.0024414011020793508
Position 39258: 0.00227097554177949
Position 37779: 0.0021133101813648613
Position 29572: 0.0017453215651254384
Position 39633: 0.0016839473399933636
Position 39700: 0.0016694069797529916
Position 39975: 0.0016058055604481682
Position 38535: 0.0015693579395959585
Position 38102: 0.0015031227710015143
Position 30099: 0.00133476475126438
Position 39764: 0.00103597901943341
Position 38248: 0.0009133244597522604
Position 38308: 0.000599031680784696
Position 38182: 0.0005791882367607446
Position 38104: 0.0005240218035080459
Position 38549: 0.0005135320440034383
Position 38563: 0.0004310635854157962
Position 38412: 0.00017831634708360204
Position 38344: 0.00014122811045307417
Position 39971: 0.00013167306885545393
Position 39493: 0.00012190214254030437
Position 39954: 5.9469260566918556e-05
Position 38190: 4.419544178259745e-05
Position 38056: 2.9797096581687803e-05
Position 40199: 2.1197071708822315e-05
Position 38333: 1.397802074214946e-05
Position 38108: 1.0827571747467306e-05
Position 37946: 9.313848384958914e-06
Position 37821: 5.691399121240604e-06
Position 38349: 1.2236521141728237e-06
Position 1279: 9.245320698149883e-12
Position 1600: 4.511921890300349e-12
Position 6110: 4.385724534587395e-12
Position 3545: 4.239886462031066e-12
Position 3328: 3.1883416344536633e-12
Position 1275: 5.15567389137308e-13
Position 1596: 1.243267222814427e-13
Position 1661: 2.4248464273999447e-14
Position 1559: 3.823592407838664e-15
Position 2037: 2.081392879693034e-15
Position 1299: 1.1908634115855593e-15
Position 1439: 1.0450142029765783e-15
Position 1349: 6.60804846790017e-16
