Gene = HACD4
index = 637
Annotated 5SS: [   84  2342  5041 15739 20048 23616]
Annotated 3SS: [ 2237  4912 15625 19940 23489 24516]
SMsplice 5SS: [   84  1814  2342  5041 13688 13828 15739 20048 23616]
SMsplice 3SS: [ 1726  2150  4912 13633 13756 15625 19940 23489 24516]
top_k =  500
Partition function (log Z): 0.4574043407917543

Sorted 5' Splice Sites (High to Low Probability):
Position 2342: 0.990444269135306
Position 20048: 0.9902179748449282
Position 15739: 0.9720483082309967
Position 23616: 0.8995801533712036
Position 13688: 0.8852244730324823
Position 84: 0.7923050942416577
Position 5041: 0.771084548685835
Position 1814: 0.6104137832919159
Position 13828: 0.540136440854049
Position 508: 0.4045864462717058
Position 237: 0.3123902657801194
Position 20912: 0.28557520359639144
Position 22311: 0.2495540637052965
Position 13859: 0.2301576966767793
Position 21402: 0.2047460627140321
Position 873: 0.1965226745853649
Position 24885: 0.1846991443578622
Position 547: 0.15526633505739368
Position 5328: 0.14638125814447114
Position 20293: 0.14507244826411003
Position 2974: 0.12567987415239723
Position 1902: 0.1220221414280584
Position 1868: 0.1207903798281394
Position 19588: 0.11911374559102002
Position 2061: 0.11151323179991106
Position 23900: 0.10556588282808534
Position 16818: 0.07722499193027425
Position 2753: 0.06191118337119367
Position 1878: 0.0614723646532286
Position 9671: 0.05794030218162515
Position 16436: 0.05036968624030976
Position 20410: 0.04879150808510747
Position 24202: 0.04056059525541168
Position 999: 0.035688158470940784
Position 2056: 0.032904863864458414
Position 21725: 0.03284110768508722
Position 24652: 0.03242372608798254
Position 1825: 0.027081873937684
Position 20632: 0.025420759936802408
Position 16691: 0.02420788456344797
Position 24321: 0.020143415468720612
Position 24270: 0.018965307843440773
Position 20304: 0.016818742356740156
Position 2151: 0.015263966098049288
Position 1538: 0.013668169996941242
Position 24670: 0.011971668207820193
Position 1550: 0.010490937284033322
Position 16299: 0.009579602279380124
Position 21759: 0.009315130848605748
Position 415: 0.008170946668959043
Position 21067: 0.008101028248223051
Position 24054: 0.008097712705021133
Position 344: 0.006589894688749208
Position 23301: 0.0063202994568584605
Position 2065: 0.004230089255409557
Position 22595: 0.00422997718517154
Position 23769: 0.0031906357834468866
Position 1367: 0.0028223048198387185
Position 20778: 0.0027158211043904774
Position 456: 0.0022576329738219526
Position 1742: 0.002207689856748575
Position 2736: 0.002087095012554419
Position 2238: 0.0020463002177877002
Position 2102: 0.0018119255270487027
Position 21473: 0.001703200585720133
Position 5031: 0.00163517540614186
Position 901: 0.00156511499691097
Position 428: 0.0014533370138787936
Position 2218: 0.0012256782390299074
Position 15824: 0.0010966049655917567
Position 2011: 0.0007233934899080599
Position 16400: 0.0006825994292830873
Position 937: 0.0005416624957551488
Position 5045: 0.000532474644511006
Position 1272: 0.00045393164994505955
Position 407: 0.00042511909722700705
Position 21970: 0.0004094027139993308
Position 3276: 0.0003556313765283205
Position 23754: 0.0002376089912902171
Position 767: 0.00020023102377352385
Position 359: 0.00019367130934568716
Position 1312: 0.00015727908165666182
Position 4406: 0.00011470851436444152
Position 698: 0.00010741660168269834
Position 1882: 9.677634665155441e-05
Position 2587: 6.688051502564923e-05
Position 2508: 3.6459583583598165e-05
