Gene = CLDN16
index = 377
Annotated 5SS: [  572 14568 17055 20634]
Annotated 3SS: [14464 16889 20441 22030]
SMsplice 5SS: [  572 14568 17055 20634]
SMsplice 3SS: [14464 16889 20441 22030]
top_k =  500
Partition function (log Z): -12.054277171971359

Sorted 5' Splice Sites (High to Low Probability):
Position 14568: 0.9625991509639223
Position 20634: 0.8629618632964711
Position 17055: 0.7773437936848517
Position 572: 0.7291297084047751
Position 365: 0.24451965051527358
Position 14288: 0.1957991199069195
Position 22180: 0.18928956918812323
Position 22230: 0.18261625280089783
Position 1398: 0.15173382024159454
Position 22140: 0.12039634700429748
Position 11213: 0.11004109103519998
Position 13562: 0.10395618264206329
Position 2268: 0.10386118221188914
Position 10953: 0.06843691103022473
Position 22728: 0.06009115170717074
Position 20378: 0.040359207636331274
Position 15836: 0.032666623173872464
Position 10713: 0.01210342879789167
Position 10985: 0.0074195541411697765
Position 11252: 0.0055352369983139044
Position 753: 0.004123735216687648
Position 548: 0.00137232086095404
Position 151: 0.001339457386127698
Position 268: 0.0013157193982693805
Position 326: 0.0011349681846326697
Position 66: 0.0007930631189866136
Position 1932: 0.0006254910702387847
Position 336: 0.0005466888744553244
Position 126: 0.00043519628211291116
Position 1220: 0.00039324846530090947
Position 832: 0.00035334065848182923
Position 1142: 0.0003225226536716469
Position 640: 0.00021259685371732747
Position 1092: 0.00012947416021388193
Position 79: 0.00012412231944354833
Position 652: 0.0001116652244597255
Position 235: 2.337244269111713e-05
Position 6907: 2.211329950221426e-05
Position 10: 2.1816147339305635e-05
Position 146: 2.0232565872911275e-05
Position 1936: 2.0206529022544026e-05
Position 1277: 1.797195446479164e-05
Position 9786: 1.7570608734772065e-05
Position 6159: 1.4498876506453988e-05
Position 2254: 1.2006291578729906e-05
Position 9963: 1.1530731469205837e-05
Position 903: 3.801544598231017e-07
Position 121: 1.8819582641839598e-07
Position 282: 1.172063307550095e-07
Position 402: 2.718553849030071e-08
Position 272: 2.100014393149745e-08
Position 58: 1.5990491883230785e-08
Position 286: 1.2611545674596489e-08
Position 347: 1.3893673924804598e-09
Position 417: 1.2422572918664255e-09
Position 511: 7.831732190261285e-10
Position 540: 2.3074525237132195e-10
Position 419: 1.7912472411170346e-10
Position 740: 1.4112772691609788e-10
Position 161: 1.395906291268594e-10
Position 521: 7.123325971301659e-11
Position 707: 5.0180293969719735e-12
Position 626: 2.859430935549211e-12
Position 102: 1.9901036412720117e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 14464: 0.9204339157668419
Position 20441: 0.8493750866453074
Position 16889: 0.7785486814676187
Position 22030: 0.6255553259473101
Position 23628: 0.2492567124310347
Position 14214: 0.23947974616354423
Position 22692: 0.2310901226236218
Position 23569: 0.22028930067638633
Position 11145: 0.11575144116253207
Position 13426: 0.1040879758976739
Position 2180: 0.10318616227017649
Position 23588: 0.07278307835963499
Position 10927: 0.06815299544478758
Position 21889: 0.06576425892384684
Position 1262: 0.05693409483290488
Position 20106: 0.04934295449822359
Position 20422: 0.03626761238505604
Position 1314: 0.03426948263113955
Position 22652: 0.028370044907989306
Position 1193: 0.026618038726828972
Position 10408: 0.02003835503359251
Position 15771: 0.018320387620798625
Position 15581: 0.014912760510198075
Position 1265: 0.01100404573125656
Position 22067: 0.010941985968467741
Position 1215: 0.005404073687853766
Position 19310: 0.004651878414873544
Position 1240: 0.001525179087223245
Position 17255: 0.0013910271577453628
Position 17172: 0.0013394939928709395
Position 18067: 0.001323686140848906
Position 1357: 0.0011826144323394178
Position 17309: 0.0007159979510037557
Position 2070: 0.0007016010787591315
Position 18762: 0.0006846032603762757
Position 18502: 0.0006704668459628566
Position 16366: 0.0005864784668759966
Position 1130: 0.0005508237008572844
Position 18064: 0.0004976110942040629
Position 990: 0.00038847613822277325
Position 1288: 0.00031196541424410363
Position 814: 0.0002152828457113845
Position 1092: 0.0001989571413482761
Position 15941: 0.00018171717310542758
Position 14818: 0.00015663931039042834
Position 15207: 0.0001431805553161814
Position 8012: 0.00012545392132757793
Position 958: 6.20870228948234e-05
Position 10179: 5.718941233915722e-05
Position 1864: 5.5009073737535305e-05
Position 1762: 4.627888478618797e-05
Position 9962: 4.376674334351046e-05
