Gene = TSTD2
index = 1501
Annotated 5SS: [  333  6178  7895 15819 22002 23230 27433 28093 28849]
Annotated 3SS: [ 5962  7577 15697 21875 23123 27313 27933 28709 30807]
SMsplice 5SS: [  262  6270  6571  7895 15819 18815 22002 27233 27433 28093 28245 28849]
SMsplice 3SS: [ 5962  6424  7797 15697 18709 21875 27098 27313 27933 28180 28709 30863]
top_k =  500
Partition function (log Z): 0.949917941618283

Sorted 5' Splice Sites (High to Low Probability):
Position 22002: 0.9997464933770056
Position 15819: 0.9567213252674754
Position 262: 0.8798021933777904
Position 27233: 0.8651341948600034
Position 7895: 0.8585384297579483
Position 28093: 0.844101588695156
Position 28245: 0.7591586924106251
Position 6522: 0.743229806175507
Position 27433: 0.6558896760699805
Position 28849: 0.6237523283250104
Position 11593: 0.5571467876986876
Position 18815: 0.5514670838160003
Position 6270: 0.45242042564438467
Position 6178: 0.41271763189759636
Position 27600: 0.4071719349939746
Position 23230: 0.32787933653964185
Position 30218: 0.16622879237237032
Position 31710: 0.13994150909574618
Position 27800: 0.12412830837665852
Position 17276: 0.12385128022821261
Position 333: 0.1145322350130569
Position 2958: 0.11450118698758877
Position 27247: 0.11119363666825557
Position 30770: 0.10434709829367396
Position 31053: 0.09788375260423413
Position 23890: 0.08735588234401304
Position 29800: 0.08399636830560588
Position 3236: 0.08052506638511729
Position 23641: 0.07306317108280794
Position 7062: 0.055979276916843644
Position 3330: 0.05024071624572353
Position 3211: 0.05015314690435694
Position 28649: 0.041449515717467376
Position 6208: 0.040884919881933345
Position 30507: 0.034321873226879684
Position 15490: 0.029399046405170007
Position 20225: 0.024380304750663898
Position 6482: 0.02363489053617422
Position 3932: 0.021948430063565724
Position 4350: 0.0217342733615974
Position 29636: 0.02157303200693552
Position 30758: 0.020088223973522293
Position 4821: 0.019925457367311997
Position 30168: 0.018985108968659247
Position 6962: 0.018892742764909137
Position 17802: 0.01827462811148435
Position 27748: 0.01681758125470168
Position 4789: 0.011228309785332213
Position 5966: 0.011005377472381096
Position 22944: 0.009941248055276767
Position 5839: 0.009492581173998597
Position 31138: 0.00865609721092647
Position 3144: 0.008356812103223357
Position 18809: 0.007172986455618954
Position 22677: 0.00677709512351968
Position 5293: 0.006401880432098083
Position 22951: 0.006041645921266013
Position 28665: 0.005526618933691822
Position 22729: 0.005390266609775503
Position 6340: 0.005100177696064705
Position 2863: 0.004928716124270132
Position 3738: 0.004784345187995617
Position 1651: 0.004595522150182904
Position 2656: 0.004217151500344414
Position 30200: 0.0036864411708406666
Position 6325: 0.002807867529337067
Position 31331: 0.002716064328482778
Position 5465: 0.0023356608377931632
Position 4726: 0.00220261647384801
Position 3400: 0.0021503780767845337
Position 27852: 0.0021272947584590634
Position 6252: 0.002111331012119834
Position 28061: 0.0016935056820851153
Position 202: 0.0016431648228278151
Position 394: 0.0016324896220706417
Position 27493: 0.0016042999774508924
Position 4019: 0.0015885205023970384
Position 27467: 0.0015126341165774936
Position 4557: 0.0012051949828258024
Position 461: 0.0011991888268682185
Position 6516: 0.0010484896881263514
Position 1527: 0.0010409743618592575
Position 28853: 0.0010265666381881837
Position 7210: 0.0008180664323627347
Position 3054: 0.0007848984754583787
Position 29179: 0.0007443510448113499
Position 3306: 0.0006999396483865309
Position 1403: 0.000689451903471585
Position 2206: 0.0006816551378741682
Position 2690: 0.0006689984468995519
Position 6766: 0.0006408773368973958
Position 3240: 0.0005883960933124434
Position 4745: 0.0004966293411131692
Position 24293: 0.0004448486460206246
Position 3524: 0.0004162053181134979
Position 6609: 0.00035845445762529255
Position 27437: 0.00030466629557085163
Position 3555: 0.0002668852060464472
Position 2845: 0.00025408674329900486
Position 31144: 0.0002421124101443123
Position 22256: 0.00023497166202365752
Position 52: 0.00020648956781014254
Position 24642: 0.00013370526951241783
Position 22337: 0.00013352610502992158
Position 1170: 0.00012534881971477848
Position 89: 9.767772680523106e-05
