Gene = INSL6
index = 704
Annotated 5SS: [355]
Annotated 3SS: [21402]
SMsplice 5SS: [170 355]
SMsplice 3SS: [  266 21402]
top_k =  500
Partition function (log Z): -13.931967334435713

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.918002853117238
Position 170: 0.8929575783245374
Position 846: 0.1133285848548288
Position 2904: 0.07884545280596704
Position 428: 0.055162688920251876
Position 2641: 0.0339566525670854
Position 5701: 0.029669575829297776
Position 3230: 0.016767914970669155
Position 4062: 0.01344309375099662
Position 984: 0.011620240009238898
Position 564: 0.008235045483946008
Position 9050: 0.007056207538688375
Position 177: 0.0030502751676970085
Position 4480: 0.002021911384869708
Position 4575: 0.0013336163854894192
Position 161: 0.0010978264140771442
Position 3630: 0.0010008723279873026
Position 915: 0.0007999641442908059
Position 114: 0.0005012836437188307
Position 2798: 0.000292348071866423
Position 2944: 0.000226975428664241
Position 582: 0.00022465674300993128
Position 1821: 0.00014322440479088775
Position 1231: 0.00012779203593987263
Position 2077: 0.00011173045039429287
Position 14: 6.557511960281353e-05
Position 279: 6.335292608175349e-05
Position 119: 3.369188686366064e-05
Position 378: 2.8866672277967786e-05
Position 2405: 2.0690507531570255e-05
Position 2875: 1.641856882866596e-05
Position 2360: 1.5978502364994966e-05
Position 3151: 1.318171405955314e-05
Position 1967: 1.2078858305372614e-05
Position 254: 9.683636166399675e-06
Position 1454: 6.674160705031698e-06
Position 556: 2.8722489498057916e-06
Position 392: 2.619175512353068e-06
Position 483: 2.5723472683672585e-06
Position 495: 2.233725328281695e-06
Position 655: 1.455187154140136e-06
Position 57: 1.1783053705393628e-06
Position 849: 9.011190277015574e-07
Position 725: 6.687348672026526e-07
Position 302: 5.566234576472661e-07
Position 95: 4.273997393434074e-07
Position 804: 3.8667228169094703e-07
Position 221: 3.748143221147364e-07
Position 461: 3.4495845331693833e-07
Position 148: 1.2863927766350734e-07
Position 568: 9.220304110942928e-08
Position 86: 5.671269580507746e-08
Position 590: 5.1812328602565123e-08
Position 127: 2.5094829162785713e-08
Position 382: 1.0357601538015488e-09
Position 226: 4.645493312298793e-11
Position 445: 1.4729656908166104e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 266: 0.8710236950873457
Position 15536: 0.15028494637887735
Position 725: 0.10841075263999614
Position 3034: 0.0926578228632647
Position 7123: 0.09234812824231496
Position 2494: 0.0673916489084386
Position 4578: 0.06061042492033208
Position 6216: 0.05263563539008596
Position 4429: 0.04749775801796012
Position 13636: 0.04554707774033411
Position 2797: 0.04553541758984614
Position 6587: 0.038076179256373015
Position 2740: 0.03230644516565899
Position 7964: 0.029201885920522586
Position 8974: 0.02832623617166153
Position 5616: 0.027724961751957086
Position 12170: 0.025655766948711318
Position 5350: 0.025372652544736845
Position 2614: 0.023154329574097455
Position 5816: 0.02212589337785208
Position 2617: 0.021295631883640895
Position 1928: 0.020411802074491142
Position 5283: 0.020031410304117495
Position 644: 0.018585322660622766
Position 11911: 0.016164571249502043
Position 5594: 0.013165846110227395
Position 9163: 0.01186221608983263
Position 768: 0.01063882285554949
Position 10977: 0.010247403466328379
Position 3921: 0.009461464876694676
Position 6928: 0.009212791463385002
Position 10369: 0.009105040456425207
Position 931: 0.00888027034726934
Position 5883: 0.008731197034085038
Position 5236: 0.008564999346236243
Position 9845: 0.008306215357750203
Position 4224: 0.006669494965304027
Position 8813: 0.0062712219152949306
Position 8407: 0.006262750980273243
Position 3535: 0.006182660306678286
Position 9008: 0.004926850474618871
Position 2538: 0.004450252210971026
Position 1322: 0.004353877856157119
Position 427: 0.003700404260352538
Position 5577: 0.003691890493358957
Position 424: 0.0034437822715409137
Position 8741: 0.0033181888025768935
Position 1699: 0.0032234949387902707
Position 1813: 0.0027867962116409364
Position 8119: 0.0027674459674674845
Position 8454: 0.002697983100614682
Position 4508: 0.0026361395055908687
Position 3978: 0.002478830675008673
Position 3369: 0.002267709111043248
Position 3081: 0.0021715847680852975
Position 3932: 0.0020646699804716924
Position 2043: 0.0018383161210193523
Position 6146: 0.0018078588504055638
Position 4378: 0.0014435961639003
Position 3489: 0.001415853641944974
Position 5041: 0.0013025283348037675
Position 493: 0.0012610140475105443
Position 236: 0.0012157554807669625
Position 5935: 0.001096856065975959
Position 4119: 0.000860052963676603
Position 5745: 0.0007605176076269668
Position 1357: 0.0007514356798154205
Position 674: 0.0007071864142628691
Position 1333: 0.0006922049780462254
Position 1093: 0.0006836969202287104
Position 2176: 0.000670965662016557
Position 1133: 0.0006324803761229579
Position 5189: 0.0006204151805476501
Position 902: 0.0006148959242414598
Position 1302: 0.00046173329461268557
Position 2224: 0.00041026571348635587
Position 4397: 0.00040455276875878945
Position 3512: 0.00040130974920022603
Position 824: 0.00036875675632185847
Position 2959: 0.00035704166955037754
Position 278: 0.0003443945048884335
Position 441: 0.0003403080461115323
Position 1663: 0.0002581799068773195
Position 2199: 0.00024783251925007514
Position 546: 0.0001673842878203136
Position 468: 0.00015538231206691118
Position 1415: 0.0001318962991765478
Position 606: 0.00011850220270110544
Position 1130: 0.00011372629514508664
Position 1680: 0.00011275589655571324
Position 4033: 0.00010986847064642369
Position 1222: 9.191196331487285e-05
Position 461: 8.734080348586766e-05
Position 1192: 8.12984736351629e-05
Position 732: 5.696599965201725e-05
Position 612: 3.901963815766099e-05
Position 524: 2.5735380453585296e-05
Position 275: 2.003889109715389e-05
Position 292: 1.838290533054779e-05
Position 445: 1.4190376514180363e-05
Position 302: 9.959916390853277e-06
Position 233: 6.356902173582728e-06
Position 787: 6.16552816906496e-06
Position 568: 6.0410138195912134e-06
Position 340: 4.709716494118141e-06
Position 342: 4.549051294588746e-06
Position 655: 2.5355781702571098e-06
Position 586: 2.304030211632464e-06
Position 739: 1.1082521840259756e-06
Position 285: 1.047830149256366e-06
Position 975: 1.0031335308993663e-06
Position 310: 5.673294593259285e-07
Position 221: 5.061362363354849e-07
Position 373: 3.8216714313588055e-07
Position 821: 2.770267059859874e-07
Position 790: 1.9636889800781004e-07
Position 189: 1.7650843372344877e-07
Position 354: 1.553674717697385e-07
Position 845: 1.2643009298885987e-07
Position 943: 8.30179648381397e-08
Position 774: 3.1997307542893744e-08
Position 217: 2.9619769728394163e-08
Position 432: 2.504086110892376e-08
Position 183: 1.8924790330969262e-08
Position 148: 1.7984971525623975e-08
Position 169: 1.5942791033966414e-08
Position 145: 1.1599251553176686e-08
Position 154: 3.32141183460112e-09
Position 136: 3.379336360414365e-11
Position 158: 2.9154148141206175e-11
