Gene = SNCAIP
index = 1290
Annotated 5SS: [   216  79123  91797 111671 113463 120014 128686 132664 137869 139533]
Annotated 3SS: [ 79019  91723 110798 113282 119899 128559 132493 137775 138463 151421]
SMsplice 5SS: [   216  38740  40177  79123  91797 110637 110994 120014 128448 128686
 132127 132664 137869 140927 144469 147217]
SMsplice 3SS: [ 38513  40077  79019  91723 110464 110861 119899 128392 128559 132036
 132493 137775 140855 144412 147174 151421]
top_k =  500
Partition function (log Z): -76.11234353779142

Sorted 5' Splice Sites (High to Low Probability):
Position 216: 0.8656616744138941
Position 852: 0.6198259757808551
Position 6034: 0.32997561556472854
Position 7199: 0.2864679095508123
Position 4475: 0.09649135968805433
Position 165: 0.0758864501474064
Position 2636: 0.07393029407590554
Position 8706: 0.03575340931818544
Position 5499: 0.031529715300497536
Position 2977: 0.029027031246123502
Position 7617: 0.0284280807392636
Position 647: 0.02142450742735667
Position 2286: 0.02133644565113567
Position 6315: 0.019675663403810068
Position 7738: 0.0173669605170522
Position 4318: 0.012886940867202766
Position 3734: 0.011224599786582086
Position 161: 0.00932521113037158
Position 7865: 0.009287279980836942
Position 2109: 0.008890196647244386
Position 6733: 0.008842543203254918
Position 3831: 0.008016744498705944
Position 6502: 0.007502473747638298
Position 1359: 0.006477624134189143
Position 6070: 0.005658221367048406
Position 9101: 0.004755029139118589
Position 6707: 0.004099082043087157
Position 8439: 0.003917010284128823
Position 1697: 0.0032898424943558057
Position 3848: 0.0030374506836653753
Position 1295: 0.0029982186100946918
Position 153: 0.0027789426842923797
Position 6632: 0.0027650080526696727
Position 7999: 0.002125842712471722
Position 617: 0.002036330388126558
Position 226: 0.0019637229511765292
Position 5515: 0.001397160363328712
Position 398: 0.0011152935975879874
Position 849: 0.0008395281056804644
Position 169: 0.0006330266349266985
Position 6080: 0.0005753848791646685
Position 411: 0.0005323825232133922
Position 623: 0.00023725579658189595
Position 157: 0.00018518475684762078
Position 779: 0.00016639471449425087
Position 1775: 9.92323231806605e-05
Position 1377: 6.19683998604589e-05
Position 356: 5.122314930978474e-05
Position 220: 4.22331359390058e-05
Position 426: 2.7235015335317295e-05
Position 1975: 2.4889476798414354e-05
Position 310: 2.0875034789967195e-05
Position 1684: 2.081002045858975e-05
Position 635: 2.0486067417940086e-05
Position 1539: 1.2587671375341997e-05
Position 420: 7.776574322211025e-06
Position 286: 7.183961459206505e-06
Position 578: 6.338000899000798e-06
Position 487: 6.029686390524174e-06
Position 861: 5.684801347317061e-06
Position 1761: 2.1541467496759004e-06
Position 1552: 1.5751534442838088e-06
Position 1350: 1.357217624085786e-06
Position 761: 7.759162636435348e-07
Position 2003: 7.133183405135282e-07
Position 756: 3.0339959203063727e-07
Position 785: 2.5378815573221755e-07
Position 677: 7.294878634658693e-08
Position 133: 6.468084350469437e-08
Position 856: 6.031753647725894e-08
Position 312: 4.8203243178998615e-08
Position 173: 2.6004589415494636e-08
Position 435: 2.3759339549742223e-08
Position 432: 1.735679289414354e-08
Position 77: 1.5001709254358913e-08
Position 82: 1.4463561456564034e-08
Position 347: 1.1884294135783064e-08
Position 501: 7.447870502875e-10
Position 525: 3.9406118540048243e-10
Position 35: 4.7347026992160033e-11
Position 320: 1.6156777056141755e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 6924: 0.4814188766312988
Position 703: 0.30110701428390524
Position 5707: 0.2715302252845471
Position 7557: 0.21718782013980187
Position 6560: 0.12294258150887055
Position 8558: 0.10703173781579906
Position 9289: 0.1009502289473841
Position 730: 0.09958565950331452
Position 5923: 0.07699222286821647
Position 2541: 0.07433577570867142
Position 11040: 0.05755623416399766
Position 774: 0.05583470713443938
Position 9262: 0.055100933666862396
Position 4125: 0.05013927542995666
Position 564: 0.04703982658489476
Position 4357: 0.043899155605834045
Position 8918: 0.04243944724893897
Position 9660: 0.039799223738250275
Position 848: 0.03220408967867632
Position 496: 0.024615043031868046
Position 7099: 0.0226764055755748
Position 756: 0.02153750479275301
Position 8777: 0.020367997430263317
Position 3639: 0.019964175363353744
Position 4427: 0.01890263108122764
Position 5379: 0.018304587712830077
Position 2816: 0.017449214577071274
Position 6356: 0.017048627319831
Position 1907: 0.01584213900031344
Position 5844: 0.014371891828347094
Position 5982: 0.013639410354667047
Position 2058: 0.01161120540277502
Position 6501: 0.009141686823932932
Position 5412: 0.008994180883683773
Position 6258: 0.008788660561711955
Position 795: 0.008482476958457264
Position 6243: 0.008457696552165571
Position 8290: 0.007967863912373032
Position 2859: 0.007948954490204522
Position 2076: 0.007735644930005842
Position 5183: 0.007545130705215924
Position 709: 0.007542800279764992
Position 8651: 0.006996260153313784
Position 8502: 0.006795155978882693
Position 1177: 0.006443782255726327
Position 8172: 0.006072881763142438
Position 1181: 0.005320964182617639
Position 7737: 0.005154137436451386
Position 2211: 0.005124372617369996
Position 2833: 0.004423376680010399
Position 656: 0.003598606529889688
Position 2396: 0.003519671757259888
Position 3693: 0.0032263857645267674
Position 7256: 0.0027013625165090865
Position 2240: 0.002473496300184693
Position 1629: 0.0024605824646145888
Position 1212: 0.0022955580768158996
Position 662: 0.0021210975319904957
Position 5795: 0.0021150564646604765
Position 2630: 0.0014890515902624135
Position 6261: 0.0013904226392576964
Position 2208: 0.0013184501430988497
Position 3254: 0.0013163695145485548
Position 1430: 0.0011670393621292065
Position 6105: 0.0010388836506749083
Position 4692: 0.0009808670845477831
Position 1464: 0.0007128513712241644
Position 2670: 0.0005597162910689966
Position 3122: 0.00039695342555970685
Position 1774: 0.0003217432604599814
Position 4717: 0.0002424701464051985
Position 745: 0.00023546461521152767
Position 596: 0.00021332959891276915
Position 1013: 0.00019947796057661628
Position 2062: 0.00019084990114499813
Position 3718: 0.0001687370295138301
Position 568: 0.00016668273016137423
Position 2160: 0.00016551877189200574
Position 920: 0.00016539005501232625
Position 1526: 0.00016408959341561569
Position 296: 0.00013646069317575663
Position 3057: 0.00012816648870211248
Position 3676: 0.00011304862414663988
Position 2779: 0.00011127067917062893
Position 3193: 0.00011101686583743358
Position 2866: 0.00011058730742278794
Position 972: 0.0001047077438066555
Position 2553: 9.955620510535682e-05
Position 2845: 8.729857860651152e-05
Position 955: 5.955117476942458e-05
Position 1130: 5.7962167043267075e-05
Position 331: 4.115789295415599e-05
Position 1999: 3.113025663836973e-05
Position 465: 1.3115405995298896e-05
Position 1683: 1.3068327692895084e-05
Position 375: 1.2270771503264072e-05
Position 2130: 9.84919460739603e-06
Position 1584: 8.790232074558696e-06
Position 378: 6.762335977311275e-06
Position 2404: 4.281126970810518e-06
Position 1404: 4.173280242851273e-06
Position 667: 3.3477530750398716e-06
Position 392: 3.1940175651345977e-06
Position 1224: 2.564574352362041e-06
Position 420: 2.2312604563973565e-06
Position 1461: 1.8437919275349626e-06
Position 1663: 1.261244865993613e-06
Position 286: 1.1370568337252774e-06
Position 396: 9.932491038620712e-07
Position 444: 5.482810957723988e-07
Position 1532: 5.229713642921193e-07
Position 1638: 4.880008795863489e-07
Position 1252: 4.6248937650521954e-07
Position 356: 4.3401671573180456e-07
Position 578: 3.582563511556582e-07
Position 410: 3.3753142045144553e-07
Position 1233: 3.351727985593938e-07
Position 635: 1.9062997141955848e-07
Position 432: 1.8192730481347824e-07
Position 426: 1.0484196489224196e-07
Position 797: 6.761162029964562e-08
Position 629: 3.4556482366761676e-08
Position 623: 3.132730258500873e-08
Position 225: 2.458379728447046e-08
Position 256: 2.399671821758819e-08
Position 380: 2.139814161798268e-08
Position 606: 1.6725356519051116e-08
Position 249: 5.041311499068338e-09
Position 276: 1.2691195271732294e-09
Position 264: 7.482929696370691e-12
Position 268: 6.7922086740514874e-12
Position 220: 3.2129731497327976e-12
Position 233: 6.564037047799856e-13
Position 404: 1.0508491265138909e-13
Position 169: 1.0862387028974014e-15
