Gene = C3orf14
index = 197
Annotated 5SS: [   83   860  1552  3081 12427]
Annotated 3SS: [  747  1486  2956 12351 14281]
SMsplice 5SS: [   83   860  1552  3081 12427]
SMsplice 3SS: [  747  1486  2956 12351 13557]
top_k =  500
Partition function (log Z): -2.634655048598374

Sorted 5' Splice Sites (High to Low Probability):
Position 3081: 0.9490946102819445
Position 83: 0.9207444668222803
Position 1552: 0.8362435864375558
Position 860: 0.8249467055245147
Position 12427: 0.48620955548508743
Position 2209: 0.44510964532360586
Position 7825: 0.3228240845811584
Position 12261: 0.21508240886269306
Position 951: 0.14581555282320935
Position 8774: 0.055505357279180684
Position 1860: 0.05535428434000997
Position 3138: 0.04649611584752996
Position 260: 0.04169245394287812
Position 1409: 0.03809685544924542
Position 7479: 0.03181760557239388
Position 639: 0.029451796300044877
Position 1236: 0.02026703913016015
Position 5053: 0.01976234202909263
Position 104: 0.017906782311000024
Position 1729: 0.01710940450194139
Position 434: 0.010920363385611474
Position 3774: 0.009284130518037049
Position 1885: 0.007657832698586888
Position 3513: 0.007635042585600072
Position 2588: 0.0065629763719290465
Position 483: 0.005789767504509642
Position 4512: 0.0032779784243039496
Position 2847: 0.002752422700002152
Position 2859: 0.0025800754300863535
Position 1104: 0.0023702096033981802
Position 2378: 0.002280409382189777
Position 100: 0.002246163869008008
Position 2019: 0.0022046203700543787
Position 1601: 0.0019701022476831206
Position 1954: 0.0013912356491753656
Position 1755: 0.0011476765973037718
Position 171: 0.0011435003721991176
Position 196: 0.0009987183586674863
Position 1304: 0.000990880748986613
Position 1020: 0.0007759217991015185
Position 2296: 0.0007676694357092467
Position 882: 0.0007272922783780794
Position 1066: 0.0007142923727486033
Position 2864: 0.0006808421559098738
Position 2572: 0.0006712867249141734
Position 439: 0.0005407999817903802
Position 2213: 0.0005377967351996835
Position 875: 0.0004942824805257953
Position 213: 0.000493127001407939
Position 836: 0.00040450930490682017
Position 581: 0.00040134033410309906
Position 3771: 0.00034406214532006795
Position 3590: 0.00033836316879731337
Position 456: 0.0002986122509524764
Position 289: 0.00022772387635735204
Position 503: 0.00022699647183428684
Position 5754: 0.00013953125417944852
Position 924: 0.00012468080400939843
Position 994: 0.00012178769045391003
Position 840: 0.0001185299700702829
Position 4779: 0.00011746457777448366
Position 50: 0.00010844895130819727
Position 1677: 9.750405705088463e-05
Position 1455: 9.211345247811536e-05
Position 606: 9.026290881560927e-05
Position 872: 8.9451860975029e-05
Position 108: 7.723881256629231e-05
Position 3598: 6.995088173211483e-05
Position 558: 5.725483508744761e-05
Position 3361: 5.3676630137938776e-05
Position 1070: 3.853341888750994e-05
Position 1130: 2.9024657314377758e-05
Position 8270: 2.3570829593585084e-05
Position 1213: 1.580238555728353e-05
Position 309: 1.370833828520102e-05
Position 43: 1.196199851761003e-05
Position 162: 1.1672539530323493e-05
Position 496: 9.846849679748834e-06
Position 669: 8.880332054584256e-06
Position 204: 8.693994427142734e-06
Position 318: 8.424644425745889e-06
Position 1615: 7.387508513880638e-06
Position 3624: 5.704742057976476e-06
Position 560: 5.331383114591997e-06
Position 297: 4.85150365008699e-06
Position 1685: 4.390632377878285e-06
Position 34: 2.7031028706617407e-06
Position 225: 1.6530429403857314e-06
Position 3338: 1.5212574040550377e-06
Position 335: 1.170607697149683e-06
Position 641: 1.0304442756992144e-06
Position 165: 8.163933419368444e-07
Position 87: 7.644757792437112e-07
