Gene = CENPK
index = 344
Annotated 5SS: [   71  1672  8372 10676 11605 20367 34052 34250 34717 41694]
Annotated 3SS: [ 1603  8221 10618 11531 20319 33968 34150 34589 41639 44534]
SMsplice 5SS: [   71  4509  8372 10708 11605 20367 34052 34250 34717]
SMsplice 3SS: [ 4388  8221 10507 11531 20319 33968 34150 34589 35758]
top_k =  500
Partition function (log Z): -11.61718600242773

Sorted 5' Splice Sites (High to Low Probability):
Position 4509: 0.9873080657733988
Position 8372: 0.9736964593808785
Position 11605: 0.9585332148091481
Position 71: 0.9094176043859047
Position 6153: 0.6674202951764681
Position 20367: 0.6395216577985648
Position 10708: 0.6023261457359119
Position 1706: 0.35984394976560446
Position 366: 0.31240227534026094
Position 16571: 0.2993119227006153
Position 11176: 0.2602082994461159
Position 18569: 0.2554447908634724
Position 18105: 0.2306238232492083
Position 14127: 0.20716504092918614
Position 1975: 0.19977680390786465
Position 10676: 0.1815160112057636
Position 548: 0.17764689037392026
Position 6956: 0.11492141029688482
Position 12063: 0.08803007106961276
Position 6958: 0.08439228344661098
Position 7191: 0.07240071556197857
Position 5870: 0.05280227516458695
Position 1866: 0.04905686763010518
Position 2858: 0.04732145402006838
Position 14279: 0.034538696105690186
Position 1672: 0.029768156720026695
Position 11133: 0.02843900482380271
Position 8170: 0.02649989714923515
Position 5686: 0.018634955675945426
Position 11884: 0.01697169989242161
Position 2814: 0.015739885186343002
Position 10075: 0.012582421034170076
Position 2559: 0.01131955988198562
Position 2807: 0.010014830089562986
Position 11413: 0.009894268887622647
Position 14865: 0.008729218073978655
Position 14542: 0.008603448515681268
Position 11097: 0.008244818149469963
Position 9962: 0.008151992207266983
Position 12044: 0.006838261551109996
Position 2831: 0.006461540474490009
Position 10543: 0.005496111603421763
Position 9457: 0.0053631072242854025
Position 15304: 0.004248775207143034
Position 133: 0.004111601773060553
Position 8723: 0.004048398082814137
Position 11237: 0.0036312799754035455
Position 14193: 0.0032801927953133945
Position 9184: 0.0031798686398520977
Position 1068: 0.002701912694663503
Position 16036: 0.002542353003337922
Position 262: 0.0025113836513265516
Position 468: 0.002500118784911305
Position 15076: 0.0023283274466712775
Position 9399: 0.002188415618316677
Position 363: 0.0019432052005710942
Position 15272: 0.0016986224086677115
Position 9453: 0.0008254471982204024
Position 10004: 0.0007971061034957258
Position 753: 0.0007495521319120484
Position 1019: 0.0007482445842415756
Position 13486: 0.0005987348231507703
Position 91: 0.000596279610937366
Position 6276: 0.0004156507111399579
Position 1324: 0.00041172465491230064
Position 1328: 0.0004043727116120502
Position 1551: 0.0003130827029138773
Position 1549: 0.0002839749009890783
Position 726: 0.00023453742688029906
Position 103: 0.0002325480026493333
Position 1227: 0.00022057847935204935
Position 4098: 0.00018410454901048783
Position 571: 0.00018292586543179392
Position 4072: 0.0001818197469811557
Position 1521: 0.00018066595545155036
Position 11487: 0.00016478980185178783
Position 1553: 0.00016268736882297702
Position 6280: 0.00015632458690618162
Position 1561: 0.00014996401692426818
Position 1563: 0.00014581212246345557
Position 1559: 0.00014481017288863043
Position 1565: 0.00014194574752906863
Position 1557: 0.00013437785500700094
Position 1555: 0.00012328378686419643
Position 11749: 0.00012036851236047507
Position 1870: 0.00011316515424918686
Position 1604: 0.00011095742191104802
Position 778: 0.00010959854966456675
Position 1309: 0.00010667566656811698
Position 53: 0.00010306756985947748
Position 1536: 7.693576665416906e-05
Position 11636: 7.515535761588928e-05
Position 392: 7.316604629766992e-05
Position 65: 6.074529889559125e-05
Position 627: 6.059830100380265e-05
Position 293: 4.980400668370835e-05
Position 1026: 2.3838914162994392e-05
Position 876: 2.1074305113502885e-05
Position 9957: 1.9763289184104608e-05
Position 278: 1.8026807727997856e-05
Position 11761: 1.7415736402506813e-05
Position 1966: 1.3214009319439598e-05
Position 1264: 1.277858307926007e-05
Position 9344: 1.163849633633413e-05
Position 445: 9.8122184130476e-06
Position 370: 8.697176536348387e-06
Position 9500: 8.244239400635408e-06
Position 187: 8.22322327905299e-06
Position 11553: 7.546545294236359e-06
Position 281: 6.0253273524627475e-06
Position 9392: 5.994417540850233e-06
Position 6: 3.951051298974787e-06
Position 1819: 3.859069782385464e-06
Position 1955: 3.1183489770014556e-06
Position 1855: 2.853473874189696e-06
Position 9832: 2.742779143283927e-06
Position 57: 2.169429343127952e-06
Position 382: 8.836422674709621e-07
Position 397: 8.501950356824815e-07
Position 124: 1.2730659624668713e-07
Position 376: 1.1450658233123426e-07
Position 113: 5.6350546770784544e-08
Position 318: 4.8180641165611175e-08
Position 192: 2.1663086525510477e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11531: 0.9506808605216601
Position 20319: 0.818227726852576
Position 4388: 0.797796534908128
Position 8221: 0.5817394999685637
Position 1603: 0.5136585652707341
Position 10507: 0.4252987630361119
Position 16406: 0.3520235395700986
Position 26552: 0.34356234716280865
Position 6002: 0.3002003303144547
Position 18470: 0.27800562840058346
Position 10410: 0.27342536462151046
Position 6080: 0.2701816865232045
Position 10983: 0.2476836292878751
Position 14005: 0.2277828574910146
Position 17979: 0.21770416170547147
Position 473: 0.17034822360761032
Position 8269: 0.15292485856080845
Position 4364: 0.13731176769781725
Position 304: 0.13124470730891802
Position 8154: 0.13002348004074532
Position 23728: 0.12438693783465758
Position 11925: 0.10341512647616097
Position 159: 0.09961909919221712
Position 6862: 0.09095686464544638
Position 27435: 0.07737121196488192
Position 8090: 0.07503468909157467
Position 10618: 0.0696041223675636
Position 7046: 0.06936262215101238
Position 8234: 0.06044578259779033
Position 1671: 0.056904135463012956
Position 6888: 0.05687657983240479
Position 10912: 0.05040333421717564
Position 4199: 0.048999128178536286
Position 18021: 0.03917164997826743
Position 22015: 0.038996683764323
Position 5955: 0.03807630784655295
Position 6720: 0.03340717742823558
Position 5790: 0.032346423596703214
Position 25524: 0.030298097463091936
Position 6052: 0.02933014589255137
Position 2602: 0.0287148550995164
Position 1824: 0.0285893887807665
Position 19298: 0.02748656515793616
Position 2651: 0.020970049956594218
Position 11673: 0.0199061649042418
Position 1495: 0.019629594541019063
Position 1870: 0.019288621339965787
Position 6694: 0.017735642846640257
Position 9871: 0.01661583737075676
Position 14075: 0.015937890259681696
Position 5497: 0.01559345392509068
Position 21286: 0.014944252258186137
Position 6110: 0.01444358362010305
Position 5743: 0.014394018920968685
Position 2713: 0.013750048666293856
Position 6039: 0.013207135654323713
Position 10522: 0.01202133052129811
Position 11486: 0.011686229529042426
Position 18221: 0.011619411087999437
Position 2744: 0.011087950204788487
Position 14208: 0.011030494374157115
Position 11350: 0.010390199049166743
Position 14698: 0.008729218073978655
Position 9325: 0.00839590375684065
Position 15205: 0.007848669666383373
Position 22601: 0.0077365412747179025
Position 14413: 0.007537202273631611
Position 11921: 0.005533876234407213
Position 175: 0.004382536743199973
Position 10031: 0.004271681295859772
Position 10074: 0.0042539613417183035
Position 2410: 0.004044173449727966
Position 2134: 0.0036992122378766332
Position 2558: 0.003612634911214613
Position 2318: 0.0035674474641750843
Position 14992: 0.0034239710715050307
Position 10675: 0.003272787770648964
Position 9049: 0.003179741057538792
Position 15784: 0.0031189652328154002
Position 5453: 0.003048469860037788
Position 10954: 0.0030080418303225346
Position 5601: 0.0029189992671749326
Position 11801: 0.002646384156248894
Position 359: 0.0026298058042460255
Position 5965: 0.0025530806233242474
Position 8499: 0.002465564265802085
Position 1971: 0.0023506019662372845
Position 21791: 0.0022255860758977728
Position 223: 0.002160396858829502
Position 5794: 0.0020675888332512106
Position 4316: 0.0020332285298812897
Position 10370: 0.0017870178646511399
Position 6746: 0.0015830520073903346
Position 2770: 0.0014021709320567483
Position 6999: 0.0013536194936040425
Position 8541: 0.0010615701266552247
Position 247: 0.0009826801961100424
Position 928: 0.0009496076371900393
Position 17221: 0.000890778361942249
Position 1144: 0.0008633343329786653
Position 362: 0.0008512668256407611
Position 16701: 0.0007748245712441274
Position 5818: 0.000740430234492282
Position 966: 0.0006892880177801551
Position 9714: 0.0006665067466436741
Position 11857: 0.0006616390832685061
Position 917: 0.0006596997560547591
Position 4243: 0.0006419378212480288
Position 12307: 0.0006028978864525466
Position 842: 0.0005863433008911267
Position 4172: 0.0005254627449781783
Position 6700: 0.00043885090074058104
Position 8584: 0.00041339124495456383
Position 13436: 0.0004107932786785044
Position 13805: 0.0003931463552196913
Position 3983: 0.0003659301888015199
Position 951: 0.00036260575920323457
Position 608: 0.0003362694061744134
Position 5400: 0.00031215820683258284
Position 428: 0.00029431015924166493
Position 12335: 0.00024092567924423937
Position 15154: 0.00023626153048170428
Position 13387: 0.00015541583716875769
Position 777: 0.00014568647683029705
Position 13335: 0.00014354189403695356
Position 12489: 0.0001277640719120243
Position 1082: 0.00011367358998082585
Position 8641: 0.0001078724454022683
Position 12093: 0.00010423276028291197
Position 1180: 0.00010091178051672736
Position 11945: 8.693155098617866e-05
Position 488: 8.603198376451725e-05
Position 12996: 7.834100387030436e-05
Position 1609: 6.16069515352848e-05
Position 1252: 5.946952737676431e-05
Position 547: 5.4315356604184364e-05
Position 12257: 5.133842931335539e-05
Position 1703: 4.116616954349576e-05
Position 187: 3.728403223036558e-05
Position 491: 3.123025999143001e-05
Position 7978: 2.804627063211928e-05
Position 936: 2.449450128565988e-05
Position 253: 2.2570572193327522e-05
Position 1374: 2.1589660888132102e-05
Position 1106: 1.6778906040094507e-05
Position 5295: 1.5687995981078844e-05
Position 405: 1.5590594464666913e-05
Position 434: 1.1488326654373451e-05
Position 2336: 8.726730205945024e-06
Position 402: 8.506125210800332e-06
Position 9167: 6.943437259664739e-06
Position 1499: 5.2157545198568145e-06
Position 4637: 4.432005442026029e-06
Position 249: 4.080476971594015e-06
Position 271: 1.541587593778455e-06
Position 1210: 1.1572611239284328e-06
Position 274: 8.402369385378381e-07
Position 9120: 1.2758231330564417e-07
Position 278: 8.286835360683966e-08
Position 718: 5.496758578100452e-08
Position 805: 2.9762694738827656e-08
Position 439: 2.1265620154985312e-08
Position 260: 2.0793322836773098e-08
Position 124: 1.4724572305271082e-08
Position 408: 1.2013661350135244e-08
Position 1022: 1.1554627288461843e-08
Position 714: 7.714627442111608e-09
Position 118: 3.0505922136745547e-09
Position 132: 2.346171468012136e-09
Position 75: 4.973320922190037e-10
Position 370: 2.8992158050600693e-10
Position 90: 1.2929171668071239e-14
