Gene = ATRIP
index = 118
Annotated 5SS: [  360  3440  5169  7682 10680 12717 13179 14062 17144 17395 17925 18346]
Annotated 3SS: [ 3305  4997  7562 10521 12620 13048 13371 17006 17302 17843 18092 18748]
SMsplice 5SS: [  360  3440  7682 12717 14062 14276 17144 17395 17925 18346]
SMsplice 3SS: [ 3305  7562 12620 13970 14168 17006 17302 17843 18092 18748]
top_k =  500
Partition function (log Z): 10.555967299037468

Sorted 5' Splice Sites (High to Low Probability):
Position 7682: 0.9994275045479796
Position 17144: 0.9933942705466028
Position 360: 0.9111929225169407
Position 17395: 0.9010348923907182
Position 3440: 0.8820694600468969
Position 14062: 0.7948224437117966
Position 18346: 0.6993923836072661
Position 14276: 0.6922169563952225
Position 17925: 0.6043363268046597
Position 13179: 0.49090959768499215
Position 12717: 0.47433745580043496
Position 10680: 0.4574607309613223
Position 14708: 0.43316205153329584
Position 17962: 0.2965885862331157
Position 3845: 0.28482526253167795
Position 5169: 0.2786743667652544
Position 12890: 0.2500542375769032
Position 100: 0.23231741416750215
Position 18288: 0.2282217036371437
Position 16845: 0.21936263129545883
Position 11259: 0.21570465110834058
Position 6732: 0.14626620747277994
Position 38: 0.13624790353833827
Position 12840: 0.07285522835356233
Position 18653: 0.06074860296354646
Position 17655: 0.06002508401839877
Position 16200: 0.03974522007668408
Position 16099: 0.037496190686191505
Position 13682: 0.03493875083696764
Position 5523: 0.03359255737190513
Position 14382: 0.0312275568198025
Position 17531: 0.028988433448818154
Position 928: 0.02283580135941997
Position 3404: 0.0205957544943464
Position 9041: 0.02005098667992873
Position 1726: 0.01885785521815809
Position 17933: 0.01767510715299428
Position 18012: 0.015911522759161675
Position 18267: 0.015332060699113081
Position 2178: 0.011115939391835993
Position 764: 0.008461976947019598
Position 6275: 0.008048736412425726
Position 13694: 0.006127941257731114
Position 16633: 0.0061227374717644535
Position 18207: 0.00471051963842618
Position 18300: 0.004489934159639852
Position 851: 0.0037401337915272275
Position 16431: 0.0035860729086789347
Position 10277: 0.0031966450393903483
Position 516: 0.0031152276510473197
Position 12175: 0.003075647957086685
Position 11191: 0.0029060040371840946
Position 14387: 0.0023343277948500983
Position 2184: 0.0018336012533223262
Position 6490: 0.0018275488371611852
Position 17929: 0.0016765396651227768
Position 18017: 0.0016499154816631894
Position 18684: 0.0015746702286978523
Position 1119: 0.0014546463063457799
Position 2451: 0.0014318577674367983
Position 2252: 0.001331966176619659
Position 3686: 0.0012485444188955522
Position 17154: 0.0011159585526779902
Position 18638: 0.001086947535267274
Position 7331: 0.0010784523219032614
Position 14549: 0.0010654059159240445
