Gene = AK6
index = 47
Annotated 5SS: [   80  3040 13648 13894]
Annotated 3SS: [ 2946 13588 13747 17288]
SMsplice 5SS: [   80  3040  9680 13648 13894]
SMsplice 3SS: [ 2946  9565 13588 13747 17288]
top_k =  500
Partition function (log Z): -4.81416334125282

Sorted 5' Splice Sites (High to Low Probability):
Position 13894: 0.9959182926375088
Position 3040: 0.9280950455465404
Position 13648: 0.8363066315204986
Position 9680: 0.7183688471863077
Position 80: 0.5616430190919066
Position 1704: 0.3754595061498789
Position 12153: 0.16758388412802058
Position 9969: 0.11423324571857249
Position 447: 0.11259328367732686
Position 13670: 0.08925261142016658
Position 15357: 0.08370886576482534
Position 916: 0.0794290828825843
Position 14269: 0.07777001433023362
Position 1298: 0.07728714134147362
Position 14271: 0.07229679137242634
Position 859: 0.06220903457852907
Position 566: 0.062199839303960724
Position 15368: 0.06009498076497552
Position 156: 0.053049093669682
Position 7044: 0.0502658023028886
Position 3090: 0.04526489804426271
Position 272: 0.03535325685241004
Position 325: 0.027883970304490698
Position 7056: 0.020770836117370416
Position 17219: 0.016475830597479688
Position 687: 0.016191625420668983
Position 9321: 0.01385725423523564
Position 1902: 0.013757302702844927
Position 378: 0.012588401782326699
Position 1168: 0.011946518329759783
Position 469: 0.010545628516321822
Position 13652: 0.010276637771483216
Position 1477: 0.008912500103775511
Position 1983: 0.008241515745432325
Position 17145: 0.007638531747957263
Position 2415: 0.007254504825605511
Position 16: 0.007139214620567174
Position 2847: 0.006694688627709534
Position 1945: 0.006361254512779388
Position 605: 0.00541814727392221
Position 959: 0.0042134176579504004
Position 1149: 0.003883832626740672
Position 17428: 0.002520306135066358
Position 15281: 0.0022467224565060127
Position 693: 0.002003035960825517
Position 15068: 0.0017496232855162051
Position 16836: 0.0012399755420645852
Position 1467: 0.001112150954566766
Position 1749: 0.0010815373322778257
Position 16752: 0.001072542138975381
Position 1368: 0.0009740947480769613
Position 12139: 0.0008842746241462113
Position 9765: 0.0008505518315169823
Position 13017: 0.0008502306565487416
Position 14481: 0.0004701754685787786
Position 12572: 0.0004624805332136922
Position 13873: 0.0004615313137763376
Position 418: 0.0004309642926351777
Position 14684: 0.00041690275575342666
Position 5580: 0.0004166772130070591
Position 718: 0.0003683458884214419
Position 1282: 0.00031066676107850845
Position 891: 0.000190940910937314
Position 210: 0.00018379214158821685
