Gene = GPR88
index = 619
Annotated 5SS: [366]
Annotated 3SS: [756]
SMsplice 5SS: [366]
SMsplice 3SS: [756]
top_k =  500
Partition function (log Z): -10.312773286295405

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7580599455154565
Position 309: 0.2210293676150189
Position 2779: 0.03058663018055182
Position 811: 0.025331168349660725
Position 2762: 0.02034575198211761
Position 206: 0.013740107563309026
Position 1736: 0.013167768653826793
Position 2294: 0.013024454351889493
Position 1097: 0.006065710584148578
Position 1981: 0.0057100365058328755
Position 1179: 0.004983227308466942
Position 2453: 0.0033340279003704195
Position 2441: 0.0024392936919100687
Position 2166: 0.0018141516634687452
Position 170: 0.001113824574459949
Position 538: 0.0008993130859142296
Position 1484: 0.0005453168741673014
Position 2156: 0.00048023327333485025
Position 929: 0.00047866090694164565
Position 2609: 0.00041726395711175256
Position 870: 0.0003874930844176197
Position 433: 0.00031011049202212194
Position 1505: 0.00023354102837307356
Position 42: 0.00011176171266663637
Position 496: 9.191994841830556e-05
Position 498: 8.4315946088311e-05
Position 500: 8.11132411772049e-05
Position 1730: 7.459165515137627e-05
Position 502: 7.375152800121123e-05
Position 1685: 7.198799759577167e-05
Position 504: 6.064598972853628e-05
Position 494: 5.6857368869054463e-05
Position 506: 4.2511422447515934e-05
Position 713: 4.722950895319813e-06
Position 208: 4.209599351648285e-06
Position 940: 2.9411151206238405e-06
Position 907: 2.0661995729435646e-06
Position 904: 2.0247499384001637e-06
Position 1067: 1.9537579571750937e-06
Position 1205: 1.933820776445715e-06
Position 983: 1.8473791032177559e-06
Position 1732: 5.340958907270912e-07
Position 1868: 4.2389282594299786e-07
Position 210: 4.1023014630093004e-07
Position 273: 4.096839094938826e-07
Position 1766: 2.440301542656044e-07
Position 588: 2.2882943744032337e-07
Position 820: 1.3853956894298478e-07
Position 264: 1.3039785850271142e-07
Position 813: 8.364875114471972e-08
Position 297: 2.740335734621151e-08
Position 510: 2.1786933330145382e-08
Position 767: 1.804881471938683e-08
Position 188: 5.455522881638307e-09
Position 508: 2.048588848107075e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 756: 0.2666337172600282
Position 2060: 0.21487737392259176
Position 3018: 0.13020892203649428
