Gene = DALRD3
index = 426
Annotated 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279 5448]
Annotated 3SS: [2932 3381 3737 3894 4403 4577 4739 4910 5164 5378 5543]
SMsplice 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279]
SMsplice 3SS: [3037 3560 3737 3894 4403 4577 4710 4891 5164 5543]
top_k =  500
Partition function (log Z): 11.94420103176162

Sorted 5' Splice Sites (High to Low Probability):
Position 4823: 0.9855397709986099
Position 4024: 0.9816935397581609
Position 3818: 0.9733730956453734
Position 406: 0.9524318706014274
Position 4478: 0.8489638342340888
Position 5279: 0.83624894483411
Position 3229: 0.803257488677871
Position 3639: 0.7991601246531819
Position 5094: 0.789455593697182
Position 4640: 0.5138081211035089
Position 2852: 0.48118247562998545
Position 5448: 0.18404861980917736
Position 5035: 0.12173673889781851
Position 4622: 0.0445059451938124
Position 827: 0.03781001712975394
Position 4594: 0.037105939710775374
Position 64: 0.03250625003187416
Position 199: 0.03145922379145866
Position 5433: 0.030467382648519115
Position 4515: 0.022781855126179612
Position 2537: 0.019634453214440285
Position 3274: 0.015988453913737023
Position 4482: 0.015453575235351768
Position 3180: 0.013441642599528156
Position 3018: 0.012762963288073114
Position 734: 0.011283908522206983
Position 2382: 0.010462520665177243
Position 5264: 0.009046752278014183
Position 5058: 0.00898739836438028
Position 3837: 0.008849299473230057
Position 2858: 0.0066528466933345855
Position 658: 0.0063739479753787305
Position 3347: 0.005701314186712201
Position 3385: 0.005147454134735323
Position 5486: 0.0046565075516135
Position 1250: 0.004632832696022499
Position 3185: 0.004490512268592847
Position 5166: 0.0036685914822010956
Position 3320: 0.0035712048400302885
Position 1254: 0.0033206554568710215
Position 841: 0.0028832456709870433
Position 1948: 0.0024000184160847225
Position 3040: 0.0016850136270596062
Position 5469: 0.0016727244502786943
Position 4028: 0.0016515496055562943
Position 4671: 0.0016235184659557905
Position 3449: 0.001577715691881232
Position 3383: 0.0014581172476304462
Position 2933: 0.0012489571714226668
Position 5394: 0.0010938520282326289
Position 5110: 0.0010567546794815613
Position 4469: 0.0010316144129595192
Position 5493: 0.0009888559751402124
Position 582: 0.0009092119124017126
Position 4976: 0.0006562796587700975
Position 4578: 0.0006428983726831238
Position 998: 0.0006022467653332938
Position 3996: 0.0005658157085409802
Position 188: 0.0005400525649836188
Position 2979: 0.0005394360800015129
Position 3841: 0.0005157450906574483
Position 5023: 0.0004669587575729264
Position 2427: 0.0004629506045692553
Position 4936: 0.000453845109286255
Position 1443: 0.0004436445381787928
Position 4171: 0.00039174892934186115
Position 5020: 0.00037227872454674755
Position 1696: 0.0003667350206610365
Position 3856: 0.00033903896629139467
Position 2257: 0.00031318764734907797
Position 4682: 0.00029247707693569753
Position 5039: 0.00028412806800363595
Position 211: 0.00021462282996774252
Position 359: 0.00021167612834514934
Position 2102: 0.00020537079691685197
Position 939: 0.00015053979892094924
Position 61: 0.00014428853188253485
Position 4789: 0.00013875620810368318
Position 1940: 0.00013264186511495766
Position 2990: 0.00012884327525519712
Position 3407: 0.00011726322210445377
Position 3261: 9.690903429257857e-05
Position 1816: 7.813070332462041e-05
Position 4041: 6.337649594857215e-05
Position 4818: 6.14570764002656e-05
Position 138: 5.456235277768679e-05
Position 4230: 5.4438109826245994e-05
Position 4195: 5.2036477044811003e-05
Position 2754: 4.0263326266997384e-05
Position 3822: 3.799813969989773e-05
Position 50: 3.74363416412802e-05
Position 3681: 3.734658429138449e-05
Position 4984: 3.3193370350719925e-05
Position 1777: 3.211108508314439e-05
Position 2406: 3.1633251214013865e-05
Position 2759: 2.9842419900692582e-05
Position 68: 2.9795103164418003e-05
Position 1546: 2.7420950573221623e-05
Position 2708: 2.1711110509774443e-05
Position 3863: 2.0358074976110316e-05
Position 2507: 1.9283486418983605e-05
Position 698: 1.926657686153641e-05
Position 3950: 1.920584613483823e-05
Position 4268: 1.7965711324840452e-05
Position 714: 1.4225700027157392e-05
Position 190: 1.2004492463069526e-05
Position 4162: 7.017913379163189e-06
Position 4438: 6.369144656121571e-06
Position 4431: 6.106154794240868e-06
Position 82: 5.528431320872887e-06
Position 92: 3.490674428848349e-06
Position 102: 3.2645860555097664e-06
Position 2358: 9.714835104217814e-07
Position 1085: 6.259210872982803e-07
Position 453: 4.1112983621610605e-07
Position 615: 3.930389511667066e-07
Position 158: 3.372626183447439e-07
Position 305: 2.805366321949676e-07
Position 482: 1.403969758722647e-07
Position 3: 1.246003728863561e-07
Position 392: 1.197831210635821e-07
Position 505: 6.557895650665991e-08
Position 118: 4.30291644516921e-08
Position 5018: 3.97243038538108e-08
Position 397: 3.657207329984535e-08
Position 279: 2.5604448562502906e-08
Position 291: 2.4575271654156716e-08
Position 3914: 8.696793363947343e-09
Position 5190: 8.559379594038317e-09
Position 490: 7.98985815558415e-09
Position 417: 2.175586791097423e-09
Position 4642: 2.1133422693961483e-09
Position 433: 4.592194967889554e-13
Position 412: 3.294885700416742e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 3737: 0.9816104483824009
Position 3894: 0.9254500866646047
Position 4403: 0.8722631837963623
Position 4891: 0.8233545534753489
Position 4710: 0.8183499272264131
Position 5543: 0.7255800815813874
Position 4577: 0.6519690487009355
Position 5164: 0.5572891340348602
Position 3037: 0.4917606537290687
Position 3560: 0.44521172011978694
Position 5190: 0.3942850596111648
Position 5378: 0.3483814982358218
Position 2750: 0.3469399374072829
Position 2932: 0.2883171823187267
Position 3381: 0.21233507055457118
Position 3439: 0.13856949931661858
Position 4910: 0.1095326312757004
Position 4739: 0.09421660709123512
Position 2971: 0.0784389842549206
Position 2615: 0.06206482613301201
Position 2770: 0.04845821000220982
Position 3947: 0.04104049951699397
Position 499: 0.03234404261442762
Position 291: 0.022564815395134004
Position 2300: 0.019660346643964096
Position 4406: 0.016544369313354294
Position 5570: 0.015111326955763837
Position 2830: 0.01493710751485564
Position 3709: 0.010206130937507966
Position 2432: 0.008181504691805981
Position 2619: 0.0074319005676911935
Position 3907: 0.005827520373389318
Position 3564: 0.005769593125151125
Position 704: 0.005497481245231897
Position 4348: 0.00489350533693433
Position 589: 0.004681836783365346
Position 4434: 0.004630770616682142
Position 4540: 0.004186522859638628
Position 5399: 0.0040465555910958175
Position 2697: 0.003837926597707824
Position 4933: 0.0036093602883063387
Position 5588: 0.003452837032116246
Position 5065: 0.0033757688280562905
Position 726: 0.00322874236524366
Position 2506: 0.002782948952409129
Position 1118: 0.002722726199081851
Position 674: 0.002675614093918378
Position 1815: 0.002615331658786888
Position 3066: 0.0020361037240436914
Position 3495: 0.001930107884934516
Position 552: 0.0018412520521347447
Position 5146: 0.0017925195476871652
Position 2636: 0.0017921101861553207
Position 5546: 0.0017161978654141933
Position 3476: 0.0015227804804613982
Position 997: 0.001282512027096429
Position 4593: 0.0009945620932848556
Position 4366: 0.0009920959109245627
Position 1115: 0.0009395437924178575
Position 2801: 0.0009371572129410604
Position 4936: 0.0009332142174125831
Position 576: 0.0009114944286201708
Position 3577: 0.0008819809051785201
Position 884: 0.000874502297123524
Position 3137: 0.0008594839757557564
Position 4949: 0.0008416163642425035
Position 299: 0.000841563687336313
Position 2260: 0.0007764156700240718
Position 3398: 0.0007507915955785308
Position 3919: 0.0007239406730280968
Position 714: 0.0007123734801626957
Position 156: 0.0006445820127609369
Position 3115: 0.0006416813408847633
Position 317: 0.0006164987880530483
Position 2485: 0.000610697349855953
Position 5416: 0.0005732578702405958
Position 3472: 0.0005587198542984927
Position 639: 0.0005315854897286935
Position 1012: 0.0005126686472551524
Position 4681: 0.0005038391068563182
Position 2540: 0.00045657863999743414
Position 264: 0.0004467712254224717
Position 1324: 0.0004439296062597776
Position 4293: 0.00044365404875676553
Position 5113: 0.0003902428938743951
Position 4431: 0.00038579878696714577
Position 3715: 0.00038531286260571647
Position 1094: 0.0003840156502545804
Position 3993: 0.0003538220028180148
Position 4170: 0.0003477951943056391
Position 3175: 0.000326300522036385
Position 856: 0.0003132587195591049
Position 987: 0.0003098325721409034
Position 2362: 0.00030562091669568593
Position 4745: 0.00027934091597832167
Position 3512: 0.00027592726203213045
Position 519: 0.00026296287547073534
Position 2376: 0.0002460294768366815
Position 4108: 0.00024602575221060064
Position 1914: 0.00022349126816726263
Position 3171: 0.0002171819651564832
Position 1510: 0.00021369135076234678
Position 5273: 0.0001932394794946578
Position 4214: 0.000188685834230455
Position 1409: 0.0001860449928114244
Position 3147: 0.00018074611210342498
Position 746: 0.0001659926559559201
Position 4097: 0.00016002920864908334
Position 573: 0.0001529067991191949
Position 4675: 0.0001513460590287418
Position 4224: 0.00013592063859644833
Position 4202: 0.00012889164429955605
Position 4229: 0.00012831131459944097
Position 4376: 0.00012268629922897216
Position 5009: 0.00012054820757571691
Position 4789: 0.0001204609739462191
Position 2247: 0.00011158287546358947
Position 3960: 0.00010101827470252291
Position 3966: 0.00010026594715823885
Position 2331: 9.94101076181036e-05
Position 5341: 9.434646531853237e-05
Position 5664: 9.11398130771973e-05
Position 2131: 8.968038526464112e-05
Position 1892: 8.327935637271899e-05
Position 1053: 7.9336569825804e-05
Position 365: 7.369729085603371e-05
Position 591: 7.050215447612648e-05
Position 5217: 6.975434166636637e-05
Position 3996: 6.209816213301833e-05
Position 5228: 5.842504740504152e-05
Position 652: 5.716816483147486e-05
Position 984: 5.429789407851154e-05
Position 5170: 5.409917644132636e-05
Position 198: 5.373621264579327e-05
Position 5062: 5.319839848817846e-05
Position 2257: 4.5490456950163e-05
Position 4254: 4.476570399248796e-05
Position 3954: 4.44730606024669e-05
Position 4167: 3.165450629766982e-05
Position 888: 2.7766992874789775e-05
Position 4115: 2.592632607593289e-05
Position 4469: 2.386031280393009e-05
Position 5387: 1.8969606870360135e-05
Position 1725: 1.7554562397303456e-05
Position 1848: 1.626326508054396e-05
Position 2095: 1.478435455867821e-05
Position 427: 1.3048451764162879e-05
Position 733: 1.210003501554532e-05
Position 1229: 1.1837496403092894e-05
Position 171: 1.120608813674805e-05
Position 1141: 9.890896276066155e-06
Position 3769: 9.022624944546676e-06
Position 5243: 8.357850663745334e-06
Position 4019: 8.066060469448907e-06
Position 2047: 7.874719197823767e-06
Position 867: 7.681767985530076e-06
Position 1737: 7.217925543915695e-06
Position 4271: 6.180220418638381e-06
Position 3972: 5.40604984257475e-06
Position 4074: 5.2443505117071724e-06
Position 1326: 4.707438734648089e-06
Position 5225: 4.595778123479757e-06
Position 5011: 4.045663107079528e-06
Position 4176: 2.331921056574921e-06
Position 599: 1.412605422214947e-06
Position 522: 7.43290090366628e-08
Position 636: 4.368844524719919e-08
Position 1442: 2.7574858827866975e-08
Position 405: 2.6471046170959774e-08
Position 505: 1.4424999839382435e-08
