Gene = FDPS
index = 552
Annotated 5SS: [  114  1114  1354  3544  9170  9440  9902 10077 10837 11077]
Annotated 3SS: [  936  1190  3402  9088  9316  9812 10003 10758 10941 11556]
SMsplice 5SS: [  114  1114  1354  3544  9170  9440  9902 10077 10837 11077]
SMsplice 3SS: [  936  1211  3402  9088  9316  9812 10003 10758 10941 11556]
top_k =  500
Partition function (log Z): 24.90941089169338

Sorted 5' Splice Sites (High to Low Probability):
Position 10837: 0.999577219767093
Position 1114: 0.9945195213200141
Position 1354: 0.9600510401259733
Position 9170: 0.9538177648058302
Position 114: 0.9355227910338625
Position 3544: 0.8972865911858094
Position 10077: 0.8091822907614906
Position 11077: 0.7927725184849264
Position 9440: 0.5794180134287445
Position 4664: 0.5139511081317868
Position 9902: 0.4238093382606467
Position 9912: 0.3468896726920746
Position 1602: 0.19347054406972147
Position 720: 0.16560677625272238
Position 11094: 0.11959050072332617
Position 1863: 0.10239058849322079
Position 3733: 0.08430580831165442
Position 3553: 0.055959688509872776
Position 3531: 0.04546678559049951
Position 225: 0.04312144476290029
Position 11365: 0.037930007478423504
Position 9481: 0.035719926204917915
Position 9197: 0.03568450177827105
Position 8172: 0.03493967843947833
Position 8309: 0.03438277606503074
Position 229: 0.02390262327872434
Position 5315: 0.02309025020228813
Position 8198: 0.02251037280184931
Position 1378: 0.022439809926071693
Position 2595: 0.019366304696708744
Position 5252: 0.015812136882780433
Position 9442: 0.015195939542713411
Position 9526: 0.01449918168260734
Position 4781: 0.011905037025963773
Position 9472: 0.011370186970787143
Position 3797: 0.011017385283051026
Position 10004: 0.010452871509967404
Position 10081: 0.010122898462187833
Position 7713: 0.008982765754325115
Position 4583: 0.00645638684202726
Position 100: 0.005420333070961765
Position 1291: 0.005315614244125793
Position 4675: 0.005182524571231304
Position 3097: 0.004723829628082038
Position 10195: 0.004550435311174955
Position 2908: 0.0043023538630365754
Position 1129: 0.003919495131064089
Position 1737: 0.0038638716355493268
Position 1801: 0.003384947035535509
Position 7810: 0.0033285147654043504
Position 9731: 0.0030473506807459443
Position 489: 0.002632325668129967
Position 11335: 0.0024495911885037327
Position 10169: 0.0024212519605620016
Position 2680: 0.0023881735067246843
Position 7420: 0.002234651686485238
Position 6225: 0.002111844362476372
Position 4150: 0.0020845612353585664
Position 9193: 0.0019966169289914325
Position 775: 0.0017970128612166292
Position 10199: 0.0017689439856925584
Position 1285: 0.0017644619190425143
Position 9160: 0.0017139130194470718
Position 2584: 0.0016352916158167623
Position 1560: 0.0015027959317258945
Position 2256: 0.0011038085236843955
Position 1817: 0.0009685071603626373
Position 1695: 0.0009418450287396078
Position 727: 0.0009174870827130852
Position 184: 0.0008582586774092762
Position 9175: 0.0008337771083327702
Position 10385: 0.0007367712127408589
Position 11026: 0.0007136932888078171
Position 10625: 0.0007009200871795926
Position 416: 0.0006850287661913233
Position 9220: 0.0006739372176327977
Position 257: 0.0006444114453075262
Position 11596: 0.0006419202506569368
Position 10070: 0.0006299370831825386
Position 320: 0.0006278538152500277
Position 2273: 0.0006171729527414334
Position 3306: 0.0005573669230710689
Position 3062: 0.000544996468521504
Position 3977: 0.0005359988264475397
Position 10150: 0.0005046087180912914
Position 1051: 0.00048607154973176063
Position 2305: 0.0004705509996491231
Position 455: 0.000438699124027941
Position 643: 0.00041928987461092073
Position 126: 0.0003730657479490887
Position 1450: 0.00036780780621843896
Position 11061: 0.00035527419535085776
Position 10355: 0.0002861002102898504
Position 11106: 0.0002825294196846681
Position 10598: 0.0002613321875824401
Position 11091: 0.000231707288676162
Position 212: 0.00023092999189191872
Position 3588: 0.00022972322336881242
Position 10476: 0.00021939496753615884
Position 2429: 0.00021401770196780538
Position 9592: 0.00016784801311921989
Position 1518: 0.0001610906383472024
Position 2940: 0.00015906629847971186
Position 2737: 0.00015044902129806868
Position 1952: 0.00015029774397128454
Position 1739: 0.0001172003577999034
Position 2810: 0.00010672129804424113
Position 11098: 0.0001051890589996693
Position 173: 0.00010493329911026591
Position 1554: 7.548226802316259e-05
Position 11036: 7.500864685401021e-05
Position 397: 6.689929618293226e-05
Position 786: 5.5881203002087934e-05
Position 739: 4.3728901274148756e-05
Position 537: 4.198812055661574e-05
Position 9244: 3.874357504586571e-05
Position 3585: 3.0713022451758804e-05
Position 703: 2.9731167451314134e-05
Position 1012: 2.8763426984453015e-05
Position 598: 2.859231592414954e-05
Position 2098: 2.8387809188192307e-05
Position 11229: 2.8053498118812752e-05
Position 843: 2.799268823723366e-05
Position 210: 2.617962849514317e-05
Position 11029: 2.4234373470743554e-05
Position 11415: 2.3991819263886672e-05
Position 1087: 2.2391935022656174e-05
Position 66: 2.146102530429964e-05
Position 3572: 2.0301967381682634e-05
Position 1123: 1.8966217946911987e-05
Position 3597: 1.791912554651214e-05
Position 3523: 1.7015561515365193e-05
Position 655: 1.2314973495825114e-05
Position 619: 1.2245558686709863e-05
Position 128: 8.417120022370097e-06
Position 1120: 8.138068691800572e-06
Position 1118: 7.735671881317323e-06
Position 382: 6.9759725155809445e-06
Position 9366: 5.2581808267125966e-06
Position 3454: 5.060288595186553e-06
Position 1389: 4.790037532293405e-06
Position 724: 4.6332793316109215e-06
Position 587: 4.460770583446058e-06
Position 284: 4.114508422856186e-06
Position 1402: 3.7777710755453273e-06
Position 3503: 3.6797494842129564e-06
Position 1096: 3.359851959661767e-06
Position 3451: 3.026746565983088e-06
Position 10855: 2.2440968172907687e-06
Position 3533: 2.185493460854464e-06
Position 1043: 1.9002517778917967e-06
Position 3799: 1.6528278754081726e-06
Position 3475: 1.4377865343884327e-06
Position 3432: 1.2981365921622988e-06
Position 3443: 1.2347217306373119e-06
Position 359: 6.215560975278748e-07
Position 9639: 5.72219308276841e-07
Position 1408: 4.6649460629751923e-07
Position 955: 2.2322489328226253e-07
