Gene = LAMTOR4
index = 759
Annotated 5SS: [  69  673 4611]
Annotated 3SS: [ 591 4492 4959]
SMsplice 5SS: [  69  673 3851 4611 4865]
SMsplice 3SS: [ 557 3745 4492 4692 4959]
top_k =  500
Partition function (log Z): -4.398798654672836

Sorted 5' Splice Sites (High to Low Probability):
Position 69: 0.9132917984231002
Position 4611: 0.8627142997122272
Position 673: 0.8455861616720853
Position 3851: 0.6453622223909161
Position 4865: 0.4400878703188814
Position 1679: 0.05858350913389015
Position 1450: 0.055446376582444695
Position 1558: 0.052606631694365275
Position 659: 0.03042379321219594
Position 1469: 0.025517154691220796
Position 299: 0.020486545517716736
Position 238: 0.010896614513291662
Position 35: 0.006558766813760553
Position 527: 0.00625805123314964
Position 718: 0.005933695204658912
Position 646: 0.005308641829803106
Position 73: 0.005193990237919945
Position 278: 0.0051511543495781804
Position 361: 0.0041881880939245
Position 3762: 0.0034740910637068734
Position 147: 0.003257145785312437
Position 1528: 0.0025864315481057506
Position 3152: 0.0022069832520972346
Position 2125: 0.0019610586595513618
Position 4640: 0.0018872883272279262
Position 1896: 0.0018856744921526764
Position 2759: 0.0015508949648754783
Position 442: 0.0014437138810174614
Position 4120: 0.001177683966182438
Position 2311: 0.0010733880239486315
Position 106: 0.0009907516667795665
Position 4752: 0.0008706271911922202
Position 1651: 0.0008672179941842235
Position 4547: 0.0006425261052970925
Position 267: 0.00043503147048881474
Position 534: 0.0003016409708152651
Position 4889: 0.00025464420105390226
Position 127: 0.00021311616407627596
Position 310: 0.00020612444812723039
Position 786: 0.00014476172974778624
Position 519: 0.00013350265597414327
Position 352: 0.00012406407407650804
Position 131: 8.021112888347923e-05
Position 113: 4.534659796196236e-05
Position 428: 3.8443012900792825e-05
Position 1587: 3.598750461693771e-05
Position 242: 3.496412038636616e-05
Position 133: 3.0421679925026514e-05
Position 1396: 2.5896592837406425e-05
Position 136: 1.74871509072538e-05
Position 250: 1.0871997072832303e-05
Position 328: 9.818856857542534e-06
Position 398: 6.5205206696044164e-06
Position 1624: 1.967707781620652e-06
Position 1864: 7.635233491345885e-07
Position 1722: 1.1223271461586804e-07
Position 1612: 5.917675373120665e-08
Position 252: 5.662632352926085e-08
Position 790: 1.759523914682148e-09
Position 270: 6.91211728840329e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4492: 0.8907601270522593
Position 4959: 0.7646671238165278
Position 3745: 0.5811538686132192
Position 4692: 0.5633323023715207
Position 591: 0.3781751620551763
Position 557: 0.3773330041438262
Position 1527: 0.07683925268700574
Position 526: 0.06647386789114154
Position 1351: 0.05167994789961937
Position 3630: 0.042186605694270594
Position 609: 0.03469754469593135
Position 4758: 0.03381060219056315
Position 1312: 0.03237065949335725
Position 4998: 0.020036476415363987
Position 1392: 0.010637798340705048
Position 3755: 0.009403325632442243
Position 4942: 0.008141616077274044
Position 510: 0.007829953819690606
Position 1214: 0.007724552194596397
Position 3808: 0.00731530214753689
Position 3635: 0.006963850332957784
Position 2192: 0.004932324537545254
Position 1830: 0.003599404582114197
Position 4859: 0.0035050054379648365
Position 1562: 0.0033236070644080966
Position 3610: 0.002583450569447445
Position 1449: 0.002389670579866771
Position 4367: 0.002382108081987363
Position 1355: 0.001993765791482371
Position 5003: 0.001698269446936991
Position 1288: 0.0016271577551398787
Position 1709: 0.0016042750357988234
Position 1492: 0.0016021363678886819
Position 1472: 0.0015163367569314737
Position 1678: 0.001422443757587992
Position 1506: 0.0013363806630031076
Position 4774: 0.0012842921438775783
Position 4971: 0.001260011499644461
Position 532: 0.0012582644288354871
Position 3058: 0.0012425977305324618
Position 2502: 0.0011662235452608556
Position 1419: 0.0011513990819720823
Position 3998: 0.001023045219056737
Position 2188: 0.0008574139879161532
Position 1357: 0.0007602982612873352
Position 2664: 0.0006367983403496477
Position 2870: 0.0006214015524403228
Position 3007: 0.0006193343172760236
Position 445: 0.0006132714527909215
Position 5005: 0.0005454992316051337
Position 3033: 0.0005406456157160661
Position 1230: 0.0005348645578199897
Position 785: 0.0005179566409052147
Position 2667: 0.00046269470438178563
Position 3937: 0.00045875386046624367
Position 5021: 0.00032526652736905023
Position 355: 0.00032033814559028433
Position 2811: 0.00030938700924789493
Position 1105: 0.00025309645798847035
Position 5199: 0.00023924851393227004
Position 512: 0.00023602263601021168
Position 3900: 0.00022390686709019978
Position 4139: 0.00022222970843202214
Position 2011: 0.00022192391290096512
Position 1586: 0.00020638107716795673
Position 360: 0.0002030480895018313
Position 880: 0.00019957736674538473
Position 1650: 0.00018436500329136002
Position 914: 0.00016885465276174225
Position 1468: 0.00015472401467494484
Position 1576: 0.0001432391680538983
Position 826: 0.00013348157749905768
Position 1962: 0.00013308792368099684
Position 4889: 0.00013173943966581446
Position 3254: 0.00011089579054751311
Position 2815: 9.180610010103629e-05
Position 5027: 8.836056838608622e-05
Position 5023: 8.404191988079864e-05
Position 1336: 8.172334480338703e-05
Position 3175: 5.984482828146717e-05
Position 4208: 5.4603488470050594e-05
Position 4101: 4.951594052899887e-05
Position 3145: 4.895401316625526e-05
Position 2212: 4.103018041772634e-05
Position 4307: 2.7667942454196337e-05
Position 1051: 2.2976821444008326e-05
Position 2349: 2.2462093984344764e-05
Position 2352: 2.1459084632516282e-05
Position 1716: 1.8803761937342517e-05
Position 277: 1.8774796595118624e-05
Position 407: 1.7080933095015285e-05
Position 1238: 1.6515666152928138e-05
Position 1054: 1.644243080243717e-05
Position 321: 1.6351334118511883e-05
Position 192: 1.61700737840958e-05
Position 1192: 1.5552922881982755e-05
Position 484: 1.3821809779431205e-05
Position 127: 9.892336609407688e-06
Position 270: 6.677242224206072e-06
Position 428: 3.6711278631195327e-06
Position 1245: 3.33435257888117e-06
Position 1322: 3.1043329168968885e-06
Position 328: 2.8448211600640534e-06
Position 633: 2.407779151137794e-06
Position 1375: 1.8293926461018883e-06
Position 413: 1.7423883656037675e-06
Position 618: 1.699414133839111e-06
