Gene = DDX56
index = 438
Annotated 5SS: [ 167  420 1113 1429 1656 2511 3245 3988 4194 4873 5100 5885 7555]
Annotated 3SS: [ 257  951 1257 1564 2265 3124 3873 4098 4798 5009 5778 7477 7922]
SMsplice 5SS: [ 167  420 1113 1429 1656 2511 3245 4194 4873 5100 5885 7555 7856]
SMsplice 3SS: [ 257 1005 1257 1564 2265 3124 4098 4798 4996 5778 7343 7767 7922]
top_k =  500
Partition function (log Z): 27.37271308273966

Sorted 5' Splice Sites (High to Low Probability):
Position 5885: 0.9983328169537781
Position 3245: 0.9980274067128356
Position 4873: 0.9929479408886119
Position 1656: 0.9711541441229407
Position 167: 0.9029514467631005
Position 1429: 0.8721511868350207
Position 5100: 0.8584281426710245
Position 4194: 0.8583643864794629
Position 1113: 0.833182938265004
Position 7555: 0.7499585562272834
Position 2511: 0.745929504949916
Position 420: 0.6538055669009861
Position 3988: 0.3401947170361367
Position 6310: 0.32347165555619145
Position 7856: 0.31802534856844367
Position 424: 0.2538131104837863
Position 7860: 0.2003681372047412
Position 6841: 0.19416384607480278
Position 874: 0.17418515513493119
Position 5115: 0.12889865004157514
Position 4019: 0.11403284111365988
Position 2199: 0.09866241967810227
Position 6713: 0.09230339357690176
Position 1440: 0.09189825896409169
Position 1117: 0.08081149904983335
Position 7444: 0.07203857613868177
Position 3894: 0.0646361482808864
Position 6922: 0.05427787260896872
Position 2203: 0.05339571026506971
Position 4691: 0.049798508340036435
Position 6211: 0.04212287333035291
Position 6867: 0.0395693870816353
Position 6816: 0.032804212448653856
Position 2326: 0.03252434020859123
Position 6882: 0.02943667026191496
Position 7177: 0.027232584419281752
Position 2333: 0.020075409871513447
Position 5482: 0.01821444557698783
Position 2329: 0.017367358704318984
Position 4371: 0.015897964675341745
Position 6360: 0.015493730941871437
Position 1170: 0.014230286090095091
Position 1468: 0.013157118542190588
Position 80: 0.013082491942588472
Position 7864: 0.010584961836355086
Position 6903: 0.009791624131073819
Position 7070: 0.009467439935199797
Position 3760: 0.008900471353564325
Position 2364: 0.008668392211354523
Position 1941: 0.00838425918232232
Position 754: 0.0079988091053384
Position 7362: 0.00736709219464053
Position 774: 0.006215342529215738
Position 2715: 0.005773692103871055
Position 4640: 0.005762111779984925
Position 6560: 0.004734393507145972
Position 1204: 0.004185538679463815
Position 4886: 0.004154785801255781
Position 5492: 0.0038918065607280576
Position 6340: 0.003825625113217712
Position 4227: 0.003786834587710678
Position 6553: 0.0036852582315017863
Position 6416: 0.0035061453983279904
Position 1954: 0.0033714734813970796
Position 4653: 0.003359006893789846
Position 4511: 0.0028169454891788463
Position 700: 0.002810976291137286
Position 2460: 0.0027647864752282144
Position 5530: 0.002414899427879601
Position 3518: 0.0023812007243518207
Position 4724: 0.0023169182479606436
Position 6907: 0.0022808876007169836
Position 2572: 0.00215153315449707
Position 2733: 0.002072085092878587
Position 5175: 0.0020480467833190416
Position 3670: 0.0019193233439342608
Position 5274: 0.0016170760650480686
Position 6691: 0.001500569194686238
Position 578: 0.0014890421346799752
Position 8323: 0.0013382889219194383
Position 4565: 0.0011633388148319854
Position 1985: 0.0010228687784561115
Position 6514: 0.0009453013537556241
Position 1748: 0.0009002930325538674
Position 2195: 0.0008789878524794182
Position 2765: 0.0008007630324541714
Position 5559: 0.0007422147187508
Position 869: 0.000715663489866705
Position 4540: 0.0006576528282103758
Position 2888: 0.000604590091362619
Position 2610: 0.0005829716744375503
Position 1444: 0.0005771415448109685
Position 7659: 0.0005580691860868455
Position 1165: 0.0005560130986813124
Position 5584: 0.0005512272171376882
Position 5645: 0.0005133053461828286
Position 2071: 0.0005054924302426346
Position 6117: 0.000499537450489561
Position 1066: 0.000487465524600705
Position 6075: 0.0004535335313499375
Position 1134: 0.0004487175127702778
Position 6384: 0.0004183506371083026
Position 621: 0.000416817094232533
Position 5591: 0.00040993857658963735
Position 6544: 0.0004068753552584452
Position 2400: 0.00036667626075906486
Position 55: 0.00033573155741967853
Position 5848: 0.0002588000027911332
Position 6127: 0.00022271604425020658
Position 5510: 0.00021777136011694138
Position 7501: 0.00020318274011758895
Position 497: 0.00019450290950216492
Position 840: 0.00018593213549896273
Position 3845: 0.0001802250639980637
Position 6025: 0.000172710762318868
Position 6157: 0.00016915036332018624
Position 8002: 0.00015980140124978104
Position 4277: 0.00015587326400624254
Position 7129: 0.00014978562543470814
Position 3687: 0.0001386205762782544
Position 888: 0.0001371749554030442
Position 956: 0.00013388022350426616
Position 3359: 0.00013107083788889025
Position 5696: 0.00011966838981719548
Position 2266: 0.00010907362422179551
Position 1419: 8.67571469548669e-05
Position 1286: 8.529487760740785e-05
Position 1472: 8.395853843987806e-05
Position 1157: 7.115535166917155e-05
Position 1102: 6.680251108705049e-05
Position 7: 6.259027026050341e-05
Position 2477: 5.94167552772177e-05
Position 249: 5.455703867612275e-05
Position 542: 4.67140131224844e-05
Position 1174: 3.0433534776514133e-05
Position 5378: 2.9753261289936297e-05
Position 572: 2.4481237654738623e-05
Position 2048: 2.201243399438296e-05
Position 4952: 2.052098054829717e-05
Position 593: 1.919599254429686e-05
Position 850: 1.8235973196247443e-05
Position 5952: 1.668723145546905e-05
Position 3189: 1.5349541323026424e-05
Position 1446: 1.1507642884158725e-05
Position 734: 1.1178808556262543e-05
Position 15: 1.0061036948798498e-05
Position 59: 9.390359091896663e-06
Position 4883: 7.303211989971988e-06
Position 32: 4.389486626367233e-06
Position 278: 2.365382827283384e-06
Position 2005: 2.103769341733904e-06
Position 486: 1.7535647965635795e-06
Position 513: 1.72740840688515e-06
Position 1674: 1.5976392753237976e-06
Position 5889: 1.1504609351527498e-06
Position 1676: 1.0943350442788412e-06
Position 84: 4.0208687832722193e-07
Position 401: 2.376613442624893e-07
Position 7851: 1.5872772177152905e-07
Position 480: 4.067889708565196e-08
Position 35: 3.059520574068964e-08
Position 261: 2.2576292646032204e-08
Position 5969: 6.996592735948094e-09
Position 5891: 6.98459935314074e-09
Position 547: 2.7119798017435457e-09
Position 976: 2.201890216341759e-09
Position 64: 1.3527524419669553e-10
Position 490: 1.1631740950547157e-11
Position 723: 1.2628242696620234e-13
Position 824: 8.699119838376944e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5778: 0.9967936531427035
Position 3124: 0.9957046434334111
Position 4798: 0.9784031780955154
Position 1564: 0.9057315156854497
Position 4098: 0.868471516351851
Position 1257: 0.7640886096857852
Position 4996: 0.7555411813558403
Position 7767: 0.72531895396641
Position 1005: 0.6896609676787432
Position 7922: 0.6831175461770662
Position 257: 0.5764173071783398
Position 6655: 0.4585442655434869
Position 6100: 0.38368514728658476
Position 7343: 0.368636726686422
Position 7544: 0.3458528663960286
Position 2265: 0.34070068764905775
Position 2425: 0.3234694003718435
Position 3873: 0.22961677302803968
Position 5009: 0.2292759910714007
Position 951: 0.22742935708248155
Position 324: 0.1917873610716247
Position 1314: 0.14186306568927212
Position 692: 0.11926331648709693
Position 3785: 0.11769765072967123
Position 2115: 0.11518074605297063
Position 2247: 0.11088293009957927
Position 7477: 0.0755956639017982
Position 1324: 0.060474028277367795
Position 1586: 0.05383539932949806
Position 3813: 0.05121914729201039
Position 3893: 0.04628928023467382
Position 2460: 0.04010904064466812
Position 7228: 0.03976809153728739
Position 327: 0.036559210791949064
Position 6966: 0.03487628902110299
Position 3768: 0.031520657553699045
Position 524: 0.027301340412623658
Position 4626: 0.024744055140924974
Position 1858: 0.02252081624468188
Position 4599: 0.02118367189973192
Position 299: 0.02079737218495868
Position 3662: 0.018968357355738513
Position 6506: 0.017313879366341517
Position 2008: 0.015534764668238355
Position 4717: 0.015427846516271526
Position 7951: 0.015090174531357924
Position 7795: 0.014489693857473245
Position 3832: 0.01363968019005843
Position 772: 0.013500511823196235
Position 5312: 0.013411563115560557
Position 7208: 0.012458501354368304
Position 4441: 0.012430331921859432
Position 3890: 0.011998573274920373
Position 2379: 0.010638781711618429
Position 8531: 0.010604821515358947
Position 8176: 0.010351305773989218
Position 778: 0.009120306837002674
Position 737: 0.00876614215341767
Position 1602: 0.008750295466987608
Position 955: 0.008712159469120241
Position 8378: 0.008092262286477588
Position 8212: 0.008017031297135721
Position 5309: 0.006669145436847212
Position 2048: 0.005643761389116155
Position 5391: 0.005331957734068214
Position 2592: 0.005161504883329223
Position 8249: 0.0049290954077304
Position 8301: 0.004584090293427903
Position 752: 0.0043777037683806405
Position 4464: 0.004335881471806036
Position 1971: 0.004311656552648731
Position 2400: 0.0039787204450495725
Position 4951: 0.00369168067228518
Position 8064: 0.003530100650889323
Position 1406: 0.0033886043588330543
Position 7736: 0.0033415445142716263
Position 7746: 0.003151325839445096
Position 8090: 0.0031483007702065146
Position 1041: 0.0030213168104649317
Position 1522: 0.002816521874729686
Position 6102: 0.002687807469316839
Position 3143: 0.0026768245108915885
Position 814: 0.0026535873817307605
Position 3624: 0.002365951114619032
Position 3667: 0.0022606568414835155
Position 7851: 0.0022107359151387193
Position 2697: 0.0021307877734298496
Position 8320: 0.0020808369108638596
Position 398: 0.001959174507748185
Position 3911: 0.0019178273239473808
Position 4830: 0.0018564889805361645
Position 1008: 0.001799688968499064
Position 1727: 0.0017958849470399085
Position 3536: 0.0017019093719602362
Position 6156: 0.001651602750140798
Position 972: 0.0016184110145812541
Position 4156: 0.0016068587341193103
Position 6199: 0.0014616040205276547
Position 6540: 0.0014077310880561452
Position 1328: 0.001389921771120673
Position 412: 0.001384560880598681
Position 6151: 0.0013329310802813622
Position 4274: 0.0013156990126187173
Position 1202: 0.001253911332611286
Position 4758: 0.0012507649966806774
Position 5220: 0.001219919045240292
Position 4103: 0.0011587515968632667
Position 4121: 0.0011535847406082618
Position 1189: 0.0011425846000195333
Position 4683: 0.0011187768361581743
Position 577: 0.001066113488427351
Position 2097: 0.0009734774774829441
Position 5956: 0.0009440910012200658
Position 4428: 0.0009192389267809578
Position 368: 0.0008495583635010283
Position 4527: 0.000849267204203588
Position 3396: 0.0008244778084218735
Position 6679: 0.0007645011828078202
Position 5555: 0.0007636305075311636
Position 4153: 0.0007537252348740358
Position 2283: 0.0007285494109494301
Position 3590: 0.0007267908939336913
Position 3964: 0.0007154853975327998
Position 6712: 0.0007127261169773126
Position 1038: 0.0006867664240222808
Position 4805: 0.0006834172295833276
Position 4022: 0.0006528161772816047
Position 711: 0.0006086050242851194
Position 5715: 0.0006042542822809254
Position 7286: 0.0005846934316532578
Position 1259: 0.0005710995185808039
Position 1357: 0.0005674456827604868
Position 2277: 0.0005609173162476522
Position 1292: 0.0005562755853621927
Position 3861: 0.000553474464282528
Position 1276: 0.000537096140685051
Position 4054: 0.0005331873087696824
Position 1026: 0.0005329437277896583
Position 2305: 0.0005184357464084781
Position 1974: 0.0005134046855889377
Position 5845: 0.0005081195733370254
Position 664: 0.0005013579336618592
Position 6264: 0.0004924311058343863
Position 4225: 0.0004845181044538959
Position 734: 0.0004791783319017037
Position 6742: 0.000467964238056501
Position 302: 0.0004641809931330843
Position 1021: 0.00044753272271947915
Position 3579: 0.0004105142775684599
Position 5801: 0.00040758447238098953
Position 496: 0.00039990859566299574
Position 1616: 0.0003990693528670403
Position 5985: 0.00039730952916067604
Position 3451: 0.0003954109098136216
Position 1988: 0.0003474459580891882
Position 791: 0.0003417888913212311
Position 166: 0.00033432177618661607
Position 4800: 0.0003170433365455743
Position 6167: 0.0003046337296523278
Position 4975: 0.00029309827701996734
Position 3481: 0.0002813063049015474
Position 5719: 0.0002802490774334511
Position 1409: 0.0002708325830369928
Position 5469: 0.0002690392958679446
Position 3349: 0.0002681613057230987
Position 5025: 0.00026311100955984885
Position 305: 0.0002512704347392666
Position 6530: 0.00023941620854432482
Position 822: 0.00023748772447688534
Position 4166: 0.00022986912442485565
Position 3410: 0.00022803393788729738
Position 967: 0.00020471733410152237
Position 723: 0.00020470335121608774
Position 6210: 0.00018609458741059676
Position 6594: 0.0001855032544257874
Position 6223: 0.00018144028854258926
Position 6079: 0.00018041193607417234
Position 1215: 0.00017540421578196664
Position 6443: 0.00017290430152880782
Position 4410: 0.00016331181158016586
Position 1332: 0.00016241498822178635
Position 4337: 0.00015871597930355568
Position 3174: 0.00015768471421828914
Position 4385: 0.0001487969344855462
Position 6137: 0.00014824510693804696
Position 1830: 0.00013964465271323559
Position 6747: 0.0001349176193905087
Position 332: 0.00011497746792168455
Position 929: 0.00010707326106682003
Position 1626: 0.0001026076513507468
Position 572: 0.0001015237724849933
Position 1087: 0.00010126012212846702
Position 5155: 9.902151627122267e-05
Position 3636: 8.450733109940941e-05
Position 1273: 7.867196634906546e-05
Position 4723: 7.833525897157082e-05
Position 1280: 6.848720520547286e-05
Position 636: 6.580480978015821e-05
Position 4871: 6.447174813193573e-05
Position 2465: 6.4174383599897e-05
Position 5185: 6.328476213228438e-05
Position 1756: 6.0380330971551884e-05
Position 1193: 5.875467199718892e-05
Position 2310: 5.6744685130286676e-05
Position 1376: 5.661053323276849e-05
Position 76: 5.54687798521117e-05
Position 1788: 5.305991046613384e-05
Position 3278: 4.8135157210881106e-05
Position 3362: 4.747564339565502e-05
Position 1475: 4.7088677673208355e-05
Position 3753: 4.249979075577314e-05
Position 864: 3.950069942398178e-05
Position 5989: 3.9016259015939224e-05
Position 6120: 3.8830683061037785e-05
Position 6125: 3.7964928650391216e-05
Position 6032: 3.718553684398732e-05
Position 5036: 3.498334139637927e-05
Position 1411: 3.1311670111168485e-05
Position 5791: 3.079852962320685e-05
Position 5811: 3.0099714097561063e-05
Position 3061: 2.9786474562823665e-05
Position 1534: 2.9635952918453763e-05
Position 754: 2.8911703651850188e-05
Position 6143: 2.682427898581402e-05
Position 861: 2.2561172450024492e-05
Position 3553: 1.8918623519213014e-05
Position 1900: 1.7405026696661395e-05
Position 1840: 1.633122869302705e-05
Position 1191: 1.5308778307445253e-05
Position 3384: 1.4771714207974113e-05
Position 5616: 1.2540275077664411e-05
Position 1456: 1.2455409308519995e-05
Position 3560: 1.2451156865306995e-05
Position 8190: 1.2227996588798525e-05
Position 976: 1.0945014953387166e-05
Position 2139: 8.979667802974633e-06
Position 1906: 6.828076618489968e-06
Position 3307: 6.392990735800778e-06
Position 853: 6.038067974894795e-06
Position 1509: 6.0357889654446e-06
Position 1505: 5.6410560228168676e-06
Position 3367: 5.517112890229798e-06
Position 5735: 4.546956989559844e-06
Position 4288: 3.981311418261576e-06
Position 5696: 3.327150836879881e-06
Position 1072: 3.160719690884587e-06
Position 5613: 3.097908535156972e-06
Position 3332: 2.6596709210058166e-06
Position 1767: 8.729277403219448e-07
Position 535: 7.914591224133188e-07
Position 1634: 7.370309946534375e-07
Position 6169: 7.064294309503414e-07
Position 102: 6.938208106334859e-07
Position 416: 6.502216741792513e-07
Position 3987: 6.173169061222545e-07
Position 6271: 5.621581718561721e-07
Position 3327: 5.515675253089885e-07
Position 5053: 5.480526981327264e-07
Position 3415: 4.219663782342535e-07
Position 850: 3.9007675044378086e-07
Position 668: 3.840778336178793e-07
Position 4963: 3.470696202920259e-07
Position 5033: 3.2906635917396823e-07
Position 4944: 2.997856824102345e-07
Position 4959: 2.587391257053684e-07
Position 3412: 2.2900749544297894e-07
Position 5093: 2.2134767681767504e-07
Position 5182: 1.762561450365769e-07
Position 2976: 1.451693514416393e-07
Position 1439: 6.218766178203304e-08
Position 122: 4.882567158271133e-08
Position 5443: 3.950029436882349e-08
Position 99: 3.020046359909083e-08
Position 177: 2.8463465859144553e-08
Position 5172: 2.1551807177322362e-08
Position 3318: 1.9884046135262833e-08
Position 3699: 1.7314987743886892e-08
Position 873: 1.1467467299581856e-08
Position 3715: 1.1282213661826958e-08
Position 3793: 1.098748721006335e-08
Position 449: 8.245394750129794e-09
Position 6240: 7.022288498779172e-09
Position 6116: 6.889630557965016e-09
Position 112: 4.9026353777740355e-09
Position 3204: 3.9138550737012305e-09
Position 475: 2.794134268176597e-09
Position 466: 2.618842545475438e-09
Position 452: 2.3542416631454158e-09
Position 5090: 1.7141468692460483e-09
Position 5589: 1.4492762243671578e-09
Position 435: 7.229913383396593e-10
Position 187: 7.146837693902349e-10
Position 5481: 5.930678672449657e-10
Position 5501: 4.552628478197238e-10
Position 431: 4.009191694198351e-13
Position 433: 2.397563251424167e-15
