Gene = RP11-723O4.6
index = 1180
Annotated 5SS: [   44  2020 26260 36206 38562 55974 56212]
Annotated 3SS: [ 1925 25354 36010 38332 55766 56054 60996]
SMsplice 5SS: [  693   962 21898 26120 36206 55224 56000 56212]
SMsplice 3SS: [  827 21836 26025 36010 55058 55766 56113 60996]
top_k =  500
Partition function (log Z): -33.995430619797574

Sorted 5' Splice Sites (High to Low Probability):
Position 962: 0.9687225862106015
Position 693: 0.7278288414235156
Position 5820: 0.6736085507628763
Position 44: 0.21872495567591854
Position 11745: 0.10241957499070717
Position 2020: 0.05030088714914172
Position 756: 0.024303636727287324
Position 586: 0.023121778546223447
Position 564: 0.019965601713502205
Position 4366: 0.01666234370282022
Position 223: 0.014039871669494011
Position 904: 0.013051026579539507
Position 993: 0.012979654090975715
Position 1658: 0.011554564884505817
Position 3225: 0.005004835699613711
Position 4127: 0.004492586099905871
Position 2847: 0.0043028436062140865
Position 5097: 0.003988269322821281
Position 4341: 0.0038343231071732656
Position 591: 0.0038306248429269825
Position 8657: 0.002847853240392229
Position 519: 0.002464694630314416
Position 194: 0.0022384472739459126
Position 401: 0.0016462884317245841
Position 339: 0.0007603841871096314
Position 259: 0.0007380049029603343
Position 536: 0.0006699497006573549
Position 1026: 0.0005180512080528166
Position 343: 0.0003534780387285598
Position 524: 0.0002337541642548675
Position 527: 0.00022384212521068996
Position 448: 0.00021537659981924617
Position 1201: 0.0001539019017740274
Position 539: 9.09346459845152e-05
Position 3530: 8.089299719660763e-05
Position 328: 3.351311756103197e-05
Position 87: 2.8345631712944203e-05
Position 533: 1.9033923742307796e-05
Position 521: 1.7491184896568873e-05
Position 516: 1.4620485813374666e-05
Position 337: 1.2832779087240652e-05
Position 797: 1.278411317335952e-05
Position 787: 1.2522986540313662e-05
Position 1124: 1.174377319706418e-05
Position 548: 1.0309069591732815e-05
Position 463: 9.53928783636559e-06
Position 1250: 8.831439772900976e-06
Position 286: 8.345231343815968e-06
Position 62: 7.396674986201877e-06
Position 465: 6.649501234846768e-06
