Gene = HEMGN
index = 645
Annotated 5SS: [ 336 2223 8359]
Annotated 3SS: [ 2128  7171 10914]
SMsplice 5SS: [ 336 7254]
SMsplice 3SS: [ 7171 10914]
top_k =  500
Partition function (log Z): -7.4008209999856565

Sorted 5' Splice Sites (High to Low Probability):
Position 336: 0.9727762230854039
Position 7254: 0.6811883258409834
Position 2223: 0.41243820996500186
Position 5159: 0.10699568726927343
Position 8359: 0.07999795228886912
Position 2385: 0.07622563322070751
Position 6937: 0.03855209636247023
Position 4336: 0.03291942332015373
Position 8742: 0.030668697905671335
Position 6762: 0.030317941465207433
Position 8383: 0.02579120439799951
Position 6016: 0.02287317600487243
Position 3916: 0.018941405301198172
Position 384: 0.01601557277753131
Position 2522: 0.015252973220801666
Position 2424: 0.015124351945894142
Position 569: 0.01442726247744661
Position 2228: 0.011897059605390886
Position 1207: 0.008311735323762701
Position 9186: 0.006664931213513723
Position 5081: 0.0059387649177970805
Position 9978: 0.005840658428803715
Position 7617: 0.005649689569482121
Position 6727: 0.005291976687984541
Position 11027: 0.004409580277449125
Position 6011: 0.004262582881316194
Position 7347: 0.0038818118888914394
Position 1256: 0.0038030088021689798
Position 3492: 0.0037875889919590294
Position 948: 0.0037178317881209843
Position 8290: 0.0028252359431871973
Position 1611: 0.0027879209330848647
Position 10135: 0.0023369988712906367
Position 2432: 0.0019828113924680642
Position 3038: 0.0019505216820653321
Position 244: 0.001795345489662677
Position 6079: 0.001301731443585245
Position 3226: 0.0012523208861449462
Position 5850: 0.0008891337443753854
Position 1260: 0.0008592356733641617
Position 1733: 0.0007648999451202436
Position 7377: 0.0007447247590457603
Position 2709: 0.0006377142204115871
Position 931: 0.000602940936950931
Position 2697: 0.00042907536014222974
Position 4309: 0.000397990573118698
Position 1883: 0.0002266320122689205
Position 491: 0.00020082257692006743
Position 151: 0.0001462951653594435
Position 1170: 0.00011487374662601765
Position 1072: 9.62036446081794e-05
Position 1111: 8.648510726246579e-05
Position 890: 8.369254893402534e-05
Position 1778: 7.833222132673706e-05
Position 134: 7.312421559874731e-05
Position 149: 7.119747481274534e-05
Position 1352: 6.777932290361115e-05
Position 2283: 5.011729375776426e-05
Position 361: 4.970980836600955e-05
Position 367: 4.3015131543949806e-05
Position 935: 3.250873075263829e-05
Position 1204: 1.3667913984772255e-05
Position 129: 1.2326593135188766e-05
Position 2188: 6.688279591873538e-06
Position 2091: 5.514679973580773e-06
Position 65: 4.027816501760127e-06
Position 93: 3.457099964920055e-06
Position 2271: 3.1393415214371354e-06
Position 174: 2.8002103182915105e-06
Position 77: 2.084834438581036e-06
Position 153: 2.037325293771333e-06
Position 158: 6.501290707024153e-07
Position 99: 6.354370955094206e-07
Position 23: 5.345650192248467e-07
Position 155: 3.7409978045270226e-07
Position 58: 2.511176851606289e-07
Position 63: 2.307052991133058e-07
Position 535: 1.5624301535594522e-07
Position 172: 4.726108279643498e-08
Position 968: 4.6986554508798423e-08
Position 566: 2.9465268200784054e-08
Position 96: 2.2732079885691822e-08
Position 222: 1.6959517508881022e-08
Position 500: 1.2782710898585461e-08
Position 181: 5.01547227739211e-09
Position 983: 2.1302002270428524e-09
Position 460: 9.228793659973035e-10
Position 851: 6.93307856188646e-10
Position 905: 5.409385081372369e-10
Position 894: 1.253176197861014e-10
Position 542: 1.2163625137586898e-10
Position 216: 2.321338161238386e-11
Position 613: 8.209124564562819e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7171: 0.8187663358343064
Position 10914: 0.7779984285144352
Position 2128: 0.40443021721408773
Position 4986: 0.1054498044282767
Position 8271: 0.08536143986777069
Position 2362: 0.06806944002928485
Position 1970: 0.037939053098744555
Position 6502: 0.03194429766489189
Position 5953: 0.028921552012041978
Position 8668: 0.027167212468091725
Position 2067: 0.0185399108056191
Position 8049: 0.017924800392896872
Position 6522: 0.016971235358469852
Position 4053: 0.016947321407579072
Position 11236: 0.016665098035861928
Position 10680: 0.011878115525034098
Position 10047: 0.011443426792247066
Position 1071: 0.009048328544639338
Position 7136: 0.00892892130324736
Position 9877: 0.008416777719058636
Position 4213: 0.008213225316859132
Position 7509: 0.007721489438502996
Position 6700: 0.007614363890798583
Position 6872: 0.007580492683569165
Position 11131: 0.00732902557085214
Position 9082: 0.007321108189608457
Position 6633: 0.006451690442115995
Position 8358: 0.006368811813819212
Position 2131: 0.00611009350136037
Position 3759: 0.005866438690753837
Position 6677: 0.005439227827710809
Position 4908: 0.0053796223963139805
Position 524: 0.00530438147596503
Position 8480: 0.005037416262898485
Position 3790: 0.004684670104426092
Position 5030: 0.00450085215435581
Position 4123: 0.004244763009506804
Position 997: 0.004243397733680602
Position 4210: 0.004242897685496863
Position 8936: 0.003906919434137735
Position 3777: 0.0037303509097863213
Position 873: 0.003625942720939851
Position 9453: 0.0029080074434697403
Position 5596: 0.002738713757790693
Position 9548: 0.0026715047989672057
Position 2939: 0.001886988532839495
Position 3391: 0.001818926481750606
Position 6607: 0.0017310532911453348
Position 1430: 0.0017213723952825678
Position 3814: 0.0016918312127193011
Position 3270: 0.0015988413487676835
Position 3762: 0.0015537897490973322
Position 3354: 0.001378254145692235
Position 2967: 0.0013572595162849106
Position 2339: 0.001274639138339991
Position 3175: 0.0011084519776761908
Position 2023: 0.0010108399828284904
Position 3837: 0.0007206366410865545
Position 7635: 0.000710140275236757
Position 7178: 0.0006813414322629375
Position 1381: 0.0006681377347409421
Position 3704: 0.0006648837716848137
Position 1474: 0.0006521698498716035
Position 666: 0.0005595114107297281
Position 1291: 0.0005571807231931522
Position 7821: 0.0005521148807628554
Position 5910: 0.0005371154052221799
Position 4073: 0.0003938948733575535
Position 8858: 0.00039324859366335704
Position 2497: 0.0003851723089568455
Position 7659: 0.0003326353296769967
Position 2471: 0.000289733735706902
Position 6447: 0.00026298017377277135
Position 2082: 0.00026033614690973146
Position 9164: 0.00023516937749991604
Position 447: 0.00022588660193767715
Position 1916: 0.00018784457000299543
Position 7362: 0.00018746506800129328
Position 6153: 0.00018417496792761287
Position 4389: 0.00015536395891850224
Position 2722: 0.00014905840914219265
Position 1092: 0.00014550008909971444
Position 500: 0.00014430896115681302
Position 460: 0.00014127153578513837
Position 433: 0.00013978078122596667
Position 1498: 0.00013381535303773822
Position 1559: 0.00012414118545560823
Position 5486: 0.00011330198486342502
Position 7551: 0.00010982076050513085
Position 1349: 0.00010789468775635033
Position 7791: 0.00010305017420395389
Position 1598: 9.912218081239886e-05
Position 5592: 9.127735638452542e-05
Position 1766: 8.787488818763071e-05
Position 4820: 7.812608591922378e-05
Position 2992: 7.72487100932218e-05
Position 851: 7.410046596743251e-05
Position 1672: 6.393655328193465e-05
Position 2027: 5.928278953333765e-05
Position 4147: 5.6678337873303895e-05
Position 4805: 5.121156817958246e-05
Position 771: 4.761777628818574e-05
Position 6236: 4.6669223386072684e-05
Position 1990: 4.484476989413546e-05
Position 252: 4.327862165240809e-05
Position 633: 4.106542241132417e-05
Position 1691: 3.701152988619594e-05
Position 3115: 3.190969885259018e-05
Position 3665: 3.147145702652862e-05
Position 239: 3.1222345926554234e-05
Position 2950: 2.845816088391208e-05
Position 1814: 2.8393487027410006e-05
Position 2159: 2.7506344797513065e-05
Position 201: 2.686386009489708e-05
Position 2754: 2.606438940714204e-05
Position 208: 2.5264789721951987e-05
Position 3719: 2.520792545016181e-05
Position 4864: 2.4984650949466052e-05
Position 1306: 2.332530500939303e-05
Position 226: 2.2877743517283594e-05
Position 3111: 2.2258669585429843e-05
Position 1253: 2.174328731783694e-05
Position 1708: 2.1052506738027042e-05
Position 1233: 1.9569589315492095e-05
Position 2818: 1.845355826526049e-05
Position 741: 1.3619743572836033e-05
Position 1600: 1.1339802693834331e-05
Position 1633: 1.1209724429892093e-05
Position 317: 1.0234126152813673e-05
Position 1170: 9.461925188093109e-06
Position 2521: 7.582766034550251e-06
Position 551: 6.703874406254347e-06
Position 1255: 6.6343107571588e-06
Position 222: 6.095718164426981e-06
Position 1983: 6.029975178082641e-06
Position 3868: 5.650163302358705e-06
Position 1434: 5.444768844467569e-06
Position 289: 4.56822814578209e-06
Position 335: 4.321533829281811e-06
Position 1818: 4.2632999263029585e-06
Position 905: 4.160079717927858e-06
Position 947: 4.031440828875896e-06
Position 1351: 3.772115832743757e-06
Position 172: 3.743300029064045e-06
Position 2147: 2.8089785233037115e-06
Position 887: 2.738367035241179e-06
Position 271: 2.582647118452982e-06
Position 2091: 2.383698721313659e-06
Position 818: 2.2794737611063843e-06
Position 320: 2.1820669900453986e-06
Position 613: 1.8937970575395037e-06
Position 243: 1.6123382186782059e-06
Position 455: 1.5803181600473129e-06
Position 2267: 1.2163252426484922e-06
Position 236: 1.1633627353913326e-06
Position 298: 1.1399144232911887e-06
Position 1882: 9.73855902268857e-07
Position 2006: 8.983687441667275e-07
Position 1872: 8.004207249855333e-07
Position 1800: 5.416162940892474e-07
Position 2286: 5.14009387792924e-07
Position 2283: 4.039683587239504e-07
Position 1437: 1.531058610128731e-07
Position 2408: 1.507919553920331e-07
Position 1329: 1.3811918783266545e-07
Position 2231: 5.2123174810264324e-08
Position 1023: 1.2620934223624757e-09
Position 1029: 1.0797675926882254e-09
Position 792: 9.245690090436804e-10
Position 743: 7.487201865727572e-10
Position 684: 6.897373841539084e-10
Position 1044: 4.814105280353076e-10
Position 1051: 3.9354204326550713e-10
Position 1027: 3.657128460050111e-10
Position 1035: 3.5652181367788946e-10
Position 566: 2.953057151827613e-10
Position 1005: 2.597273066532836e-10
Position 797: 1.7982419433742355e-10
Position 178: 1.6981542034882323e-10
Position 355: 1.4761371557905926e-10
Position 322: 1.182059041116438e-10
Position 256: 1.0224270987820157e-10
Position 674: 1.010770395306211e-10
Position 912: 5.033563205102076e-11
Position 553: 4.8140179654979446e-11
Position 927: 3.733091248529503e-11
Position 375: 1.736529331160932e-11
Position 1922: 1.905200498976593e-12
