Gene = SLC38A9
index = 1269
Annotated 5SS: [  510  1275 14881 40164 42969 43170 43499 48034 56012 60198 63520 66938
 77183 78973 84836]
Annotated 3SS: [ 1226 14733 40030 42846 43105 43404 47862 55951 60002 63411 66830 77068
 78823 84745 86066]
SMsplice 5SS: [  853  1087  1275  8405 14881 40164 42969 43170 63520 77183]
SMsplice 3SS: [  928  1226  8291 14733 40030 42846 43105 63411 77068 86066]
top_k =  500
Partition function (log Z): -35.35663666926456

Sorted 5' Splice Sites (High to Low Probability):
Position 14881: 0.9996503523796318
Position 8405: 0.9022472964141984
Position 1275: 0.6532603945143042
Position 21538: 0.5829194586664669
Position 1087: 0.5244030386218215
Position 853: 0.34035740889074545
Position 1375: 0.3185434041482721
Position 1128: 0.2967863336448615
Position 9988: 0.2733005923829161
Position 18644: 0.2503083351841011
Position 829: 0.24939503934065593
Position 510: 0.20660900507133292
Position 15245: 0.20377896526729708
Position 72: 0.11729845780939947
Position 561: 0.10426985142369868
Position 1071: 0.09475542705060344
Position 15127: 0.07687653278195415
Position 20001: 0.07406338752658156
Position 19973: 0.07051402512097721
Position 14577: 0.06864792889139064
Position 20971: 0.057011203328209484
Position 18418: 0.05028199569063818
Position 15122: 0.04519449469234683
Position 15182: 0.028696980181922977
Position 11956: 0.02242137137839165
Position 19458: 0.01937071589880698
Position 268: 0.01693679250740101
Position 553: 0.016615564233774215
Position 328: 0.01573668976311697
Position 1952: 0.01398012427516075
Position 7298: 0.012610177291755603
Position 15109: 0.007431421509379429
Position 8684: 0.00566776843065341
Position 17414: 0.00505088119291208
Position 823: 0.004420353414545599
Position 3915: 0.0041987830309844825
Position 20137: 0.004130748964625251
Position 11: 0.003915550708334044
Position 7192: 0.0034061344153368065
Position 6550: 0.003298744761588309
Position 3811: 0.003247423558330222
Position 4749: 0.003165755028272833
Position 8219: 0.003061089488396404
Position 15203: 0.002860255387339816
Position 6786: 0.0024414999448157367
Position 2077: 0.0017934289822434083
Position 1122: 0.001743725932916317
Position 1143: 0.0016575403949198955
Position 3584: 0.0015246952829019965
Position 3298: 0.0015209632605659253
Position 15853: 0.0014100497785091775
Position 1132: 0.001173959159705241
Position 55: 0.0009442162818756375
Position 788: 0.0008237246057948905
Position 760: 0.0007615833306557267
Position 18366: 0.0007331471068916474
Position 1147: 0.0006622532372521583
Position 1119: 0.0005651372366722656
Position 196: 0.0005102206491239456
Position 488: 0.0004884952634130483
Position 8680: 0.00045691375113391053
Position 743: 0.000417777753336428
Position 17283: 0.0004043183785097576
Position 311: 0.00035681121819173314
Position 9787: 0.0003557308423206372
Position 8509: 0.0003509472844440641
Position 960: 0.00031601243381668484
Position 955: 0.00028942986545826556
Position 794: 0.00022058249590395994
Position 9151: 0.00015017452547305587
Position 17011: 0.00013075223866902406
Position 792: 0.00010320415751996935
