Gene = WBSCR22
index = 1557
Annotated 5SS: [  106   237  3164  3333  3528  7445  9079  9847 10102 10483 14127]
Annotated 3SS: [  198  3067  3249  3430  7347  9027  9760 10055 10423 14036 14263]
SMsplice 5SS: [  106   283  3164  3333  3528  9128 10102 12896 13949 14127]
SMsplice 3SS: [  198  3067  3249  3430  9027 10055 12801 13787 14036 14263]
top_k =  500
Partition function (log Z): 10.657922654572392

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.9962946974301019
Position 14127: 0.9779099415515051
Position 3333: 0.8966000843727189
Position 3164: 0.8870963053787464
Position 12896: 0.8510030421231133
Position 3528: 0.8215103282704034
Position 9128: 0.6565073715966664
Position 10102: 0.5722797993808331
Position 13949: 0.5687196994110788
Position 12249: 0.5635681541642049
Position 356: 0.45827852866988017
Position 9079: 0.3361759796578442
Position 10483: 0.2674474361126534
Position 334: 0.13263915208848986
Position 433: 0.12313808923850737
Position 4229: 0.11277276668714287
Position 9847: 0.09174019786237259
Position 379: 0.06596380716082902
Position 237: 0.06122341156158878
Position 9864: 0.04144542737714657
Position 3393: 0.03959040005635008
Position 7445: 0.0387303927468646
Position 3337: 0.03514004555826789
Position 12403: 0.02722071788701616
Position 11132: 0.023407821519686876
Position 10337: 0.022072515509792116
Position 7195: 0.020960192340364052
Position 528: 0.01832412200240484
Position 13042: 0.018194626002325087
Position 2058: 0.016544159481532462
Position 5471: 0.016154236316299718
Position 14154: 0.015742014201894576
Position 10191: 0.015053416443286685
Position 6715: 0.014902045203523473
Position 524: 0.01460677476726719
Position 8317: 0.01435127803344441
Position 417: 0.012211427082491483
Position 9892: 0.011488343845172184
Position 10601: 0.01083014332834847
Position 10278: 0.010460879660863833
Position 6779: 0.009972472985228015
Position 3896: 0.009482652156468303
Position 272: 0.0076737966723351096
Position 11959: 0.007486763381871339
Position 5265: 0.007388000751056131
Position 5443: 0.005842243248624301
Position 7537: 0.005523668255209205
Position 1893: 0.005330981295591495
Position 11318: 0.0051255585137220125
Position 9702: 0.00506914169960405
Position 7504: 0.004931622940528064
Position 6995: 0.004920274814225347
Position 9976: 0.004671378904813744
Position 9358: 0.00455275210455624
Position 8159: 0.004349176380723904
Position 9308: 0.003946915349786359
Position 10293: 0.003322813904796852
Position 458: 0.003299184308324577
Position 1899: 0.003084512912811265
Position 9259: 0.002978423999736711
Position 6370: 0.0025047592399206793
Position 7724: 0.0021168620383323284
Position 2310: 0.001988354749718738
Position 9982: 0.001985920689066903
Position 3302: 0.0019294688671323498
Position 3985: 0.0018477973828261015
Position 505: 0.0017667455116739787
Position 541: 0.0016438917823518235
Position 9539: 0.0015102847281774836
Position 10116: 0.0013515922913038437
Position 2648: 0.0012366334758690733
Position 6947: 0.0012351146994217866
Position 9942: 0.0011926726713612312
Position 9944: 0.0011510523646095319
Position 5272: 0.0010551290017591693
Position 7698: 0.0010087244850534663
Position 9815: 0.0009070859113120597
Position 1965: 0.0009005723604314038
Position 7827: 0.0008792229977991748
Position 9099: 0.0007923661574265985
Position 287: 0.000724002017977812
Position 2925: 0.0007048915717486302
Position 6250: 0.0006906590087498141
Position 360: 0.0006864487815934305
Position 7332: 0.0005975201849601149
Position 14382: 0.0005864630364437624
Position 9812: 0.000582466648451661
Position 6220: 0.0005506896095973705
Position 4292: 0.000530644818932175
Position 6080: 0.0005117756055635704
Position 2115: 0.0004904221323247492
Position 3198: 0.0004866791050820296
Position 439: 0.00045265356178277245
Position 1526: 0.0004515102639761368
Position 14330: 0.00044926420759529404
Position 14158: 0.0004433307276110232
Position 5479: 0.0004394229235000496
Position 1011: 0.0004341351423427965
Position 6958: 0.0004250859966328138
Position 264: 0.0003744515170981016
Position 14497: 0.00031666383200881787
Position 2788: 0.0003075755017972276
Position 14068: 0.00030548299606289513
Position 3182: 0.0002998451234594228
Position 37: 0.00028442141878037413
Position 9294: 0.00025041537714530173
Position 14368: 0.00021240609907104073
Position 9338: 0.0001764088063900269
Position 2727: 0.00016123112335907148
Position 1559: 0.00016041481773309616
Position 3359: 4.9030144646187534e-05
Position 3648: 3.504149543018589e-05
Position 52: 3.437866185041942e-05
Position 9264: 2.8316276292854936e-05
Position 3201: 2.4845731152358513e-05
Position 110: 2.0284924188704573e-05
Position 3376: 1.3233809684318369e-05
Position 3987: 1.0937219649328227e-05
Position 3534: 6.6202181065031714e-06
Position 77: 3.448294796447811e-06
Position 14: 6.413552482631711e-07
Position 321: 4.54091514632558e-07
Position 296: 3.2026564627948776e-07
Position 229: 8.728133367467808e-08
Position 39: 4.6278668150322064e-08
Position 63: 1.101298333290229e-08
Position 551: 9.31190443682368e-09
Position 13125: 8.899069368925777e-09
Position 157: 4.6332123719516356e-10
Position 372: 4.545181532053269e-10
Position 30: 3.283883880930524e-11
Position 305: 1.6207165893420063e-11
Position 198: 1.1427888227847722e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9027: 0.9932092476518214
Position 14036: 0.9862592261195314
Position 3249: 0.966542693283368
Position 14263: 0.9273832553698765
Position 198: 0.8916601371943311
Position 3067: 0.8896483478263006
Position 3430: 0.8123416454240538
Position 10055: 0.6108074600253527
Position 12076: 0.5400081053368291
Position 12801: 0.45321126717368315
Position 13787: 0.376896543709235
Position 12837: 0.23728724622011302
Position 9760: 0.15672963978598067
Position 10277: 0.1523231509439527
Position 12694: 0.12943967539729642
Position 10423: 0.11446921080614285
Position 4135: 0.10800587916041961
Position 13897: 0.0749133084655797
Position 14238: 0.046727629195089694
Position 13605: 0.042844439113167425
Position 12774: 0.039132976145574566
Position 13720: 0.03677830289133552
Position 7331: 0.02768204171694274
Position 12182: 0.024275911780922817
Position 12278: 0.023344499260164218
Position 8056: 0.01773231631237835
Position 10149: 0.01721563265013389
Position 6531: 0.0159343052918288
Position 5375: 0.015671749455830095
Position 13694: 0.015005602519703634
Position 7162: 0.014428148447731015
Position 7117: 0.01373553083186363
Position 11019: 0.012735107368471072
Position 7347: 0.012551899195779996
Position 13746: 0.012351293377526405
Position 14205: 0.011678017701174555
Position 13689: 0.010653665403889973
Position 9635: 0.010394464219553952
Position 1779: 0.009598447492620253
Position 10962: 0.008687449928275576
Position 1755: 0.008492890034485046
Position 11734: 0.007486763381871338
Position 3730: 0.006218365628960393
Position 425: 0.0060941373321223
Position 13640: 0.006086325413624414
Position 3089: 0.004603752538331635
Position 9285: 0.004588027650843503
Position 14617: 0.00451744989158638
Position 4973: 0.004244963128225384
Position 7598: 0.004004809521184969
Position 12967: 0.003972769537936492
Position 6461: 0.0039106531848155605
Position 13014: 0.003876774824949919
Position 8902: 0.003625160951100537
Position 1927: 0.0035214399610753156
Position 6156: 0.0033670126026572426
Position 6485: 0.0033407076365017203
Position 12198: 0.0031990297464725794
Position 6867: 0.003158931244117598
Position 5346: 0.003146200174999821
Position 11211: 0.0030514324471036043
Position 5232: 0.0029723208543164653
Position 3027: 0.002903109028514225
Position 14427: 0.00284570656594742
Position 14212: 0.0028348201214988093
Position 9240: 0.002751505937303235
Position 4098: 0.0026875700928138233
Position 13591: 0.0025147937061622966
Position 10965: 0.0024361026417605053
Position 12650: 0.002404740846812376
Position 6896: 0.0023951114210310157
Position 3753: 0.0023621019457212636
Position 1907: 0.00197107866332271
Position 2636: 0.0018429712293145221
Position 4030: 0.00174724832117076
Position 3016: 0.0014794489296456833
Position 1815: 0.00146632816860246
Position 5206: 0.001405242456080484
Position 14564: 0.0013435629142124555
Position 9166: 0.0012506613878480596
Position 6618: 0.0011342070162002158
Position 2817: 0.0011291118408307864
Position 10900: 0.0011073159323222665
Position 3094: 0.001035557469366354
Position 14285: 0.00102248636084528
Position 8052: 0.0009681381017899771
Position 3357: 0.0009629210577570839
Position 3890: 0.0009378049902625038
Position 5317: 0.0009033467910646277
Position 7495: 0.0008939716352624758
Position 9403: 0.0008449638777709153
Position 3803: 0.0007497629772609037
Position 7363: 0.0007489585005043199
Position 3187: 0.0007268934189081223
Position 7013: 0.000694125685710158
Position 10516: 0.0006467283775375203
Position 4219: 0.0006414726783395935
Position 2098: 0.0006354125987350871
Position 1838: 0.0006337485841598266
Position 3647: 0.0006139465776222227
Position 474: 0.000594997279312985
Position 2241: 0.0005835929290330423
Position 2678: 0.0005626288039651207
Position 6621: 0.000550748403427391
Position 11135: 0.0005177330380180685
Position 5948: 0.0005117756055635705
Position 14268: 0.000509646988889134
Position 6871: 0.0005018269884470599
Position 6840: 0.0004939757487784058
Position 5390: 0.0004925718173859153
Position 5354: 0.0004842354065401935
Position 5140: 0.00048401656726148305
Position 214: 0.00047842103160816024
Position 5116: 0.0004515944460516331
Position 1444: 0.00038796296446106
Position 6245: 0.0003790952556106209
