Gene = G0S2
index = 571
Annotated 5SS: [130]
Annotated 3SS: [232]
SMsplice 5SS: [130 342]
SMsplice 3SS: [232 425]
top_k =  500
Partition function (log Z): -2.4995072161348824

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9918719846310705
Position 342: 0.5919390564240644
Position 334: 0.017600234393439874
Position 53: 0.005726947127416792
Position 170: 0.001728963935968044
Position 57: 0.00042069661483017156
Position 532: 0.00021233103878597986
Position 133: 0.00012474397513744176
Position 379: 0.00011951217449797114
Position 346: 3.2222733430608134e-05
Position 400: 2.454261021193634e-05
Position 582: 2.017788783161759e-05
Position 376: 1.5463787466708673e-05
Position 274: 1.0537283149880132e-05
Position 402: 4.926040748276896e-06
Position 428: 2.5352835507119197e-06
Position 358: 1.5705498269204846e-06
Position 598: 9.944848263234793e-07
Position 614: 7.55149379926541e-07
Position 5: 1.549202829452246e-07
Position 794: 1.3668799755654935e-07
Position 782: 1.3451616177334843e-07
Position 119: 1.0601606926777823e-07
Position 180: 5.427265452361578e-09
Position 233: 4.3182240842181744e-09
Position 177: 1.901726464792432e-10
Position 197: 2.5901894172089227e-11
Position 189: 3.7593377982327473e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 232: 0.9992019709693936
Position 425: 0.4148777203270333
Position 441: 0.07807804515994932
Position 564: 0.026661802901294777
Position 731: 0.017857699463477365
Position 444: 0.016896260508733944
Position 750: 0.01139396531349965
Position 465: 0.009341194616129386
Position 576: 0.008712651580947816
Position 407: 0.006180787143195371
Position 483: 0.005577479255758526
Position 877: 0.005110749237385306
Position 810: 0.0026301557133519508
Position 695: 0.001392530366537589
Position 668: 0.0012982134734807525
Position 495: 0.0009610240313234979
Position 448: 0.0005450031677851438
Position 767: 0.0005372987403871732
Position 779: 0.0004432718388271358
Position 733: 0.0003670171524259923
Position 206: 0.00023820124313767116
Position 492: 0.00023797981029936445
Position 507: 0.00021972483504287504
Position 782: 0.0001311391784550998
Position 477: 0.00012338154375441502
Position 671: 0.00012026962778752717
Position 688: 0.00011195648303647074
Position 499: 9.504953093282394e-05
Position 514: 9.321556193534139e-05
Position 593: 4.281075284230086e-05
Position 510: 4.201992259329088e-05
Position 257: 3.789117193117617e-05
Position 794: 3.2116015935990234e-05
Position 300: 3.122661757555106e-05
Position 252: 3.089002074239396e-05
Position 690: 2.9136598627611555e-05
Position 250: 2.868634770457334e-05
Position 396: 1.6326064983680444e-05
Position 627: 1.5335283334152755e-05
Position 617: 1.5325436335743436e-05
Position 356: 1.397953243124982e-05
Position 608: 1.2697411487295424e-05
Position 651: 1.1080780825473878e-05
Position 279: 9.99565550753118e-06
Position 459: 8.860989337732887e-06
Position 303: 7.705814170446624e-06
Position 881: 7.2494594039997894e-06
Position 885: 6.989755270632583e-06
Position 259: 5.2359573348144814e-06
Position 519: 4.706931315740432e-06
Position 525: 4.3056257544289815e-06
Position 614: 1.8609833788079937e-06
Position 698: 1.0604983082578771e-06
Position 522: 1.0581501620289414e-06
Position 637: 9.436607334504388e-07
Position 647: 7.553681206810239e-07
Position 318: 5.730027895147564e-07
Position 315: 5.035543257502106e-07
Position 621: 4.955949394877876e-07
Position 598: 4.112856212152193e-07
Position 653: 3.825118300048416e-07
Position 588: 2.2606688056263523e-07
Position 282: 7.512581659770732e-08
Position 160: 1.5576792077461726e-08
Position 324: 1.3930435515419632e-08
Position 165: 1.340932464871846e-08
Position 264: 8.293111276088641e-09
Position 129: 4.547797751018306e-09
Position 339: 3.184302749365038e-09
Position 330: 2.405912205353004e-09
Position 149: 8.447422947829688e-11
Position 186: 5.209104408817169e-11
Position 133: 1.3451640052223277e-11
Position 94: 6.3647725893918215e-12
