Gene = TNFSF18
index = 1465
Annotated 5SS: [ 223 7025]
Annotated 3SS: [6993 9249]
SMsplice 5SS: [223]
SMsplice 3SS: [9249]
top_k =  500
Partition function (log Z): -9.814720330559759

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9556215736072262
Position 9405: 0.6160338111124436
Position 9142: 0.2649760867051095
Position 5085: 0.1568539105119366
Position 544: 0.08755653411294745
Position 7025: 0.04430463720209597
Position 9157: 0.031255679584760804
Position 9164: 0.03106445219152683
Position 9932: 0.02624825432016201
Position 6807: 0.025853610660768467
Position 7193: 0.02287542802297296
Position 10139: 0.022652855504892735
Position 8231: 0.021335671739805183
Position 1596: 0.016706138870223028
Position 417: 0.01613587217130534
Position 8280: 0.014902002141002294
Position 10282: 0.009380819942059066
Position 1382: 0.008194896223034983
Position 10682: 0.008052454843394593
Position 646: 0.006896275724663762
Position 9094: 0.006644294596830207
Position 1529: 0.005667916126060036
Position 635: 0.004614119820537382
Position 1386: 0.003923766201766476
Position 6695: 0.0037932662251141855
Position 246: 0.0036900397171210444
Position 1329: 0.0032188797889936586
Position 690: 0.0028721025565524405
Position 649: 0.002857672447804762
Position 5033: 0.0028077624701705146
Position 6745: 0.002774129209355622
Position 2772: 0.002535581809196154
Position 8252: 0.002318990932404071
Position 1051: 0.001999135702250313
Position 2389: 0.0013944038994881827
Position 6734: 0.0013066693811583407
Position 6797: 0.0010179238953756434
Position 6730: 0.0010169046776699624
Position 7083: 0.0008578388741913122
Position 402: 0.0003205464238295496
Position 3627: 0.0001807573297068083
Position 350: 0.00013089920198464946
Position 800: 6.24309182914836e-05
Position 436: 4.082581886692123e-05
Position 163: 3.887762640966741e-05
Position 9306: 2.9313511794069986e-05
Position 1323: 2.3680047653123327e-05
Position 869: 8.062313133186591e-06
Position 29: 6.523755005796929e-06
Position 191: 5.8347390398137234e-06
Position 311: 3.6004769203751867e-06
Position 471: 3.516934834817247e-06
Position 306: 3.3138924676678063e-06
Position 237: 3.2037519763920437e-06
Position 688: 2.1008819287674595e-06
Position 453: 2.088659746720267e-06
Position 717: 1.2736440855443825e-06
Position 339: 1.0653895347243414e-06
Position 710: 9.408241545621981e-07
Position 653: 8.225061541432496e-07
Position 390: 7.828729050203027e-07
Position 144: 7.517791954462916e-07
Position 872: 6.92006042688129e-07
Position 69: 5.941948957313992e-07
Position 1030: 5.04443851129131e-07
Position 286: 4.0986005784062566e-07
Position 797: 3.3950928895911077e-07
Position 337: 3.206665546411193e-07
Position 996: 2.2541858287234847e-07
Position 618: 2.1517537270976453e-07
Position 673: 1.3922948140744572e-07
Position 321: 1.027690525310392e-07
Position 168: 1.0022055351057465e-07
Position 499: 4.039849454433441e-08
Position 71: 3.775240040972761e-08
Position 383: 1.4335333437466292e-08
Position 370: 1.3285841509423536e-08
Position 735: 1.144140875671678e-08
Position 298: 4.5295896154910875e-09
Position 289: 3.678091467038648e-09
Position 39: 3.353359016510936e-10
Position 277: 1.604397111960233e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9249: 0.8769946698066403
Position 9028: 0.33570718879359474
Position 10202: 0.25034915833202726
Position 10087: 0.10844421130731637
Position 4853: 0.10192861253560993
Position 10539: 0.10083395166981383
Position 523: 0.07000471251530763
Position 9596: 0.04984818837513918
Position 9627: 0.04209787768837339
Position 6629: 0.03734800451740023
