Gene = PAEP
index = 995
Annotated 5SS: [ 140  676 1136 2597 3757 4044]
Annotated 3SS: [ 535 1061 2485 3651 4026 4794]
SMsplice 5SS: [ 140 1136 1456 2191]
SMsplice 3SS: [1061 1258 2104 2485]
top_k =  500
Partition function (log Z): -0.6904085149365455

Sorted 5' Splice Sites (High to Low Probability):
Position 1136: 0.949793251685236
Position 140: 0.869875673552509
Position 2191: 0.5007678247080553
Position 2597: 0.39412300759882324
Position 2628: 0.3808526255412392
Position 3757: 0.36110447391796663
Position 1456: 0.2314098566815143
Position 1464: 0.21077128866327768
Position 4044: 0.1764381236838448
Position 676: 0.1756498372985925
Position 1472: 0.17200429868045403
Position 916: 0.1079327580392076
Position 2624: 0.08416381825054395
Position 1476: 0.06317981192124625
Position 1395: 0.05671573548235633
Position 1484: 0.031086466049873383
Position 1361: 0.0273984661691357
Position 3728: 0.025261567252317874
Position 933: 0.02513086162588612
Position 4073: 0.020397326930901166
Position 1480: 0.019928038443539416
Position 2222: 0.016337916590468425
Position 2698: 0.011584157949242524
Position 3848: 0.010620210681053515
Position 325: 0.009738686944551022
Position 1504: 0.008445558629399328
Position 2646: 0.005659105283147907
Position 80: 0.004770406831739001
Position 1516: 0.003731118634025043
Position 3476: 0.0036604844326744643
Position 744: 0.0031608406304792116
Position 985: 0.0031569536441765672
Position 498: 0.0027540416098931807
Position 1365: 0.0019492860027517387
Position 1528: 0.0019343898559630668
Position 1584: 0.0015761766168675764
Position 188: 0.0014715942001606926
Position 955: 0.001024894161327872
Position 1552: 0.0009966830793631462
Position 1090: 0.0009394616169303693
Position 2405: 0.0008150025604371492
Position 1532: 0.0007430587287773228
Position 1736: 0.0006875014750856202
Position 1556: 0.0006704768164238696
Position 1672: 0.00063991756150634
Position 2589: 0.0005967817213345703
Position 1616: 0.000560346613272718
Position 412: 0.0005348172042940388
Position 3912: 0.00048806754020845714
Position 503: 0.0004651723290055753
Position 3460: 0.000430510254696628
Position 2376: 0.00038297620839611887
Position 2601: 0.0003805247918563083
Position 481: 0.0003461239037451408
Position 2704: 0.0003278459552695955
Position 1576: 0.0002497237708024747
Position 170: 0.00023309986025063422
Position 1740: 0.00023056437976575454
Position 260: 0.00023042508158266126
Position 443: 0.00022773746053602202
Position 1648: 0.00021166145766990147
Position 1724: 0.00020801287725530013
Position 296: 0.00018642959888891803
Position 1620: 0.00017239577842429493
Position 2124: 0.00017156505247507955
Position 1608: 0.00016402830076170475
Position 614: 0.00015894820914956102
Position 1760: 0.00015687755318861556
Position 1168: 0.0001468540118531933
Position 1652: 0.00012629553232871787
Position 383: 0.00011917081516389668
Position 1688: 0.00011525720915731385
Position 1752: 0.00010840317454009494
Position 1712: 0.00010246411918577972
Position 1488: 9.639581960194385e-05
Position 1140: 9.39099718517951e-05
Position 1628: 9.016982861978642e-05
Position 1520: 8.92577222558694e-05
Position 1664: 7.784053201747105e-05
Position 2195: 7.691302951265657e-05
Position 2212: 7.230142732218553e-05
Position 373: 5.8560690598918e-05
Position 455: 4.7410667176579494e-05
Position 820: 4.683873953714468e-05
Position 1988: 4.6584578330040466e-05
Position 1122: 3.4158261264802755e-05
Position 1536: 3.222846965910376e-05
Position 87: 3.068999786164396e-05
Position 716: 2.3569911130192653e-05
Position 976: 2.342076196406317e-05
Position 732: 2.128088816182445e-05
Position 680: 2.0862913915647395e-05
Position 748: 2.076261597617881e-05
Position 2491: 1.9895327776634826e-05
Position 308: 1.8030781798422206e-05
Position 982: 1.1104481989215076e-05
Position 1029: 9.393477660193852e-06
Position 1008: 8.476842489221485e-06
Position 1142: 6.4909480610924e-06
Position 359: 2.9607432894535214e-06
Position 3328: 2.1877682353975614e-06
Position 89: 3.965669617145434e-08
Position 84: 3.044692374351086e-08
Position 49: 2.774772494732044e-08
Position 1776: 2.066802947123283e-08
Position 71: 1.0764402833376937e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2485: 0.9813696836506313
Position 1061: 0.854781860515516
Position 1258: 0.817921074557429
Position 2104: 0.5054171548131512
Position 3579: 0.3659228842554565
Position 3955: 0.21449757579128967
Position 4875: 0.1994558479518094
Position 4844: 0.16777233183892432
Position 877: 0.09816742090294613
Position 3651: 0.09235631394960644
Position 4026: 0.08697023174522248
Position 4734: 0.08014595776583516
Position 3978: 0.06012138948777564
Position 999: 0.051325015343189874
Position 4195: 0.04995203023450119
Position 788: 0.03636443003660071
Position 455: 0.029668874604796957
Position 4043: 0.02754504701333527
Position 4775: 0.016194319286609003
Position 3840: 0.015246636643871157
Position 3655: 0.013638374838025224
Position 294: 0.013528368072238993
Position 1381: 0.011237260503530588
Position 4433: 0.01060672265294939
Position 818: 0.010531052401586423
Position 4144: 0.009959430845658592
Position 2553: 0.009876695645008336
Position 459: 0.00977173528931255
Position 2770: 0.008466293421470483
Position 4811: 0.008368455249487435
Position 535: 0.008055796221044064
Position 519: 0.007961200604598056
Position 892: 0.007836783410479291
Position 3381: 0.0076233853732210685
Position 542: 0.006702643883544463
Position 2790: 0.006650567522739338
Position 4128: 0.005827221175937219
Position 3899: 0.005544763579738694
Position 3296: 0.004718583334796805
Position 1301: 0.004481183973192934
Position 2036: 0.0041667455630384756
Position 2075: 0.003757611355776912
Position 792: 0.003570732421988706
Position 1029: 0.0034927595662299126
Position 3749: 0.003469104889347306
Position 2840: 0.0032510293914961076
Position 388: 0.0031013152050529537
Position 601: 0.0030700570826730457
Position 2123: 0.0025679020499452
Position 4596: 0.002425259210387044
Position 4246: 0.0022679403734564745
Position 4163: 0.002250326715162917
Position 3620: 0.0019119632899970327
Position 3009: 0.0015034424785284359
Position 1981: 0.0013501409180823288
Position 5059: 0.0013064141804698974
Position 1325: 0.0013046365938511931
Position 729: 0.0011249238379981757
Position 4149: 0.001089579185626975
Position 2429: 0.0010788856381863496
Position 3602: 0.001057129414256773
Position 2766: 0.001022188951940726
Position 316: 0.0010073075022437013
Position 525: 0.0009004875545180022
Position 1985: 0.0008816678235403832
Position 836: 0.0007800883339858321
Position 1387: 0.0007339187534502739
Position 4794: 0.0006986232578700155
Position 5105: 0.0006893788217191496
Position 904: 0.0006761823498606487
Position 2283: 0.0006493568599785575
Position 646: 0.000631917441029264
Position 383: 0.0005910028161712664
Position 4456: 0.0005869787525768988
Position 737: 0.0005614261171476195
Position 235: 0.000552022841603538
Position 3614: 0.0004929840169737877
Position 3718: 0.0004832830530904805
Position 4308: 0.00046501107217811514
Position 774: 0.00042780342798643463
Position 909: 0.0003671007185515352
Position 915: 0.00036464666493842723
Position 2045: 0.0003525798987502313
Position 415: 0.00034236308401851284
Position 612: 0.0003384601490020616
Position 1266: 0.0003337372167869395
Position 1303: 0.00030612123001703907
Position 492: 0.00027307400224525
Position 844: 0.00023730459580890688
Position 1089: 0.0002156867470840705
Position 1002: 0.00020536485825263406
Position 1086: 0.00020331156103562274
Position 1844: 0.0001995752859641098
Position 204: 0.0001870829132120301
Position 400: 0.00018672780130417433
Position 1008: 0.00018150294597414835
Position 976: 0.00015045675457585762
Position 324: 0.00012746257530126714
Position 1073: 0.00012437730919729383
Position 768: 9.194137488232579e-05
Position 672: 7.94734885150408e-05
Position 405: 6.17157011176108e-05
Position 363: 6.0378657165778755e-05
Position 1320: 5.8941812121999394e-05
Position 264: 5.4204946519672005e-05
Position 1104: 5.2867400098175775e-05
Position 490: 4.478328570744168e-05
Position 1262: 4.124641781185536e-05
Position 465: 3.3261983623920614e-05
Position 422: 3.1580356737791514e-05
Position 208: 3.136568077117149e-05
Position 1065: 1.964690039281174e-05
Position 239: 1.601855666745722e-05
Position 419: 1.4974641441334943e-05
Position 695: 1.1766360127988906e-05
Position 225: 5.991437734373805e-06
Position 359: 5.730889740135344e-06
Position 932: 4.643776602513631e-06
Position 920: 4.131602775843399e-06
Position 217: 3.600398896500993e-06
Position 244: 3.484313929647316e-06
Position 658: 3.477254739477549e-06
Position 2574: 1.2447148595273779e-06
Position 268: 9.631392820982024e-07
Position 3151: 8.07158783172796e-07
Position 2355: 2.9538168781709565e-07
Position 212: 1.5183189014119073e-07
Position 275: 1.204414893827004e-07
Position 1856: 5.630736289302981e-08
Position 1219: 2.7158514702891596e-09
Position 176: 4.6370260182668964e-10
Position 194: 6.298306356503185e-11
Position 146: 3.1461078973813836e-11
Position 112: 5.44677463437061e-12
Position 139: 6.008229114237823e-13
Position 121: 5.202265662447863e-13
Position 156: 4.802431852129703e-13
Position 118: 8.609443834631074e-14
Position 130: 3.836289009855285e-17
