Gene = SMIM23
index = 1283
Annotated 5SS: [ 105 4410 4678 5132]
Annotated 3SS: [4357 4609 4922 8692]
SMsplice 5SS: [ 105 4483 4801 5028]
SMsplice 3SS: [4357 4609 4922 8692]
top_k =  500
Partition function (log Z): -2.2997016482036843

Sorted 5' Splice Sites (High to Low Probability):
Position 105: 0.8341035991833878
Position 5028: 0.5712089947726453
Position 4483: 0.5114569830940588
Position 4703: 0.27190969122367437
Position 4801: 0.24511541215821875
Position 4678: 0.23031758401006625
Position 4695: 0.1791126332453651
Position 5170: 0.15158124923782842
Position 4410: 0.13622316325401493
Position 120: 0.13451935742013887
Position 3998: 0.1297224934637979
Position 7491: 0.1208358894729084
Position 3665: 0.08477546524448283
Position 318: 0.07313232649937738
Position 1034: 0.06546266686607062
Position 5015: 0.06323160774616833
Position 7545: 0.0602472927632454
Position 3301: 0.04674841610194704
Position 4207: 0.0451228597071907
Position 4157: 0.04152814211969814
Position 4791: 0.03953256456863555
Position 5607: 0.03591339766676959
Position 4203: 0.030082822385784212
Position 6243: 0.02210793890573371
Position 1666: 0.02125887202661501
Position 5549: 0.015558492653430742
Position 2254: 0.011425065979392857
Position 4480: 0.00885026770498821
Position 6285: 0.005004162384465359
Position 2694: 0.004220034586338808
Position 585: 0.004201798141632978
Position 5051: 0.00367491978920394
Position 8147: 0.002839335842143741
Position 8135: 0.0024035084637918326
Position 1735: 0.0022181936782305353
Position 8286: 0.0014185091070696536
Position 4052: 0.0014005206277214258
Position 1599: 0.00100854265930383
Position 7537: 0.0009932670204268706
Position 681: 0.0008068698944110409
Position 48: 0.0008022443639954111
Position 1424: 0.0007820056422110912
Position 2451: 0.0007772385820596904
Position 2493: 0.0007137029155623707
Position 4735: 0.0006594777757149033
Position 5138: 0.0005655122178202815
Position 5125: 0.0005488293270137675
Position 5395: 0.0005381618430596264
Position 241: 0.00039730627000753217
Position 2276: 0.00033521991854712236
Position 33: 0.00023527175950908803
Position 5132: 0.0002227900320356971
Position 6048: 0.00019269141377368598
Position 4588: 8.926232329959063e-05
Position 5428: 4.426093527456919e-05
Position 88: 3.0138281316176048e-05
Position 486: 2.804728269764765e-05
Position 381: 1.744152157413978e-05
Position 536: 1.3902190487833708e-05
Position 395: 1.1493888859100033e-05
Position 745: 9.476006676047885e-06
Position 711: 7.572013268657263e-06
Position 861: 3.7899941745756364e-06
Position 856: 3.769223340841891e-06
Position 1803: 2.7121125455080397e-06
Position 1972: 1.7133697122270245e-06
Position 1733: 1.5028716908921316e-06
Position 1426: 1.3712219113446269e-06
Position 1642: 1.318818415055185e-06
Position 1770: 1.165938531155267e-06
Position 15: 6.628786329004899e-07
Position 913: 1.723926821002873e-07
Position 388: 8.174162014867023e-08
Position 176: 3.9094041669014894e-08
Position 345: 1.652643329929598e-09
Position 212: 1.3405824116258499e-09
Position 285: 5.9640414259425e-11
Position 369: 3.197373873561614e-11
Position 496: 1.4412968331988875e-11
Position 350: 1.8217323543555342e-14
Position 322: 2.704799249729254e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 4922: 0.991915257905553
Position 4609: 0.691793874552572
Position 4357: 0.6628980549772041
Position 8692: 0.5266741242364766
Position 4585: 0.22440498380751606
Position 7425: 0.17793846876160324
Position 8092: 0.13253418093828861
Position 4104: 0.09192341505485176
Position 3904: 0.07105214332580352
Position 5497: 0.05024085241746952
Position 3908: 0.04964220848577082
Position 3628: 0.04720050713519542
Position 168: 0.042238988481652
Position 3610: 0.03074605627918316
Position 4567: 0.029409057598458424
Position 7462: 0.025704438318837553
Position 3203: 0.019878113569681565
Position 7091: 0.018814809999510847
Position 8243: 0.018718073239672017
Position 967: 0.015605428630234086
Position 1594: 0.015078318182275893
Position 859: 0.01444498237354416
Position 6941: 0.014318832986638046
Position 7119: 0.013769699108986122
Position 2992: 0.013372975545358684
Position 6147: 0.011024898774491271
Position 7316: 0.010874816683490806
Position 4088: 0.009695273801414077
Position 8626: 0.009636656339565676
Position 1484: 0.008643020768726972
Position 1014: 0.008115533920111613
Position 3845: 0.007767407475203371
Position 796: 0.007636336626965941
Position 3587: 0.007068555494987229
Position 2223: 0.006825393761569326
Position 7343: 0.0067305477174837095
Position 5295: 0.006544950194960886
Position 5301: 0.006442499066155876
Position 2162: 0.006235648717253656
Position 4587: 0.005639340233916712
Position 6109: 0.0046176396169619344
Position 6182: 0.0043113758345380325
Position 3062: 0.00429496691931892
Position 664: 0.004280746996372503
Position 3792: 0.00426771842227475
Position 952: 0.004006996679295673
Position 5841: 0.00399814589018487
Position 3873: 0.003891293826910778
Position 5420: 0.0037643036783965196
Position 923: 0.0036477722600414477
Position 3560: 0.0036454335198979723
Position 8376: 0.003478039039404605
Position 5225: 0.0033668568064297824
Position 4294: 0.0032590217129010012
Position 5231: 0.0031824318128347512
Position 4263: 0.0031072955309319975
Position 3857: 0.0030797387708453197
Position 302: 0.0029364259652469426
Position 913: 0.0028912892918718344
Position 2529: 0.002789677554044818
Position 3012: 0.002706350357259732
Position 3149: 0.0024839393453776675
Position 6154: 0.0024637891400513187
Position 6080: 0.002257758296036929
Position 3532: 0.002233380759911672
Position 4613: 0.0020746653344714504
Position 5778: 0.0019220658613182096
Position 369: 0.0018775638074192136
Position 3152: 0.0016331227731922234
Position 559: 0.0015844676884295588
Position 987: 0.0010417914577463313
Position 3178: 0.000978868708282651
Position 6022: 0.0009664762266694953
