Gene = ALG6
index = 75
Annotated 5SS: [   98  3470 29008 34754 36952 38810 39537 43742 44472 46557 48368 51851
 61212 61537]
Annotated 3SS: [ 3180 28922 34663 36862 38726 39471 43555 44335 46470 48282 51779 61142
 61337 69232]
SMsplice 5SS: [   98  3698 24080 29008 34754 36952 46557 48368 51851 61537]
SMsplice 3SS: [ 3519 23909 28922 34663 36862 46470 48282 51779 61337 69232]
top_k =  500
Partition function (log Z): -36.92177665393263

Sorted 5' Splice Sites (High to Low Probability):
Position 3698: 0.9647909870361241
Position 98: 0.41612416853159745
Position 275: 0.38664055041020695
Position 1407: 0.3263867234520808
Position 3470: 0.2811564170983722
Position 1593: 0.25887332222950915
Position 8653: 0.24222469633653365
Position 2587: 0.0964959115396196
Position 3399: 0.0764758931685023
Position 601: 0.0640060359644731
Position 1608: 0.03324017755357568
Position 148: 0.014809657258352593
Position 631: 0.014427993767117607
Position 3336: 0.011299274201457463
Position 895: 0.010906497172323835
Position 3436: 0.010649803726628153
Position 120: 0.009704357937122748
Position 3350: 0.009033934418507498
Position 2855: 0.005555229661228153
Position 9650: 0.004503973950261105
Position 3136: 0.004346719341468822
Position 266: 0.0034678408347076214
Position 3315: 0.0033190074179163505
Position 733: 0.0016432842268682007
Position 270: 0.0014525038501504639
Position 288: 0.0011826890006940295
Position 2859: 0.0011567503084414516
Position 11133: 0.0010945893546331522
Position 486: 0.0010447033132428194
Position 823: 0.0010237398632959463
Position 490: 0.0010112995269666728
Position 792: 0.0009240706806893393
Position 10287: 0.0008329482439532571
Position 259: 0.0005783435670169293
Position 1981: 0.00048685785641501713
Position 1147: 0.0004681738957887375
Position 6469: 0.0004434680307814494
Position 1561: 0.000397964773686302
Position 1256: 0.00034964720718288735
Position 1524: 0.00026340743440065386
Position 1191: 0.0001424322244700046
Position 5695: 3.448065872602418e-05
Position 3915: 3.2248950827110616e-05
Position 196: 2.4228702411787235e-05
Position 722: 7.491306206824649e-06
Position 535: 4.47920243680152e-06
Position 437: 2.798992182319239e-06
Position 140: 2.161071920117384e-06
Position 442: 1.7918610983014798e-06
Position 342: 1.0898071349091713e-06
Position 454: 1.0197051683992232e-06
Position 662: 8.139712900226976e-07
Position 3670: 7.324273208685732e-07
Position 593: 4.2565288753519607e-07
Position 138: 4.232512611446781e-07
Position 439: 4.064296267782052e-07
Position 319: 2.5276535118667286e-07
Position 444: 5.933328759037352e-08
Position 678: 4.868127082084793e-08
Position 522: 4.1716945103693014e-08
Position 294: 3.604228405297868e-08
Position 297: 2.6523595118580857e-08
Position 18: 1.1221564972040278e-08
Position 640: 2.077193756575885e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 23615: 0.6994551208792706
Position 3519: 0.5070549991811483
Position 3180: 0.3598947844585886
Position 3557: 0.32868539535904945
Position 1297: 0.24132394028948465
Position 8523: 0.23219124711357209
Position 1500: 0.11351705683690222
Position 1406: 0.08381549550679855
Position 1437: 0.08358152226731916
Position 3616: 0.07596903208021033
Position 9914: 0.06993616031399182
Position 11360: 0.04055027979231599
Position 3383: 0.037761946667440593
Position 2463: 0.03663159467189948
Position 2273: 0.03637725126096541
Position 17634: 0.03434126308822872
Position 3538: 0.01890802517182711
Position 13408: 0.01779402110210528
Position 10931: 0.017195400327957067
Position 3469: 0.016783719942490425
Position 2491: 0.016678695612504117
Position 13010: 0.015174984928417864
Position 9398: 0.011727368944886442
Position 14292: 0.011196347282839417
Position 3562: 0.010798797652070986
Position 6095: 0.009146583789194812
Position 7675: 0.009003749849321825
Position 11644: 0.008604185828347297
Position 10761: 0.008322192230851804
