Gene = BAG1
index = 125
Annotated 5SS: [ 538 2060 3675 5842 7961 8897]
Annotated 3SS: [1930 3591 5727 7852 8833 9452]
SMsplice 5SS: [ 538 2060 3675 5842 7961 8897]
SMsplice 3SS: [1930 3591 5727 7852 8833 9452]
top_k =  500
Partition function (log Z): 3.4659451167908686

Sorted 5' Splice Sites (High to Low Probability):
Position 3675: 0.9927722674345805
Position 5842: 0.9817743507897895
Position 7961: 0.9739556638567477
Position 2060: 0.8363559205309666
Position 8897: 0.6367214556359237
Position 538: 0.5687083847794819
Position 1525: 0.4104612229745999
Position 2657: 0.33972449362350515
Position 486: 0.203399955403199
Position 9377: 0.195669599116644
Position 9539: 0.17116494397163062
Position 556: 0.11846555108737179
Position 5308: 0.11469315220542074
Position 2689: 0.0957254942882801
Position 7301: 0.0921123126026166
Position 2391: 0.08997036800251505
Position 2005: 0.07218132103939201
Position 9118: 0.0643443770572437
Position 4679: 0.06415190376726089
Position 2980: 0.05791664551556146
Position 9845: 0.05098748776044851
Position 450: 0.0505770062308306
Position 3521: 0.049485412485150086
Position 8469: 0.04152063936082241
Position 8945: 0.03427877604484272
Position 4187: 0.028149691556462554
Position 10215: 0.027334056831139587
Position 945: 0.026348059383494406
Position 8437: 0.023455849657353457
Position 370: 0.02305283308109971
Position 2017: 0.020244392569278367
Position 5336: 0.019419272059866696
Position 4171: 0.017077056732666063
Position 1351: 0.015918931849472795
Position 8735: 0.01491887464112037
Position 4877: 0.012746079436967293
Position 406: 0.011173808115779248
Position 9544: 0.011040517451512225
Position 1477: 0.010267410836518364
Position 4895: 0.009082323102708203
Position 965: 0.008943413235855525
Position 7373: 0.008781397803045762
Position 3971: 0.008719464243673605
Position 5326: 0.008587186812119304
Position 205: 0.008376135225649221
Position 1206: 0.007808675585821701
Position 1347: 0.007719355957472615
Position 1573: 0.006350583009547071
Position 8537: 0.005941820019536578
Position 1038: 0.005837366094071194
Position 12000: 0.00560549972505488
Position 79: 0.005215488328304359
Position 8360: 0.005171298726493958
Position 4260: 0.004687078912751514
Position 8521: 0.004516011101757956
Position 2577: 0.003985876701489833
Position 1849: 0.003721112009045033
Position 3013: 0.003535653330880135
Position 1646: 0.003320964530486522
Position 2365: 0.00306934491769007
Position 4567: 0.003040795482369032
Position 6591: 0.0029505221742185035
Position 657: 0.0027124758377812318
Position 3310: 0.002586554040684317
Position 5524: 0.0025406855221390603
Position 8973: 0.002386496069853579
Position 8355: 0.0022795396137563857
Position 8996: 0.0020900404616933065
Position 4627: 0.002077218744469235
Position 8882: 0.0020239429968218216
Position 6352: 0.0018838797329879986
Position 1068: 0.001626142520362389
Position 1397: 0.0015742863933793391
Position 6025: 0.0015626138954140088
Position 571: 0.0015578062209214082
Position 2548: 0.0015299719184358744
Position 590: 0.0014194556932167258
Position 969: 0.001391490839755339
Position 8941: 0.0013083504233902812
Position 2230: 0.00085639678402724
Position 3223: 0.0008406253073543478
Position 8891: 0.0007715030002455026
Position 1815: 0.0007386333555154532
Position 1000: 0.0007085862554731269
Position 943: 0.0006695691228529949
Position 9066: 0.0006519816212665173
Position 3958: 0.0006122163008712677
Position 1639: 0.00048234064898847856
Position 594: 0.000456812081480489
Position 1731: 0.00032661695669915464
Position 673: 0.00029884090112128266
Position 1197: 0.00024240714128519555
Position 1181: 0.00024089999409597824
Position 3035: 0.00018927512418977476
Position 544: 0.00016931679725237163
Position 880: 0.0001420985999902604
Position 2323: 0.00013434243784473038
Position 202: 0.00013430684445757792
Position 7965: 0.00011019004795512617
Position 1578: 0.00010719491429218218
Position 8924: 0.00010213569517986876
Position 914: 0.00010066597378983985
Position 4131: 9.414178053686751e-05
Position 238: 8.453315614580753e-05
Position 925: 7.917097795840183e-05
Position 1101: 7.271921505231116e-05
Position 139: 6.557934969273601e-05
Position 37: 6.318383066509576e-05
Position 522: 5.519458936688358e-05
Position 21: 5.3988992875175237e-05
Position 3865: 4.7380910537773134e-05
Position 1042: 4.647256000628477e-05
Position 9261: 4.57907869030174e-05
Position 359: 4.5356474858450864e-05
Position 3949: 4.4473108514068193e-05
Position 6983: 4.124768607642614e-05
Position 958: 3.884627907662107e-05
Position 661: 3.711841697106258e-05
Position 341: 3.543464703149343e-05
Position 8301: 3.311414193433142e-05
Position 1361: 3.0126114233882257e-05
Position 388: 2.9198252634678172e-05
Position 730: 2.8582920262419476e-05
Position 746: 2.8529564747382953e-05
Position 1513: 2.785218781640961e-05
Position 8989: 2.469708395101584e-05
Position 1265: 2.3262608332650342e-05
Position 2026: 2.1488640169089967e-05
Position 923: 2.128292056499326e-05
Position 8262: 1.7495628110392217e-05
Position 182: 1.1490798902850067e-05
Position 705: 5.737381088188674e-06
Position 71: 5.503693772653993e-06
Position 753: 3.835122229096882e-06
Position 732: 3.2583871073106078e-06
Position 34: 3.1446923527362816e-06
Position 6272: 2.653887814860261e-06
Position 671: 2.4552132423123173e-06
Position 709: 1.696633699734264e-06
Position 723: 1.6221473928936558e-06
Position 647: 1.361299933668913e-06
Position 668: 1.2922672299731535e-06
Position 223: 1.0557454040587503e-06
Position 608: 1.019155287978325e-06
Position 625: 8.114486697372614e-07
Position 598: 4.133192585041442e-07
Position 542: 3.734274093512648e-07
Position 703: 2.7007116479455346e-07
Position 467: 2.5818284188830646e-07
Position 2188: 1.3828527694308785e-07
Position 2367: 1.3647141207722822e-07
Position 765: 1.2381938830069792e-07
Position 24: 1.1904664656789645e-07
Position 3654: 1.5716174094762338e-09
Position 623: 4.0975247207466653e-10
Position 677: 1.9114996730759786e-10
Position 528: 5.82290456284426e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5727: 0.9730749727456186
Position 3591: 0.9578556316458848
Position 1930: 0.9333169064940875
Position 7852: 0.9276012523353341
Position 8833: 0.6868060598523181
Position 9452: 0.622895842024319
Position 2514: 0.28395577296221336
Position 1447: 0.23520595522687354
Position 9238: 0.17596278595485215
Position 1374: 0.12242042871702545
Position 11930: 0.10610268346377119
Position 5220: 0.09485244664376057
Position 4476: 0.08808202160310007
Position 11801: 0.08345365717478544
Position 11595: 0.08087421018614824
Position 8393: 0.07618501502078057
Position 2547: 0.07339647107697414
Position 11908: 0.07313896794812198
Position 8972: 0.06930417454025743
Position 7144: 0.063619519980175
Position 10111: 0.06324569706146754
Position 3432: 0.052772571543625614
Position 2576: 0.050726949808434584
Position 10412: 0.04445537136492209
Position 1277: 0.04227731444977296
Position 11618: 0.039914391171996584
Position 845: 0.03877002895612626
