Gene = HMGXB3
index = 656
Annotated 5SS: [  462  4272  5930  9891 11636 17980 23963 26164 26400 30122 31886 36220
 36810 40162 41252 44968 47040 47968 49744]
Annotated 3SS: [ 4132  5754  9392 11536 17847 23543 25987 26301 30022 31735 35917 36681
 40029 41066 44747 46905 47850 49533 51006]
SMsplice 5SS: [  143   462  4272 11636 17980 23691 23963 26164 26400 30122 31886 36110
 40162 41252 44968 47040 47201 47968]
SMsplice 3SS: [  367  4132 11536 17847 23543 23786 25987 26301 30022 31735 35917 40029
 41066 44747 46905 47104 47850 51006]
top_k =  500
Partition function (log Z): 23.492176597692673

Sorted 5' Splice Sites (High to Low Probability):
Position 41252: 0.9993296389422484
Position 47040: 0.9930171896098996
Position 31886: 0.9760987063909566
Position 26164: 0.9722319606219557
Position 462: 0.9573095673945318
Position 11636: 0.9495966766956178
Position 47968: 0.9495581671718817
Position 26400: 0.9319032499514487
Position 36110: 0.8778753207368403
Position 40162: 0.8670138088062312
Position 30122: 0.8576614733873238
Position 143: 0.8516560398176247
Position 17980: 0.7577168730859277
Position 4272: 0.7531288538710575
Position 44968: 0.6367919232642619
Position 13879: 0.636193427765756
Position 5930: 0.6219070365406476
Position 13247: 0.6099302000472557
Position 47201: 0.6004298498896756
Position 14428: 0.41431731973787334
Position 36810: 0.4073287345183461
Position 47772: 0.3786295211219286
Position 23963: 0.3254758083833583
Position 33591: 0.32468100231372843
Position 49644: 0.2594542090349881
Position 23731: 0.25223624050327914
Position 29170: 0.25055466921391933
Position 3436: 0.23322062306382713
Position 40932: 0.21117334137452945
Position 49744: 0.19321929341934335
Position 23740: 0.16110919200361778
Position 21255: 0.15890471705328899
Position 40191: 0.12510340256184507
Position 8827: 0.12504185121538355
Position 39961: 0.12014113640359576
Position 13554: 0.11998139140784993
Position 12418: 0.11870680549775267
Position 23691: 0.11140941338024635
Position 8851: 0.10777932417407017
Position 42705: 0.10360222079119834
Position 23727: 0.10309417574431151
Position 842: 0.0975489064205671
Position 40795: 0.09672470266200155
Position 41658: 0.09657282723098146
Position 48991: 0.09440241282409777
Position 33802: 0.08643127580098688
Position 49565: 0.07996208326069987
Position 795: 0.07478293380490125
Position 48980: 0.07345360962109876
Position 38012: 0.06126092471331246
Position 43730: 0.06117249124004047
Position 30184: 0.06090276819198246
Position 29345: 0.058775180663958176
Position 47241: 0.0585555782071213
Position 26389: 0.05787672651286236
Position 38268: 0.0563129613036761
Position 44820: 0.05587165533596004
Position 1342: 0.05454416845552942
Position 49464: 0.05273787870866294
Position 9891: 0.052543338552411466
Position 50069: 0.05057290930942645
Position 11645: 0.048186829939800765
Position 51368: 0.047233392424771495
Position 12449: 0.04456246590522697
Position 47953: 0.04355539363052003
Position 35766: 0.042188659699989965
Position 5919: 0.039355326669047286
Position 49630: 0.03586153536886329
Position 44781: 0.0340401771781244
Position 40961: 0.02905273292227501
Position 36749: 0.0287928258276304
Position 48447: 0.02865582162971605
Position 30328: 0.028189609843220213
Position 45386: 0.027888554736607486
Position 31591: 0.025052318222942637
Position 39344: 0.024939971843408782
Position 71: 0.021644510740580807
Position 47244: 0.021601567698507275
Position 44832: 0.02074293531941887
Position 51140: 0.018876864095704316
Position 6350: 0.018788094833144812
Position 32222: 0.01781858708532163
Position 50812: 0.01712668262749651
Position 29623: 0.016394542119605834
Position 35412: 0.01627048795262857
Position 4162: 0.013562516910650182
Position 36379: 0.01330785112774763
Position 30144: 0.013252043608143606
Position 14030: 0.013194404422904902
Position 48403: 0.012932882524726375
Position 31567: 0.012895631010041996
Position 34764: 0.012838795338565549
Position 1674: 0.012823873635904644
Position 33995: 0.012690694274440006
Position 43399: 0.012658118174187506
Position 40517: 0.012642991099257551
Position 47705: 0.01215244048113922
Position 47459: 0.010951904013713475
Position 4051: 0.010599454109743656
Position 47150: 0.010176380420668875
Position 30126: 0.009394104235363712
Position 4823: 0.009012230553000024
Position 34384: 0.00857335499842465
Position 44442: 0.008283083533736229
Position 47262: 0.008192083577421815
Position 2796: 0.008087540291775998
Position 29187: 0.008005096139239425
Position 43450: 0.0073201833576811825
Position 6157: 0.007061108682349386
Position 42744: 0.006897427251817061
Position 31359: 0.006393875569068907
Position 8846: 0.006102988647452554
Position 36220: 0.005930812411487203
Position 32243: 0.005872372993231133
Position 9095: 0.005795908290014484
Position 2146: 0.005247597464793574
Position 51723: 0.0052297430105253655
Position 14094: 0.005037482602765001
Position 50896: 0.004810664910714854
Position 63: 0.0046026990913581286
Position 47939: 0.004469270791082155
Position 40936: 0.004247519328280284
Position 860: 0.00422001041483148
Position 33963: 0.004202594585114266
Position 30525: 0.004043919011831459
Position 4508: 0.003866876951667536
Position 3993: 0.0037986691442576438
Position 39403: 0.0036536582520602812
Position 32612: 0.0034252338411409036
Position 554: 0.0029563254148118946
Position 5121: 0.002925614365838881
Position 26789: 0.0027446947743214427
Position 1026: 0.0025904358089777427
Position 3015: 0.0025216847734692736
Position 47936: 0.0024171684065146934
Position 432: 0.0023291735961589255
Position 42838: 0.002299526242533246
Position 1921: 0.0021801986953530724
Position 248: 0.002151906152632444
Position 43279: 0.0021149869027758056
Position 48709: 0.0019662102593533946
Position 27480: 0.0018999173349655099
Position 49242: 0.0016855472429487927
Position 26394: 0.0016621561831599721
Position 47290: 0.001517540808445408
Position 14002: 0.0015136444521844882
Position 28401: 0.001404537517085789
Position 879: 0.0012765160217326783
Position 40059: 0.0012081591663728516
Position 40146: 0.0011936343099825117
Position 46: 0.0010117865580924006
Position 12649: 0.0008800857947298517
Position 33469: 0.0007290597637712999
Position 41838: 0.0006788702786169244
Position 43584: 0.000623803798118222
Position 47180: 0.0005332337387975588
Position 41367: 0.0004869581942949415
Position 13488: 0.00042837417441677755
Position 49017: 0.0004172920632312002
Position 47205: 0.00040838207981250464
Position 41272: 0.00037154129879956547
Position 42221: 0.00033841303516497117
Position 41629: 0.00030756709999987835
Position 49043: 0.0002999400036499408
Position 11931: 0.0001918164917354644
Position 80: 0.00017255411202259744
Position 250: 0.0001725354670896062
Position 5934: 0.0001064033776806433
Position 46923: 0.00010497761282104929
Position 42342: 9.570503903137239e-05
Position 41358: 8.113043494206993e-05
Position 29: 8.015999909153254e-05
Position 741: 5.9949604789756746e-05
Position 1462: 4.7434196444169884e-05
Position 380: 4.1943925010736026e-05
Position 1046: 4.1826389180365895e-05
Position 252: 4.13243674888107e-05
Position 1078: 2.501895119530362e-05
Position 232: 1.5053784380889265e-05
Position 646: 1.4837427241132426e-05
Position 26472: 1.0493862564213917e-05
Position 593: 1.0294981649457263e-05
Position 36059: 7.933046353433822e-06
Position 2065: 7.120616565968125e-06
Position 1482: 6.775071983511854e-06
Position 47374: 6.350033582947002e-06
Position 167: 6.0789843781034325e-06
Position 10: 4.149519480222874e-06
Position 2329: 3.6804297779521128e-06
Position 1886: 2.6062782807750427e-06
Position 30240: 2.290140556312564e-06
Position 1295: 2.2581903488069128e-06
Position 1749: 2.082796576021063e-06
Position 47385: 1.711038749507171e-06
Position 466: 1.4756738052723574e-06
Position 47194: 1.33098092323548e-06
Position 509: 1.3265687177593113e-06
Position 82: 1.191019211980775e-06
Position 897: 1.1174603346713481e-06
