Gene = BRAT1
index = 139
Annotated 5SS: [  241  1423  8404 10819 12138 12524 13608 14010 14430 14749 15942 16184
 16549]
Annotated 3SS: [ 1279  8248 10670 11764 12403 13515 13890 14242 14674 15838 16084 16375
 16962]
SMsplice 5SS: [  241  1423 10819 14010 14430 14749 15942 16184 16549]
SMsplice 3SS: [ 1279 10670 13890 14242 14674 15838 16084 16375 16962]
top_k =  500
Partition function (log Z): 16.438096789283314

Sorted 5' Splice Sites (High to Low Probability):
Position 1423: 0.9963824842779455
Position 14749: 0.9866354016078922
Position 10819: 0.9813996364449237
Position 241: 0.9702196649548006
Position 14430: 0.9623107253893527
Position 15942: 0.9427594474054826
Position 16184: 0.9329401241588471
Position 14010: 0.7416928187113746
Position 8404: 0.6518029664175815
Position 16549: 0.6246660420886205
Position 13608: 0.5904789460130214
Position 12524: 0.4720151467778437
Position 15215: 0.27716534878825055
Position 14957: 0.2454386086444611
Position 12046: 0.23181708625600622
Position 17140: 0.23024248052872173
Position 14014: 0.2117676666061274
Position 13770: 0.19895980536287458
Position 15128: 0.18705583172504656
Position 11974: 0.17072404270669214
Position 14898: 0.13558572049812048
Position 12138: 0.1084840182120546
Position 11867: 0.06463106962210466
Position 4166: 0.05828302649156495
Position 16132: 0.057129433239434646
Position 6662: 0.0446550852279425
Position 12969: 0.03731116518009831
Position 14071: 0.03719063825991521
Position 4839: 0.03428902477038981
Position 12042: 0.03315900139854261
Position 15279: 0.030703911896749158
Position 16414: 0.02685344033599212
Position 12108: 0.02327878686100011
Position 687: 0.01928813360831803
Position 11900: 0.018929775342477063
Position 13586: 0.01569473497486434
Position 10982: 0.014310760081632356
Position 1207: 0.014252653217438288
Position 1675: 0.01384267505652844
Position 512: 0.012439979981088495
Position 13808: 0.012363014031032678
Position 12749: 0.010832828067625465
Position 8443: 0.010321038628026843
Position 14933: 0.010013421959963196
Position 17465: 0.00934988905385598
Position 270: 0.008202902636196054
Position 15763: 0.008037761391910583
Position 11151: 0.007715728079343707
Position 14058: 0.005476930954430242
Position 14443: 0.005056775957855923
Position 16835: 0.004423753880063582
Position 13793: 0.00415427155075398
Position 15393: 0.0036252853088100216
Position 16889: 0.003618108778379197
Position 12171: 0.0034829203987436852
Position 13815: 0.0033950955419979126
Position 14988: 0.003349475778946867
Position 16198: 0.0029149948826196776
Position 16787: 0.0029080114567587296
Position 276: 0.0028613943043319556
Position 177: 0.0028504794921839936
Position 12663: 0.002507539190713162
Position 6334: 0.002505563221361567
Position 12934: 0.0019850939568976976
Position 1136: 0.0018629243184353733
Position 15963: 0.001806770957880267
Position 15871: 0.0017819072553152246
Position 10823: 0.0017268531143634126
Position 1159: 0.0016122531318066527
Position 504: 0.0015559684012662542
Position 13161: 0.0015519472392658655
Position 250: 0.0015490127651839427
Position 11032: 0.0014258312936935064
Position 16038: 0.0013307677912172495
Position 14929: 0.001137737846132643
Position 7027: 0.0009419476612652195
Position 15028: 0.0007792609578821636
Position 14754: 0.0007669758545836668
Position 13547: 0.0007301927760278108
Position 11138: 0.0006185212792004143
Position 12529: 0.0006148914681062687
Position 1003: 0.0005904550183399066
Position 14434: 0.0005833068216721833
Position 11765: 0.0005613593020636964
Position 14757: 0.0005430803898740491
Position 11839: 0.0005331798099444402
Position 1123: 0.0004491290339645457
Position 264: 0.00044076978586411503
Position 1254: 0.00043695987657479924
Position 1172: 0.0003861471845965653
Position 886: 0.00038125896596782183
Position 14381: 0.0003724192016647581
Position 12536: 0.0003519578347842245
Position 12557: 0.0003289017361484966
