Gene = NDOR1
index = 922
Annotated 5SS: [  243   640  6930  8209  8399  8744  9022  9349  9533  9852 10136 10348
 10519]
Annotated 3SS: [  561  6831  8109  8296  8533  8899  9127  9424  9736  9988 10228 10423
 10601]
SMsplice 5SS: [  640  8209  8775  9022  9349  9533  9852 10136 10348 10519]
SMsplice 3SS: [ 8109  8699  8876  9127  9449  9757  9988 10228 10423 10601]
top_k =  500
Partition function (log Z): 13.186691794723682

Sorted 5' Splice Sites (High to Low Probability):
Position 9022: 0.9837511383691374
Position 9349: 0.9738172241292101
Position 8209: 0.9493835064472027
Position 640: 0.9155143460778703
Position 9533: 0.905291150323524
Position 10519: 0.8773213901499379
Position 9852: 0.8269118877951392
Position 8775: 0.8183796562829432
Position 10348: 0.8043082323274809
Position 6930: 0.5070213321005372
Position 10136: 0.4581232581299899
Position 8399: 0.3004880456322253
Position 1979: 0.23336709381831283
Position 7959: 0.22876888818376862
Position 4696: 0.2107041437300435
Position 243: 0.1742025084628301
Position 7541: 0.15857374764165288
Position 4038: 0.151081880720643
Position 2155: 0.14164475616649314
Position 9662: 0.12580477467706885
Position 7545: 0.06854215526996439
Position 8780: 0.06749385669968876
Position 8744: 0.06434590469196282
Position 7532: 0.058429931043737074
Position 775: 0.055082810636968994
Position 9690: 0.05498577298191163
Position 377: 0.04993388513618823
Position 10692: 0.038490977319055084
Position 8601: 0.02785117836521723
Position 4047: 0.025238404433588782
Position 9627: 0.01696811368533076
Position 9870: 0.016605165366651783
Position 216: 0.01311069833494523
Position 8970: 0.012606357984396598
Position 1727: 0.009244656028315671
Position 10012: 0.00913224605532517
Position 9601: 0.008318438457569704
Position 10352: 0.007945790341913938
Position 10497: 0.006619876888185663
Position 562: 0.00647116155658943
Position 4034: 0.0055434402953299065
Position 4209: 0.004813103198264343
Position 437: 0.004492010824646854
Position 10066: 0.0039780854162272
Position 1205: 0.0037078377200738433
Position 6458: 0.003071939480781607
Position 7255: 0.00264681814100094
Position 1291: 0.0025830909896812013
Position 10737: 0.0022731578488702376
Position 7522: 0.0020953346010312373
Position 414: 0.002012716154644036
Position 9279: 0.001981045225446524
Position 181: 0.0019177765720651808
Position 240: 0.0016831227199202146
Position 478: 0.0016604274369012746
Position 533: 0.0015585061089796026
Position 540: 0.0015272112615572241
Position 9545: 0.0015104505895922218
Position 345: 0.0014967935686369372
Position 167: 0.0013450127425678135
Position 9666: 0.0012920788122245657
Position 542: 0.0012916980684967692
Position 6986: 0.0012896540726192339
Position 11082: 0.0011463065938799384
Position 1834: 0.0008744834913323994
Position 9284: 0.0008189231032866264
Position 6182: 0.0007757332737692971
Position 1647: 0.0007257952272249707
Position 165: 0.0006671666235835537
Position 2344: 0.0006472534810199259
Position 714: 0.0006297241332062408
Position 2007: 0.0005810174063583874
Position 544: 0.0004889397398673346
Position 3575: 0.00048579008888384163
Position 129: 0.0004267391083662684
Position 1696: 0.00038992701606626885
Position 8787: 0.00028744904135341316
Position 391: 0.00024302007735389
Position 1733: 0.00024130896069504245
Position 995: 0.00019960334196800062
Position 9548: 0.0001933667373150121
Position 1229: 0.00019114009137596608
Position 1671: 0.00018856420301010575
Position 719: 0.00018501332817290382
Position 586: 0.00018326947860988868
Position 8798: 0.00016908780479619215
Position 10858: 0.00016543509564124432
Position 8911: 0.0001508466575447973
Position 396: 0.00014771884438422202
Position 517: 0.0001356527834233819
Position 771: 0.00013408198773865246
Position 468: 0.00012766681750615185
Position 493: 0.00010577627498867353
Position 36: 9.236723763590227e-05
Position 498: 8.478312232395429e-05
Position 10084: 8.445214167354532e-05
Position 1113: 7.539635083472291e-05
Position 8263: 7.436294710629109e-05
Position 8960: 6.154783421978914e-05
