Gene = SERTAD4
index = 1248
Annotated 5SS: [ 213 5337 6810]
Annotated 3SS: [5144 6693 8758]
SMsplice 5SS: [  213  5337  6810 13129]
SMsplice 3SS: [ 5144  6693 13000 13248]
top_k =  500
Partition function (log Z): -0.006669877077162489

Sorted 5' Splice Sites (High to Low Probability):
Position 213: 0.9997235523269603
Position 5337: 0.8970126237583055
Position 6810: 0.8778240256949227
Position 1985: 0.5542098732798371
Position 13129: 0.5440416581800999
Position 569: 0.519604770656417
Position 1127: 0.2965654019970029
Position 1790: 0.24339431040582662
Position 2577: 0.1476599030654875
Position 11005: 0.09992326618331505
Position 3666: 0.09837632402314833
Position 1945: 0.08451010411295873
Position 3107: 0.07542472032176324
Position 551: 0.06199071907342987
Position 7062: 0.05376555707774487
Position 5487: 0.04940164369764995
Position 8528: 0.04762129303920408
Position 2886: 0.04564174477450102
Position 2108: 0.03659134144191428
Position 5233: 0.02987718663788423
Position 5519: 0.02656942961100134
Position 1401: 0.017709012939252797
Position 8914: 0.014159733979907673
Position 556: 0.01210415329856833
Position 671: 0.01153596089030473
Position 3357: 0.011158991569639034
Position 4670: 0.0100143254944941
Position 8663: 0.008108640983620881
Position 6758: 0.007768856867852007
Position 1456: 0.006072310125506802
Position 456: 0.0059345953637104905
Position 1651: 0.004408342066520995
Position 646: 0.004131285713622481
Position 610: 0.003986664086362927
Position 2240: 0.0035668213268495513
Position 983: 0.0023053082017169602
Position 1028: 0.00224648308052186
Position 6984: 0.0016494310173132333
Position 3795: 0.0013859976553161355
Position 1631: 0.0009706375192901
Position 355: 0.0007963016319203502
Position 7661: 0.0006129417945127871
Position 7378: 0.0005244648233633958
Position 582: 0.0005080077218126463
Position 1428: 0.0004485201734906111
Position 1409: 0.0002869262106934994
Position 627: 0.00021997876832559595
Position 622: 0.00020717299406766316
Position 399: 0.00018093531905280454
Position 6799: 0.00010720884982327179
Position 1784: 0.00010390175581991793
Position 1653: 9.895137791484163e-05
Position 8561: 4.49105941983913e-05
Position 8544: 4.051537246993741e-05
Position 388: 3.686858658167258e-05
Position 7665: 2.208275308783254e-05
Position 636: 6.176022305534957e-06
Position 694: 2.1742259739412005e-06
Position 363: 2.1470777853370386e-06
Position 600: 1.7967152040389226e-06
Position 123: 3.796672837841585e-07
Position 262: 7.14126181047104e-08
Position 125: 2.9908012817157e-08
Position 733: 2.919194734140742e-08
Position 347: 2.2799527698841466e-08
Position 38: 2.39229459251264e-09
Position 86: 2.060163919841832e-09
Position 9: 1.0463106392179973e-09
Position 868: 7.623738219389383e-10

Sorted 3' Splice Sites (High to Low Probability):
