Gene = ARMC8
index = 96
Annotated 5SS: [   316  22610  34714  36248  36450  41727  47831  50101  50289  52245
  54700  57900  76538  76929  79958  82849  85833  87261  97243 101837
 103356]
Annotated 3SS: [ 22532  34641  36104  36351  41633  47749  50024  50197  52183  54498
  57803  76454  76846  79870  82755  85682  87164  97146 101763 103261
 108574]
SMsplice 5SS: [   316   8512  19513  20212  22610  34714  36248  36450  41727  47831
  50101  50289  52245  57900  71856  76538  76929  79958  82687  82849
  85833  86387  87261  97243  97436 101837 103356 110158]
SMsplice 3SS: [  8363  19390  20121  22532  34641  36104  36351  41633  47749  50024
  50197  52138  57803  71667  76454  76846  79870  82600  82755  85682
  86206  87164  97146  97365 101763 103261 110070 110815]
top_k =  500
Partition function (log Z): 21.353967534269763

Sorted 5' Splice Sites (High to Low Probability):
Position 71856: 0.9999999999999992
Position 22610: 0.9999999999999858
Position 34714: 0.9999500212368866
Position 57900: 0.9994913629083145
Position 36450: 0.996828753829081
Position 87261: 0.9914971057296598
Position 41727: 0.9909282084494726
Position 97243: 0.9900657974509341
Position 103356: 0.9885456339325781
Position 8512: 0.9870579345666908
Position 76929: 0.9733969391159906
Position 85833: 0.9730508849854191
Position 82849: 0.9628159786267607
Position 316: 0.9580606285076674
Position 52245: 0.9572846719100178
Position 47831: 0.917182212020916
Position 79958: 0.9046917528163928
Position 36248: 0.8726896789283632
Position 110158: 0.8473810038092839
Position 101837: 0.81893133421452
Position 50289: 0.7899670798531492
Position 50101: 0.64025407784353
Position 58544: 0.6174995743682621
Position 1247: 0.5679613417382084
Position 97436: 0.5623819972573098
Position 86387: 0.5450620667554047
Position 86133: 0.4803395887795219
Position 82687: 0.44613376190554077
Position 19513: 0.41630935993736556
Position 64453: 0.3978218981287187
Position 103572: 0.3196696496961121
Position 94533: 0.3173746331811769
Position 72750: 0.3035327412158341
Position 82038: 0.2647896818248457
Position 54673: 0.25296654259917695
Position 8978: 0.24086058388808987
Position 102079: 0.22895998976552104
Position 50094: 0.2277902733837445
Position 47524: 0.2218689315077152
Position 89871: 0.18673233363697053
Position 1890: 0.18165573043340336
Position 54700: 0.17573345721963277
Position 82058: 0.1641829348287943
Position 94926: 0.15494960928478171
Position 86328: 0.142671796215678
Position 15381: 0.13781715150924306
Position 81783: 0.1356326130066245
Position 97704: 0.13391724891344625
Position 86305: 0.12992432490514277
Position 83434: 0.12070293266750629
Position 3360: 0.11889331316256961
Position 50444: 0.11234052105439957
Position 39805: 0.10481364218696729
Position 50079: 0.10027101905347131
Position 78477: 0.09541321801671823
Position 38525: 0.09519248398490422
Position 63137: 0.09102657837764122
Position 6654: 0.08840145744157134
Position 80231: 0.07507563570258449
Position 49357: 0.0739050140052536
Position 87759: 0.07103121754057339
Position 89211: 0.06313727545594643
Position 83732: 0.06238611200905187
Position 4386: 0.06210194483779076
Position 55877: 0.06111565834020083
Position 101848: 0.057672549527656096
Position 52530: 0.05538871991248406
Position 82421: 0.05403598264075632
Position 52488: 0.05388889067835805
Position 45108: 0.053605300828521614
Position 11372: 0.05342649385969474
Position 73099: 0.052634234487824345
Position 45103: 0.05166539941320978
Position 45905: 0.05034884936535417
Position 44830: 0.048624329315133906
Position 103179: 0.04845474168859343
Position 59164: 0.0416106627534478
Position 126: 0.041526357319601206
Position 48851: 0.04101866020929196
Position 82654: 0.040911231969253906
Position 9009: 0.03808659637294036
Position 54660: 0.03662850876673031
Position 102142: 0.03525140633270818
Position 59536: 0.03402319793967846
Position 52894: 0.03354205113363919
Position 94790: 0.031590708036197394
Position 53983: 0.026409629498832847
Position 104640: 0.025153501820292357
Position 47255: 0.025128921645983963
Position 41197: 0.024899273103058058
Position 77279: 0.024193734752813948
Position 102122: 0.02408275829226429
Position 98419: 0.023600562122998714
Position 84985: 0.023034332314859532
Position 535: 0.02256785837415157
Position 47613: 0.022296765793900983
Position 38651: 0.021908561335803704
Position 6659: 0.02119701756991012
Position 97708: 0.02108483966674024
Position 35045: 0.020677464855344465
Position 5137: 0.020657734913167268
Position 864: 0.018758698315867392
Position 76942: 0.017829959851233743
Position 83248: 0.016548626822957303
Position 101906: 0.016049263102085196
Position 94869: 0.015621948791020326
Position 77757: 0.014213480083272702
Position 102290: 0.014132326118724434
Position 49317: 0.013929569456469566
Position 34967: 0.012869309153126812
Position 38643: 0.012744579356427593
Position 46022: 0.012412641595095546
Position 84709: 0.012324854513040962
Position 105163: 0.011987533477600228
Position 108433: 0.011820582537725064
Position 86905: 0.011493036393400836
Position 80092: 0.010955115777848235
Position 39182: 0.010900499866239107
Position 86916: 0.010477107637821486
Position 102013: 0.010076753357314904
Position 77892: 0.009513827266783764
Position 49213: 0.009416229001968002
Position 4684: 0.009106892653058047
Position 76977: 0.008773101032775912
Position 86770: 0.008399520529265153
Position 47104: 0.00808212545795447
Position 97266: 0.008058481334726711
Position 86299: 0.007758672272520134
Position 35173: 0.007735965982348342
Position 104635: 0.007439951646503845
Position 54827: 0.007235450859696625
Position 49418: 0.0070097110136663025
Position 38647: 0.006638602235218314
Position 45742: 0.006570592194326141
Position 86920: 0.006165310807089
Position 1031: 0.005724157265791152
Position 78825: 0.005405179129304275
Position 86814: 0.005272928252872664
Position 55265: 0.004748476586997102
Position 39363: 0.004666404589850662
Position 110858: 0.0046554999020109
Position 86924: 0.004185608112513295
Position 48117: 0.0041823598245151845
Position 86928: 0.004023566395529653
Position 56931: 0.004020671943806571
Position 40000: 0.0040146042916271146
Position 88792: 0.003880472258922348
Position 38640: 0.0038376268649687427
Position 48990: 0.0038155513660885786
Position 78399: 0.0037626599664579152
Position 84283: 0.003666154416215135
Position 110136: 0.003385710927179086
Position 48263: 0.00304289955964877
Position 753: 0.0029565508986828287
Position 55339: 0.0029494557358710864
Position 55932: 0.0028376883454413002
Position 49378: 0.0025790473956240154
Position 39219: 0.002309835841585245
Position 44357: 0.002231459011530262
Position 58929: 0.0021363863417806295
Position 38288: 0.00212985541788271
Position 103360: 0.0019168019559125664
Position 107106: 0.0018583973986705717
Position 80566: 0.001856064208135545
Position 110071: 0.0018548264906220265
Position 107113: 0.0017823622294936567
Position 895: 0.0017455177336102136
Position 40009: 0.0017051148537835688
Position 39715: 0.0014790689751056094
Position 38107: 0.0014589152489124448
Position 85994: 0.0014507307967757095
Position 58248: 0.0014403550328712393
Position 37285: 0.0014073907336285133
Position 38308: 0.0013740824089137564
Position 38312: 0.0013716237162493194
Position 36463: 0.0013683846417405076
Position 38316: 0.0012852245060497366
Position 36952: 0.0012810425069354407
Position 58548: 0.0012658286231502168
Position 80652: 0.0012266234830385337
Position 41757: 0.0011321191130076605
Position 38322: 0.0011121397525683172
Position 38370: 0.0011087338058710023
Position 85837: 0.0009591710367537712
Position 80387: 0.0009501905930423887
Position 97233: 0.0009469143805440656
Position 80746: 0.0009241007640248837
Position 41675: 0.0008780250353206794
Position 71: 0.0008687808637079731
Position 256: 0.0008068552920964976
Position 85757: 0.0007723433679638262
Position 41722: 0.000758784658417066
Position 42599: 0.0007534207273798242
Position 89129: 0.0005743410871830039
Position 41844: 0.0005633261225608297
Position 80515: 0.0005383474773990519
Position 871: 0.0004633412083577667
Position 87771: 0.0004630940925332878
Position 937: 0.0004404736125484456
Position 980: 0.0004099265973669808
Position 893: 0.0003695825906254089
Position 391: 0.0003006061070301389
Position 1085: 0.0002596545092148117
Position 83030: 0.0002497434729862703
Position 1347: 0.0002322758235682193
Position 1262: 0.0001260158378047166
Position 187: 0.00012346837375889482
Position 4752: 0.00012054996065931418
Position 43: 0.00011589951527948393
Position 449: 0.00010336842380697368
Position 87299: 8.712653383587753e-05
Position 801: 5.720268465295282e-05
Position 1482: 5.674050967042483e-05
Position 3744: 5.494024381763059e-05
Position 797: 5.294350906901988e-05
Position 42911: 5.27030243145589e-05
Position 137: 5.0261384051246275e-05
Position 367: 2.7943026377147597e-05
Position 104881: 2.1067925874488474e-05
Position 1067: 2.103187211520088e-05
Position 541: 2.0094399627699274e-05
Position 47932: 1.7191663764712155e-05
Position 897: 1.6166608774692783e-05
Position 80125: 1.5063052781811258e-05
Position 1745: 1.4329349460522583e-05
Position 139: 7.94046783879365e-06
Position 47784: 6.054773996595631e-06
Position 52: 3.4632856675058414e-06
Position 57974: 3.193181640978685e-06
Position 569: 6.787831593139898e-07
Position 155: 5.16865307518915e-07
Position 221: 3.8358769233099994e-07
Position 434: 2.908882613276469e-07
Position 388: 2.0683942137612584e-07
Position 320: 1.3436543374817513e-07
Position 419: 1.120316684865789e-07
Position 161: 1.0004596898084757e-07
Position 207: 7.640537604128707e-08
Position 148: 7.574647178446487e-08
Position 282: 6.284421793871017e-08
Position 509: 5.5793067444156675e-08
Position 393: 3.503723479131378e-08
Position 681: 3.225119283283973e-08
Position 459: 2.570276214808507e-08
Position 196: 2.4699581965499414e-08
Position 555: 6.756469787517119e-09
Position 276: 3.871153489041794e-09
Position 214: 1.2947854193248813e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 76846: 0.9999999999999999
Position 22532: 0.9999999999999877
Position 34641: 0.9999500212368866
Position 97146: 0.9992421451162681
Position 57803: 0.9942372639034835
Position 103261: 0.9937592791855668
Position 41633: 0.9927392187390012
Position 8363: 0.9870579345666916
Position 101763: 0.9661064364966562
Position 36351: 0.9498906562880598
Position 87164: 0.9311279934052258
Position 79870: 0.9266763151133155
Position 50024: 0.9226591407630599
Position 47749: 0.9170480862749918
Position 85682: 0.8967398453171727
Position 110815: 0.894153803790123
Position 50197: 0.8720390048811184
Position 82755: 0.8403130127197405
Position 86206: 0.825355609614386
Position 36104: 0.7834969665389198
Position 71667: 0.7073287886676681
Position 82600: 0.5973426126623508
Position 97365: 0.5561372126223403
Position 52138: 0.4907894939009727
Position 85997: 0.4284447151894794
Position 19390: 0.41630935993736556
Position 64379: 0.397821898128719
Position 1170: 0.3946196979643877
Position 81970: 0.38995357674190445
Position 110070: 0.3894035039938224
Position 54498: 0.3454011415060046
Position 52183: 0.33400753301926805
Position 94344: 0.3173746331811768
Position 103461: 0.31059750906177463
Position 72633: 0.303532741215834
Position 58411: 0.29477023549863407
Position 71670: 0.292671211332332
Position 109998: 0.28187175144304427
Position 58435: 0.2767993034513043
Position 8819: 0.2627482161694144
Position 101967: 0.19941285317396074
Position 109967: 0.183534911397192
Position 81691: 0.16828404338488795
Position 89633: 0.15243169841691254
Position 15221: 0.13781715150924306
Position 47367: 0.13768872013865985
Position 94688: 0.13250324831500146
Position 1790: 0.12849376324170533
Position 83196: 0.1142256229738584
Position 52001: 0.11236495568534463
Position 6519: 0.1095984750114814
Position 97562: 0.09866890827978064
Position 35930: 0.0891927123894435
Position 94809: 0.06965901779699815
Position 38476: 0.06903642299974035
Position 62904: 0.06899071857762154
Position 78438: 0.06879610783675379
Position 38367: 0.06817900192476146
Position 54592: 0.0677922672773662
Position 1116: 0.06655360780060404
Position 55675: 0.060531158080837484
Position 52394: 0.05886571388498046
Position 44731: 0.05879592402312681
Position 49272: 0.058504314012850764
Position 87516: 0.05702904014954377
Position 47443: 0.05595067943922877
Position 39624: 0.05534952775730981
Position 89077: 0.05503928108917673
Position 82340: 0.054035982640756285
Position 72912: 0.05263423448782421
Position 80174: 0.05163588412026279
Position 39656: 0.050943183404762934
Position 52428: 0.04950667647265381
Position 103003: 0.04845474168859343
Position 3022: 0.04838205950417458
Position 36366: 0.0483064821827624
Position 54527: 0.04828801040027176
Position 49985: 0.0445992899613106
Position 85959: 0.044055081676622275
Position 45031: 0.043433045120430856
Position 85697: 0.04277184076240012
Position 59008: 0.039199818374353074
Position 999: 0.03831416860169964
Position 97532: 0.03813390730638482
Position 87099: 0.0356585747981313
Position 49151: 0.034965042842754354
Position 48546: 0.03450666233617506
Position 85767: 0.03384159531768745
Position 86769: 0.03373074906471594
Position 45802: 0.03299293314018413
Position 52790: 0.032465137650218134
Position 83680: 0.03242451898387636
Position 11252: 0.03096798386062454
Position 1127: 0.028947283004098844
Position 1808: 0.028514105893686192
Position 83634: 0.027159095104809027
Position 47520: 0.026331986859475243
Position 34871: 0.025949497894491188
Position 3268: 0.025909389931014676
Position 102056: 0.025504764921452622
Position 50226: 0.025395331208337795
Position 78408: 0.02528295355625054
Position 41079: 0.024899273103058096
Position 1767: 0.024617268022517933
Position 44707: 0.023864809907797258
Position 89655: 0.022995680581104367
Position 87039: 0.02296867157881398
Position 11273: 0.02245850999907009
Position 248: 0.02244363429822522
Position 62755: 0.02203585980001959
Position 59319: 0.021932438289486295
Position 44955: 0.021819198455245867
Position 47474: 0.021367215226049403
Position 53849: 0.02071684148193756
Position 110771: 0.02044249562997989
Position 104544: 0.020252979469333847
Position 5014: 0.019801282014419996
Position 77156: 0.019181215660330774
Position 3047: 0.017135725928418732
Position 1058: 0.0170110301169589
Position 98319: 0.016903865251299485
Position 84752: 0.016652026849216173
Position 83150: 0.01642747266453753
Position 782: 0.01521163760140867
Position 47225: 0.01515502652722992
Position 46842: 0.014524102250702178
Position 102188: 0.014132326118724437
Position 87698: 0.013919576618102511
Position 110413: 0.013808594947139877
Position 108166: 0.013646153071007297
Position 4329: 0.013532509656700794
Position 52116: 0.013320093360546001
Position 39055: 0.013210335707824386
Position 4302: 0.013143186256035323
Position 86557: 0.013127535524970441
Position 97393: 0.013038541802615565
Position 106969: 0.012563027339106613
Position 45933: 0.012412641595095543
Position 84536: 0.012324854513040958
Position 110381: 0.012314592991661932
Position 45734: 0.011990482156993106
Position 3186: 0.01138252689300506
Position 110795: 0.011369191714908586
Position 89733: 0.011304954638953963
Position 104386: 0.011257158898355362
Position 58464: 0.011022100103650952
Position 38236: 0.010655576540473078
Position 111003: 0.01048620011954666
Position 8956: 0.01035429395143162
Position 77632: 0.010071995547305188
Position 4177: 0.009788035655833971
Position 645: 0.009714872704138318
Position 110343: 0.009654087003361697
Position 77799: 0.009513827266783764
Position 4109: 0.00946897150959084
Position 58082: 0.009341762133144055
Position 3282: 0.009257906114676426
Position 58332: 0.008749527939704018
Position 58443: 0.008663187431845533
Position 45527: 0.008583537079803798
Position 80125: 0.008367265872939827
Position 49233: 0.008203853732014058
Position 58483: 0.007997288152117183
Position 35025: 0.007735965982348342
Position 59265: 0.0077144697199007664
Position 55146: 0.00769793232286819
Position 34939: 0.007597276113980033
Position 85966: 0.007255998471801415
Position 54721: 0.0072292001420301896
Position 48027: 0.007225259384163966
Position 103469: 0.0069553232118011975
Position 4308: 0.006845402636131534
Position 4355: 0.006837052214894117
Position 3189: 0.0068233235197062625
Position 82771: 0.006818842056914916
Position 98357: 0.006696696871699228
Position 934: 0.006589493665592979
Position 97319: 0.0064788448862706
Position 81935: 0.006367609533472064
Position 1133: 0.006284552786699022
Position 8618: 0.005844670140183894
Position 39927: 0.005719719145410689
Position 88850: 0.005425539983767381
Position 78735: 0.0054051791293042795
Position 82485: 0.005386505062549395
Position 57608: 0.005257292186471134
Position 78248: 0.005096816590171834
Position 104991: 0.005044086858454583
Position 77035: 0.0050125190924831765
Position 39218: 0.004666404589850658
Position 53906: 0.004636268082403611
Position 80089: 0.004583260597498832
Position 80468: 0.004545135932598019
Position 59464: 0.004376289930291335
Position 1061: 0.0042062994691705905
Position 77658: 0.004141484535967514
Position 49098: 0.004108624524558502
Position 56764: 0.004020671943806573
Position 97609: 0.004019429451665056
Position 4547: 0.0039132823037061485
Position 54370: 0.003824810842112515
Position 47079: 0.0037685499822457803
Position 105075: 0.003677158355070844
