Gene = RBM34
index = 1122
Annotated 5SS: [  284   565   947  6577  8752 13054 23367 23581 25424 25806]
Annotated 3SS: [  389   809  6344  8691 13009 23282 23516 25383 25686 29459]
SMsplice 5SS: [  284   565   947  6577  8752 19542 23367 25806]
SMsplice 3SS: [  389   809  6344  8691 19448 23282 25686 29459]
top_k =  500
Partition function (log Z): -13.648834207068857

Sorted 5' Splice Sites (High to Low Probability):
Position 284: 0.8325214727926233
Position 6577: 0.7830877454175105
Position 8752: 0.7001211625701833
Position 947: 0.6406986218930558
Position 565: 0.5613297694680648
Position 4697: 0.48274413347182704
Position 4863: 0.44591886751103327
Position 546: 0.4144741808846214
Position 3960: 0.3396539689096925
Position 4942: 0.2306408586729834
Position 13054: 0.16248693698233752
Position 6848: 0.1514075876620932
Position 4186: 0.12928771678019912
Position 4177: 0.12221621246075966
Position 951: 0.07078762793975124
Position 225: 0.07045583275602835
Position 8357: 0.05902097951399493
Position 1464: 0.03269451692673414
Position 9116: 0.025070426403060505
Position 7997: 0.024879230637313055
Position 8474: 0.014903582003338866
Position 9685: 0.014495852712275475
Position 323: 0.013909387361211572
Position 988: 0.008327208113493273
Position 497: 0.004624624922941716
Position 1781: 0.0038656396232018444
Position 9687: 0.003754208217762866
Position 9204: 0.003166343910897723
Position 4715: 0.0028470616144799146
Position 4432: 0.002837648558897959
Position 185: 0.0022534405762095846
Position 6650: 0.0019508303703671655
Position 1716: 0.001939702192089072
Position 9643: 0.0015262696142078402
Position 9120: 0.0014303298486495484
Position 488: 0.001429227510832862
Position 448: 0.0009361318487487015
Position 352: 0.0005782946938085558
Position 709: 0.0005758236562831007
Position 271: 0.0005528664322905426
Position 304: 0.0005449174009661396
Position 6592: 0.0003634560431504843
Position 682: 0.00011858181135533552
Position 597: 5.70132287911008e-05
Position 168: 5.068567942288258e-05
Position 935: 4.0154474751022303e-05
Position 273: 2.9433067710826516e-05
Position 208: 2.6345710210534316e-05
Position 1283: 2.3735328636559683e-05
Position 320: 2.1236243388666075e-05
Position 455: 2.057249448220861e-05
Position 1401: 1.8774728557683658e-05
Position 216: 1.6486076553610054e-05
Position 1466: 1.388687543583308e-05
Position 897: 1.3773048119415897e-05
Position 1313: 6.10755206665082e-06
Position 518: 4.626580217810351e-06
Position 556: 4.139762030567927e-06
Position 288: 2.8782982654174106e-06
Position 1317: 2.5073386337871176e-06
Position 1019: 1.4651054204856886e-06
Position 850: 7.940837212207194e-07
Position 1089: 4.917419673741318e-07
Position 419: 3.753498415939015e-07
Position 349: 3.1546912033854577e-07
Position 409: 1.6603725592585828e-07
Position 151: 8.495708305297095e-08
Position 335: 9.740075423675793e-09
Position 369: 6.824619861533181e-09
Position 569: 3.08400426724264e-10
Position 327: 2.335102134419381e-10
Position 646: 4.6177650144475226e-11
Position 375: 3.72599997699197e-11
Position 507: 3.027936413720853e-12
Position 639: 1.1801306916909751e-12
Position 22: 2.0022887039373076e-13
Position 356: 3.381645719140562e-14
Position 361: 1.9785370014039936e-14
Position 378: 2.315350041085514e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 389: 0.8990069549487866
Position 6344: 0.757552222553497
Position 809: 0.6522189126312395
Position 8691: 0.6029594837692118
Position 4787: 0.36265325203691046
Position 17308: 0.28335392409093535
Position 4672: 0.25366362674666953
Position 4091: 0.2255093599288109
Position 13009: 0.20316083587011477
Position 4775: 0.19226231922636486
Position 4483: 0.16460616222899255
Position 3900: 0.1594972225577361
Position 6744: 0.11433720517505407
Position 8201: 0.1125125315536385
Position 9429: 0.10956704795376239
Position 3804: 0.10627172747250607
Position 8657: 0.08828719195963206
Position 12071: 0.07903447308448129
Position 4431: 0.07890618665002404
Position 3860: 0.07817068500310377
Position 6897: 0.07719053051236126
Position 13384: 0.07339108172246711
Position 16441: 0.05997713467176019
Position 4741: 0.049629580424743004
Position 8865: 0.04764680207908554
Position 755: 0.042187793812762685
Position 9830: 0.03871201351578676
Position 11081: 0.033256308931538255
Position 4284: 0.0305347598297883
Position 6436: 0.025887432083417976
Position 7765: 0.025483785314054003
Position 6818: 0.024780288313549087
Position 9865: 0.024111988417933772
Position 11676: 0.023108167363918505
Position 1208: 0.022916943343928707
Position 8636: 0.0227800145757482
Position 9028: 0.019782349565588
Position 9451: 0.019072165731584406
Position 16416: 0.015655214020640643
Position 4886: 0.014828608218701371
Position 6759: 0.013775732727078358
Position 3959: 0.012706871900479352
Position 4820: 0.010324110744240111
Position 8694: 0.008485256907197484
Position 3692: 0.008255758312422052
Position 709: 0.007475955261617027
Position 13351: 0.007394820223715967
Position 6789: 0.007281873338217983
Position 1367: 0.006776635204314881
Position 4337: 0.006697095494739746
Position 1590: 0.005754981731009706
Position 860: 0.00557579833165731
Position 10520: 0.005477664364227151
Position 6294: 0.0038192380046945295
Position 839: 0.0034282967686193066
Position 13229: 0.0033216755805873448
Position 10654: 0.003105678264982394
Position 1282: 0.0030086188066761085
Position 846: 0.0027010098853268326
Position 7218: 0.0022375078293676402
Position 4923: 0.0018434131260313365
Position 485: 0.0018325995984414627
Position 518: 0.0016078831126307709
Position 9425: 0.0015972548173690182
Position 6956: 0.001306691337442175
Position 842: 0.0012005177335253905
Position 738: 0.0011490316772396925
Position 644: 0.00108872337719202
Position 3750: 0.0010149366529927841
Position 9201: 0.0009920309013378972
Position 9158: 0.0009717123477748957
Position 8197: 0.0008569561748496932
Position 9025: 0.0008041667994495745
Position 658: 0.0007762557975780709
Position 10076: 0.0007444512153754903
Position 391: 0.0006277781690545621
Position 393: 0.0006255922921838931
Position 430: 0.0006031291699669314
Position 882: 0.0005462075267942643
Position 2883: 0.000507576514616742
