Gene = PSMD4
index = 1090
Annotated 5SS: [  106  7599  9326 10216 10532 10907 11410 11737 11885]
Annotated 3SS: [ 7457  9210 10128 10462 10690 11300 11604 11816 12469]
SMsplice 5SS: [  229 10216 10532 10907 11410 11737 11885]
SMsplice 3SS: [10128 10462 10690 11300 11604 11816 12469]
top_k =  500
Partition function (log Z): 10.086057269597084

Sorted 5' Splice Sites (High to Low Probability):
Position 11737: 0.9975487938367132
Position 11885: 0.9568176005916919
Position 10532: 0.9494817837317158
Position 10216: 0.9078768628835643
Position 11410: 0.8286296170467848
Position 229: 0.605693972912774
Position 9326: 0.5058535898297194
Position 757: 0.29765929782288814
Position 10907: 0.29108661985471507
Position 106: 0.28988548903164835
Position 10830: 0.23709006302736457
Position 10928: 0.22299175325185563
Position 545: 0.2172729909946054
Position 10824: 0.10677088766091199
Position 12276: 0.0929683245434902
Position 11506: 0.08530132233993863
Position 620: 0.04302009986934189
Position 11419: 0.036602223204526045
Position 10326: 0.028560579418687476
Position 10763: 0.021425214287980113
Position 11496: 0.01814211120299776
Position 7632: 0.016517610656714265
Position 12346: 0.01580575965537562
Position 12637: 0.013071219955608542
Position 10499: 0.011894042575594432
Position 11911: 0.009578419136395072
Position 11470: 0.007696226643629011
Position 156: 0.006764150200482276
Position 12037: 0.005703993001064479
Position 382: 0.005236707732948644
Position 10608: 0.005136000445129881
Position 11431: 0.004519372350547355
Position 10941: 0.004258407453751294
Position 10694: 0.003944513309774763
Position 101: 0.0037973740925407017
Position 72: 0.00351887009324284
Position 56: 0.002675429166249514
Position 12656: 0.002152830843665183
Position 420: 0.001977070053314556
Position 11680: 0.0017435389257639796
Position 12537: 0.0016987550564388013
Position 10851: 0.0014282922584692775
Position 10268: 0.00128307167113852
Position 10536: 0.001094220353197305
Position 10833: 0.001079810332703733
Position 11468: 0.0006279660018124052
Position 10845: 0.0005282717314761975
Position 10857: 0.0004912246934040337
Position 12211: 0.0004636381178667223
Position 10752: 0.000413841799817885
Position 183: 0.00036754677915503873
Position 12280: 0.00033488536869569083
Position 12335: 0.00028374474265045177
Position 10806: 0.0002793859429238582
Position 10785: 0.00024639494473507976
Position 290: 0.00023080421912346043
Position 10874: 0.0002079538524580173
Position 317: 0.00020209002939740436
Position 12052: 0.00016437686277314184
Position 10721: 0.00015784170068724904
Position 12365: 0.00013166714644585474
Position 328: 9.67911428209687e-05
Position 143: 8.834250029134804e-05
Position 530: 7.204629437967588e-05
Position 11918: 6.901840424496164e-05
Position 570: 6.1783921119072e-05
Position 11488: 6.166446243888085e-05
Position 83: 5.9986143470535316e-05
