Gene = NOC2L
index = 948
Annotated 5SS: [   76   362  2192  2397  3196  3368  5287  5509  6116  6879  7291  8164
 10801 11160 12889 13118 13773 14234]
Annotated 3SS: [  208  2016  2264  3074  3276  5207  5397  6001  6689  7150  8051 10686
 11057 12744 13003 13636 14143 14489]
SMsplice 5SS: [   76   362  2192  2397  3196  3368  5509  6116  6879  7291  8164 10801
 11160 12889 13118 13773 14249]
SMsplice 3SS: [  208  2016  2264  3074  3276  5397  6001  6689  7150  8051 10686 11057
 12744 13003 13636 14143 14489]
top_k =  500
Partition function (log Z): 44.810244723189925

Sorted 5' Splice Sites (High to Low Probability):
Position 5509: 0.9966221363180446
Position 10801: 0.9949663488534931
Position 8164: 0.9943654356445751
Position 362: 0.9920182259304731
Position 6879: 0.985829931145563
Position 3368: 0.963840307390214
Position 11160: 0.9530374177321298
Position 3196: 0.9098622793472919
Position 2397: 0.8088824083868092
Position 7291: 0.7788437178970858
Position 14249: 0.7513266853214831
Position 2192: 0.7024096392583186
Position 6116: 0.68566081765794
Position 13773: 0.6726531342865756
Position 76: 0.5779852217328291
Position 12889: 0.5543712407890066
Position 13118: 0.49056267710669893
Position 4874: 0.44771315495044745
Position 112: 0.40746611277405614
Position 9429: 0.33812389603741216
Position 570: 0.307083543472215
Position 5287: 0.2781001268215859
Position 14618: 0.23959764486268165
Position 7962: 0.22497289126452613
Position 13263: 0.21785376242427154
Position 13144: 0.19295299248086328
Position 14234: 0.17206736288660343
Position 13968: 0.09118912710580279
Position 13804: 0.06179304742177855
Position 7878: 0.061543145823495786
Position 7572: 0.06131983347677142
Position 12793: 0.05980696356030817
Position 7873: 0.05605611749893168
Position 11476: 0.053855941984283
Position 14267: 0.048160003128265634
Position 562: 0.03921019774333154
Position 645: 0.03660946505674357
Position 5738: 0.03598986781914486
Position 2979: 0.03423575421552971
Position 8874: 0.030509151413110194
Position 2462: 0.03038141036653087
Position 11232: 0.02886850498036982
Position 5298: 0.02885467585905388
Position 8700: 0.02835199771084607
Position 14257: 0.0256337309619207
Position 7019: 0.025599577500416717
Position 3180: 0.0250500534087413
Position 1146: 0.02491774915857617
Position 4827: 0.02441228185466388
Position 4905: 0.02410163675702138
Position 5791: 0.020109148578049626
Position 12534: 0.02002435585042485
Position 6122: 0.016084456168612413
Position 12814: 0.01556207476757208
Position 2985: 0.015213634697238817
Position 6414: 0.013549703140541804
Position 5189: 0.013016083945550174
Position 8712: 0.012738162995138212
Position 5881: 0.011217292070546284
Position 8557: 0.009363140514765184
Position 12772: 0.008925261748738457
Position 810: 0.007855608775116514
Position 122: 0.007697962350174751
Position 14636: 0.007490296022560472
Position 6284: 0.0060506546829070355
Position 7667: 0.005863905064952752
Position 11254: 0.0055816237951553755
Position 2824: 0.0052759174305147824
Position 87: 0.005263893174349643
Position 378: 0.005064641416888358
Position 13554: 0.004962603778131644
Position 12906: 0.0048534718086887885
Position 5743: 0.004749413722046549
Position 6704: 0.00444343031075317
Position 11239: 0.0035741089817224072
Position 3653: 0.0035068799155642287
Position 5057: 0.0035038183663861173
Position 6886: 0.003481721709783617
Position 7180: 0.0033712726964381227
Position 2933: 0.0032628579502145864
Position 6534: 0.0028731912216429963
Position 3879: 0.0027089148790346252
Position 11511: 0.002594278278501656
Position 7480: 0.0025685625366761644
Position 3405: 0.0024219537558113997
Position 12969: 0.0023369997924306764
Position 11893: 0.0023322863444865836
Position 11707: 0.002183085468880763
Position 14241: 0.0021329399842778592
Position 5323: 0.0020995357124262933
Position 2698: 0.002006115380387261
Position 9246: 0.001996080671929518
Position 5333: 0.0018894934100643743
Position 3348: 0.001746328910710604
Position 3843: 0.0017055418280213675
Position 3248: 0.0016893232340517916
Position 7689: 0.001601954590714893
Position 12934: 0.0015183095767437242
Position 14645: 0.0015103670442309493
Position 3612: 0.0014757340409016645
Position 7303: 0.001452739367945672
Position 2659: 0.0014175147272876194
Position 4882: 0.001369918896349806
Position 8864: 0.0013341262321619836
Position 11298: 0.001331333921725275
Position 6933: 0.0012526834767950378
Position 11139: 0.001240680856753453
Position 4191: 0.0012185058773992994
Position 11541: 0.0012077789832872071
Position 3690: 0.001183956784596349
Position 4711: 0.001138175656888842
Position 14821: 0.001136931418825422
Position 5723: 0.0010473860879656148
Position 4002: 0.0009435663772815468
Position 13787: 0.0009402722046984162
Position 8740: 0.0009153235249756159
Position 12645: 0.0009118506623040585
Position 4573: 0.0008078471235820221
Position 6197: 0.0007707522080739081
Position 7541: 0.0007490035907238254
Position 1449: 0.0007407424261105722
Position 2183: 0.0007299327971221361
Position 41: 0.0007258970887701397
Position 11347: 0.0006742980068855423
Position 3393: 0.0006371197264780172
Position 5788: 0.0006328011720419653
Position 622: 0.0006050321943807525
Position 5757: 0.000596843720462117
Position 328: 0.0005807993612779623
Position 8553: 0.0005196244910496149
Position 1843: 0.0005012647839320099
Position 7529: 0.0004730514197269206
Position 640: 0.00045716868812870206
Position 2370: 0.00044429013568291533
Position 8518: 0.00041035760669684785
Position 14755: 0.000391487520891011
Position 5461: 0.0003743374345894204
Position 4409: 0.00037224572267856353
Position 5848: 0.0003593213050450627
Position 14663: 0.000356053249696321
Position 997: 0.0003395424974740436
Position 1377: 0.0003329185154665228
Position 7514: 0.0003183683358235099
Position 8168: 0.0003001030286293856
Position 1873: 0.0002973110152465277
Position 8406: 0.0002932073208092771
Position 8143: 0.0002744521608136448
Position 14850: 0.0002647529589057341
Position 11822: 0.00024776483668260534
Position 14298: 0.00023238557105629296
Position 2643: 0.00022860284720284003
Position 14783: 0.00022623859947612602
Position 6133: 0.0002172748030563042
Position 5600: 0.0002068919735355237
Position 6044: 0.00019020418289289747
Position 10951: 0.00016959452049030612
Position 2738: 0.0001549793387621233
Position 10794: 0.00014329461083388708
Position 8539: 0.00013706013030773768
Position 10843: 0.00013591207984856423
Position 1189: 0.00011785276893720897
Position 4866: 9.438660777729377e-05
Position 660: 9.230056401036214e-05
Position 3383: 9.080659546807022e-05
Position 11162: 8.938404095322806e-05
Position 6059: 8.871783574280776e-05
Position 3157: 8.506106695124964e-05
Position 5546: 8.427719576180488e-05
Position 414: 8.344736265963065e-05
Position 118: 8.261873362804333e-05
Position 7284: 7.727051175226964e-05
Position 116: 5.803694500656045e-05
Position 4047: 4.907422774432074e-05
Position 574: 4.840695143152787e-05
Position 765: 3.780181456181283e-05
Position 1521: 3.763470472892272e-05
Position 1921: 3.3396820785613063e-05
Position 8410: 1.571817770647122e-05
Position 14259: 1.372130254379056e-05
Position 275: 1.225129549921133e-05
Position 11164: 1.0904452402419674e-05
Position 2714: 1.086868027799502e-05
Position 2710: 1.0708659123957404e-05
Position 9412: 7.6325389320756e-06
Position 8820: 6.998860604999246e-06
Position 366: 5.927841145693598e-06
Position 228: 5.540755130048731e-06
Position 14424: 5.412937471493123e-06
Position 263: 4.411131823583261e-06
Position 11078: 4.153739010128231e-06
Position 8179: 3.1609491618381594e-06
Position 28: 3.1555996592358136e-06
Position 11409: 3.031157240870325e-06
Position 23: 2.923978065360816e-06
Position 4283: 2.021086937326161e-06
Position 887: 1.758388814621736e-06
Position 45: 6.622106010096099e-07
Position 8528: 6.15443593130803e-07
Position 8608: 5.757623548952042e-07
Position 8505: 5.602334548390712e-07
Position 6008: 3.0091425799128355e-07
Position 6014: 2.7747762821952414e-07
Position 419: 1.2313440320589624e-07
Position 566: 6.089789041719543e-08
Position 47: 3.694951588624992e-08
Position 175: 3.1921587673886155e-08
Position 438: 2.464935806787448e-08
Position 529: 7.41326717766638e-09
Position 198: 7.3877845563256335e-09
Position 187: 5.937492414430423e-09
Position 236: 4.355152307155725e-09
Position 403: 2.6179877473296853e-09
Position 481: 1.2709457602012615e-09
Position 5719: 8.308883790737606e-11
Position 514: 1.254415634634964e-12
Position 398: 7.135549915142318e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 14143: 0.9995953006543474
Position 11057: 0.992318735845197
Position 5397: 0.9856085391692362
Position 8051: 0.9834939447164451
Position 14489: 0.9698023418820026
Position 208: 0.9434314611325088
Position 3276: 0.9200529762296401
Position 10686: 0.9149636995374923
Position 3074: 0.8599925709516035
Position 2264: 0.7467832597981946
Position 6689: 0.732664522491716
Position 13636: 0.7093147133947431
Position 6001: 0.6928078119747597
Position 13003: 0.6321454084747027
Position 7150: 0.5356721249793787
Position 12744: 0.5159270619186807
Position 4766: 0.5041138336358546
Position 2016: 0.4027177069953912
Position 9317: 0.3296691922686467
Position 481: 0.3033797406775104
Position 2068: 0.2886849045904075
Position 14739: 0.26812244305223243
Position 6754: 0.24428778302840168
Position 5207: 0.24367785980581735
Position 7948: 0.2170233819720709
Position 7719: 0.11814736251536864
Position 13169: 0.11100092389173942
Position 7086: 0.11001637872633545
Position 12679: 0.10678430338559372
Position 13059: 0.09309097288626868
Position 13867: 0.08722370206095345
Position 2246: 0.07781044556201966
Position 7018: 0.07731435994591039
Position 7377: 0.058135072899674754
Position 11408: 0.05743060713551123
Position 2786: 0.05503926264984785
Position 153: 0.05298066743605391
Position 10712: 0.046533861984900934
Position 3028: 0.04461432981643086
Position 5105: 0.04380336598186436
Position 490: 0.03906274852298852
Position 13007: 0.03868344134905409
Position 8638: 0.03694804486600296
Position 444: 0.03607975561884092
Position 8699: 0.035992996029442656
Position 5686: 0.03580783393363443
Position 6987: 0.03510673237214689
Position 3092: 0.032344390468518586
Position 5054: 0.025051675040867482
Position 10695: 0.024491764828102214
Position 12967: 0.022038857880412693
Position 13591: 0.018776771934605974
Position 5709: 0.017609204730883146
Position 3261: 0.017042689010135954
Position 5592: 0.016537861640591307
Position 12450: 0.01643048320786184
Position 1090: 0.015200567637176402
Position 12591: 0.01467841537253793
Position 6227: 0.014271056365941092
Position 3307: 0.013922038160002969
Position 6970: 0.013327174219568392
Position 7180: 0.013217792592301996
Position 7748: 0.012187937607438156
Position 8409: 0.011369291279789799
Position 12792: 0.011154639250307873
Position 3033: 0.010021104301805507
Position 7089: 0.009573808492866194
Position 10698: 0.009235518060098376
Position 552: 0.008982471622035738
Position 14934: 0.008039870509375345
Position 7565: 0.008037823222817656
Position 13734: 0.007439497711159941
Position 5418: 0.00704306447228719
Position 991: 0.006532005190237758
Position 5355: 0.005910277933121032
Position 6836: 0.005733584471165367
