Gene = PEX19
index = 1016
Annotated 5SS: [  92 1617 2203 2730 3108 5077 5346]
Annotated 3SS: [1506 2036 2643 2945 4899 5300 5511]
SMsplice 5SS: [  92 2203 2730 3108 5077 5346 5853]
SMsplice 3SS: [2036 2643 2945 4899 5300 5767 6984]
top_k =  500
Partition function (log Z): 0.6750027960540295

Sorted 5' Splice Sites (High to Low Probability):
Position 5077: 0.9719284326222105
Position 92: 0.8633246713909727
Position 2730: 0.7983741861150394
Position 3108: 0.7975631583996294
Position 2203: 0.776953733556501
Position 5346: 0.5466871235563314
Position 5853: 0.49342963083568375
Position 1735: 0.36206691460070084
Position 3961: 0.23926933921528418
Position 5564: 0.20502765404635165
Position 1617: 0.11366461050756467
Position 6699: 0.08132111259386013
Position 2321: 0.08060878834201898
Position 131: 0.06888267817057521
Position 7016: 0.06444552156140795
Position 2199: 0.0635281347676215
Position 7182: 0.045511038917561274
Position 1115: 0.045479283136312096
Position 4193: 0.03619599775959084
Position 5427: 0.030962149838958213
Position 1016: 0.03026876656523845
Position 6874: 0.02535925395197027
Position 7313: 0.025182423351977637
Position 2368: 0.024450088464066943
Position 7176: 0.022342400857226764
Position 7020: 0.02069856271880207
Position 7135: 0.01784427736714677
Position 437: 0.01586361701053444
Position 5350: 0.01584240791585152
Position 4736: 0.01512227327151019
Position 1676: 0.013434438738309237
Position 6081: 0.01330812312305763
Position 786: 0.012558938541557686
Position 909: 0.011047044769592857
Position 4991: 0.011031770317716448
Position 7028: 0.009094288759812228
Position 3775: 0.0062824833807056755
Position 199: 0.005537988427578229
Position 3510: 0.005261061155516197
Position 952: 0.005148009178827551
Position 2160: 0.004668237934095229
Position 1818: 0.004463909917218482
Position 6716: 0.004398954401355327
Position 1321: 0.004267551889658523
Position 14: 0.0039984443874679625
Position 1716: 0.0039891404167936
Position 4554: 0.003973495412552639
Position 3299: 0.0038701204651439124
Position 5573: 0.003765094489240151
Position 814: 0.003326062491281418
Position 6845: 0.0032799522591363006
Position 6282: 0.003156827373010323
Position 494: 0.002552449605574051
Position 150: 0.0024509296500261086
Position 7205: 0.0022532684030820292
Position 129: 0.002194628712027116
Position 2909: 0.0019257983175251213
Position 4750: 0.0018568480189848943
Position 3542: 0.0017303078956861623
Position 1929: 0.0015761894145288385
Position 742: 0.0014209575944761589
Position 5592: 0.0012689739786984125
Position 4101: 0.0012578638558720183
Position 1840: 0.0012011682478874981
Position 1367: 0.0010370021882048172
Position 2892: 0.0010138961644985548
Position 1781: 0.0008842070216311113
Position 891: 0.0008621992286088869
Position 899: 0.0008255087224658044
Position 4515: 0.0007667601467340457
Position 1507: 0.0006783956336573352
Position 3662: 0.0006527037270866599
Position 370: 0.0005739709349035787
Position 5056: 0.0005491143763581216
Position 3199: 0.0005456448264292848
Position 3077: 0.0005387133442774887
Position 5461: 0.0005092515398032097
Position 2741: 0.0004728503897026841
Position 155: 0.0004329930834886747
Position 1336: 0.0004226835747376291
Position 5747: 0.00040885038727690655
Position 387: 0.0003886830037664305
Position 1161: 0.00036710701579221994
Position 2554: 0.0003635242650298439
Position 2824: 0.00034863073174192926
Position 4189: 0.0003468578401635723
Position 914: 0.0003424032883717536
Position 5694: 0.0003257215922485183
Position 2377: 0.0003233420410511842
Position 2385: 0.0003179206268103519
Position 500: 0.0003089074793855821
Position 569: 0.0002945666097397554
Position 598: 0.00026823696994354024
Position 1041: 0.0002589774032284522
Position 49: 0.0002571680780921902
Position 5135: 0.0002567850114245579
Position 4007: 0.0002431787566421247
Position 1985: 0.00023385020804587837
Position 2812: 0.00020614952156335065
Position 426: 0.00020486944971600038
Position 1065: 0.00018800721063166957
Position 3318: 0.00015643325651518972
Position 5104: 0.0001436285304700133
Position 1940: 0.00014095151219645934
Position 1708: 0.00013524244835456183
Position 105: 0.00010963942274531198
Position 6484: 0.00010197659496710315
Position 316: 6.532814209216172e-05
Position 44: 6.329177266483997e-05
Position 307: 6.200928649962033e-05
Position 4980: 4.908199331087733e-05
Position 848: 4.535792756258591e-05
Position 783: 2.5805126581610165e-05
Position 1119: 1.9797736496095322e-05
Position 1194: 1.6652504523471377e-05
Position 550: 1.6005556499564943e-05
Position 322: 4.710071083942821e-06
Position 296: 1.5047761531637727e-06
Position 502: 5.608238195210098e-07
Position 249: 5.245847618473676e-07
Position 404: 2.0077506396407086e-07
Position 669: 1.3016848401014532e-07
Position 378: 1.1422541144686855e-07
Position 304: 1.1250841943538718e-07
Position 7: 8.683495655806943e-08
Position 47: 4.114789833244196e-08
Position 217: 1.8137480847513734e-08
Position 647: 5.7213391335634185e-09
Position 602: 1.4250858631171938e-09

Sorted 3' Splice Sites (High to Low Probability):
