Gene = SDHAF3
index = 1235
Annotated 5SS: [1308]
Annotated 3SS: [64421]
SMsplice 5SS: [  625 19878 26229 44603 44822 63360]
SMsplice 3SS: [19797 26082 44473 44705 63273 64421]
top_k =  500
Partition function (log Z): -38.91603714516301

Sorted 5' Splice Sites (High to Low Probability):
Position 625: 0.7001698425298641
Position 1232: 0.35129584252626644
Position 230: 0.10994212652967933
Position 2139: 0.08314030258854078
Position 2410: 0.06821658548006031
Position 1022: 0.06269703013312314
Position 7831: 0.06119073735651908
Position 1555: 0.05177839679393689
Position 1561: 0.047521524644286973
Position 768: 0.03414002894234129
Position 621: 0.02207076195471809
Position 9636: 0.020236017574907474
Position 235: 0.018576048863336306
Position 6581: 0.016910552731332715
Position 7796: 0.014232135606951309
Position 56: 0.013059002979370762
Position 394: 0.010902026964529018
Position 7115: 0.010467141748650401
Position 366: 0.0101950604177793
Position 617: 0.00864362792376813
Position 4549: 0.008546674118632032
Position 7501: 0.007556324127236465
Position 9629: 0.006730663524820791
Position 106: 0.006665906293592019
Position 1441: 0.006603606774244239
Position 1118: 0.0062164285603036286
Position 9844: 0.005049961846727137
Position 4824: 0.004569068777965812
Position 1544: 0.004183377938700713
Position 1647: 0.004121144758674641
Position 3284: 0.004119437896223702
Position 73: 0.0030926133580475128
Position 252: 0.00286632223054327
Position 162: 0.002564313501795884
Position 274: 0.0022433946460942004
Position 3658: 0.0021513670995459856
Position 4735: 0.0018401706553572831
Position 307: 0.0010177318893909587
Position 227: 0.0009203968874596953
Position 5: 0.0005746399376121345
Position 674: 0.0005277570836525994
Position 354: 0.0004707289726884118
Position 1312: 0.00036438278216295307
Position 977: 0.00031665311791965014
Position 78: 0.00028760661967060594
Position 270: 0.00025515560929881086
Position 1077: 0.00021506487065865132
Position 679: 0.00017495458342927145
Position 528: 0.00014345283049991696
Position 1363: 0.0001104399388397153
Position 309: 7.335384868358031e-05
Position 997: 2.842114668771808e-05
Position 583: 2.4582416042953445e-05
Position 787: 2.168898367530315e-05
Position 704: 1.9887431372026425e-05
Position 553: 1.5624903929290256e-05
Position 452: 1.297505642160498e-05
Position 214: 1.2599079324871093e-05
Position 166: 1.1994093647982326e-05
Position 2713: 9.15164517188634e-06
Position 2800: 6.644582434934583e-06
Position 84: 3.3358471123580075e-06
Position 633: 2.875710703185289e-06
Position 50: 1.984611086181039e-06
Position 458: 7.608757247621123e-07
Position 455: 4.0312216962339656e-07
Position 145: 3.181877733228637e-07
Position 30: 2.3198611648822364e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9461: 0.6610918034089611
Position 1105: 0.1834457743590424
Position 9476: 0.16093924226967915
Position 857: 0.12656572905483174
Position 7688: 0.08248109693326916
Position 966: 0.06872988978626483
Position 428: 0.061407020492392994
Position 2029: 0.04799798330567215
Position 1425: 0.04617813850011712
Position 2249: 0.04567825034307266
Position 9912: 0.03959616133007759
Position 1480: 0.03332077326419248
Position 4690: 0.028831111074186806
Position 6961: 0.0255943713621258
Position 3078: 0.024069409226390736
Position 2275: 0.01953454829290307
Position 6413: 0.014643774958102911
Position 3995: 0.013260213733975372
Position 7354: 0.01315273073659335
Position 1776: 0.008359235065075734
Position 492: 0.007465194285267196
Position 1984: 0.0069319402781656565
Position 9843: 0.006306045412653765
Position 4447: 0.006239266757190284
Position 841: 0.006136389516875327
Position 4921: 0.0049132948307012364
Position 7867: 0.0046511992938043836
Position 1337: 0.004470999456102548
Position 8549: 0.003910637569115631
Position 6503: 0.0036636159577308693
Position 2635: 0.0035958414078967184
Position 1979: 0.003182645764700555
Position 4545: 0.003176944457217731
Position 2362: 0.003136794339086745
Position 1362: 0.0030329717520063072
Position 1187: 0.002459692077327106
Position 3576: 0.0024384333712259066
Position 9095: 0.0019475886255742602
Position 2041: 0.0018234058027642216
Position 4185: 0.0017733689705884148
Position 8165: 0.0013539456273888933
Position 6679: 0.0013089768362633323
Position 5030: 0.0010416380093589408
Position 871: 0.0009253275662293469
Position 5287: 0.0008121790786298319
Position 2956: 0.0007129093484753629
Position 2365: 0.000646605292179354
Position 1514: 0.000612153138329185
Position 6637: 0.00044546600234326804
Position 4100: 0.0004380625862162894
Position 6353: 0.0004292167554794714
Position 760: 0.00040294763325549455
Position 5938: 0.00040291832446485656
Position 1731: 0.00035395040235323765
Position 5941: 0.0003351257405497781
Position 1440: 0.0003176962400461087
Position 878: 0.00028416471057675217
Position 937: 0.0002691402536521806
Position 286: 0.0002652478178050667
Position 564: 0.0002290144492844383
Position 450: 0.0002132303265183165
Position 1886: 0.00020323967422936914
Position 771: 0.0001961396342530691
Position 1482: 0.0001795685035826663
Position 405: 0.00016924400580307214
Position 1111: 0.00015387802636817322
Position 1500: 0.00014580256532317775
Position 1067: 0.00012500058138064429
Position 669: 0.00012113303214309265
Position 502: 0.0001166874957729295
Position 1485: 0.00011272536812328431
Position 3142: 0.00010985588970430635
Position 750: 9.481649839499874e-05
Position 2655: 6.986513196784584e-05
Position 1456: 6.586832054440332e-05
Position 2409: 6.237545290941438e-05
Position 441: 5.8121146354728326e-05
Position 1074: 4.298733765090244e-05
Position 505: 3.385127808288395e-05
Position 525: 2.7268702693156183e-05
Position 672: 2.423872251801353e-05
Position 315: 2.130226865785224e-05
Position 720: 1.5372343047343964e-05
Position 568: 1.5062912285241044e-05
Position 528: 1.4358518837229043e-05
Position 905: 6.109567119287409e-06
Position 354: 3.982177896038772e-06
Position 1019: 2.313064393660189e-06
Position 2163: 1.5862123721388212e-06
Position 601: 1.3914752491878537e-06
Position 366: 7.630240981703829e-07
Position 570: 7.246378558247704e-07
Position 734: 7.226616673584732e-07
Position 298: 6.971263398897574e-07
Position 383: 2.866726875297384e-07
Position 387: 2.3133553256511693e-07
Position 320: 1.923197780439916e-07
Position 581: 1.6073698882365045e-07
Position 331: 4.457322930930435e-10
Position 536: 3.277834442766355e-10
Position 341: 2.9140101310311575e-10
