Gene = ANKRD55
index = 83
Annotated 5SS: [   119    504  49848  57208  62666  73527  89559 106438 116745 122242
 130866]
Annotated 3SS: [   412  49724  57076  62555  73465  89429 106252 116576 121576 130772
 133054]
SMsplice 5SS: [   119    504  27890  28483  49848  62666  71379  72572  73527  89193
  89559  94064 106438 106943 116745 121516 121812 122242 130334 130866]
SMsplice 3SS: [   412  27734  28392  49724  62555  71281  72527  73465  89038  89429
  93992 106252 106741 116599 121286 121607 122153 130216 130803 133054]
top_k =  500
Partition function (log Z): -69.10075608096417

Sorted 5' Splice Sites (High to Low Probability):
Position 123: 0.7982835838347491
Position 504: 0.7216373455264645
Position 3668: 0.5288709315246544
Position 251: 0.09621843308271423
Position 3659: 0.08209304997840601
Position 1105: 0.07316981111298469
Position 556: 0.057093168303935765
Position 380: 0.026675079184044354
Position 1804: 0.026067962092725022
Position 879: 0.02306530494303532
Position 160: 0.015934564733351635
Position 385: 0.01444370832229507
Position 340: 0.004948236244998024
Position 4171: 0.004714449036666336
Position 3446: 0.004383490763100612
Position 442: 0.0029822215376619533
Position 5392: 0.0026048664517038067
Position 6273: 0.0012639412747394694
Position 4686: 0.0011598863726068071
Position 2775: 0.0010137890916279858
Position 1070: 0.0005364550909594121
Position 206: 0.0004483914309422097
Position 232: 0.00043236821678489036
Position 618: 0.00037557500041676624
Position 572: 0.00033723556299805824
Position 888: 0.0002272296972060734
Position 950: 9.580526880787996e-05
Position 1529: 9.461922378107913e-05
Position 55: 8.988856883195749e-05
Position 154: 6.869013638326198e-05
Position 1026: 6.401168024456447e-05
Position 49: 6.210514045162679e-05
Position 191: 5.571326845806104e-05
Position 19: 3.4221451878253406e-05
Position 590: 3.196553377609918e-05
Position 85: 2.5765020706926653e-05
Position 184: 2.2044769967570318e-05
Position 622: 1.756589566315605e-05
Position 193: 1.6465271895103555e-05
Position 592: 1.3712004442501302e-05
Position 1131: 9.432319447054697e-06
Position 626: 9.414759980232152e-06
Position 1447: 8.76432338193928e-06
Position 95: 7.1727876220585464e-06
Position 1418: 5.358794189380012e-06
Position 53: 3.5953585907074985e-06
Position 775: 2.928792016157931e-06
Position 166: 2.8794170233015856e-06
Position 598: 2.1555651074781233e-06
Position 594: 2.0887326084542165e-06
Position 600: 2.0520921032778256e-06
Position 596: 2.0310588823848533e-06
Position 602: 1.8763135844411043e-06
Position 604: 1.6652126981826856e-06
Position 606: 1.4016835829494064e-06
Position 168: 1.0182776402714773e-06
Position 532: 9.377274928863174e-07
Position 9: 7.865881334716579e-07
Position 1828: 7.595761900707771e-07
Position 535: 5.890325472065581e-07
Position 1244: 4.3072878464173654e-07
Position 395: 3.22791434561202e-07
Position 97: 3.1912184495753346e-07
Position 608: 1.3037150882690081e-07
Position 373: 4.2727195515979724e-08
Position 368: 2.154074520375284e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 412: 0.6604108516190563
Position 3540: 0.328223296537106
Position 3421: 0.2188493366530667
Position 13002: 0.10960800280552055
Position 15817: 0.09246298792776958
Position 6806: 0.08518142929691123
Position 974: 0.07662047270411504
Position 11055: 0.07303770180384447
Position 4006: 0.06489191467690493
Position 3582: 0.051064168136565495
Position 10192: 0.043923447062166936
Position 12312: 0.04366281332576531
Position 4989: 0.04271982413057548
Position 10624: 0.037370092357442604
Position 2444: 0.03714294444629364
Position 6132: 0.035266726007287
Position 250: 0.03444300386505256
Position 1716: 0.03391137632801923
Position 10003: 0.029015907902386884
Position 7328: 0.027744910280158352
Position 380: 0.027398629038771355
Position 3790: 0.02716533691865637
Position 3308: 0.026539814816139123
Position 10687: 0.025348036666781718
Position 8763: 0.023825281181397286
Position 6027: 0.017898398146950108
Position 2186: 0.017366057027625954
Position 10399: 0.015808797745617255
Position 1483: 0.012653708770561094
Position 877: 0.010978556170760047
Position 4052: 0.010790317661240029
Position 707: 0.009581454073206265
Position 5979: 0.007899538413273838
Position 1367: 0.007553865281024552
Position 3609: 0.007448005205549472
Position 650: 0.0072363918483077305
Position 10473: 0.006805385050987518
Position 247: 0.006412570818442835
Position 414: 0.006402998788786481
Position 4594: 0.006394701772799693
Position 211: 0.0063906535651601865
Position 1348: 0.006108896992857269
Position 9970: 0.005810037048037941
Position 2702: 0.005032450526607127
Position 2879: 0.004648165174804748
Position 5104: 0.004377863483586589
Position 309: 0.004372131249455559
Position 7150: 0.0037534081458629326
Position 5295: 0.003345389301972717
Position 8347: 0.00333403078516897
Position 8630: 0.0030348509258908856
Position 337: 0.0025481688823970265
Position 3879: 0.0022703485793018332
Position 7621: 0.002153336974310402
Position 496: 0.002003201120581898
Position 4445: 0.0019392618800509918
Position 1025: 0.0019315481952978254
Position 1926: 0.0018392191295093902
Position 7544: 0.0017023990763203587
Position 5694: 0.0016931829858598125
Position 2233: 0.0016261808969428174
Position 2012: 0.0015355701785865381
Position 757: 0.0013031479440231317
Position 1306: 0.001179628994475503
Position 1752: 0.001143428383278642
Position 1068: 0.001069997960986651
Position 260: 0.0009117862989771327
Position 924: 0.0007827424340141345
Position 775: 0.0007102252807377992
Position 2188: 0.000675208739740662
Position 3713: 0.0005945111374234013
Position 4954: 0.0005159481297005889
Position 457: 0.0004589355589627691
Position 384: 0.0004230161778084915
Position 2528: 0.0002959477410466218
Position 829: 0.00024072738812577492
Position 728: 0.00020986934600511318
Position 1994: 0.00017750539417351298
Position 569: 0.00016484643849668283
Position 3360: 9.902100342730549e-05
Position 339: 6.108212859407881e-05
Position 812: 4.7475926435896736e-05
Position 474: 4.662622120457767e-05
Position 230: 3.9773418421429544e-05
Position 833: 2.5033807430843464e-05
Position 539: 2.4366678801959635e-05
Position 954: 8.145440807273117e-06
Position 675: 7.365807721462784e-06
Position 980: 5.252575893730594e-06
Position 266: 4.452890872149566e-06
Position 391: 4.365863760757006e-06
Position 453: 1.402857497949519e-06
Position 189: 4.0611970482901716e-07
Position 223: 1.5271370714550768e-07
Position 501: 4.669074653230262e-08
Position 106: 8.306477149564745e-09
Position 232: 5.5174836852930466e-09
Position 111: 1.4528989628743781e-09
Position 154: 8.143941139520632e-10
Position 160: 2.3713735303119425e-12
Position 122: 2.066612534412435e-12
Position 71: 2.0395957778188654e-12
Position 118: 1.9962980682861675e-12
Position 80: 5.628167819461353e-13
