Gene = NUDCD2
index = 970
Annotated 5SS: [ 279 2579 3212]
Annotated 3SS: [2529 3059 6089]
SMsplice 5SS: [ 279 2579 3212]
SMsplice 3SS: [2529 3059 6089]
top_k =  500
Partition function (log Z): -5.781155104327559

Sorted 5' Splice Sites (High to Low Probability):
Position 3212: 0.982576236714007
Position 279: 0.8668615133378849
Position 2579: 0.775928720654262
Position 2968: 0.5863293470523078
Position 3922: 0.09174688798193316
Position 2453: 0.0878519259709418
Position 2445: 0.08717122280812076
Position 2585: 0.08148013917196796
Position 1387: 0.07010691725801338
Position 2457: 0.050791805654193445
Position 10468: 0.04660497923252643
Position 411: 0.03615519128651765
Position 255: 0.02663617911833654
Position 189: 0.025944996702469972
Position 61: 0.022152490633485417
Position 6371: 0.020437026237164247
Position 3426: 0.018695838494688834
Position 646: 0.01777209757590426
Position 449: 0.017239278445290256
Position 2709: 0.013607365631509773
Position 3234: 0.010784947636564558
Position 814: 0.01061479897800235
Position 2746: 0.009006247704609319
Position 1146: 0.008395022786374164
Position 2933: 0.007382121198193659
Position 635: 0.005927797805456991
Position 5234: 0.005590356150462411
Position 422: 0.0040211689604962636
Position 1065: 0.003662765372478335
Position 2841: 0.003310100739910792
Position 4139: 0.0032497692183175325
Position 123: 0.0031541738440458247
Position 6801: 0.0029505289443817377
Position 1689: 0.0025775794953725507
Position 3704: 0.0023347080652604767
Position 6142: 0.0023054507513178405
Position 6288: 0.0019321924285554562
Position 5723: 0.0012349526220837204
Position 9230: 0.0010467642961787533
Position 742: 0.0009582578336197779
Position 2927: 0.0008374888786570003
Position 940: 0.0008056094787233828
Position 3228: 0.0007461519072495184
Position 2855: 0.0006725891627682578
Position 1750: 0.0006354522267638956
Position 1927: 0.0006321279819617724
Position 2427: 0.000534674485159296
Position 171: 0.00035559816748582154
Position 2416: 0.0003487676210774431
Position 128: 0.0003192091814316698
Position 417: 0.0003037320426296902
Position 803: 0.00026348581261792373
Position 251: 0.00022706740131093223
Position 152: 0.00022136169201120246
Position 1110: 0.00018659751922073275
Position 3029: 0.00017354491733497266
Position 221: 0.00015894604479037262
Position 656: 0.00011133223702741477
Position 1441: 8.931019278841037e-05
Position 42: 4.269317120306017e-05
Position 3676: 1.4073964049711274e-05
Position 183: 8.359451692403968e-06
Position 301: 5.537087025114092e-06
Position 120: 4.802337573087058e-06
Position 4099: 4.771563163889979e-06
Position 4060: 4.4957186231485386e-06
Position 4130: 3.998598167273358e-06
Position 4036: 3.910303382354857e-06
Position 115: 3.2067766109821445e-06
Position 306: 2.3301635381680147e-06
Position 92: 1.987562119191712e-06
Position 243: 1.9051872138676341e-06
Position 351: 1.4576096223560448e-06
Position 140: 1.3444335638396865e-06
Position 3448: 1.2260655610824444e-06
Position 3456: 8.047981874138588e-07
Position 28: 7.793967003914117e-07
Position 3240: 6.10160711170583e-07
Position 101: 4.950527051963012e-07
Position 456: 4.209774109363018e-07
Position 1331: 3.894305716171958e-07
Position 356: 3.0687406330607077e-07
Position 173: 1.933074754088924e-07
Position 17: 9.552433944301344e-08
Position 149: 5.606721580617813e-08
Position 299: 5.335825005950848e-09
Position 335: 1.7745644661291289e-09
Position 358: 1.0922700843699835e-09
Position 373: 5.467731514396203e-10
Position 3161: 5.10035814084812e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3059: 0.8859972048689134
Position 2529: 0.7810535858266168
Position 2649: 0.3035198610409312
Position 2668: 0.28538934406421296
Position 6089: 0.2733650414043837
Position 11959: 0.13123463994435272
Position 2334: 0.10506792510588671
Position 3986: 0.09605584919056581
Position 3134: 0.062020933425336267
Position 2506: 0.0600815941683295
Position 3794: 0.05887720665973343
Position 2310: 0.056286789184018825
Position 11060: 0.05451962651056013
Position 11033: 0.051510697397969
Position 10362: 0.05140234624035445
Position 9750: 0.049364994895638885
Position 1313: 0.047485436833840135
Position 2350: 0.04583869910958949
Position 3094: 0.034537160941586695
Position 12423: 0.034269981814143216
Position 3821: 0.03216612962695824
Position 13202: 0.031098118540879627
Position 11987: 0.027469941640453726
Position 7152: 0.021199077024527207
Position 3611: 0.020004680503569783
Position 9051: 0.019419091939058445
Position 1199: 0.016844772722285562
Position 2877: 0.016449553362917594
Position 5130: 0.016237837174946812
Position 2290: 0.016053081196317605
Position 10707: 0.013637155893327545
Position 9335: 0.01320594761759678
Position 8423: 0.012892653862955067
Position 3323: 0.01191970217029701
Position 383: 0.01185465594608982
Position 11788: 0.011415088910900343
Position 6109: 0.010373359772996886
Position 2554: 0.010368914009562524
Position 3061: 0.009527254899256883
Position 8684: 0.009454002452362989
Position 12501: 0.009297880989031369
Position 3734: 0.008332426437012801
Position 536: 0.008233680892064877
Position 2780: 0.008110673088967953
Position 7033: 0.008102080135018863
Position 9402: 0.00796624604861652
Position 491: 0.007704010080492761
Position 3326: 0.00735267728635494
Position 10572: 0.007061263102172933
Position 2257: 0.006915092560281061
Position 2218: 0.006603582536647969
Position 4203: 0.006488245117188236
Position 7629: 0.006151516391030253
Position 4409: 0.005500208690053431
Position 3948: 0.005255928751965242
Position 11292: 0.004262836515542805
Position 443: 0.0038492752500680744
Position 8537: 0.00376851037593304
Position 1002: 0.0037030956731339657
Position 6692: 0.003591731225797764
Position 9430: 0.003415753602624946
Position 1560: 0.0033704584740588362
Position 2881: 0.003248939410682618
Position 3703: 0.003116086690940909
Position 7444: 0.003110908154646384
Position 6561: 0.003101596199543348
Position 4781: 0.0030177952879968635
Position 6054: 0.002879883095170707
Position 4102: 0.0028740387623759603
Position 4838: 0.0027680694796899897
Position 320: 0.002687320147808257
Position 10942: 0.002622502962382967
Position 593: 0.0023515224890969222
Position 5082: 0.0022373734199571354
Position 1059: 0.002219693260658773
Position 5533: 0.0021889257984515154
Position 3066: 0.0021783946899344092
Position 4891: 0.00202821786646616
Position 3306: 0.0020008232692664565
Position 8384: 0.0019263801663832046
Position 896: 0.00188802250002547
Position 448: 0.001836650898379755
Position 8089: 0.0017826935339066224
Position 6987: 0.0016964005982231063
Position 4239: 0.0016879826451871342
Position 915: 0.001672807306045103
Position 9405: 0.0014903640988626222
Position 3387: 0.0014614060761028325
Position 1292: 0.0013754103536261027
Position 9498: 0.0013281377169363374
Position 7626: 0.0012971048828283422
Position 2391: 0.001266615512275225
Position 1357: 0.0011425598233368714
Position 149: 0.0011352970717769218
Position 5333: 0.001132794725934104
Position 9433: 0.0011157265880368421
Position 7473: 0.0010596256902299468
Position 7401: 0.0010233631594516429
Position 5252: 0.0010025857212335905
Position 8972: 0.0009260675274092077
Position 158: 0.000874320893973986
Position 2234: 0.0006922521335618808
Position 8114: 0.0006481413971273812
Position 6208: 0.0006472267382386738
Position 4743: 0.0006439435430474335
Position 188: 0.0006428682186635452
Position 183: 0.0006169599719885021
Position 212: 0.0006095980956402538
Position 4358: 0.0005887788484922122
Position 7768: 0.0005837309482265823
Position 2360: 0.0005519678993106731
Position 3483: 0.0005260916103972498
Position 330: 0.0005211932522922019
Position 967: 0.0005184602367798729
Position 5336: 0.0004940829455319239
Position 7828: 0.00046345393064139534
Position 939: 0.00042386655034596505
Position 6205: 0.00039215895721468244
Position 6335: 0.0003485460669831185
Position 1227: 0.0002674263436006339
Position 6401: 0.0002513049850999751
Position 3149: 0.00024229319309864743
Position 765: 0.00022603455292256116
Position 198: 0.0002238858135973754
Position 1174: 0.0002135835835336322
Position 306: 0.00020914176783740776
Position 1838: 0.00020773897995807168
Position 3825: 0.0001870989031662302
Position 4622: 0.00015967291055008344
Position 4542: 0.00015806587330055485
Position 2719: 0.00015772615964359748
Position 233: 0.00015471190356604195
Position 3348: 0.0001529450684855395
Position 504: 0.00014720166210338692
Position 565: 0.00014434617643129368
Position 1588: 0.0001433890001955861
Position 1331: 0.00014261960215691949
Position 5028: 0.0001354761782783748
Position 1264: 0.00013201547475435684
Position 1360: 0.0001177948432061668
Position 4372: 0.00011087186904347281
Position 3962: 0.00011066943871398489
Position 3456: 9.865824558935368e-05
Position 4545: 9.41581856967835e-05
Position 1340: 9.337053127272741e-05
Position 3337: 7.881747715746137e-05
Position 1064: 7.62962471334438e-05
Position 1750: 6.637802770224381e-05
Position 597: 6.596422800032909e-05
Position 555: 6.381109218694767e-05
Position 1874: 5.7195222183482086e-05
Position 1157: 5.365435690757402e-05
Position 221: 4.841952366673335e-05
Position 546: 4.7683515511484904e-05
Position 1252: 4.728954233451397e-05
Position 3856: 4.7226573167296975e-05
Position 3100: 4.386698969995916e-05
Position 670: 3.5870332609872384e-05
Position 3876: 1.6718128930706336e-05
Position 3736: 1.578388655566e-05
Position 982: 1.2105922772789023e-05
Position 410: 6.447553779727702e-06
Position 3888: 5.66023585859105e-06
Position 926: 4.203075919856531e-06
Position 627: 3.901329700276092e-06
Position 953: 1.4548327789825001e-06
Position 387: 1.071747166731959e-06
Position 802: 1.0581857387612552e-06
Position 1100: 1.012233765260838e-06
Position 426: 9.47025609111887e-07
Position 799: 6.812028106962254e-07
Position 749: 4.912205478750599e-07
Position 680: 4.759945821824268e-07
Position 170: 4.03775366276347e-07
Position 167: 2.9593875765853384e-07
Position 932: 2.0763870208349643e-07
Position 702: 1.5663091105981642e-07
Position 654: 1.3515572914112434e-07
Position 1208: 7.926242751024566e-08
Position 1218: 7.036417594193815e-08
Position 1181: 6.924097665514701e-08
Position 729: 4.448005991299197e-08
Position 269: 4.1716069855182595e-08
Position 278: 2.9775426636545168e-08
Position 474: 1.6364687574055435e-08
Position 791: 1.5840326060425775e-08
Position 389: 1.2364984086202156e-08
Position 471: 1.1513693832155471e-08
Position 634: 1.1016622004864825e-08
Position 741: 1.0946174049647921e-08
Position 288: 6.494467733545232e-09
Position 720: 4.913150840609604e-09
Position 708: 4.897075909072837e-09
Position 235: 4.078969430045091e-09
Position 107: 3.919383709351778e-09
Position 282: 3.8416300300138905e-09
Position 393: 2.140912236604276e-09
Position 110: 1.984217545876394e-09
Position 115: 4.0269854701077205e-10
