Gene = ACKR1
index = 24
Annotated 5SS: [ 164 1674]
Annotated 3SS: [ 973 2153]
SMsplice 5SS: [ 257 1674]
SMsplice 3SS: [1552 2386]
top_k =  500
Partition function (log Z): -8.777957715029068

Sorted 5' Splice Sites (High to Low Probability):
Position 1674: 0.9210352694726255
Position 257: 0.7334752125953499
Position 2141: 0.12925365556978083
Position 12: 0.08523516368538744
Position 2293: 0.07022849487310319
Position 1328: 0.06781403445823725
Position 287: 0.062068923352582205
Position 2224: 0.04264914479708988
Position 2540: 0.04250935993965541
Position 2205: 0.041231716841188135
Position 329: 0.039277633900364026
Position 280: 0.028950098308365913
Position 1385: 0.02724179968738795
Position 2257: 0.015134078099738648
Position 644: 0.015090652660239139
Position 2494: 0.015070593719329428
Position 1519: 0.013491617809895133
Position 2347: 0.012158489776548256
Position 604: 0.005728915659014936
Position 2839: 0.005439172954723223
Position 498: 0.0033625295634935565
Position 2185: 0.0021009514882718004
Position 1678: 0.002000662920077785
Position 2803: 0.0018548880990767807
Position 1175: 0.0011188733067372838
Position 201: 0.0010634448654248544
Position 2928: 0.0007466018388871626
Position 852: 0.0006070883006795053
Position 2226: 0.0005287611478231891
Position 738: 0.0003344346852259746
Position 748: 0.0003066970132925754
Position 112: 0.00030246695424517516
Position 568: 0.00026290149933957626
Position 1648: 0.0002607384231871126
Position 575: 0.0002521956786803532
Position 509: 0.00023992105026602063
Position 2013: 0.00012247440391720152
Position 16: 9.853666008621394e-05
Position 415: 9.8098077506485e-05
Position 1027: 9.662713274010571e-05
Position 712: 9.275144499500414e-05
Position 1880: 7.311458627622347e-05
Position 2616: 6.012231178444926e-05
Position 14: 2.706161403251756e-05
Position 53: 4.319574313761794e-06
Position 2118: 2.131597866181762e-06
Position 55: 5.954008272853051e-07
Position 223: 2.494074760756445e-07
Position 225: 1.3418145954980234e-07
Position 453: 1.2210600193182695e-07
Position 365: 9.160435565796044e-08
Position 464: 5.704729138981244e-08
Position 386: 4.1651183295002175e-08
Position 688: 3.86240003667367e-09
Position 704: 1.96954299107075e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1552: 0.8396171986607199
Position 2386: 0.3693268741312612
Position 2153: 0.2191792126814393
Position 2103: 0.1335371751273733
Position 1962: 0.13272647463680973
Position 2405: 0.09633950174128579
Position 2244: 0.08962998190668713
Position 2913: 0.07307135225922315
Position 96: 0.06716712211795418
Position 3102: 0.04259436563919558
Position 2969: 0.02837561399501825
Position 1572: 0.02685250748281978
Position 1987: 0.026548429196742662
Position 2695: 0.02641117036086499
Position 2038: 0.02554314910825547
Position 2972: 0.02224336776829609
Position 1938: 0.01607240540741014
Position 1594: 0.01503542297405777
Position 1154: 0.01367621407437804
Position 1811: 0.012755687717680236
Position 1274: 0.011608538812545048
Position 1599: 0.009168327807353861
Position 1744: 0.009125707124311613
Position 1210: 0.008863139610286504
Position 1840: 0.007224466231921794
Position 2487: 0.006297080409953578
Position 1459: 0.0060327467731695564
Position 3062: 0.005874747706668189
Position 1428: 0.0052146619137914615
Position 1884: 0.004816727521058345
Position 2435: 0.0033526545179924853
Position 1423: 0.003134631579215313
Position 1880: 0.003132809654336838
Position 2338: 0.0031108066340303515
Position 2731: 0.003096616651678942
Position 784: 0.00282465266948046
Position 2599: 0.002706858259682572
Position 1236: 0.0024106864012750596
Position 152: 0.0019542608786640887
Position 1944: 0.0019239629774086987
Position 631: 0.001889392098887767
Position 473: 0.001596658898472809
Position 1672: 0.001113661623861484
Position 1487: 0.000929983684083399
Position 2106: 0.0006911953869343834
Position 2932: 0.0006569940590971413
Position 1082: 0.0004893048796418306
Position 279: 0.00047519705467209347
Position 3000: 0.0004186836574671553
Position 2355: 0.0003398331697928467
Position 2521: 0.000329777744186073
Position 2250: 0.00019845888387952514
Position 1294: 0.00018470456049809515
Position 999: 0.00017086800802238833
Position 1091: 0.00016134318748051247
Position 1618: 0.0001593601771772078
Position 644: 0.00014794768813036378
Position 602: 0.00012875450482049839
Position 453: 7.444014204537585e-05
Position 1504: 6.264673495892894e-05
Position 804: 5.75199432284435e-05
Position 117: 5.5643489932536675e-05
Position 529: 4.7500596759997364e-05
Position 1438: 3.8936630642511785e-05
Position 1160: 2.8042869265406123e-05
Position 947: 2.0863517023934055e-05
Position 302: 2.0836969608860516e-05
Position 347: 1.1520587112168962e-05
Position 1351: 9.086192012169633e-06
Position 398: 7.163516626091135e-06
Position 325: 6.656176531857073e-06
Position 1463: 2.2062287615282777e-06
Position 1021: 3.700731607994883e-07
Position 191: 2.5155095591244705e-07
Position 108: 2.2767629868545437e-07
Position 129: 1.4276148911747025e-07
Position 384: 9.991940121951087e-08
Position 900: 5.979240152387733e-08
Position 715: 2.7561121790559907e-08
Position 712: 2.4587904075497748e-08
Position 173: 5.891613658957608e-09
Position 154: 5.780326927944018e-09
Position 353: 3.221083622015765e-09
Position 328: 2.705530355243276e-09
Position 356: 1.4862282847143415e-09
Position 509: 7.137157851127341e-10
Position 163: 5.515690331195149e-10
Position 223: 4.1753305687784223e-10
Position 491: 3.0457055606651127e-10
Position 607: 2.834527031493665e-10
Position 239: 2.268339411515402e-10
Position 306: 1.0386447203785573e-10
Position 256: 1.525309416433015e-11
Position 286: 1.3855154241930729e-11
Position 219: 5.6393913753428965e-12
Position 234: 1.6604236760244476e-12
