Gene = TSC1
index = 1494
Annotated 5SS: [   79  9589 15855 17421 19035 21274 22803 23259 32340 33169 33620 34051
 37321 37891 39041 40211 40971 42017 43033 43907 47199 47438]
Annotated 3SS: [ 9525 15668 17316 18881 21128 22647 23184 32163 33052 33507 33928 37250
 37785 38481 40166 40803 41833 42921 43783 47010 47275 47866]
SMsplice 5SS: [   79  9589 10156 17421 19035 19807 21274 22803 23259 32340 33169 37321
 37891 39041 40971 43033 43907 44426 47199 47438]
SMsplice 3SS: [ 9525  9841 17316 18881 19681 21128 22647 23184 32163 33052 37250 37785
 38908 40803 42921 43783 44180 47010 47275 48844]
top_k =  500
Partition function (log Z): 33.94135785930415

Sorted 5' Splice Sites (High to Low Probability):
Position 17421: 0.997374449154483
Position 47199: 0.9967402974988266
Position 37321: 0.9920399838846256
Position 22803: 0.9831379349211332
Position 9589: 0.975804118149163
Position 43907: 0.9544037986805467
Position 21274: 0.947231839367732
Position 40971: 0.9444311903604694
Position 47438: 0.9359651112720545
Position 43033: 0.9192820060610849
Position 32340: 0.9102572671482289
Position 23259: 0.8973814787718914
Position 39041: 0.8444491579410695
Position 19035: 0.8178166668939872
Position 44426: 0.793703017167641
Position 33169: 0.7381506137113912
Position 10156: 0.6567155720828075
Position 37891: 0.607500170677281
Position 23812: 0.5578995134327289
Position 19807: 0.46711699843583526
Position 34051: 0.44220389795979137
Position 79: 0.41659962001861234
Position 1154: 0.4034447543057427
Position 22035: 0.4023883878199705
Position 50: 0.3779448570681468
Position 25525: 0.3374852149831545
Position 43453: 0.32319411624877886
Position 40126: 0.30041836710450753
Position 13413: 0.28066059543435584
Position 21838: 0.27200530759754216
Position 33620: 0.23525068876716587
Position 42652: 0.2349808852035474
Position 19783: 0.21793091246034874
Position 42017: 0.2134823363207693
Position 2407: 0.2020681980515843
Position 37716: 0.2000316252296058
Position 38039: 0.18400146604956436
Position 9842: 0.18213584583115328
Position 41181: 0.1679372394088175
Position 75: 0.1627881379874088
Position 4122: 0.16147767437881133
Position 40211: 0.1580473632986797
Position 23543: 0.13503735942336384
Position 28919: 0.13166466038515226
Position 44074: 0.12945248935753748
Position 43301: 0.12066288687585355
Position 18194: 0.11724965929688035
Position 30647: 0.10063446987635888
Position 15807: 0.09775079250717338
Position 20424: 0.08879356741586837
Position 16422: 0.08715203106990693
Position 23322: 0.08411204239406535
Position 33212: 0.08253074252300212
Position 16432: 0.07990444859027439
Position 42991: 0.07864891568654131
Position 21860: 0.0776636438287813
Position 15855: 0.06639609097311418
Position 23735: 0.06215716769800044
Position 15604: 0.06062255328861567
Position 37896: 0.059651290338970604
Position 33240: 0.05142271694680661
Position 47938: 0.049867896405344336
Position 21311: 0.04667058775828581
Position 32356: 0.045955895157454296
Position 20895: 0.04535879889964181
Position 16436: 0.04471143435570714
Position 38001: 0.042898746983877085
Position 21794: 0.04269705108313447
Position 26086: 0.04194744242652813
Position 40929: 0.0419153517837952
Position 45858: 0.0412603365916812
Position 43240: 0.04106645134380213
Position 18157: 0.04097221598881681
Position 18297: 0.03973643030738178
Position 41879: 0.038227253711251734
Position 12449: 0.03768308767926687
Position 43328: 0.03328877724664164
Position 51499: 0.03313348763302251
Position 11357: 0.03312126941491263
Position 40135: 0.028532246513282754
Position 47303: 0.026913735654795403
Position 45167: 0.02577877305894566
Position 41939: 0.024931783722790923
Position 41216: 0.024340188699481288
Position 41468: 0.024179449000752078
Position 41683: 0.02240133597610632
Position 48157: 0.0207767871453387
Position 1036: 0.019147246491609034
Position 21762: 0.01902872269608234
Position 45297: 0.018566905760574487
Position 384: 0.01835570433698792
Position 45536: 0.018286243996821376
Position 23063: 0.018027983921307094
