Gene = RFC2
index = 1131
Annotated 5SS: [  174  2016  4706  5433  7783 11299 14507 15522 17083 18913]
Annotated 3SS: [ 1945  4663  5325  7680 11197 14348 15455 17001 18798 22227]
SMsplice 5SS: [  174 11299 14507 17083 18917]
SMsplice 3SS: [11197 14348 17001 18798 22227]
top_k =  500
Partition function (log Z): 0.22983561727787327

Sorted 5' Splice Sites (High to Low Probability):
Position 11299: 0.9998538904584803
Position 14507: 0.9401862021441801
Position 17083: 0.7270430804316067
Position 5433: 0.5836439396092344
Position 18917: 0.5772707503500121
Position 4706: 0.5404230428546386
Position 174: 0.522000667103865
Position 2016: 0.4610873467155402
Position 6950: 0.4192165586580834
Position 18913: 0.3926895752996284
Position 7783: 0.27782353880781563
Position 20490: 0.22609644311377855
Position 17296: 0.17441430349004436
Position 1238: 0.17130009019504525
Position 212: 0.14712802641440917
Position 15522: 0.14603197706881996
Position 15737: 0.14487745297777738
Position 218: 0.10485793742223903
Position 10968: 0.08104564302501567
Position 3874: 0.0710663811017861
Position 1415: 0.06703581658198894
Position 15741: 0.06508636442849826
Position 22046: 0.06472056365912322
Position 20345: 0.05302588289987395
Position 1064: 0.04324187855528319
Position 12986: 0.04036009144009296
Position 17156: 0.0390149125125535
Position 22367: 0.028463944161407625
Position 21490: 0.028312857016665832
Position 22382: 0.02714113762208016
Position 1770: 0.0195020000784092
Position 18728: 0.018561842430017857
Position 17981: 0.017591722374633544
Position 18687: 0.01718034893636216
Position 16209: 0.016952180369977577
Position 16740: 0.014766599938684975
Position 179: 0.014258956819553565
Position 10768: 0.012682276836007462
Position 17901: 0.012030016387412516
Position 20409: 0.007939144332575011
Position 14444: 0.007500662654603685
Position 15828: 0.006967969225208348
Position 20670: 0.0069372705759482905
Position 4078: 0.0068023598679159015
Position 17029: 0.005967728685926417
Position 15990: 0.005451382447447028
Position 16398: 0.004433162218394654
Position 17965: 0.003958516053258421
Position 16837: 0.00376751788730609
Position 5698: 0.0031530920450519267
Position 20234: 0.0027629161899908276
Position 17780: 0.0025676174620303813
Position 375: 0.0025404859882918233
Position 67: 0.002455862489882386
Position 2163: 0.0024542224007106993
Position 15536: 0.002443205176031083
Position 17255: 0.002203696982636691
Position 1844: 0.002151706451294833
Position 97: 0.002113644214106855
Position 2001: 0.001689381913224793
Position 17955: 0.0015787290564631192
Position 21192: 0.0015627465761870753
Position 3960: 0.0014659349775698852
Position 20812: 0.0014301059495483608
Position 15543: 0.0013643862438974404
Position 1395: 0.001363092795915697
Position 15845: 0.0013547846844695107
Position 257: 0.0012571739932654043
Position 21509: 0.0012480393725920569
Position 14597: 0.0011969641555060187
Position 1590: 0.0010853087509701109
Position 15849: 0.000796158710488994
Position 473: 0.0006326043970762899
Position 439: 0.0005416362887741068
Position 418: 0.0005156325934685322
Position 15505: 0.0005007942087543041
Position 1772: 0.00047714305954384953
Position 19706: 0.00046904270259670464
Position 1123: 0.0004076707432740725
Position 4003: 0.000343641256427613
Position 1299: 0.00030120265466991835
Position 4157: 0.00023005445512521824
Position 28: 0.00021000829267884887
Position 1141: 0.00018369920908926424
Position 3845: 0.00017047006519120062
Position 549: 0.0001099768791138448
Position 708: 0.00010001328720372703
Position 468: 9.232711453298555e-05
Position 463: 6.336737047349561e-05
Position 37: 6.078816675052417e-05
Position 554: 4.8019121280391134e-05
Position 1290: 4.333871869910431e-05
Position 2931: 3.783280002226724e-05
Position 76: 3.630496190355394e-05
Position 1431: 2.3446143995407366e-05
Position 20430: 9.533612896789513e-06
Position 20333: 9.212449175172103e-06
Position 443: 2.2954918497957176e-07
Position 226: 2.0842160539151317e-07
Position 189: 1.6599320750622766e-07
Position 83: 1.1548011571488071e-07
Position 303: 6.492747464727145e-08
Position 355: 5.471077167223165e-08
Position 171: 5.4464246226502125e-08
Position 455: 4.7158750257888e-08
Position 204: 2.1635461533426965e-08
Position 348: 2.1039867397583557e-08
Position 528: 1.538753884841696e-08
Position 17: 5.298637616719065e-09
Position 80: 1.5711409621422956e-09
Position 9: 8.02029444179541e-10
Position 236: 2.021153708380525e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11197: 0.9955593182606383
Position 18798: 0.9559058306899044
Position 17001: 0.9295507800838221
Position 14348: 0.8874222023761213
Position 22227: 0.8293758835788052
Position 1945: 0.46194869923408477
Position 6811: 0.3667160388343465
Position 4663: 0.3410245693575068
Position 5325: 0.33977937253068263
Position 7680: 0.2709891611512588
Position 15642: 0.18283613232439289
Position 20262: 0.17820751415296204
Position 15455: 0.13548530078085746
Position 5300: 0.12880333470745167
Position 4614: 0.1245645051150748
Position 5335: 0.10973233720142941
Position 4300: 0.06751384958315275
Position 21938: 0.0659870931335964
Position 22281: 0.06570616449426363
Position 20265: 0.06183005232753542
Position 10677: 0.061594531234998924
Position 22459: 0.052473057754788756
Position 20379: 0.05034671488849005
Position 3748: 0.03847678741219761
Position 6807: 0.035341622314138885
Position 21405: 0.03398939426751947
Position 10650: 0.03213338862602424
Position 17812: 0.03004321389608117
Position 22203: 0.030011557911642565
Position 14404: 0.029910744639384285
Position 3693: 0.029293030575875866
Position 12921: 0.02549962877737883
Position 1360: 0.024686067299665437
Position 22164: 0.023916232645356587
Position 18486: 0.023633109645529102
Position 1331: 0.020454552087659162
Position 20549: 0.019295389527392435
Position 15505: 0.018427681100320305
Position 16051: 0.016952180369977577
Position 16595: 0.016904607835975846
Position 14372: 0.015168995396495459
Position 1589: 0.014135225687547373
Position 18758: 0.013478951106325937
Position 6831: 0.01182966744930228
Position 15696: 0.009296026640815132
Position 12841: 0.009148893762290706
Position 21994: 0.008970760619746429
Position 15740: 0.00884539247653807
Position 14389: 0.008330209056471704
Position 17706: 0.007970695985550055
Position 14316: 0.007901558956949146
Position 965: 0.007381511913206206
Position 16969: 0.007371519299087404
Position 20359: 0.006977506527654787
Position 15316: 0.006757435703309847
Position 883: 0.006653574245919951
Position 18519: 0.006541621188343887
Position 3959: 0.00621234295207929
Position 1515: 0.005943158597375868
Position 17162: 0.005929458438658712
Position 12788: 0.005711568900423422
Position 18681: 0.005568276266785826
Position 17110: 0.005272263041099993
Position 1339: 0.0051727924267545465
Position 20402: 0.0048647203722458985
Position 3660: 0.004846905566132418
Position 15486: 0.004819886938692479
Position 16208: 0.004433162218394654
Position 11136: 0.004294572197841615
Position 886: 0.004202748359278278
Position 15581: 0.0036652918015470347
Position 7618: 0.0036636048147309034
Position 7745: 0.0031707728418259415
Position 5563: 0.0031530920450519285
Position 22812: 0.0031320240286989934
Position 5187: 0.003059111260910381
Position 21058: 0.0028500815000343954
Position 6759: 0.0027059250695304253
Position 6644: 0.002623304990765365
Position 15825: 0.0025471411143161947
Position 1053: 0.002470111406594246
Position 4318: 0.002460469268805138
Position 4980: 0.0022697839087604406
Position 621: 0.0022009690004812323
Position 18835: 0.002182425480792367
Position 19619: 0.0020049965817209225
Position 4296: 0.00178357710404719
Position 979: 0.0017375481051910555
Position 20079: 0.0016846525620786866
Position 16729: 0.0016295099900152199
Position 912: 0.0015295831927116244
Position 4368: 0.001527490659666938
Position 20278: 0.0014787761762297415
Position 1177: 0.0014681257276162039
Position 20125: 0.0013517608770463488
Position 1294: 0.0011752752333507763
Position 17210: 0.0011088563354657026
Position 21606: 0.0010178490479661854
Position 22366: 0.0009772078683763408
Position 1388: 0.0009698587129661333
Position 2044: 0.0009334863077141372
Position 4485: 0.0007849301130178215
Position 4392: 0.0007636516533675677
Position 1864: 0.0007532019446701165
Position 3673: 0.000685547265188794
Position 15623: 0.0006221302844157407
Position 19438: 0.0006120435715056545
Position 1385: 0.0005956610884976749
Position 1960: 0.0005929105595817727
Position 1105: 0.000571719517215913
Position 3755: 0.0005642279525419053
Position 15809: 0.0005513511946475899
Position 1676: 0.0005287563174554452
Position 134: 0.0005091347788137912
Position 15887: 0.000478917724886697
Position 15332: 0.00046360610176321757
Position 1883: 0.00041686302430330943
Position 750: 0.0004044259247092305
Position 20014: 0.0003751521981590047
Position 1122: 0.0003384650961978603
Position 1344: 0.0003367616880838966
Position 1901: 0.00033631096371454863
Position 1530: 0.00028965978102330164
Position 1673: 0.00028654993162604333
Position 1565: 0.0002630782510385396
Position 726: 0.0002417404675352633
Position 1063: 0.000236304817403734
Position 1654: 0.00022642463915100003
Position 1414: 0.00021497169257974846
Position 888: 0.00015330223004892069
Position 14491: 0.00015011852886752787
Position 1517: 0.00013514027907950366
Position 285: 0.0001236089148002856
Position 295: 0.00010774648476697338
Position 18886: 8.783911840093848e-05
Position 1004: 8.245656067431895e-05
Position 15137: 7.818098488962968e-05
Position 19984: 7.541600834472485e-05
Position 553: 7.059035897958162e-05
Position 1096: 6.676233298405024e-05
Position 938: 4.863725449356102e-05
Position 596: 4.406558282700074e-05
Position 313: 4.4046961890022316e-05
Position 1745: 4.291007250361795e-05
Position 1019: 4.0887314777728456e-05
Position 999: 3.9915788757103834e-05
Position 21431: 3.4801087140666164e-05
Position 1610: 3.317956127176768e-05
Position 1148: 2.5870672204821585e-05
Position 1394: 2.0518913253133296e-05
Position 2813: 1.9671052741078122e-05
Position 2810: 1.8161747281189156e-05
Position 1678: 1.5754902727652896e-05
Position 1023: 1.4199353850442053e-05
Position 1237: 1.4177994941895978e-05
Position 821: 1.0521617121183438e-05
Position 925: 9.687315013256491e-06
Position 20101: 8.803729211183463e-06
Position 1190: 8.627246990183528e-06
Position 289: 7.401338838111273e-06
Position 327: 4.365179201539557e-06
Position 17034: 1.2326726664726751e-06
Position 664: 3.2563441693641707e-07
Position 1222: 2.103558226362764e-07
Position 708: 1.5997439273550255e-07
Position 833: 1.0689321401892502e-07
Position 845: 6.526837842592636e-08
Position 138: 6.11924935244596e-08
Position 830: 6.015087496218136e-08
Position 732: 5.547768410487988e-08
Position 633: 5.254194003979201e-08
Position 647: 4.7019667808097764e-08
Position 261: 3.498596318935093e-08
Position 149: 7.871970632659771e-10
Position 246: 6.795285458659179e-10
Position 292: 6.771033338157026e-10
Position 324: 3.7014983688659414e-10
Position 185: 6.603532772420249e-11
