Gene = XPC
index = 1576
Annotated 5SS: [  318  5917  8346 10527 11615 13356 13971 19043 20773 22449 26449 29970
 30222 30876 31494]
Annotated 3SS: [ 5720  8232 10402 11529 13197 13849 18952 19890 22287 26366 29834 30051
 30781 31403 32623]
SMsplice 5SS: [  318  5917  6102  8346 10527 11615 13356 13971 19043 22449 24905 26449
 28326 29970 30222 30876 31494]
SMsplice 3SS: [ 5720  6042  8232 10402 11508 13197 13849 18952 22287 24749 26366 28140
 29834 30095 30781 31403 33169]
top_k =  500
Partition function (log Z): 28.532974120405992

Sorted 5' Splice Sites (High to Low Probability):
Position 30876: 0.9994341759106714
Position 13971: 0.9914823050935032
Position 8346: 0.9818288258026011
Position 29970: 0.9717845584447995
Position 13356: 0.9587753658322268
Position 11615: 0.9558069592427672
Position 26449: 0.925133645697036
Position 22449: 0.8947939457631944
Position 5917: 0.8942333704323349
Position 10527: 0.8473394028426993
Position 30222: 0.8372938118628516
Position 31494: 0.8349024130904426
Position 19043: 0.7407891658342369
Position 6102: 0.5294370700740405
Position 28326: 0.510838380275603
Position 24905: 0.4529678954548759
Position 31225: 0.4368123656913307
Position 16175: 0.29539020641882036
Position 318: 0.291641110773952
Position 11274: 0.2905995658447089
Position 175: 0.2856126039977927
Position 19048: 0.25842125329174237
Position 68: 0.2505830384487593
Position 23863: 0.23636243618871033
Position 16115: 0.2279440829713876
Position 17183: 0.21184164281087123
Position 25006: 0.21032323466414896
Position 6058: 0.20289072306275396
Position 26974: 0.20026851026594722
Position 26159: 0.19375372561577153
Position 31923: 0.18836283891488323
Position 3239: 0.16782260690978362
Position 359: 0.16132546006451343
Position 30517: 0.1539448814053974
Position 31531: 0.14418538967797637
Position 22137: 0.1414243166311975
Position 28253: 0.12534016776381654
Position 25010: 0.1247467861350092
Position 18584: 0.12473514120618455
Position 18588: 0.114157031603629
Position 21911: 0.10151705692091334
Position 30542: 0.09767917865013126
Position 30226: 0.09364895881195424
Position 20450: 0.08395635786599244
