Gene = FXN
index = 569
Annotated 5SS: [  689 11224 18002 29777]
Annotated 3SS: [11125 17880 29678 37352]
SMsplice 5SS: [  689  4661 11224 18002 29777 33453]
SMsplice 3SS: [ 4525 11125 17880 29678 33210 37352]
top_k =  500
Partition function (log Z): -7.290717170399201

Sorted 5' Splice Sites (High to Low Probability):
Position 18002: 0.9999596396857967
Position 11224: 0.9881058552979937
Position 29777: 0.869807882586997
Position 4661: 0.8527006482645854
Position 33453: 0.6175195737484264
Position 689: 0.5946934988969252
Position 25750: 0.4300962534896982
Position 30618: 0.40314438359845084
Position 6346: 0.3900919676826387
Position 787: 0.3763531053668425
Position 36883: 0.33919647828298183
Position 37572: 0.22528992186528413
Position 30451: 0.1699229615630092
Position 12013: 0.15544381966528514
Position 29785: 0.13013605624036292
Position 14143: 0.07826731094909475
Position 8303: 0.06047546353977318
Position 7537: 0.054954812198697744
Position 38075: 0.04847238479909792
Position 6248: 0.04688932680546255
Position 13918: 0.04625772978759818
Position 1385: 0.038593742532632834
Position 1060: 0.03283029713667541
Position 1583: 0.03055611686763098
Position 5995: 0.028704290156637544
Position 36990: 0.025855949009255308
Position 10559: 0.023866586788147244
Position 36396: 0.022697918974874637
Position 13962: 0.022209868355052727
Position 1696: 0.01846421362537156
Position 37986: 0.017996405139941187
Position 6570: 0.017812230511184416
Position 10481: 0.017793591858055083
Position 31885: 0.017065348231707095
Position 10014: 0.008426150496190957
Position 316: 0.007232766927344081
Position 14160: 0.006915223061059685
Position 995: 0.006847761282128722
Position 44: 0.006049024579942121
Position 6466: 0.006035871775516352
Position 11252: 0.0054942682073419015
Position 10193: 0.005478139654156112
Position 37951: 0.005446007492301999
Position 89: 0.005407732930625881
Position 35211: 0.0051823407233605135
Position 31002: 0.0049489508769943276
Position 4863: 0.004766922171827503
Position 5033: 0.004623411835510489
Position 1484: 0.00445697182524415
Position 35421: 0.004086003555118108
Position 5763: 0.003798578900872224
Position 6708: 0.0032340679918566777
Position 9530: 0.00309795389686378
Position 4553: 0.0029978249664116214
Position 33892: 0.002701852936445659
Position 32812: 0.00255025167593731
Position 12934: 0.0023792002574200355
Position 3426: 0.0023507724333129303
Position 30865: 0.0020728017985433347
Position 32854: 0.00204194025729014
Position 4687: 0.001809776162757981
Position 38296: 0.0016111896915636625
Position 13323: 0.0015338490702495114
Position 11434: 0.0015295104927988666
Position 14171: 0.0012622427235626822
Position 5685: 0.0012000725898073886
Position 11794: 0.0010743727178279413
Position 6574: 0.0009503977661073779
Position 6753: 0.0009426466273935082
Position 11343: 0.0008443243349008805
Position 6120: 0.000766200372353189
Position 13490: 0.000646287518393851
Position 693: 0.0004986891027382197
Position 1215: 0.0004936153580543738
Position 929: 0.0002683435130854327
Position 985: 0.00018826080114892456
Position 1044: 0.00014217653947505728
Position 997: 7.681728221762078e-05
Position 323: 6.228787438069638e-05
Position 548: 5.521619127015354e-05
Position 413: 5.235568220673487e-05
Position 125: 5.229545420365592e-05
Position 185: 4.912134715327608e-05
Position 157: 3.064075369045838e-05
Position 1089: 2.931936016127466e-05
Position 134: 1.798809445591686e-05
Position 268: 1.6315737530586366e-05
Position 305: 1.4290251424007863e-05
Position 941: 1.2759479279071008e-05
Position 972: 1.2445286184756945e-05
Position 220: 1.1066879086168552e-05
Position 526: 1.0744315579410324e-05
Position 777: 7.2005149411102056e-06
Position 109: 6.4085715043248345e-06
Position 1070: 4.705025483804012e-06
Position 259: 4.244819186732259e-06
Position 1091: 4.135276491679143e-06
Position 329: 3.870760501271756e-06
Position 1005: 2.9154642979719007e-06
Position 1103: 2.6185832371187814e-06
Position 602: 1.916917923780255e-06
Position 1118: 1.203981640286991e-06
Position 1120: 1.1707818890146214e-06
Position 470: 1.1580965662909476e-06
Position 401: 1.0582194165662494e-06
Position 370: 5.285125842099565e-07
Position 1099: 3.179190253029412e-07
Position 386: 1.5524864133456516e-07
Position 873: 1.4154765216870848e-07
Position 864: 1.1630119464096483e-07
Position 457: 4.0148604114204715e-08
Position 339: 2.603161136002409e-08
Position 444: 1.8714538664323117e-08
Position 619: 6.204111318518878e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 29678: 0.9999439388273602
Position 17880: 0.9977478179437046
Position 11125: 0.9936001430437051
Position 37352: 0.8577329864454071
Position 4525: 0.7534163248680494
Position 33210: 0.549217920412179
Position 25576: 0.4300962534896982
Position 6184: 0.35501480819679476
Position 36793: 0.3343446492651988
Position 30546: 0.29383796446620725
Position 38171: 0.21086543522466103
Position 30350: 0.20470816731480568
Position 37872: 0.13956820315389365
Position 11932: 0.11926184887089863
Position 4582: 0.07735774600344263
Position 30480: 0.06144608784527236
Position 33165: 0.056879376001192236
Position 1371: 0.05590508549493179
Position 8181: 0.05552306581977213
Position 6234: 0.04235300918702977
Position 36759: 0.04227022987198467
Position 10394: 0.04166017864620234
Position 13876: 0.03237603911680675
Position 14040: 0.03019256444291129
Position 14071: 0.03011130158205137
Position 36217: 0.029501701131827977
Position 37250: 0.027477349604857676
Position 6447: 0.02487074634454636
Position 1311: 0.02384699381595231
Position 7375: 0.023097232570375284
Position 904: 0.021847670365443304
Position 13785: 0.021410285931330753
Position 33117: 0.021157377514138705
Position 7343: 0.02111493720904607
Position 31753: 0.018838098194647452
Position 6163: 0.018188629612861384
Position 6153: 0.01239082945182912
Position 11902: 0.01237280107741636
Position 11948: 0.012241962452487112
Position 4404: 0.011676056523299682
Position 13917: 0.011295936054396775
Position 7222: 0.010742642419276385
Position 6247: 0.010533145104764169
Position 5897: 0.009792527741261282
Position 38611: 0.009413936255189263
Position 11864: 0.008978992532311693
Position 5823: 0.008882116561004268
Position 5856: 0.008495254102596802
Position 30369: 0.00824673940905668
Position 13961: 0.007682069502512438
Position 1292: 0.007487180783993222
Position 4631: 0.007178972284573072
Position 30747: 0.006933412460808457
Position 13747: 0.00672501546566471
Position 32616: 0.006348362460868338
Position 35622: 0.006309393042276659
Position 9610: 0.006050806310440494
Position 33692: 0.005629073769782733
Position 10062: 0.005478139654156112
Position 13750: 0.0053004710970561714
Position 30577: 0.005228587573639607
Position 35147: 0.005182340723360505
Position 8201: 0.0049523977200010266
Position 4974: 0.004523760921238057
Position 13814: 0.004502451565152456
Position 33181: 0.004311018974663538
Position 35358: 0.004086003555118115
Position 5611: 0.004021598199830938
Position 824: 0.0037356549717347688
Position 4469: 0.00372009477764807
Position 9358: 0.00309795389686378
Position 14004: 0.002646284379665353
Position 14117: 0.0025309251448233437
Position 12823: 0.002379200257420036
Position 9713: 0.002375344185750464
Position 11287: 0.002327817135834172
Position 17888: 0.0022512389302796207
Position 3318: 0.002116605057650048
Position 4372: 0.00209605189158656
Position 439: 0.002032279209605142
Position 37711: 0.0019971688289104114
Position 5943: 0.001993327277056163
Position 617: 0.0018672602482575666
Position 4180: 0.001818956851330407
Position 6260: 0.0017942924075133614
Position 37686: 0.0017518808789973059
Position 1176: 0.001637792634568987
Position 11839: 0.0016172383179670134
Position 910: 0.0015961630200144194
Position 13097: 0.0015338490702495107
Position 4777: 0.0013984338018911359
Position 4710: 0.0012675148367981503
Position 36989: 0.0012605401239348204
Position 5595: 0.0010591588786208895
Position 11564: 0.0010098548247152188
Position 11987: 0.0009691305033932404
Position 32049: 0.0009084523204814187
Position 30839: 0.0008165876861622396
Position 4793: 0.0007639715334189917
Position 1116: 0.0007463898536333942
Position 6371: 0.0006706602000838316
Position 4806: 0.0006619545429727186
Position 4772: 0.0006531047838680372
Position 13403: 0.000646287518393851
Position 1350: 0.0005293497041761377
Position 1604: 0.0004253352939817848
Position 33755: 0.00037381417311920385
Position 1506: 0.00037245457687587447
Position 31992: 0.0003594381686194565
Position 1227: 0.0003059053940570828
Position 30646: 0.0002822614339576253
Position 1525: 0.00026899530011232075
Position 1528: 0.00024337632369166083
Position 3278: 0.00023416737566288738
Position 5784: 0.00019464570557882637
Position 30700: 0.00016912642433362842
Position 34287: 0.00015775848263823973
Position 1491: 0.00014948314729971987
Position 1461: 0.00014059065751216197
Position 425: 0.00013658401540849472
Position 31115: 0.00013515985575096454
Position 4301: 0.00013435753588774828
Position 4368: 0.0001303419089231127
Position 467: 0.00011306184848714125
Position 1561: 0.00010278237278186966
Position 4947: 9.965113725272364e-05
Position 5651: 9.229881857904902e-05
Position 13720: 9.002401957727034e-05
Position 442: 7.923560850875959e-05
Position 11641: 6.566079967145e-05
Position 13658: 4.902313075155094e-05
Position 11310: 4.6071886587689426e-05
Position 6077: 4.432529850894163e-05
Position 479: 4.0097241904526384e-05
Position 6315: 3.427828127095376e-05
Position 19277: 9.459294658763738e-06
Position 755: 5.889342125829212e-06
Position 689: 2.9414516256230295e-06
Position 23151: 2.3769688889594076e-06
Position 946: 1.5122973012078807e-06
Position 4320: 1.2894218928087717e-06
Position 20019: 9.21608742094993e-07
Position 11787: 8.031399145354782e-07
Position 20132: 7.226344210006692e-07
Position 19273: 6.329803432065861e-07
Position 1044: 6.226436894376201e-07
Position 22559: 5.963503190982831e-07
Position 22785: 5.924498353811991e-07
Position 619: 5.789584687208573e-07
Position 18641: 5.277894245859918e-07
Position 573: 4.335102177479272e-07
Position 444: 3.5514318170369505e-07
Position 589: 2.89525713672858e-07
Position 548: 2.771526461766215e-07
Position 457: 2.5858009674457924e-07
Position 20669: 2.072092925552233e-07
Position 578: 1.6691727265782727e-07
Position 17308: 1.3116691211835755e-07
Position 486: 1.307664544604989e-07
Position 16633: 1.0468152670207722e-07
Position 386: 1.0314358922287388e-07
Position 711: 1.0169453196200507e-07
Position 583: 9.824155737836949e-08
Position 1056: 7.319436472305042e-08
Position 992: 6.701579733611861e-08
Position 18394: 6.508991397783856e-08
Position 693: 5.117098948106855e-08
Position 962: 5.075999409687931e-08
Position 551: 4.890734918628836e-08
Position 14261: 4.3287038945615355e-08
Position 522: 3.8304589599314505e-08
Position 356: 3.333519630340468e-08
Position 958: 2.8737172147217698e-08
Position 14964: 2.637249341296434e-08
Position 967: 2.0558783783726578e-08
Position 14280: 1.9431379194274235e-08
Position 15566: 1.6488088713176718e-08
Position 353: 1.6033152105403275e-08
Position 412: 1.1754029332950521e-08
Position 11433: 8.964314389923459e-09
Position 759: 2.927971000946964e-09
Position 511: 2.818244012715748e-09
Position 117: 2.2641475056016434e-09
Position 840: 1.376602654176501e-09
Position 804: 1.0319288284508985e-09
Position 240: 4.332646256554041e-10
Position 273: 4.097873460867211e-10
Position 501: 4.002765823944153e-10
Position 494: 2.5365132533139617e-10
Position 5076: 2.1386158338340518e-10
