Gene = AGT
index = 39
Annotated 5SS: [  212  4303  8365 10105]
Annotated 3SS: [ 3443  8096  9959 10967]
SMsplice 5SS: [  212  4303  8365 10105]
SMsplice 3SS: [ 4173  8096  9959 10967]
top_k =  500
Partition function (log Z): -1.1051530898723385

Sorted 5' Splice Sites (High to Low Probability):
Position 4303: 0.9966519412005598
Position 212: 0.9413552997226001
Position 10105: 0.9216779009170555
Position 8365: 0.7662802209539405
Position 3399: 0.24584331217411454
Position 8589: 0.24121973425444312
Position 25: 0.15638885665772917
Position 3223: 0.13801203199508238
Position 4734: 0.13392126804523408
Position 9029: 0.12208537468832799
Position 6475: 0.07398884196781769
Position 9734: 0.06781957151719424
Position 1015: 0.05228437730489409
Position 6748: 0.04278562485240276
Position 4989: 0.04188055073433617
Position 5191: 0.03279007304556312
Position 3811: 0.029553164502435236
Position 7558: 0.027406045620804138
Position 596: 0.026753110070748567
Position 8773: 0.021936758830988636
Position 11058: 0.02083582969165674
Position 3746: 0.019936883829066485
Position 3445: 0.018099069782587487
Position 8231: 0.015586629695081379
Position 10710: 0.013389971835262634
Position 488: 0.01289240929316261
Position 1149: 0.012141764505951525
Position 7091: 0.011348897052035168
Position 10096: 0.011131266882237251
Position 8306: 0.010962935803269886
Position 3544: 0.010487689548633883
Position 7554: 0.009212541613362076
Position 10740: 0.0070023016933875885
Position 9352: 0.0069499242292132895
Position 9613: 0.0065865595359119455
Position 762: 0.0064080323019359954
Position 2538: 0.006361399984072665
Position 2008: 0.006261315453974372
Position 7045: 0.006097987679801177
Position 9550: 0.0059959633657859345
Position 1262: 0.005492498707801691
Position 4710: 0.004640277484833806
Position 10111: 0.004620495255063508
Position 1631: 0.0046169839990982614
Position 1989: 0.004121902163181787
Position 197: 0.003779920659338955
Position 4715: 0.003602476309270799
Position 7589: 0.003503689614626434
Position 1957: 0.003337820567905948
Position 5064: 0.0033179097972821075
Position 435: 0.003288967634337654
Position 1718: 0.0031738123112194315
Position 4566: 0.0031124290184245396
Position 3487: 0.0030788698754418177
Position 10328: 0.0030743184375645756
Position 82: 0.002540164914496857
Position 3598: 0.0023859129566341742
Position 2030: 0.002383602155203237
Position 11049: 0.0020208105656249783
Position 10641: 0.0011447808185591902
Position 9000: 0.001083834897086642
Position 10968: 0.0010804818937733202
Position 6634: 0.001048709808819814
Position 9058: 0.0009687220668390925
Position 77: 0.0009396653153619279
Position 11090: 0.000889751907672481
Position 10717: 0.000862993239453898
Position 8636: 0.0005144852756501759
Position 3083: 0.0004879591820060345
Position 459: 0.00041301711237424707
Position 1893: 0.00039477361358063434
Position 1019: 0.0003542070395098533
Position 1910: 0.00031482555387002674
Position 17: 0.00025022928645201145
Position 306: 0.000142462584275428
Position 67: 0.00011238915167184933
Position 430: 0.00010772418726159896
Position 7725: 9.404429521503893e-05
Position 261: 5.874368608464301e-05
Position 4343: 3.9282084618018654e-05
Position 526: 2.6934855935317483e-05
Position 373: 1.8519891900298374e-05
Position 9541: 1.1633913828632215e-05
Position 662: 1.0287971889661179e-05
Position 465: 5.794253485623773e-06
Position 10171: 4.896410432982469e-06
Position 243: 2.773499329283374e-06
Position 2202: 2.3029689392643585e-06
Position 31: 2.066815328407912e-06
Position 1398: 2.0429699167623562e-06
Position 29: 1.9624911353853907e-06
Position 2047: 1.9028186259334916e-06
Position 1274: 9.314327958286604e-07
Position 160: 4.983271273742264e-07
Position 64: 4.980276346861343e-07
Position 4205: 2.1381186773359308e-07
Position 248: 1.061095696004079e-07
Position 272: 6.039423361409374e-08
Position 47: 4.684309457942759e-08
Position 102: 2.4283794106048444e-08
Position 190: 1.7089185992590356e-08
Position 187: 1.6263098448316795e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4173: 0.970966030084444
Position 9959: 0.8696563823624585
Position 10967: 0.7643376731666417
Position 8096: 0.7093218642316838
Position 3318: 0.2659949016891401
Position 8528: 0.23897938702393332
Position 4588: 0.13640245855057961
Position 8897: 0.12821649423307777
Position 3142: 0.09377161406902307
Position 10014: 0.083774158620165
Position 143: 0.08046236381624838
Position 4870: 0.059922211774267674
Position 11645: 0.05458613764775722
Position 927: 0.05397498684416795
Position 9470: 0.04554466791913123
Position 10368: 0.04502831008434419
Position 3665: 0.044281823065384876
Position 8200: 0.04307173247557264
Position 7487: 0.04023627811166893
Position 6658: 0.03918470935487144
Position 6448: 0.036344778884909786
Position 10327: 0.02731866253328197
Position 338: 0.02593555797958041
Position 8278: 0.024963433423183003
Position 9636: 0.02495138020923726
Position 6427: 0.02444460955381889
Position 10859: 0.01967516280555759
Position 10460: 0.01914124557556938
Position 10277: 0.018615714500294412
Position 3075: 0.018376018836669155
Position 2974: 0.01827534287710038
Position 4121: 0.014872676418013963
Position 109: 0.014642208788528234
Position 10904: 0.013008547818940614
Position 6907: 0.01237201946884729
Position 11406: 0.012252561633966612
Position 7864: 0.011357147166250824
Position 10837: 0.010910232068919726
Position 1792: 0.010175863968675071
Position 9681: 0.010140321477054997
Position 98: 0.009810616521117404
Position 8468: 0.009128145917065707
Position 3443: 0.007935370059902453
Position 4890: 0.007911756175196105
Position 9285: 0.007420881803554003
Position 394: 0.006768924494279252
Position 8473: 0.006619601644291313
Position 8712: 0.006455258182338663
Position 650: 0.006292820898907169
Position 8326: 0.005820880272823603
Position 4086: 0.005790930440987172
Position 5127: 0.005400338662413472
Position 10520: 0.005119092805621895
Position 3082: 0.0050392369113693375
Position 11633: 0.0049968618919502125
Position 4688: 0.004792290466890447
Position 2328: 0.00449271945740339
Position 6371: 0.004460115046888065
Position 11210: 0.004255080335701804
Position 10783: 0.004188633251494666
Position 6355: 0.004136842863973116
Position 4001: 0.004109976137722708
Position 1493: 0.00393082791006987
Position 2793: 0.0037756858050328737
Position 420: 0.0036393590612539594
Position 1008: 0.003602603100931207
Position 6319: 0.0035950573961967217
Position 978: 0.0035374793423112584
Position 6254: 0.00341058836694431
Position 10378: 0.0033558036343458606
Position 2898: 0.003326584580439339
Position 851: 0.003278059662022019
Position 10448: 0.0031952792715021394
Position 3543: 0.0030304335430271214
Position 10561: 0.002963346807878956
Position 10389: 0.002875977810779918
Position 6831: 0.0026643336521300675
Position 153: 0.0025759469808198775
Position 3273: 0.0024594015897481353
Position 6980: 0.0024105316108589854
Position 11583: 0.00239813516572656
Position 4434: 0.0023038388453870498
Position 5137: 0.0022308908066530943
Position 1863: 0.0021771027579587073
Position 1941: 0.0021710626354100367
Position 11740: 0.0020201050255143765
Position 8540: 0.0019868432917764913
Position 541: 0.001806764173464837
Position 1510: 0.001523920127731049
Position 1476: 0.0012230518030917814
Position 258: 0.001152627709914597
Position 10864: 0.0011155533238110216
Position 4974: 0.0011045609412749819
Position 10911: 0.0011008476714808122
Position 6297: 0.0011003463247052415
Position 1956: 0.0010748389347472204
Position 4431: 0.0008698296354768419
Position 3701: 0.0008695374703861491
Position 846: 0.0008270804285167287
Position 1102: 0.0008175399867208183
Position 1605: 0.000813006924072374
Position 11033: 0.0008084728861236878
Position 3692: 0.000753323635188271
Position 6294: 0.0007494184410386032
Position 10928: 0.0007331855238589525
Position 414: 0.0007307645373389265
Position 4593: 0.0007268546082869515
Position 113: 0.0006999148743447524
Position 2409: 0.0005947613005105924
Position 673: 0.0005909182914930285
Position 11266: 0.0005881409462196761
Position 1037: 0.0005864695333746692
Position 5157: 0.0005841480432911379
Position 1067: 0.0005775928659842704
Position 911: 0.0005666214004208069
Position 1988: 0.0005628584176034632
Position 2349: 0.0005488704530652821
Position 4109: 0.0005425603828266369
Position 8928: 0.0005384801625776006
Position 5068: 0.0005225034031886195
Position 753: 0.0004535606489595527
Position 883: 0.0004489899347043245
Position 459: 0.00043359714906946286
Position 6266: 0.0004066353576343008
Position 4258: 0.00038593625233324883
Position 124: 0.0003857405256787999
Position 2441: 0.0003779779352944494
Position 10939: 0.00034510417412491706
Position 2346: 0.000342862557861805
Position 8583: 0.00034090708489486045
Position 646: 0.0003273190188358675
Position 1938: 0.0003246458343661517
