Gene = PODXL
index = 1047
Annotated 5SS: [  348 45780 46372 47243 47657 50029 50348 50740]
Annotated 3SS: [45173 46275 47021 47578 49880 50285 50571 52098]
SMsplice 5SS: [  348 10610 22541 50029 50348 50740]
SMsplice 3SS: [10377 22390 49880 50285 50571 52101]
top_k =  500
Partition function (log Z): -26.951643308162982

Sorted 5' Splice Sites (High to Low Probability):
Position 348: 0.98589312264255
Position 10610: 0.847169656829731
Position 2731: 0.5474531939317322
Position 916: 0.21752176241507096
Position 7054: 0.2174398646548571
Position 926: 0.16390995314054704
Position 13902: 0.110382905186627
Position 6848: 0.10051213629201938
Position 4343: 0.03829857519467243
Position 7352: 0.03684302424398851
Position 10671: 0.03483845458168244
Position 2131: 0.030770229669562596
Position 862: 0.024518544300424973
Position 5729: 0.02255395191981318
Position 1304: 0.021511004261771653
Position 5602: 0.020750534259740414
Position 6676: 0.01880232738608804
Position 1023: 0.016146857782583356
Position 1411: 0.01579995359830932
Position 1614: 0.014572192812975204
Position 12945: 0.011654510236261042
Position 534: 0.010313369989430646
Position 807: 0.010168437844892894
Position 12793: 0.008655839515600604
Position 1433: 0.0055657669607381555
Position 842: 0.003210933033394687
Position 1786: 0.0021928509384053553
Position 1190: 0.0020944660415817993
Position 873: 0.0020660283442527896
Position 1740: 0.0015080992256569091
Position 8697: 0.001471510704686138
Position 1634: 0.0008388787993802503
Position 2441: 0.0006912950508180271
Position 1661: 0.0006207746141117245
Position 628: 0.00041806227737706703
Position 1866: 0.00016698705312792004
Position 1425: 0.00016423532894808594
Position 1251: 0.0001634626080768347
Position 632: 0.00012703352330127962
Position 621: 0.00011412937185927585
Position 1007: 5.9069531498427924e-05
Position 557: 5.5185054655100244e-05
Position 878: 3.8395013464408564e-05
Position 588: 1.2835107847850228e-05
Position 1360: 1.2121741064879912e-05
Position 365: 9.396998407989182e-06
Position 581: 8.992345180884862e-06
Position 440: 7.401028145718397e-06
Position 393: 5.950438568096031e-06
Position 852: 3.823980336958153e-06
Position 1363: 2.616093389831234e-06
Position 352: 7.282391017662294e-07
Position 880: 7.238976187424767e-07
Position 549: 6.912387775112267e-07
Position 971: 6.883913612069407e-07
Position 437: 4.815265166850889e-07
Position 472: 3.064597716812012e-07
Position 965: 2.838722093505889e-07
Position 739: 9.831816890689267e-08
Position 742: 7.953397943836088e-08
Position 286: 5.010326170243049e-08
Position 289: 5.0292714796246866e-09
Position 385: 4.2896025048447825e-09
Position 313: 2.6031065913852947e-09
Position 325: 1.6891183932014031e-09
Position 331: 1.3749497062874081e-09
Position 319: 1.3374373176746058e-09
Position 719: 1.3134033037094977e-11
Position 746: 7.78560556995717e-12
Position 310: 4.819226390924128e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10377: 0.6619056814747858
Position 2600: 0.5038052095183733
Position 762: 0.42447250536866116
Position 6753: 0.2846768146262682
Position 10505: 0.283702887076331
Position 15806: 0.1454699382143411
Position 12885: 0.14344881966204476
Position 13670: 0.08363010238628628
Position 19097: 0.08039655229342885
Position 15422: 0.07403848567673108
Position 17329: 0.07353399089378465
Position 15723: 0.07029686202861622
Position 10959: 0.05291156915559412
Position 13839: 0.045951484085334594
Position 7006: 0.044425307988858694
Position 18496: 0.04275289594920599
Position 7273: 0.035464276195311076
Position 14332: 0.03230875767218725
Position 1189: 0.03191475296024808
Position 1965: 0.025621059739383938
Position 12633: 0.02552345992883713
Position 11993: 0.025018597500504124
Position 5529: 0.023458836338648526
Position 4294: 0.0223606735923022
Position 6471: 0.02131524696472669
Position 5441: 0.021124488395938845
Position 1509: 0.021016720785237083
Position 2440: 0.015931294754445834
Position 12238: 0.015831470549824075
Position 15476: 0.015140070623123725
Position 11591: 0.01379403408909218
Position 4223: 0.013090817046390188
Position 12529: 0.011126840175086878
Position 2571: 0.01079837420972014
Position 14937: 0.00995497504017655
Position 1222: 0.009664048004305929
Position 11478: 0.0094344417925434
Position 11822: 0.009222679905746113
Position 14734: 0.008589554087173296
Position 13957: 0.008567231682451548
Position 2623: 0.008153549953419126
Position 11076: 0.007194853225036732
Position 11572: 0.006536317203598431
Position 4105: 0.005905201853368029
Position 859: 0.005787225285685333
Position 2401: 0.004899117528955359
Position 10976: 0.00478270541284131
Position 11626: 0.004056964023242388
Position 10836: 0.003774166854223297
Position 7981: 0.003563456104955483
Position 12276: 0.0032529323989211175
Position 1089: 0.002818020530656141
Position 7177: 0.0027280451558499923
Position 2025: 0.002219960484450918
Position 8691: 0.0022172512262549284
Position 2522: 0.0020035444733550564
Position 2575: 0.0019499634598132015
Position 8935: 0.0019304697457835263
Position 2084: 0.0019162220878023864
Position 10839: 0.0018851508835114382
Position 11556: 0.0018197640712507616
Position 2691: 0.0017303248903987726
Position 10973: 0.0013803157700319575
Position 12769: 0.001279771529535576
Position 1348: 0.0010475257212267902
Position 915: 0.0009844992420643065
Position 610: 0.0007991139859315327
Position 455: 0.0007636022836374352
Position 5325: 0.0007631225581135409
Position 525: 0.0007092757336615306
Position 8234: 0.0006517000518042499
Position 1007: 0.0005545467397426059
Position 418: 0.0005398576789155132
Position 7860: 0.0005122658297460783
Position 4673: 0.000504113142569739
Position 944: 0.0004301929430869535
Position 4387: 0.000427410339334638
Position 2841: 0.00033851124846111567
Position 1986: 0.0003295888594952455
Position 2062: 0.000326841146244473
Position 1094: 0.00027803442210201385
Position 5974: 0.0002662123972147367
Position 6038: 0.0002357087468426628
Position 2007: 0.0002343677137913324
Position 4541: 0.0001905445170369171
Position 2106: 0.0001796586947666345
Position 768: 0.00017131662709840684
Position 452: 0.00016550730949233995
Position 2661: 0.00015419790967533388
Position 885: 0.0001381003594049596
Position 1161: 0.00013244727615503005
Position 5043: 0.00012952134343654416
Position 4538: 9.459859045536275e-05
Position 806: 8.485286632364481e-05
Position 1721: 8.067832071505639e-05
Position 1918: 8.045314930978772e-05
Position 412: 5.2981255770832986e-05
Position 921: 5.23646729091652e-05
Position 950: 3.718248067549508e-05
Position 1773: 2.6446816286481236e-05
Position 2558: 2.6118463811586102e-05
Position 2774: 2.190954549386713e-05
Position 1377: 2.109366527811164e-05
Position 1268: 2.0507308120750596e-05
Position 1112: 1.2926314411852058e-05
Position 803: 1.0646581397277136e-05
Position 2474: 1.0022138852941997e-05
Position 646: 5.9179984215639656e-06
Position 725: 5.74827334719775e-06
Position 861: 4.626023152799756e-06
Position 1250: 4.331828704849133e-06
Position 1648: 3.887471730627927e-06
Position 1335: 3.720071408066159e-06
Position 539: 2.844626059667878e-06
Position 794: 2.269178615785201e-06
Position 628: 2.253333603690139e-06
Position 1659: 2.2359918125400142e-06
Position 742: 2.215064615010517e-06
Position 533: 1.7350552763553766e-06
Position 651: 1.2196989671933835e-06
Position 578: 7.271472425832804e-07
Position 1245: 7.266929832892754e-07
Position 770: 6.440686729217527e-07
Position 774: 5.605093684044956e-07
Position 873: 3.3534759683034757e-07
Position 581: 2.0634663110735393e-07
Position 423: 1.952646609370422e-07
Position 552: 1.9139814304628354e-07
Position 821: 1.7198609420284902e-07
Position 484: 1.3345716707479274e-07
Position 781: 7.974971750324325e-08
Position 2720: 6.381512438499349e-08
Position 900: 4.6883847744684844e-08
Position 733: 4.143514710692095e-08
Position 790: 3.918563021825172e-08
Position 668: 5.794729124053262e-09
Position 814: 5.279250825881095e-09
Position 965: 1.5785177699499963e-09
