Gene = PDCD10
index = 1007
Annotated 5SS: [  165   613 14765 29985 37818 39231 47212 47593]
Annotated 3SS: [  475 14552 29930 37699 39103 47132 47509 50436]
SMsplice 5SS: [  368 14394 14765 30037 37818 39231 39592 39795 45402 47212 47593]
SMsplice 3SS: [14236 14552 29930 37699 39103 39395 39674 45253 47132 47509 50436]
top_k =  500
Partition function (log Z): -26.37460879661142

Sorted 5' Splice Sites (High to Low Probability):
Position 14765: 0.9806972604628883
Position 368: 0.5657168511840025
Position 1959: 0.4655589484607849
Position 1749: 0.460729237230068
Position 21: 0.12204755576721989
Position 1209: 0.105004672948294
Position 395: 0.08764008854366025
Position 613: 0.08134740015190872
Position 1229: 0.07626253905407615
Position 259: 0.06710019233367892
Position 202: 0.0542451593586734
Position 738: 0.042224190079733694
Position 399: 0.03288327981051097
Position 1526: 0.02691805038506591
Position 1577: 0.014874509364167407
Position 1005: 0.014340210620021379
Position 709: 0.010524540025834056
Position 165: 0.0064128640415119795
Position 757: 0.006063288002159398
Position 348: 0.003280441617312321
Position 805: 0.0031154137226796987
Position 284: 0.001980600348343354
Position 1009: 0.0017590640586569771
Position 700: 0.001397745684114932
Position 1429: 0.0011314663657456011
Position 2515: 0.0010974017096904958
Position 248: 0.0005316466086971358
Position 26: 0.0004075794084394679
Position 206: 0.0003621450548803796
Position 75: 0.00035598203643958255
Position 6014: 0.00017585552466339868
Position 2510: 0.00011935009934407008
Position 174: 0.00011469502970890824
Position 2557: 9.716759831738819e-05
Position 2060: 8.476126096792027e-05
Position 428: 8.034121491366442e-05
Position 510: 5.962784585562095e-05
Position 545: 5.113372662202139e-05
Position 295: 4.97002332824397e-05
Position 599: 4.8977386605877366e-05
Position 1995: 4.6856772184167445e-05
Position 2519: 4.458206999771849e-05
Position 1817: 2.426115563790847e-05
Position 516: 1.0116981716226237e-05
Position 452: 9.028126912766135e-06
Position 1949: 7.55842955583702e-06
Position 332: 6.861427729926048e-06
Position 28: 2.6167981631127954e-06
Position 461: 2.391045111492808e-06
Position 193: 1.9912718129649934e-06
Position 842: 1.5598527268965174e-06
Position 535: 1.4741996824703958e-06
Position 82: 1.4058968565572536e-06
Position 188: 1.320771582677971e-06
Position 744: 9.63168518468762e-07
Position 765: 8.765589464087455e-07
Position 118: 5.352914614338605e-07
Position 337: 5.143162690666748e-07
Position 811: 4.454437416415067e-07
Position 323: 3.34919468028774e-07
Position 34: 2.0673148841637058e-07
Position 14: 1.851093640964626e-08
Position 51: 7.159939946656954e-09
Position 6: 5.443141880005439e-09
Position 45: 5.350419416952594e-09
Position 39: 3.076754579025734e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14552: 0.9876381479682468
Position 22802: 0.476773408845638
Position 1687: 0.464340155152432
Position 1811: 0.2201404336294287
Position 22830: 0.1872305656147541
Position 1084: 0.1708222543048934
Position 1646: 0.0941346880751976
Position 23070: 0.08383169309507031
Position 641: 0.06125326276135046
Position 20170: 0.05329650763360527
Position 1576: 0.053184600953821604
Position 18515: 0.04783105232752324
Position 17351: 0.03806163950286273
Position 1746: 0.036988071139682416
Position 1626: 0.035464059644763894
Position 1345: 0.03287540232797987
Position 19390: 0.03129997273668054
Position 14950: 0.0272651600902619
Position 475: 0.020248880702667397
Position 18108: 0.017743956344967587
Position 16034: 0.017363304271527023
Position 958: 0.010774374829319911
Position 1425: 0.010388192902642911
Position 1830: 0.007713140085897939
Position 1387: 0.0065892447787197555
Position 480: 0.0059674968394856755
Position 127: 0.00521812088787936
Position 9576: 0.004876897334116238
Position 1871: 0.0044471861660889235
Position 1169: 0.0035562116576007665
Position 1778: 0.0022281165019638104
Position 347: 0.0021646837183773187
Position 2792: 0.0019782550928493826
Position 598: 0.0014940603878806013
Position 2322: 0.0013654719925280613
Position 10159: 0.0012723547248166983
Position 1055: 0.0011937539560753455
Position 1008: 0.0009078646657293687
Position 579: 0.0009049972272322851
Position 6358: 0.0007146421415854357
Position 2421: 0.0005258500021923663
Position 482: 0.00044962286936241604
Position 2292: 0.00035962325070410407
Position 7632: 0.0003241627223738909
Position 872: 0.0003181079245198169
Position 823: 0.00031093773448924314
Position 3649: 0.0002843644555371143
Position 991: 0.0002807264257338655
Position 529: 0.0002763674836730159
Position 612: 0.00022513751126108182
Position 2812: 0.00021238256957702945
Position 2380: 0.00019852465162690654
Position 2056: 0.00019177586075445929
Position 5893: 0.00017585552466339846
Position 399: 0.0001618451322434336
Position 2024: 0.00015453187111533068
Position 939: 0.00013531268197067395
Position 2838: 0.00012615462718316804
Position 3492: 0.00011782652690294236
Position 557: 9.861615058717098e-05
Position 786: 7.111675511042196e-05
Position 3427: 7.108673765733348e-05
Position 1058: 7.000393249109304e-05
Position 2506: 6.626618565591658e-05
Position 733: 6.499725063416249e-05
Position 890: 5.6140470879634426e-05
Position 169: 4.440411675216586e-05
Position 535: 4.0569758973704953e-05
Position 315: 3.921373675089995e-05
Position 244: 3.791266150612171e-05
Position 4367: 1.1786985483179687e-05
Position 485: 9.806344250953602e-06
Position 258: 2.4659120454916983e-06
Position 583: 3.7512903906121614e-07
Position 133: 3.1510556279045264e-07
Position 367: 3.14538927737391e-07
Position 497: 2.892168651083891e-07
Position 403: 2.4547407832776454e-07
Position 365: 1.4173382486743716e-07
Position 976: 1.3511746967183076e-07
Position 308: 8.117737687549366e-08
Position 306: 7.747489644670621e-08
Position 699: 5.314047816541981e-08
Position 198: 5.2209793619006866e-08
Position 173: 3.733867045605007e-09
Position 643: 2.6796576253139013e-09
Position 248: 2.172017101141617e-09
Position 90: 1.1808230229134348e-09
Position 494: 1.1401043882395826e-09
Position 503: 1.1076478303168838e-09
Position 104: 9.6236091312338e-10
Position 188: 7.627714915115273e-10
Position 277: 5.778475285344452e-10
Position 283: 4.3084248730463747e-10
Position 669: 8.054623798009326e-11
Position 501: 5.957706316957423e-11
Position 560: 4.403976741032964e-11
Position 678: 3.29396890809919e-11
Position 147: 3.5332608539900627e-12
Position 149: 2.4815636816485355e-12
Position 410: 1.1564585477300373e-12
Position 372: 5.923025687020167e-13
Position 271: 3.772464236529096e-13
Position 69: 4.0371875333408306e-16
Position 80: 4.8514340663920566e-17
Position 72: 4.1352994866105295e-17
Position 74: 1.644214223749105e-17
