Gene = ZCCHC10
index = 1596
Annotated 5SS: [  108 19846 26473]
Annotated 3SS: [19683 26430 27753]
SMsplice 5SS: [  108 19846 26473]
SMsplice 3SS: [19683 26402 27932]
top_k =  500
Partition function (log Z): -14.062382005211344

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.999864845252537
Position 19846: 0.9956786879007483
Position 20288: 0.3928981997371756
Position 20145: 0.3383052826239076
Position 20302: 0.06388091706626167
Position 20047: 0.003623732179756588
Position 786: 0.000568605102840861
Position 3794: 0.0002835606159385218
Position 3764: 0.00013334073588020358
Position 1683: 8.992281124586501e-05
Position 112: 5.6515598810442567e-05
Position 2606: 4.6474495183425435e-05
Position 1645: 2.245931761029208e-05
Position 826: 1.5523113876437038e-05
Position 123: 1.539187789204434e-05
Position 7483: 8.038267091793171e-06
Position 447: 4.7255193747811474e-06
Position 1509: 3.524246274812156e-06
Position 206: 3.242868109712249e-06
Position 765: 2.9615229263720993e-06
Position 379: 2.5316835149625716e-06
Position 331: 2.4095780790642224e-06
Position 275: 2.290816807347782e-06
Position 3226: 2.144480085239392e-06
Position 1743: 2.0090419876651946e-06
Position 3048: 1.9729048668320064e-06
Position 2338: 1.6095771675222209e-06
Position 3090: 1.3436543397565523e-06
Position 265: 9.375269675062861e-07
Position 3429: 9.124603921298235e-07
Position 129: 8.899216768741039e-07
Position 302: 7.56168366027802e-07
Position 752: 6.927669160465474e-07
Position 1362: 6.476032629642087e-07
Position 176: 3.3086698239124045e-07
Position 174: 3.2327036008132437e-07
Position 858: 2.6967165639979805e-07
Position 667: 2.2512997235625847e-07
Position 383: 9.852295821141231e-08
Position 483: 8.274730039999787e-08
Position 307: 7.725643091291337e-08
Position 391: 6.925149129697924e-08
Position 1654: 5.259213576998502e-08
Position 472: 3.948155607261047e-08
Position 1674: 3.47011530999108e-08
Position 355: 2.7639406265675802e-08
Position 345: 2.4125429059420407e-08
Position 679: 9.78104711637506e-09
Position 497: 5.4805936483822174e-09
Position 1513: 3.092971196126431e-09
Position 1142: 3.078836198888196e-09
Position 830: 2.3558298375427788e-09
Position 796: 1.9524287547188057e-09
Position 793: 1.2946214674721625e-09
Position 2722: 1.2907497501496347e-09
Position 1050: 1.2633907185135591e-09
Position 162: 9.806784210136763e-10
Position 2495: 4.990877952690409e-10
Position 260: 1.148259438485623e-11
Position 495: 1.0690248733765904e-11
Position 26: 3.6744759067382876e-12
Position 350: 1.2998891364511844e-12
Position 421: 6.141073394554045e-13
Position 210: 4.1634376751714326e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19683: 0.9974223752770581
Position 27932: 0.32062027670322973
Position 20046: 0.22176618851054966
Position 27753: 0.2108017873428887
Position 20176: 0.19720286169360043
Position 21005: 0.19271718101257004
Position 25220: 0.19016772059725234
Position 19967: 0.16054854318410722
Position 20128: 0.1363201402785157
Position 20246: 0.09604787340479977
Position 24106: 0.02925148900758688
Position 22628: 0.015224217066334226
Position 21315: 0.009780985271144797
Position 21385: 0.007670757350816879
Position 21001: 0.006266798084452562
Position 1591: 0.0009267731916117476
Position 3697: 0.00038435938002959874
Position 706: 0.00027192159148802593
Position 7596: 0.00025613135990721334
Position 7400: 0.00022423984323066985
Position 659: 0.00017156238986876097
Position 6045: 0.0001433833177981557
Position 7701: 0.00012115967473095191
Position 4983: 0.00010248410920316352
Position 13322: 8.764892920458394e-05
Position 8466: 8.754893666558351e-05
Position 10315: 6.993489690319945e-05
Position 10340: 6.634154448681258e-05
Position 2444: 6.554477529555673e-05
Position 12909: 4.451847407841896e-05
Position 3574: 4.255064486869666e-05
Position 6167: 4.252802500788382e-05
Position 972: 3.967913418505532e-05
Position 581: 3.587923145370412e-05
Position 639: 3.45239591453746e-05
Position 5985: 2.698642215786343e-05
Position 534: 2.5724179114949326e-05
Position 7059: 2.4164721179370546e-05
Position 2860: 2.41085009215797e-05
Position 3708: 2.3263267632004344e-05
Position 7012: 2.0837601627864867e-05
Position 3655: 1.8095160086014813e-05
Position 10507: 1.7845135745119205e-05
Position 11625: 1.720500491432401e-05
Position 5058: 1.711846378508854e-05
Position 2290: 1.6306007790665803e-05
Position 3396: 1.6126928552604152e-05
Position 7028: 1.574825620305728e-05
Position 5003: 1.5530534994027278e-05
Position 9360: 1.463627791084142e-05
Position 5989: 1.421250441027228e-05
Position 6009: 1.3918848071877702e-05
Position 6655: 1.1156895016033547e-05
Position 5267: 9.19168549314021e-06
Position 5032: 9.052154272997542e-06
Position 5016: 8.075869618511561e-06
Position 2835: 7.55113815849584e-06
Position 4341: 6.800217018950382e-06
Position 4542: 5.980270808424894e-06
Position 2141: 5.902414404957503e-06
Position 7892: 5.762088401887935e-06
Position 722: 5.634819961323888e-06
Position 1127: 5.2672532642387644e-06
Position 1704: 5.141299349192287e-06
Position 4873: 5.089306897176388e-06
Position 676: 5.013127949664331e-06
Position 2120: 4.8169904923895805e-06
Position 7842: 4.814324319374085e-06
Position 546: 4.24388764116757e-06
Position 3047: 4.094525562232293e-06
Position 3887: 3.7858290873970704e-06
Position 428: 3.6042513674904886e-06
Position 7402: 3.488742914006407e-06
Position 761: 3.36178235662312e-06
Position 367: 3.1572885987440682e-06
Position 6305: 2.9635585326621996e-06
Position 6005: 2.7948045640193203e-06
Position 7406: 2.762461880461954e-06
Position 3746: 2.235744981347524e-06
Position 2447: 2.0220183304376133e-06
Position 466: 1.9689198287639253e-06
Position 6187: 1.8162658020930795e-06
Position 2178: 1.8018314824147883e-06
Position 3327: 1.7150957752934452e-06
Position 1103: 1.676277998421081e-06
Position 6582: 1.5318900407151156e-06
Position 3368: 1.4549394066188078e-06
Position 2602: 1.3511251565603695e-06
Position 2539: 1.3357430706521107e-06
Position 6223: 1.3038023486269452e-06
Position 5160: 1.2380723342101943e-06
Position 5309: 1.1766308090884374e-06
Position 1398: 1.1465929863340496e-06
Position 495: 1.0975432896079089e-06
Position 3793: 1.0885461712877247e-06
Position 1414: 1.0867133084353122e-06
Position 4249: 8.764403185034889e-07
Position 483: 7.136125913621788e-07
Position 1265: 6.84373345436994e-07
Position 1345: 6.752770367881374e-07
Position 279: 6.08433213213951e-07
Position 3763: 5.563407545713682e-07
Position 2208: 5.515340121963783e-07
Position 708: 5.36121587547753e-07
Position 2562: 5.209778124944495e-07
Position 872: 4.346692439585917e-07
Position 1268: 4.2291259849204495e-07
Position 1488: 3.9860269479908163e-07
Position 710: 3.892925960559369e-07
Position 1728: 3.8586421675929567e-07
Position 379: 3.4237143776767346e-07
Position 3205: 3.3583776548534105e-07
Position 734: 3.300986166917374e-07
Position 3716: 3.174978267803013e-07
Position 678: 3.1646549229732125e-07
Position 2778: 2.9077784316173737e-07
Position 825: 2.55816945210277e-07
Position 2270: 2.4462870375159647e-07
Position 1626: 2.3590150889376853e-07
Position 1359: 2.0881136348799635e-07
Position 1866: 1.9967969229899802e-07
Position 297: 1.9627081616714664e-07
Position 1938: 1.6748327364862776e-07
Position 3089: 1.641481727865226e-07
Position 260: 1.5262063923177806e-07
Position 1201: 1.4040498016450335e-07
Position 2996: 1.339397176897124e-07
Position 687: 1.2129395743058338e-07
Position 920: 1.1076274699121654e-07
Position 3022: 9.843756786317126e-08
Position 2521: 8.613133218258386e-08
Position 774: 6.998453106185348e-08
Position 1429: 5.391658502221144e-08
Position 2910: 5.2927696813000273e-08
Position 293: 3.4094469779457375e-08
Position 391: 2.432944641686103e-08
Position 782: 2.120913707259111e-08
Position 502: 1.8972825381419606e-08
Position 324: 1.2299869786217359e-08
Position 202: 2.2274458775413165e-09
Position 507: 3.176276579752234e-10
Position 338: 2.035336328153161e-10
Position 307: 1.7241544311786954e-10
Position 326: 1.4048564676681308e-10
Position 433: 7.607765511916006e-12
Position 441: 6.80384280839661e-12
