Gene = NUDT17
index = 972
Annotated 5SS: [ 204  568  830 1062 1720 2091 2636]
Annotated 3SS: [ 383  803  968 1620 1953 2482 2747]
SMsplice 5SS: [60]
SMsplice 3SS: [803]
top_k =  500
Partition function (log Z): -5.9538710569128455

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.6856392983764374
Position 830: 0.6342071670010161
Position 568: 0.6228478731832932
Position 1062: 0.4341182180987647
Position 2091: 0.3994843860994599
Position 2636: 0.3627905048605127
Position 1720: 0.2477704673358799
Position 2230: 0.19712516756393555
Position 204: 0.09004643734629462
Position 887: 0.06811050939506463
Position 2095: 0.03524819328810653
Position 1981: 0.009678172709708905
Position 1884: 0.009066084829984984
Position 2428: 0.005838375624008904
Position 21: 0.005157467392575126
Position 804: 0.004813073565145073
Position 460: 0.0043738257389832474
Position 741: 0.0036590155254243107
Position 266: 0.003238245242334284
Position 78: 0.0028016359394880705
Position 558: 0.002267411066868794
Position 1732: 0.0016841036034584713
Position 595: 0.0011193739304229857
Position 76: 0.0010667455617436065
Position 657: 0.0008060491030388826
Position 889: 0.0007631073364108683
Position 2206: 0.0005021796556834584
Position 472: 0.00037747024062641227
Position 1350: 0.00027561999240591234
Position 56: 0.0002560943136276034
Position 1287: 0.00023139284897339172
Position 306: 0.0002022874067315515
Position 1332: 0.0001936662957426697
Position 27: 0.00012661256850010969
Position 572: 0.00011395620462066594
Position 837: 8.59807032618921e-05
Position 1071: 7.097767505419304e-05
Position 304: 6.343768976352348e-05
Position 80: 5.518651777569216e-05
Position 324: 3.9114805427783806e-05
Position 49: 2.4667990831716604e-05
Position 235: 2.2044049219104017e-05
Position 429: 1.9093042329314954e-05
Position 82: 9.71763146875025e-06
Position 812: 2.8236306064910104e-06
Position 338: 1.5273702616353511e-06
Position 474: 6.320160279760879e-07
Position 1142: 4.21033372113141e-08
Position 4: 5.408486190145174e-09
Position 41: 2.1851942272778268e-09
Position 116: 2.1452401502730986e-09
Position 153: 1.5032136385735753e-09
Position 9: 6.75876672310705e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 803: 0.7943850964546195
Position 2747: 0.6079128150749432
Position 968: 0.44029704432660655
Position 1953: 0.24088826090532559
Position 1620: 0.20803928986016545
Position 2482: 0.18446677866564176
Position 491: 0.16027531966241748
Position 2169: 0.16013002355223888
Position 2070: 0.15843600543451106
Position 2008: 0.1581121263559557
Position 453: 0.12495570494616369
Position 2835: 0.10166143299454479
Position 2370: 0.08522900843943193
Position 1637: 0.06062402608799277
Position 2398: 0.05577209233245019
Position 383: 0.05013970787953532
Position 2487: 0.035165394676755925
Position 523: 0.025570272549534014
Position 416: 0.018424313068194337
Position 2465: 0.01767886004361934
Position 1980: 0.014985622733493995
Position 133: 0.01133855379484842
Position 2268: 0.009251757369573807
Position 354: 0.009096974911795654
Position 1887: 0.008601018226276253
Position 309: 0.008585544575398174
Position 722: 0.007711041429196869
Position 641: 0.007307508475318002
Position 685: 0.007051032450004285
Position 1698: 0.006199120674167898
Position 459: 0.006174138424129916
Position 427: 0.005154537565100485
Position 2289: 0.003998310208238709
Position 2443: 0.0037812517766810183
Position 166: 0.00356603824472565
Position 1215: 0.003057401995743314
Position 2768: 0.0028990840118206986
Position 2568: 0.0025109782855203796
Position 2893: 0.0024479807579144298
Position 419: 0.002391219903650679
Position 1246: 0.002211123159531979
Position 203: 0.002026557921146367
Position 1904: 0.0019282255315603912
Position 324: 0.0018056175477270432
Position 338: 0.0017689631275332074
Position 2035: 0.0015812473793020898
Position 2966: 0.0014557633929220162
Position 764: 0.0014085930624413109
Position 2321: 0.0011409016893271352
Position 365: 0.0007723805094104298
Position 2095: 0.0006533161816311497
Position 647: 0.0006438879230867383
Position 2788: 0.0005716535856542361
Position 2773: 0.0004802211230878565
Position 2871: 0.0004516719778878976
Position 741: 0.00042003293741691756
Position 496: 0.0004115376799141336
Position 1536: 0.0003745826995563685
Position 1790: 0.0003435498353997367
Position 190: 0.0002756474306248819
Position 177: 0.00018253159274812437
Position 1491: 0.0001674104300090408
Position 1025: 0.00012429768022334065
Position 587: 0.00011396277073916409
Position 443: 0.00010663455147406366
Position 925: 0.00010225750258246087
Position 727: 8.610341952134304e-05
Position 650: 8.23285761733563e-05
Position 163: 7.955588977007238e-05
Position 729: 6.529805142530021e-05
Position 1494: 5.776427833696331e-05
Position 931: 3.981344497499448e-05
Position 224: 3.917791524867968e-05
Position 732: 3.44129479514589e-05
Position 211: 2.8979609198012594e-05
Position 692: 1.59762302570643e-05
Position 981: 9.053393645355835e-06
Position 283: 8.900826037545138e-06
Position 1419: 8.723698139096642e-06
Position 503: 7.930394201946024e-06
Position 1451: 7.212470390563322e-06
Position 214: 6.323346098955845e-06
Position 1031: 5.653571336428082e-06
Position 235: 4.167069064505895e-06
Position 909: 2.912586750567041e-06
Position 600: 2.6427750348123137e-06
Position 140: 2.3363847315161903e-06
Position 745: 2.155528237695461e-06
Position 105: 1.6773713601344575e-06
Position 144: 3.97619805947317e-07
Position 1500: 3.452346869553299e-07
Position 96: 1.9986877922434654e-07
Position 915: 4.8964584124470335e-08
Position 898: 2.8340125750538442e-08
Position 248: 2.734408183143552e-08
Position 240: 2.3114242122000335e-08
Position 538: 1.6556833064037197e-08
Position 226: 6.070988116313071e-10
Position 76: 5.0524022974957e-12
