Gene = ERICH6
index = 506
Annotated 5SS: [  456  1831  5161 17654 17986 18210 21734 23179 23484 25543 29996 34656
 37165]
Annotated 3SS: [ 1772  5068 17596 17929 18092 21634 23020 23412 25396 29909 34499 36935
 43795]
SMsplice 5SS: [  173  5161  9404  9929 16490 16632 17694 17986 18210 21734 23179 23484
 25543 34543 37165]
SMsplice 3SS: [ 5068  9306  9655 16338 16581 17566 17929 18092 21634 23020 23412 25396
 34450 36935 42810]
top_k =  500
Partition function (log Z): 5.511254883151087

Sorted 5' Splice Sites (High to Low Probability):
Position 18210: 0.9966179343907653
Position 25543: 0.9963338590915249
Position 5161: 0.9892040775693058
Position 17986: 0.953795006372404
Position 23484: 0.9343276281985766
Position 21734: 0.9336587241016254
Position 9404: 0.9095883974885196
Position 16632: 0.8931952931809143
Position 37165: 0.8597989332690801
Position 9929: 0.8563535729417653
Position 23179: 0.739634179123641
Position 16490: 0.7246295302263085
Position 34543: 0.5170437225064236
Position 34656: 0.472166754879636
Position 17654: 0.4557211825615297
Position 32686: 0.44508093005831467
Position 43083: 0.3913656967910724
Position 173: 0.34355812252028994
Position 33999: 0.33298126387361526
Position 17694: 0.32931012446653934
Position 17844: 0.30880438021971407
Position 43310: 0.2699782987519743
Position 152: 0.22062030507935831
Position 42872: 0.2159707328308074
Position 6869: 0.1894985430780059
Position 35649: 0.18883704832405457
Position 43832: 0.17861497402866564
Position 7510: 0.17740437432560888
Position 215: 0.15311879145470342
Position 194: 0.14665102929389823
Position 17162: 0.1358948687317799
Position 29996: 0.12275146288457245
Position 15220: 0.11197797895579764
Position 15224: 0.10828209751058643
Position 9107: 0.10325089512300055
Position 24625: 0.09589909483939667
Position 18737: 0.09145804195382581
Position 7111: 0.06625579077188685
Position 5811: 0.06582441056875724
Position 332: 0.060033853145532334
Position 1831: 0.059038592213682864
Position 15217: 0.057570528340942964
Position 25171: 0.05459606315216785
Position 17769: 0.04537507781175581
Position 19071: 0.0373581477320322
Position 456: 0.03546440920283512
Position 17818: 0.03524927720719935
Position 24436: 0.034938501617233865
Position 1212: 0.032772664385538296
Position 4202: 0.030533757771236587
Position 24622: 0.029985553187174795
Position 3508: 0.027671746187625877
Position 36729: 0.025342204684520097
Position 22877: 0.024390660795979454
Position 26980: 0.02182912027281061
Position 16770: 0.021616783421629038
Position 16462: 0.02161217811913273
Position 23133: 0.020328282253781926
Position 24063: 0.015139325862476474
Position 233: 0.014584734196039903
Position 293: 0.013772455443161304
Position 20136: 0.011875811679235244
Position 17779: 0.011018648567302997
Position 19316: 0.010841996716907505
Position 23590: 0.010564207437378913
Position 14631: 0.009861704906597657
Position 2095: 0.009733308906988794
Position 306: 0.009295277535601889
Position 24218: 0.009264504666806946
Position 20046: 0.008241174460056861
Position 4860: 0.0069337480412351195
Position 22104: 0.00670377273419633
Position 21938: 0.006690320889236903
Position 1443: 0.006277994093916268
Position 24578: 0.006093122603016007
Position 4024: 0.005179130589052918
Position 20573: 0.004486169382272197
Position 24586: 0.004045313740685868
Position 1475: 0.003907317627487959
Position 20055: 0.003848220732605938
Position 17938: 0.003690192966275116
Position 229: 0.003687976029811423
Position 24212: 0.003551524014197937
Position 124: 0.0031418817760929924
Position 22530: 0.0028165621195247147
Position 23141: 0.002771684765606551
Position 19590: 0.0026832477978154467
Position 23299: 0.0025710259705466446
Position 36289: 0.0025535398676064377
Position 18604: 0.0023232870806273623
Position 23677: 0.002184794327799176
Position 18789: 0.002161719761829925
Position 23238: 0.002078341110731986
Position 34888: 0.0018308737574858336
Position 2503: 0.0016205575446697933
Position 2689: 0.0014491612468368823
Position 2370: 0.0013499468071344134
Position 5757: 0.0013218774703252403
Position 24672: 0.0010893019324784722
Position 26604: 0.0010631336006860074
Position 37169: 0.0009633382673232018
Position 19440: 0.0009181930912737238
Position 26620: 0.0008814250615423249
Position 18724: 0.0008556225297363567
Position 39224: 0.000826128618222265
Position 18614: 0.0008052981586161648
Position 19760: 0.0007724171942591172
Position 21888: 0.0005983259934013441
Position 21986: 0.00047772331179259743
Position 6699: 0.00046298140680102164
Position 6733: 0.00034715595439643784
Position 23635: 0.00028278120448620256
Position 23136: 0.0002810517335425458
Position 18389: 0.00023967868017482925
Position 10539: 0.0002175636597570108
Position 18028: 0.00021107642102675682
Position 7028: 0.00019892100983316595
Position 6989: 0.0001946447056797444
Position 7051: 0.00016642121892449137
Position 5692: 0.00016403592010453579
Position 23525: 0.0001611784894490661
Position 379: 0.00014780773861127616
Position 356: 0.00014357438567250475
Position 34945: 0.0001269391427107723
Position 36318: 0.00012101845999815239
Position 17848: 0.00011435829594246093
Position 218: 8.113519423750689e-05
Position 494: 7.001083165686645e-05
Position 487: 6.202015059577013e-05
Position 23685: 1.4513826742367899e-05
Position 21750: 1.4309102412384432e-05
Position 512: 1.0831915686143909e-05
Position 817: 1.0289426047686411e-05
Position 531: 9.893340558621688e-06
Position 704: 6.504544934472066e-06
Position 112: 6.252078470517055e-06
Position 611: 5.3409532041659594e-06
Position 685: 3.965446243569781e-06
Position 280: 3.4010633204346857e-06
Position 19543: 3.306040362736206e-06
Position 31: 2.8248021207205774e-06
Position 528: 1.9979343218102987e-06
Position 917: 1.0804703913391009e-06
Position 268: 9.76290528186737e-07
Position 711: 6.4008871719664e-07
Position 250: 3.505887505602824e-07
Position 1202: 3.3504729127802993e-07
