Gene = COX19
index = 400
Annotated 5SS: [ 172 2419]
Annotated 3SS: [2306 6142]
SMsplice 5SS: [ 172 2419]
SMsplice 3SS: [2306 6142]
top_k =  500
Partition function (log Z): -6.60987344252392

Sorted 5' Splice Sites (High to Low Probability):
Position 2419: 0.9418299938047171
Position 172: 0.8400530862461041
Position 6558: 0.30884023853273
Position 186: 0.14871114719331663
Position 7085: 0.10345599946065774
Position 6293: 0.05962465670344726
Position 7255: 0.04626460741047852
Position 3232: 0.04486218795753158
Position 2751: 0.04210274432416381
Position 7766: 0.042013188042180204
Position 4340: 0.040949253565246625
Position 7041: 0.0406020763275096
Position 2758: 0.03604857060361781
Position 693: 0.03339224297960487
Position 527: 0.02890898476029892
Position 7562: 0.02405075788650001
Position 3268: 0.022376147837504565
Position 6371: 0.02150426903863977
Position 596: 0.021238569373574642
Position 350: 0.01760137360125728
Position 467: 0.016727315713449178
Position 4544: 0.016634772361908357
Position 7161: 0.015914374091852545
Position 2704: 0.01250922533696986
Position 3305: 0.009122349720463805
Position 4601: 0.005862584474182653
Position 6249: 0.005696975898127787
Position 6506: 0.004720741414833905
Position 8391: 0.00418049243464163
Position 7008: 0.0035654955694211584
Position 420: 0.003356670199913166
Position 6057: 0.003348991049330937
Position 2900: 0.0016703620835273993
Position 200: 0.0015104828055585234
Position 2944: 0.0013997165585195037
Position 908: 0.0013724817477846455
Position 407: 0.00119945061846955
Position 8274: 0.0011655550136238366
Position 4073: 0.0011554911918589938
Position 559: 0.0010657432234706678
Position 2754: 0.0009741402269851022
Position 3538: 0.0003600966642968026
Position 865: 0.00033800812223007897
Position 1852: 0.00031979719558789714
Position 539: 0.00027504004741623516
Position 3293: 0.00027034745600504687
Position 2083: 0.0002685666577757316
Position 214: 0.00024501205055989196
Position 454: 0.00023498687041207728
Position 4488: 0.0002072139001031414
Position 3990: 0.00017690138275339683
Position 3633: 0.00017493460596070242
Position 1303: 0.00017264385739252223
Position 2056: 0.00016735220402928187
Position 50: 0.0001492622742319637
Position 1896: 0.0001409209839427407
Position 1098: 0.00013051343809710678
Position 266: 0.00012698016206089813
Position 5806: 0.00012398945690038961
Position 1528: 0.00011696072546888508
Position 588: 0.00011312608237401427
Position 576: 0.00010534315173781857
Position 639: 9.237768366308122e-05
Position 458: 8.885344912319545e-05
Position 1151: 8.148018251946105e-05
Position 2423: 4.7956428184762745e-05
Position 220: 4.454005826978699e-05
Position 1938: 4.2891628746400775e-05
Position 2178: 4.212227624733217e-05
Position 2093: 3.667232306660552e-05
Position 248: 3.3090477431364086e-05
Position 4139: 2.798276596748971e-05
Position 653: 2.7937358308223637e-05
Position 3546: 2.7167973766117212e-05
Position 2307: 1.7106655811963127e-05
Position 3129: 1.1497174971204084e-05
Position 2497: 9.991161504646889e-06
Position 3038: 3.3882744098241114e-06
Position 2313: 3.182305085138875e-06
Position 92: 2.9366635447415223e-07
Position 81: 1.7946674947577024e-07
Position 377: 1.6387973850443632e-07
Position 18: 1.22091412364643e-07
Position 323: 1.206270710560733e-07
Position 783: 6.20893209325176e-10
Position 601: 1.732808118546122e-10
Position 368: 1.4486629194345336e-10
Position 610: 1.2312596144738116e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2306: 0.9443408741829462
Position 6399: 0.30737957853172865
Position 7431: 0.301919357926444
Position 8530: 0.24306354507999828
Position 6142: 0.23708227870253726
Position 6859: 0.1676407098516422
Position 2538: 0.10909180096139721
Position 7672: 0.08937530436945589
Position 4264: 0.08815515497329324
Position 7129: 0.05882229590741376
Position 7387: 0.05686006001212522
Position 316: 0.049027582525790994
Position 349: 0.0363912485122684
Position 3231: 0.031458789875563976
Position 474: 0.029095933633336145
Position 6915: 0.028470144976676572
Position 7652: 0.02634760760138745
Position 3068: 0.019502571854851714
Position 2511: 0.018657363318661517
Position 6884: 0.01442126492471647
Position 3103: 0.01410561446515619
Position 8559: 0.009246750674610962
Position 7041: 0.009062366362905876
Position 3128: 0.008077845731612672
Position 3079: 0.007741869344580287
Position 2787: 0.006132852494354162
Position 6919: 0.00602671171485274
Position 4072: 0.005451440083581586
Position 8316: 0.005144671599369063
Position 3124: 0.005002385050308207
Position 4421: 0.0039864502518566335
Position 3731: 0.003926064093315271
Position 6123: 0.0037415804821724374
Position 5941: 0.0030578641659368038
Position 2379: 0.002894382502495747
Position 3107: 0.002616206146310882
Position 2703: 0.002238732428130964
Position 576: 0.002105631425133538
Position 5978: 0.002037638943119048
Position 6292: 0.0016685242963365315
Position 2569: 0.0014385200689311854
Position 2487: 0.0012086130993703551
Position 8091: 0.0011655550136238388
Position 2907: 0.0011600589056264717
Position 3198: 0.0010462933794806325
Position 411: 0.000862564070124053
Position 6950: 0.0008537456484938707
Position 261: 0.0008004163951162958
Position 3466: 0.0007961153068779335
Position 6655: 0.0007816504409051552
Position 621: 0.0007361620526260952
Position 7231: 0.0006993717918238412
Position 3893: 0.0006939163662203734
Position 6592: 0.0006320589615387882
Position 4339: 0.0005779479761643434
Position 5712: 0.0005065481418060289
Position 4092: 0.0005042729877068308
Position 4225: 0.00047015234548912255
Position 6028: 0.00042303454871506457
Position 1956: 0.00040738156255555537
Position 2578: 0.0003614659943468517
Position 4350: 0.0003585082212244094
Position 1800: 0.00028861109059169444
Position 551: 0.00027611578355170785
Position 3896: 0.0002513387470645917
Position 2846: 0.0002484707728391244
Position 1660: 0.00023958365292651868
Position 1008: 0.00023801465476119878
Position 389: 0.00023715774604999754
Position 3413: 0.0002265097287531118
Position 4183: 0.0002206802809014969
Position 804: 0.0002188000425418231
Position 3340: 0.0002146283204982576
Position 5333: 0.0002082519674107609
Position 675: 0.00017994742650438096
Position 1124: 0.00016844985604456196
Position 2828: 9.535939596704186e-05
Position 4481: 9.463496985010695e-05
Position 3184: 9.108357732211292e-05
Position 3573: 8.969799666287454e-05
Position 2177: 8.21254543810576e-05
Position 2524: 7.937695082880273e-05
Position 3041: 7.084376574575343e-05
Position 2148: 6.590317124151683e-05
Position 1196: 6.30343215933345e-05
Position 1429: 5.7977931236286736e-05
Position 1879: 4.9832042415545367e-05
Position 2279: 4.844033791807457e-05
Position 506: 4.432936183793875e-05
Position 476: 3.203403028127362e-05
Position 692: 3.0174902454975565e-05
Position 1583: 2.598443852915632e-05
Position 1172: 2.2873931096734428e-05
Position 1717: 2.2860955273432614e-05
Position 2123: 2.1064792858302734e-05
Position 1350: 2.0410113545409216e-05
Position 894: 2.0360734892345838e-05
Position 1642: 2.022560791187751e-05
Position 1285: 1.9518301568919598e-05
Position 2634: 1.941705127851669e-05
Position 1376: 1.905437911826941e-05
Position 852: 1.8409580914021523e-05
Position 633: 1.6500711292300187e-05
Position 512: 1.637482329707908e-05
Position 384: 1.5742162733801758e-05
Position 2596: 1.5671381747204455e-05
Position 271: 1.4646719245257587e-05
Position 499: 1.3650078220249993e-05
Position 858: 1.2542302322894447e-05
Position 778: 1.1101212512213115e-05
Position 810: 8.222356289624547e-06
Position 2327: 7.824900165136415e-06
Position 2161: 6.174087323474077e-06
Position 2383: 2.448870525106268e-06
Position 2409: 2.203931871185107e-06
Position 2226: 1.374337679559781e-06
Position 2203: 1.0379041031859784e-06
Position 3444: 9.057106224289636e-08
Position 3410: 1.782196755616172e-08
Position 363: 3.4756477962962155e-09
Position 171: 1.2563337725481098e-09
Position 710: 5.932728034338545e-10
Position 285: 5.50311113712172e-10
Position 238: 4.748633774492162e-10
Position 831: 3.173925977926795e-10
Position 827: 2.514163839563846e-10
Position 534: 1.8790072080679068e-10
Position 559: 1.7599535278948081e-10
Position 686: 1.3193560672816246e-10
Position 523: 1.080665499081572e-10
Position 151: 1.015108192802426e-10
Position 2497: 9.850828761556141e-11
Position 356: 9.316347101520136e-11
Position 146: 8.470352678794755e-11
Position 119: 6.416452955733806e-11
Position 906: 4.2940574959786186e-11
Position 231: 1.7129016422407732e-11
Position 517: 7.686299530570785e-12
Position 185: 6.066008894770415e-12
Position 128: 4.529781492115122e-12
Position 121: 2.661099919097759e-12
Position 197: 7.251278425739146e-13
Position 81: 2.898972173469687e-13
Position 176: 5.6135324909026855e-15
