Gene = CD47
index = 326
Annotated 5SS: [  163 11035 19933 30281 31574 32689 33549 39087]
Annotated 3SS: [10680 19842 30172 31480 32595 33455 39054 43732]
SMsplice 5SS: [  163 19624 19933 30281 31574 32689 33549]
SMsplice 3SS: [19404 19842 30172 31480 32595 33455 43732]
top_k =  500
Partition function (log Z): -26.538779720300468

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.9875336254151111
Position 9104: 0.2331389150135683
Position 11035: 0.20020080675972934
Position 2197: 0.16251051223671714
Position 1115: 0.08411573342370801
Position 1606: 0.04841009044379652
Position 7588: 0.031773896414216726
Position 3851: 0.027008851461256367
Position 3486: 0.024628575012007905
Position 8775: 0.023796425536450304
Position 11117: 0.017096110386327967
Position 3494: 0.015994109823652954
Position 3356: 0.015036502157977381
Position 5150: 0.012810999218718765
Position 129: 0.009647433344478496
Position 3855: 0.009405952267082456
Position 3785: 0.00848802695405469
Position 9390: 0.008333996663185213
Position 644: 0.00802220080425604
Position 7513: 0.004439075738683205
Position 5269: 0.0027830425700375466
Position 5667: 0.0027692867378466923
Position 5167: 0.0026056172249517085
Position 865: 0.0011561103148958597
Position 2553: 0.0010193281498372705
Position 2006: 0.000827006275830418
Position 385: 0.0007260914919790722
Position 3994: 0.0005579445089023605
Position 1374: 0.0004378924036158988
Position 3289: 0.00040769411634630006
Position 1398: 0.0003378015731205342
Position 1570: 0.00023142070193413205
Position 762: 0.0002310669096374562
Position 1061: 0.00018397578916615076
Position 1424: 0.0001762486920114238
Position 3277: 0.0001141951215725214
Position 1610: 8.060644118940789e-05
Position 2252: 3.224753739465758e-05
Position 2132: 2.6246942084907747e-05
Position 2410: 2.4128564632369953e-05
Position 309: 1.840559033094977e-05
Position 2812: 1.2570854954573507e-05
Position 3066: 1.2244695029288515e-05
Position 301: 7.054041118873089e-06
Position 220: 4.6876049004793785e-06
Position 261: 4.25981556951761e-06
Position 1292: 4.018074942890422e-06
Position 1070: 3.5983580871115752e-06
Position 35: 3.5593749493867983e-06
Position 1054: 3.2759285907715056e-06
Position 366: 2.833385478088581e-06
Position 119: 2.736387563766514e-06
Position 2291: 2.1396679120005477e-06
Position 640: 7.661496613360504e-07
Position 48: 5.254435309627056e-07
Position 699: 4.591917413683019e-07
Position 6: 3.215415654082864e-07
Position 623: 3.087248792585438e-07
Position 822: 2.8445232801714586e-07
Position 414: 2.3519198746280934e-07
Position 1074: 1.8475679682118057e-07
Position 654: 1.6706451976635092e-08
Position 716: 9.591265780050933e-09
Position 140: 8.800329324366284e-09
Position 1063: 8.788919505949112e-09
Position 39: 7.742745542285655e-09
Position 155: 7.173748411775824e-09
Position 218: 2.823856231393928e-09
Position 167: 1.9976584198553823e-09
Position 198: 1.6147454241464772e-09
Position 10: 8.033362090659312e-10
Position 578: 7.469777131217939e-10
Position 19: 1.3277932162680138e-10
Position 559: 4.540402718453922e-11
Position 593: 6.629300505121241e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 10680: 0.48741350113888565
Position 8981: 0.2517501184637108
Position 10962: 0.1951329673133815
Position 15788: 0.12298549294923952
Position 12883: 0.0964933136412248
Position 2114: 0.08872885548755852
Position 935: 0.0692294033484693
Position 2062: 0.0610642420300076
Position 8664: 0.054680923327272465
Position 15536: 0.04623789809499393
Position 4090: 0.04259003944628388
Position 7383: 0.03741703629001206
Position 1453: 0.031532892886936205
Position 3414: 0.029384190974865505
Position 12575: 0.028724971825216612
Position 3193: 0.02856058384095435
Position 9670: 0.026085136736630325
Position 8995: 0.022971378289518198
Position 3749: 0.018979385234970957
Position 3736: 0.017381873456915622
Position 5064: 0.012911938415323163
Position 1474: 0.00970794356616768
Position 4057: 0.009611435384399214
Position 9246: 0.00946859435056744
Position 971: 0.008621703590034205
Position 3659: 0.008483851775755938
Position 2663: 0.0077656040322202045
Position 559: 0.007708788055195992
Position 3679: 0.00770601134200168
Position 2905: 0.007398410589968544
Position 2173: 0.006337982571350672
Position 1914: 0.005944601861460632
Position 4917: 0.0051999779563585155
Position 1001: 0.005178161761990905
Position 3347: 0.004746376061377394
Position 5027: 0.004638362226580916
Position 7440: 0.004504434883676577
Position 4888: 0.0041743049629082785
Position 5217: 0.0037050834854568102
Position 1506: 0.0035395474903186083
Position 10543: 0.002984675835503227
Position 3148: 0.002972249039188405
Position 5644: 0.0028604567048984494
Position 1291: 0.0027538442877187105
Position 2045: 0.0026919173244345247
Position 10095: 0.0022533389403888355
Position 10606: 0.0022131921227286832
Position 4734: 0.00213623826235317
Position 2408: 0.002004003699825406
Position 1527: 0.001990641370555727
Position 1277: 0.0019295506603528108
Position 968: 0.0018089377508825938
Position 2089: 0.0017636356818094936
Position 4240: 0.0016728402998189289
Position 2495: 0.0015231800579075408
Position 5002: 0.0015146065037201146
Position 2076: 0.0013174739136977587
Position 5301: 0.001294498628695886
Position 8357: 0.001006239764813441
Position 3958: 0.0009878032080332907
Position 1030: 0.0008565608090900222
Position 2355: 0.0007906662178375451
Position 5119: 0.0007728529727231293
Position 875: 0.0007609490590691203
Position 1424: 0.0007239943499914729
Position 7587: 0.0007090583721010045
Position 7968: 0.0006015401136002566
Position 4126: 0.0005949540542481309
Position 3955: 0.00043633353499551643
Position 2138: 0.00040446134122456206
Position 442: 0.00038279841450157315
Position 6450: 0.0003453372557892121
Position 3910: 0.00033016752953479543
Position 2628: 0.00030324992049602376
Position 4662: 0.00029521887580619805
Position 911: 0.0002890994469714961
Position 4458: 0.0002716652590749181
Position 685: 0.00026688892464265564
Position 1605: 0.000256440731931215
Position 1867: 0.0002382036761588428
Position 235: 0.00021407977143235904
Position 3636: 0.00021213974562938776
Position 733: 0.00020347954663315192
Position 3023: 0.00019541163304103066
Position 1750: 0.000194209997418866
Position 2964: 0.00019174791063555495
Position 4413: 0.0001645905181472571
Position 1219: 0.00016373734717469338
Position 3204: 0.0001478092241061151
Position 4649: 0.00014228752280712355
Position 4539: 0.00011932592154591958
Position 3095: 0.00011407139957393052
Position 2580: 0.00010919385801095262
Position 3569: 9.837327240204762e-05
Position 842: 8.969331620737423e-05
Position 623: 8.697554086814075e-05
Position 2518: 8.214709319310347e-05
Position 1373: 7.414292973595616e-05
Position 3377: 6.358444307986282e-05
Position 2577: 5.833187718547774e-05
Position 239: 4.775566926052901e-05
Position 1255: 4.7549102785510465e-05
Position 257: 4.479229130301177e-05
Position 939: 3.513621779911488e-05
Position 1476: 3.404829987599606e-05
Position 1144: 2.9536669426080774e-05
Position 1344: 2.942701716532153e-05
Position 797: 2.8493160228063568e-05
Position 1167: 2.7702674455030667e-05
Position 3418: 2.556423616544045e-05
Position 953: 1.7015431562761783e-05
Position 1302: 1.536832618058883e-05
Position 2141: 1.275045971143909e-05
Position 566: 9.71196538720516e-06
Position 259: 9.512921988579614e-06
Position 747: 8.96636191082821e-06
Position 275: 8.858109535867153e-06
Position 1402: 8.319930359315391e-06
Position 640: 6.046216262680057e-06
Position 2448: 4.783103283060292e-06
Position 1791: 4.613718262334542e-06
Position 389: 2.8450888791439216e-06
Position 301: 2.4319021546388966e-06
Position 744: 2.2881816512597977e-06
