Gene = TBC1D23
index = 1378
Annotated 5SS: [   71 18760 20847 22811 29701 34211 34348 35275 37045 38331 41237 43888
 45543 49542 55187 58204 59971]
Annotated 3SS: [18647 20740 22605 29576 34085 34300 35170 36921 38237 41065 43844 45435
 49401 55097 58067 59775 62585]
SMsplice 5SS: [   71  6248 18760 20847 22811 29701 33962 34211 34348 35275 37045 38331
 41237 43737 43888 45543 49542 58204]
SMsplice 3SS: [ 6098 18647 20740 22605 29576 33843 34085 34300 35170 36921 38237 41065
 43651 43844 45435 49401 58067 62585]
top_k =  500
Partition function (log Z): 19.244832867219515

Sorted 5' Splice Sites (High to Low Probability):
Position 18760: 1.0000000000000002
Position 71: 0.9994464502585545
Position 38331: 0.9962542295910132
Position 37045: 0.9890497027730956
Position 34211: 0.9663752671053494
Position 58204: 0.9662517823645463
Position 45543: 0.9627084211154922
Position 49542: 0.9577621123862808
Position 22811: 0.9553722708639756
Position 29701: 0.9331860681982751
Position 20847: 0.9280939874946404
Position 6248: 0.9107805110147995
Position 43888: 0.873538800255025
Position 35275: 0.7555230161260525
Position 43737: 0.7319531171893101
Position 33962: 0.7099481253162658
Position 41237: 0.6493485193666729
Position 34348: 0.49300531832100153
Position 9194: 0.47453126631597076
Position 50877: 0.30309882607820454
Position 24759: 0.2830884284980632
Position 34493: 0.263795890440693
Position 59971: 0.25293569984479786
Position 36625: 0.23123344015791106
Position 11781: 0.228469418334456
Position 44089: 0.22116850995414805
Position 34396: 0.21542279985541282
Position 5573: 0.21019520005914596
Position 3777: 0.19241210243417364
Position 52303: 0.18249030593320145
Position 1220: 0.16458682820438433
Position 39779: 0.16062586786162467
Position 22003: 0.15395894974714497
Position 55187: 0.15199687589429184
Position 3894: 0.1489782021119446
Position 29470: 0.14044232327321526
Position 51756: 0.12970398943420908
Position 35676: 0.12909449612277127
Position 39644: 0.1274068743974926
Position 6690: 0.11032011976061054
Position 4387: 0.08890810961820217
Position 24313: 0.08542254159628561
Position 41442: 0.08502970068600582
Position 44285: 0.07996401662915172
Position 46633: 0.07947371090628637
Position 45257: 0.06597226456421668
Position 35628: 0.06589488096870137
Position 21922: 0.06006917870512759
Position 33980: 0.05925657865401433
Position 62248: 0.05673072843446658
Position 770: 0.05451097226186354
Position 40430: 0.054365959317599626
Position 43678: 0.05404693487527127
Position 25145: 0.05215947854772592
Position 35801: 0.048764254206061924
Position 21170: 0.047444858507825385
Position 42223: 0.04170872075093484
Position 21803: 0.04094047148121375
Position 49606: 0.03841736365253009
Position 59442: 0.035058309792131884
Position 4843: 0.028721422096408114
Position 29715: 0.028328815491145708
Position 31500: 0.026695791968212458
Position 2752: 0.025115577735574057
Position 29761: 0.024450898981381888
Position 28907: 0.02409558204762622
Position 62887: 0.023299871552705936
Position 25103: 0.02309772048992263
Position 2800: 0.022628121430075428
Position 51183: 0.022482640794907575
Position 36286: 0.021629546691424247
Position 2268: 0.020319120466906752
Position 4038: 0.01656331917731125
Position 60764: 0.01632285704311287
Position 3250: 0.015255795684293482
Position 40584: 0.014561502891032281
Position 27482: 0.014189592553108279
Position 43757: 0.014181736118130625
Position 5584: 0.01398428101689631
Position 50385: 0.013803148086222235
Position 1156: 0.013290068854776243
Position 40214: 0.013059784215694816
Position 38122: 0.01206065596358899
Position 19561: 0.010683462386299868
Position 26255: 0.010612112736376153
Position 24039: 0.009778625602935352
Position 4658: 0.009692397962743939
Position 54994: 0.00920676466741262
Position 22159: 0.009172403444658521
Position 26565: 0.009157742444524521
Position 59291: 0.00873549528770923
Position 35644: 0.008719221300479753
Position 34222: 0.008483171285979151
Position 21807: 0.008427015954540696
Position 46173: 0.008006325928725747
Position 23614: 0.007662215350201727
Position 27563: 0.006778617326304259
Position 2980: 0.006640134954549164
Position 24266: 0.006502107451432875
Position 34382: 0.006451295478284065
Position 29925: 0.00643180211951405
Position 35726: 0.006347892066974002
Position 4042: 0.005662494990227798
Position 43860: 0.005369501686371335
Position 60365: 0.005336960610739542
Position 45595: 0.0045511254373584685
Position 26964: 0.004445506350028831
Position 35909: 0.003795578710620112
Position 25312: 0.003720778769205935
Position 37546: 0.0036771237738970767
Position 3560: 0.003668733995926265
Position 36427: 0.0035704580250901057
Position 52883: 0.003534313610859891
