Gene = TAF13
index = 1373
Annotated 5SS: [  82 1016 9868]
Annotated 3SS: [  936  9769 11308]
SMsplice 5SS: [  82 1016 2912 9868]
SMsplice 3SS: [  936  2836  9769 11308]
top_k =  500
Partition function (log Z): -2.959279870839141

Sorted 5' Splice Sites (High to Low Probability):
Position 82: 0.9504265838097867
Position 1016: 0.9461271199335396
Position 9868: 0.9104313778736942
Position 2912: 0.5011308481463779
Position 7126: 0.17791311328815865
Position 2953: 0.0788457317975519
Position 11547: 0.06355258338564256
Position 257: 0.05342302380140896
Position 11402: 0.04236148630049759
Position 2870: 0.03522407853810649
Position 1727: 0.034933304739332524
Position 1923: 0.03331617133698451
Position 606: 0.02703728151652174
Position 9931: 0.020098985285575896
Position 34: 0.020089748421615046
Position 10875: 0.012908125462973671
Position 10707: 0.012396700717341802
Position 5315: 0.012200654657660551
Position 2153: 0.010366651551130854
Position 2725: 0.009463356979707429
Position 986: 0.008011361979563626
Position 10342: 0.006774224023420962
Position 2762: 0.005942270806235205
Position 11392: 0.005404674020678347
Position 1498: 0.003874370278012626
Position 408: 0.0020263678345029856
Position 1583: 0.0016212304781571631
Position 10982: 0.001578734924474716
Position 4335: 0.0014978885951704983
Position 261: 0.0013364353689591993
Position 4341: 0.0011750806653825616
Position 977: 0.0009700562205157856
Position 234: 0.0009255285742553678
Position 3851: 0.0007638821963706416
Position 801: 0.0007373550271371885
Position 4210: 0.0005567287412435234
Position 2405: 0.0005130878240457126
Position 1918: 0.0005070626794818578
Position 2961: 0.0004771062053748472
Position 4205: 0.0004458891913372185
Position 11570: 0.00043096742045695423
Position 161: 0.0004297063736945073
Position 6776: 0.0003976398515185524
Position 10028: 0.00034763698475318147
Position 2772: 0.00034601579415052645
Position 1380: 0.000332880339644075
Position 1020: 0.00031299508492312755
Position 433: 0.0002867242692254615
Position 1732: 0.00028128486674386713
Position 968: 0.00028017381542465254
Position 476: 0.00025517312142175625
Position 1941: 0.0002489303911815107
Position 290: 0.00022797647933700595
Position 394: 0.00019672650193760656
Position 1108: 0.00016932218899815522
Position 2342: 0.00015831008624070546
