Gene = GOLGA4
index = 607
Annotated 5SS: [   446   8308  39096  42885  46115  51901  53043  55844  56195  59156
  72422  76018  78710  84649  85361  85917  91990  93987  94558  97023
 104120 112011 118129]
Annotated 3SS: [  8217  38780  42836  46057  51801  52909  55655  56110  59007  72242
  75885  78553  80410  85238  85785  91875  93965  94488  96946 104015
 111923 118065 122902]
SMsplice 5SS: [   446   8308  30425  38898  42885  46115  51901  53043  55844  56195
  59156  72351  72753  76018  78710  84649  85361  91990  94558  97023
 104120 112011]
SMsplice 3SS: [  8217  30358  38780  42836  46057  51801  52909  55655  56110  59007
  72242  72629  75885  78553  84364  85210  91875  94488  96946 104015
 111923 122902]
top_k =  500
Partition function (log Z): -55.974747466189946

Sorted 5' Splice Sites (High to Low Probability):
Position 8308: 0.9784545196203417
Position 446: 0.9774058313281634
Position 5507: 0.3945544880750424
Position 9305: 0.332564062278727
Position 2284: 0.28884521444216665
Position 2245: 0.26178859729154963
Position 4722: 0.24091266444197237
Position 4787: 0.2035854544791635
Position 6890: 0.19224207801889082
Position 951: 0.17998430043417363
Position 8881: 0.12577512418237552
Position 1001: 0.09244649284579293
Position 1067: 0.08382900810912473
Position 5656: 0.06035398671846993
Position 7431: 0.059987700495853544
Position 1645: 0.050100487477650585
Position 7690: 0.047023192944494537
Position 9599: 0.04654773005009551
Position 6886: 0.04517849937582158
Position 1627: 0.042751838243280396
Position 8291: 0.02105077788636531
Position 2665: 0.02071686455693032
Position 358: 0.01778335568381625
Position 8998: 0.0137134817015323
Position 8768: 0.012776383774958242
Position 219: 0.012646443403943974
Position 11263: 0.010254205632439565
Position 6566: 0.009927862083564989
Position 66: 0.008650926346369351
Position 4128: 0.007362730301077834
Position 9891: 0.0039271469417838205
Position 1089: 0.003642427894133389
Position 2033: 0.003498361763293655
Position 55: 0.0033591487319782963
Position 10055: 0.003128965901940367
Position 9796: 0.002972981408962387
Position 217: 0.002761575594090543
Position 9937: 0.002346775741868182
Position 989: 0.002157662579684054
Position 930: 0.0020814548238064948
Position 1780: 0.0020017987383992466
Position 606: 0.0018686782065684704
Position 765: 0.0015783579349388007
Position 5358: 0.0015087958355519677
Position 1010: 0.0014780438680118474
Position 9125: 0.0012768190010447483
Position 337: 0.0010559339082970133
Position 1333: 0.0009064723432406174
Position 1739: 0.000886655836555731
Position 281: 0.0008355498254947786
Position 8741: 0.0008221736887244425
Position 1734: 0.0005675694196554468
Position 35: 0.0004968831486998631
Position 362: 0.00032216290500251626
Position 8899: 0.00021952739941933066
Position 3904: 0.00015920285064123304
Position 279: 0.00010275475018089088
Position 2280: 9.773728958059234e-05
Position 613: 9.465004631978125e-05
Position 3704: 7.04147299036166e-05
Position 600: 5.951650008768808e-05
Position 704: 5.085828406871756e-05
Position 8399: 4.9728176214124444e-05
Position 609: 3.8151182541488104e-05
Position 474: 3.124878475623321e-05
Position 95: 2.9327209144636355e-05
Position 2502: 2.768154138141516e-05
Position 289: 2.6713226727418784e-05
Position 1337: 2.0330747346642606e-05
Position 3374: 1.7731732415937e-05
Position 673: 1.3362892195099113e-05
Position 19: 1.2636670571538224e-05
Position 42: 7.932782271677028e-06
Position 45: 7.892981342380657e-06
Position 272: 7.226696185445532e-06
Position 1812: 7.118661637096275e-06
Position 974: 6.702666926084956e-06
Position 877: 5.400448098316517e-06
Position 730: 4.736405991589601e-06
Position 1243: 4.656718665491969e-06
Position 887: 4.152747789256571e-06
Position 1179: 3.978567464876882e-06
Position 1071: 3.880217980612713e-06
Position 522: 3.131845536241473e-06
Position 112: 2.98149279476541e-06
Position 530: 2.017028471399553e-06
Position 663: 1.5131837585866145e-06
Position 376: 1.4741459185556745e-06
Position 538: 1.2572274912101833e-06
Position 295: 1.1875917570205362e-06
Position 655: 5.688702969889012e-07
Position 809: 5.474221791481866e-07
Position 688: 4.47065656448896e-07
Position 711: 3.5923218159105466e-07
Position 25: 1.1935927015968623e-07
Position 115: 8.814669255464629e-08
Position 162: 6.562168131025222e-08
Position 823: 3.554966839594737e-08
Position 109: 2.476398332255913e-09
Position 301: 1.2581605664351874e-09
Position 342: 6.788634586166549e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 8217: 0.9995550256829202
Position 12600: 0.5171140204329491
Position 2125: 0.5143353408225105
Position 5434: 0.40975581102765
