Gene = RP11-350O14.18
index = 1169
Annotated 5SS: [ 98 571]
Annotated 3SS: [ 540 2798]
SMsplice 5SS: [103 344 571]
SMsplice 3SS: [207 513 819]
top_k =  500
Partition function (log Z): -2.8426195821973845

Sorted 5' Splice Sites (High to Low Probability):
Position 344: 0.9134525024935269
Position 571: 0.8748849924627888
Position 103: 0.8134936476977072
Position 1637: 0.4977003516775861
Position 1429: 0.4093406540398941
Position 2714: 0.3521024399047235
Position 820: 0.24314858343249357
Position 1707: 0.1133764862770727
Position 45: 0.09342344427983759
Position 908: 0.0740930905261172
Position 1260: 0.0737852056920817
Position 917: 0.014144194907011286
Position 377: 0.013011802248020631
Position 2184: 0.008187067947422313
Position 1730: 0.00693320809876173
Position 1834: 0.006891581606474943
Position 1006: 0.006230313919424433
Position 2306: 0.005331364881640795
Position 1303: 0.004800095826230706
Position 1688: 0.0035316138940434307
Position 2374: 0.0033304096029660043
Position 2658: 0.002654837100327711
Position 710: 0.0026055428459309886
Position 1769: 0.0024357667500684663
Position 869: 0.002354584031728233
Position 348: 0.0020878531329200875
Position 1433: 0.0019626765107824203
Position 126: 0.0015590279181401964
Position 2368: 0.0012970294088888667
Position 2176: 0.001183729420757577
Position 1622: 0.0011088846088133327
Position 436: 0.000983639046966153
Position 171: 0.0009644505535384379
Position 115: 0.0008902865778322499
Position 1197: 0.0006882538776243919
Position 875: 0.000655918235396824
Position 1384: 0.0006347485673203379
Position 325: 0.00047801246517646987
Position 453: 0.00040293380727887847
Position 839: 0.0003680343000301133
Position 1370: 0.00027791636912875855
Position 1468: 0.0002612214769382884
Position 270: 0.0001470616908310552
Position 1181: 0.0001403240981024246
Position 824: 0.00011155786695285316
Position 1045: 9.737547156650165e-05
Position 944: 7.603786768149602e-05
Position 327: 3.6323799602778505e-05
Position 301: 3.026273142812068e-05
Position 1213: 2.23821152179085e-05
Position 117: 1.759730273827685e-05
Position 666: 9.241210558841762e-06
Position 220: 9.009442083821766e-06
Position 267: 7.4172983835540585e-06
Position 408: 7.072238183732631e-06
Position 560: 6.421103928926565e-06
Position 689: 2.979558144376214e-06
Position 796: 2.8889569181104247e-06
Position 190: 7.992540065812181e-07
Position 742: 4.36747386626621e-07
Position 286: 2.8662980481615785e-07
Position 19: 2.2098589658240253e-07
Position 712: 1.601282824701456e-07
Position 477: 9.144555899596844e-08
Position 475: 8.575515882821797e-08
Position 464: 2.0909104813849233e-08
Position 198: 8.879660833312172e-11
Position 315: 2.509389004229192e-14
Position 309: 1.6096814782354073e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 207: 0.8661715823114272
Position 2798: 0.6234558804047283
Position 1521: 0.44183311663398767
Position 1299: 0.41479507609344524
Position 513: 0.3855384800083652
Position 2620: 0.33168326437711726
Position 1538: 0.20901156522788383
Position 819: 0.17317854782817843
Position 472: 0.17127901863461603
Position 540: 0.12078197242880886
Position 1147: 0.11147548992964865
Position 2305: 0.08451980974655669
Position 456: 0.07976133684758369
Position 755: 0.07096650509223161
Position 724: 0.07006707633521833
Position 781: 0.06579634505385952
Position 1729: 0.04413938847279874
Position 2121: 0.04270350608005097
Position 502: 0.03886028874190767
Position 166: 0.030914881480936553
Position 2877: 0.028965104755062324
Position 1329: 0.025417142286486876
Position 680: 0.018407959184233737
Position 1077: 0.017580697283557125
Position 417: 0.013437822135949698
Position 1260: 0.008501443667999951
Position 420: 0.0074205869394144575
Position 1685: 0.006126385428022656
Position 704: 0.006083690742117156
Position 1549: 0.005246505936700091
Position 229: 0.005161956167300334
Position 728: 0.004602615559775536
Position 1882: 0.004503712436394025
Position 643: 0.0034859578264619996
Position 709: 0.003440227143598043
Position 2747: 0.0030745865915192488
Position 1945: 0.0029941353664608727
Position 683: 0.002978384739222916
Position 686: 0.0024691589665053514
Position 1447: 0.001773077262251663
Position 2713: 0.0017566015755410777
Position 170: 0.0017453915899176377
Position 1833: 0.001211388283255605
Position 241: 0.0007797250967927275
Position 762: 0.0006702289376236778
Position 488: 0.0005584837582388635
Position 929: 0.00034019869835511907
Position 657: 0.00032189154418650704
Position 907: 0.0002930982492679599
Position 844: 0.0002292105537074748
Position 706: 0.00019859155073954023
Position 792: 0.000176364956338911
Position 136: 0.00017246272789642813
Position 1954: 0.000157189358450177
Position 1983: 0.00015503147879851557
Position 1346: 7.35118615984334e-05
Position 560: 6.168128374523105e-05
Position 1093: 5.878676842146218e-05
Position 1208: 5.6466583670757774e-05
Position 248: 5.354174747312707e-05
Position 286: 3.238340076290393e-05
Position 663: 2.4750358598009934e-05
Position 341: 1.10169895234778e-05
Position 555: 8.61615017966895e-06
Position 141: 4.269504447138739e-06
Position 612: 3.188264216764598e-06
Position 570: 2.7774301350583246e-06
Position 292: 2.7632699486207143e-06
Position 660: 2.2172733810390527e-06
Position 648: 1.7858598869041813e-06
Position 848: 1.6433845343014843e-06
Position 1211: 1.4449415960639265e-06
Position 1113: 1.1576668374956162e-06
Position 634: 1.1009979281256065e-06
Position 369: 6.410045272624496e-07
Position 147: 5.524596053762947e-07
Position 581: 1.0459897350624546e-08
Position 97: 2.6092420774813928e-09
Position 367: 2.151535465303961e-09
Position 109: 1.7860540880112256e-10
Position 102: 5.898553200819589e-12
Position 386: 4.085059977009842e-12
