Gene = SQSTM1
index = 1327
Annotated 5SS: [  383  2295  3329  3565  4468 12488 13024]
Annotated 3SS: [ 2198  3098  3422  4386 12272 12827 15676]
SMsplice 5SS: [  383  2295  3329  3565 15611]
SMsplice 3SS: [ 2198  3098  3422 15518 15711]
top_k =  500
Partition function (log Z): -1.4235683873358602

Sorted 5' Splice Sites (High to Low Probability):
Position 2295: 0.9991261387874026
Position 3565: 0.9980241190390834
Position 383: 0.9826546176826159
Position 3329: 0.9325289803022896
Position 15611: 0.6613784192035636
Position 12910: 0.4032004151745546
Position 4468: 0.21214915957945404
Position 8228: 0.057758870549208474
Position 3203: 0.0414097752122885
Position 12408: 0.03183055194298096
Position 2078: 0.029221526327546536
Position 2102: 0.009756573464078789
Position 2082: 0.008020349440059402
Position 296: 0.005937831377143741
Position 6336: 0.004830911043019187
Position 2025: 0.004761240054364416
Position 4337: 0.004586059808559484
Position 12812: 0.0043304670698037
Position 2001: 0.004138878610829219
Position 5241: 0.0037059636510732895
Position 8203: 0.003438354516425501
Position 949: 0.003247625940932601
Position 411: 0.0030838893698687327
Position 7136: 0.0027926198144614662
Position 1418: 0.0027770481680603515
Position 4957: 0.0014638803519180963
Position 795: 0.0012697938989509668
Position 563: 0.0012530173034554408
Position 1003: 0.0011340044889019852
Position 1042: 0.000996097371461348
Position 3357: 0.0009442252607098095
Position 3826: 0.0008896708110614842
Position 3249: 0.0008236443937346635
Position 2041: 0.0007709804263618326
Position 575: 0.0007591193794987518
Position 858: 0.0007346522495112682
Position 1064: 0.0006329220286293948
Position 5012: 0.0005811044081071499
Position 1069: 0.0005739801862562476
Position 2932: 0.0005493601842041342
Position 4999: 0.0004774281570797126
Position 484: 0.00047165188929980335
Position 792: 0.00041617270243277706
Position 3220: 0.0004088313049741742
Position 328: 0.00038659673728063537
Position 1468: 0.00035210090005978234
Position 621: 0.0003216255183849691
Position 954: 0.000320317635305677
Position 1384: 0.00027451578034827013
Position 5003: 0.0002245608956000126
Position 492: 0.00016896028972351537
Position 3173: 0.00016443286747909946
Position 1885: 0.00014876821329745316
Position 2434: 0.00013537106531434748
Position 4319: 0.00012525896433481854
Position 3161: 0.00011557386996041165
Position 7986: 0.00010815495684984504
Position 5022: 0.00010196168066189129
Position 3453: 9.740949301270278e-05
Position 48: 9.533680176673046e-05
Position 604: 8.892581183770665e-05
Position 749: 8.485194420000156e-05
Position 1449: 8.221683780275957e-05
Position 1281: 7.027770565570115e-05
Position 2392: 6.402936846742273e-05
Position 2494: 6.21159691770085e-05
Position 658: 6.104194625372692e-05
Position 1078: 5.598831171738642e-05
Position 1823: 5.2314758642917984e-05
Position 1868: 4.624449265476867e-05
Position 2566: 4.3665624891160894e-05
Position 3254: 4.2640989062145754e-05
Position 1301: 3.826965748661057e-05
Position 3227: 3.168236492047993e-05
Position 2574: 2.908118352448305e-05
Position 2526: 2.8100575427496307e-05
Position 4991: 2.5383657330710402e-05
Position 1677: 2.4702794771848114e-05
Position 1437: 1.7665571235709526e-05
Position 3344: 1.5535273693699536e-05
Position 2641: 1.4668481135467634e-05
Position 3200: 1.462619081886927e-05
Position 4947: 1.3254724169526046e-05
Position 4101: 1.1499002676280922e-05
Position 3: 1.095230929451682e-05
Position 2356: 7.727994749589489e-06
Position 5016: 7.474151230925288e-06
Position 2668: 3.7593982586236075e-06
Position 3133: 3.5383182331698323e-06
Position 2261: 3.4855947758338624e-06
Position 4713: 3.126352260319278e-06
Position 2337: 2.6569693528291664e-06
Position 193: 2.4659014015169267e-06
Position 3034: 1.940410199034806e-06
Position 2804: 1.8602494610328557e-06
Position 3322: 1.8548035449010332e-06
Position 2484: 1.3298334603047508e-06
Position 4575: 1.2804887823735803e-06
Position 4744: 8.727697674630221e-07
Position 5533: 8.298886383611862e-07
Position 3836: 3.8289478573317907e-07
Position 6: 3.6318086338924796e-07
Position 445: 2.241908878187492e-07
Position 4723: 1.15533706967439e-07
Position 110: 1.1324727242828236e-07
Position 540: 1.1154124429347335e-07
Position 1103: 1.0480428359591675e-07
Position 978: 1.0378545922039344e-07
Position 1044: 9.913834700945136e-08
Position 3715: 8.851222880441832e-08
Position 1007: 8.274278908277176e-08
Position 687: 5.923533914610403e-08
Position 3493: 4.8965248152701546e-08
Position 874: 4.378153256571628e-08
Position 1026: 3.2895714972763236e-08
Position 3597: 2.933335225086943e-08
Position 1001: 2.917796882190974e-08
Position 799: 2.725121425358931e-08
Position 2837: 2.660863959775154e-08
Position 3642: 1.5233939447153537e-08
Position 3473: 1.508148227818584e-08
Position 183: 1.2652898900416947e-08
Position 533: 1.0320061872311928e-08
Position 1255: 7.683360343169526e-09
Position 520: 7.486668422289405e-09
Position 339: 6.234275111160447e-09
Position 3684: 4.920599655785828e-09
Position 746: 3.6440282837959588e-09
Position 3720: 2.7915170175635617e-09
Position 572: 2.6424535437630263e-09
Position 3603: 2.545599847552708e-09
Position 766: 1.9646706174715846e-09
Position 3756: 1.2226864530286328e-09
Position 1128: 2.030659993257029e-10
Position 153: 5.567867147817791e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3422: 0.9592095359281508
Position 3098: 0.9316227338770346
Position 2198: 0.7240521333542754
Position 15518: 0.7032307807427163
Position 15711: 0.4275728513991608
Position 12827: 0.38830893846579967
Position 2229: 0.26458105920266206
Position 4285: 0.09811696670819894
Position 12272: 0.08586969007187886
Position 15739: 0.07088513272780715
Position 14055: 0.0697095037587344
Position 15676: 0.06828718059386224
Position 4386: 0.06768653437793117
Position 8046: 0.05643875682215355
Position 15942: 0.05108184635401751
Position 1960: 0.04902143736370443
Position 3142: 0.03764280593787864
Position 16055: 0.032020692237519105
Position 3436: 0.025249274726038586
Position 16957: 0.02416330130314328
Position 4210: 0.023381948517849013
Position 16553: 0.019497987789462462
Position 12756: 0.018914459140557432
Position 3452: 0.015104316865215475
Position 12702: 0.014056651620380067
Position 12338: 0.013750753259449676
Position 15699: 0.013067560305054012
Position 7638: 0.011619035454996249
Position 4883: 0.009971845340900797
Position 13070: 0.00842622969916339
Position 12891: 0.008123527453089195
Position 17114: 0.008039836526892606
Position 15036: 0.006593065556883104
Position 13600: 0.006484992357418415
Position 2129: 0.005545435997484835
Position 13096: 0.005522737367140028
Position 4302: 0.004968646535228112
Position 8383: 0.004666914288080627
Position 4336: 0.0045983294852623416
Position 4216: 0.004287078715890758
Position 8193: 0.003889734387384917
Position 5126: 0.003873970007480867
Position 4318: 0.0035696280183465704
Position 1280: 0.0032821433348981283
Position 4403: 0.0032128142822360076
Position 791: 0.002986529369808966
Position 7659: 0.002955577546659758
Position 6150: 0.0028691411826283373
Position 6890: 0.002741064680879424
Position 13242: 0.002637645286246457
Position 1993: 0.002625587977259702
Position 7979: 0.0023569368853336697
Position 7509: 0.0023496586478667283
Position 9425: 0.0022938695372867997
Position 1816: 0.002255056457302848
Position 8627: 0.0019419497582391218
Position 4427: 0.0018949058567734609
Position 5865: 0.0018517642565887254
Position 2097: 0.0017823683603676397
Position 540: 0.0017487713373339736
Position 3074: 0.001657552298965639
Position 13785: 0.001573113849508634
Position 8955: 0.0014821411127110876
Position 3206: 0.0014201544319654123
Position 6228: 0.0013827849636372806
Position 6481: 0.0013068620544629376
Position 3100: 0.00120124795712875
Position 4743: 0.0011408143260448088
Position 9532: 0.0010715914948915056
Position 5370: 0.0010634287163919253
Position 4097: 0.0010582948971268901
Position 1721: 0.0010289412777110649
Position 7634: 0.0009934560894605607
Position 4270: 0.0009832427456551434
Position 3145: 0.000926998129525773
Position 1775: 0.0009120288585837749
