Gene = UROD
index = 1539
Annotated 5SS: [ 139  873 1069 1208 1645 1924 2430 2690 2860]
Annotated 3SS: [ 759  988 1144 1446 1761 2291 2588 2792 3189]
SMsplice 5SS: [ 139  873 1069 1208 1924 2430 2690 2860]
SMsplice 3SS: [ 709  988 1144 1761 2336 2588 2792 3189]
top_k =  500
Partition function (log Z): 2.3410351768795756

Sorted 5' Splice Sites (High to Low Probability):
Position 1208: 0.9496809349459434
Position 2690: 0.8930997639480606
Position 873: 0.8380945507300863
Position 1924: 0.7770117858139513
Position 1069: 0.7505806656282964
Position 139: 0.6969375550976209
Position 2430: 0.6829495453279274
Position 2860: 0.5872221410007766
Position 1645: 0.13990381544482344
Position 2396: 0.08582910599448804
Position 1650: 0.08046534750379027
Position 1549: 0.07555061621855787
Position 1897: 0.07218657228666941
Position 1696: 0.06751531883911845
Position 2705: 0.048469331015868304
Position 1613: 0.047465557410474465
Position 1637: 0.04511052545089068
Position 658: 0.022525451008051648
Position 78: 0.017918677155386156
Position 1280: 0.010213993494617948
Position 160: 0.009019711825445734
Position 401: 0.00793576374769061
Position 1462: 0.0077786513691326005
Position 1719: 0.007675339144574862
Position 2847: 0.00765218976221757
Position 2457: 0.00530997956060209
Position 1326: 0.005217389117825115
Position 1471: 0.005213709438818159
Position 2724: 0.0021368191664994027
Position 2385: 0.0019302999671902204
Position 2880: 0.001787281490615722
Position 635: 0.0014277825685269615
Position 2120: 0.001361142062631133
Position 3295: 0.0012125118690772979
Position 2812: 0.0011953451998192243
Position 1546: 0.0011299450508352453
Position 1615: 0.0009540679759788471
Position 1965: 0.000849123803321055
Position 133: 0.0007407821299871591
Position 2143: 0.0005572249991465546
Position 2718: 0.0003020237920823704
Position 841: 0.00024933205333394555
Position 1199: 0.0002429873584368356
Position 885: 0.00023483867058286966
Position 535: 0.0001659521485451853
Position 2884: 0.00012144103676720184
Position 1076: 9.07820903967796e-05
Position 2649: 7.797748853387338e-05
Position 668: 4.639619871173399e-05
Position 582: 4.0534032952236604e-05
Position 143: 3.729241994876829e-05
Position 257: 3.681734851833358e-05
Position 482: 2.7058658484057246e-05
Position 515: 2.2406281090291016e-05
