Gene = LYRM7
index = 808
Annotated 5SS: [  229  9358 11490 16300]
Annotated 3SS: [ 9284 11418 16217 28720]
SMsplice 5SS: [  199  9358 16300 29135 32353 33836]
SMsplice 3SS: [ 9284 16217 28720 32206 33725 34365]
top_k =  500
Partition function (log Z): -13.996473549681923

Sorted 5' Splice Sites (High to Low Probability):
Position 9358: 0.9646716362789741
Position 16300: 0.9371703824871168
Position 11490: 0.38997082083576506
Position 723: 0.38502226689520513
Position 199: 0.320034632530107
Position 273: 0.27361065437709514
Position 12267: 0.2447034802163595
Position 23831: 0.2045058485005401
Position 253: 0.17297908344741897
Position 7476: 0.12954313949195892
Position 229: 0.09229888637374206
Position 640: 0.08597602692646023
Position 4298: 0.08099479447842142
Position 3366: 0.07496760029669375
Position 249: 0.06368796146134297
Position 187: 0.0632968914932408
Position 8802: 0.060798080591949306
Position 23854: 0.051300480273160434
Position 6773: 0.03878359238888636
Position 16273: 0.03654566354885815
Position 613: 0.031212054599317904
Position 13776: 0.01906027712483996
Position 8137: 0.01751595717502873
Position 7583: 0.013020852584982333
Position 396: 0.005055254621938863
Position 9362: 0.0034426372041973133
Position 406: 0.0026240110052712816
Position 1212: 0.0024217034269664547
Position 10877: 0.0019652868809491037
Position 10910: 0.001712085052749478
Position 450: 0.0016658460283808616
Position 461: 0.0002980788217133143
Position 389: 0.00016663459078064316
Position 107: 0.00013685755400126426
Position 135: 0.00010388847155428723
Position 2153: 4.6972635677137695e-05
Position 5887: 3.30650981540723e-05
Position 433: 2.0709565188169043e-05
Position 277: 1.3223365672567307e-05
Position 86: 1.2826884820229966e-05
Position 431: 1.0101200559246479e-05
Position 436: 6.036139342634348e-06
Position 305: 5.089823592257217e-06
Position 151: 1.454978502751e-06
Position 298: 1.2489862660702495e-06
Position 344: 2.49412045847472e-07
Position 263: 2.1306409804160906e-07
Position 400: 1.510984523168474e-07
Position 24: 7.886793123381895e-08
Position 223: 1.3230759012257408e-08
Position 350: 7.215896958812994e-09
Position 697: 6.231523750226017e-09
Position 96: 6.1186672511549285e-09
Position 140: 5.730475437370013e-09
Position 963: 2.6004682943091906e-09
Position 93: 1.755154055625241e-14
Position 44: 3.2519916166171305e-18
Position 283: 1.8705855281777156e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 9284: 0.9616262913490276
Position 28720: 0.9579254785173931
Position 16217: 0.6756413588544183
Position 523: 0.4848623074586861
Position 11418: 0.36352546381605844
Position 16064: 0.30068753185028546
Position 23703: 0.27158092174395504
Position 12094: 0.24483887308395688
Position 7350: 0.14257194017933844
Position 8683: 0.06082041136125547
Position 4151: 0.04747261280732266
Position 3272: 0.03936216642203776
Position 6752: 0.0346022058536538
Position 4223: 0.03299656393614519
Position 11421: 0.022697839764541743
Position 13607: 0.01642978694581024
Position 3217: 0.012046780152270066
Position 3341: 0.009291626452323964
Position 20786: 0.007571680980636935
Position 7860: 0.007359340422366293
Position 7904: 0.007257660531202173
Position 9313: 0.006520655802406529
Position 3137: 0.006387074716611764
Position 3231: 0.005630365126337775
Position 566: 0.004281915275522919
Position 6363: 0.004212419788840308
Position 11368: 0.004121516621590224
Position 359: 0.0032351020436857942
Position 13745: 0.0029506228298278483
Position 7810: 0.0028989562214602636
Position 20275: 0.0027688656200840103
Position 571: 0.002381925251758323
Position 19401: 0.002377224844696594
Position 10762: 0.002211621263284613
Position 1110: 0.0019110066165949863
Position 3353: 0.001769592570949819
Position 21926: 0.0017692238594453915
Position 16579: 0.001735086471750605
Position 10809: 0.0014745659816926412
Position 18944: 0.001426289167175208
Position 603: 0.0012094667455428607
Position 17984: 0.0011146046291129615
Position 16695: 0.0011033047172832127
Position 600: 0.0009245162939896792
Position 4201: 0.0005288320373792838
Position 3234: 0.0004736623687398389
Position 340: 0.00041464315715402327
Position 16405: 0.00037223495225562303
Position 17963: 0.00035594415628919563
Position 636: 0.00035307782067951505
Position 628: 0.00032239919717243806
Position 17780: 0.00026386989451035323
Position 13180: 0.00022298814251106206
Position 18044: 0.00022034280620683051
Position 12855: 0.00020520288836158176
Position 14049: 0.0001905900010388408
Position 989: 0.00018321025675197114
Position 13205: 0.0001567399347888167
Position 17170: 0.0001497680890190038
Position 16860: 0.00014758259043948544
Position 16719: 0.00012312199018998392
Position 1122: 0.0001129631386243549
Position 1140: 0.00010958150174251812
Position 11652: 0.00010435857416624007
Position 468: 0.00010346697638792613
Position 529: 9.478710034124605e-05
Position 16886: 6.296534992411923e-05
Position 4749: 6.136443562539766e-05
Position 11678: 5.8933071795938e-05
Position 5779: 4.945811577149456e-05
Position 1046: 4.7460736093874706e-05
Position 2077: 3.612192946851701e-05
Position 15204: 3.3607752864983055e-05
Position 891: 3.1149682817131764e-05
Position 12513: 2.9275626120614848e-05
Position 9491: 2.8418217691430574e-05
Position 825: 2.163566501962741e-05
Position 14273: 2.131026029508682e-05
Position 678: 1.9397434016370397e-05
Position 583: 1.7342246142817463e-05
Position 383: 1.5752769956283607e-05
Position 9845: 1.295392125340161e-05
Position 703: 1.2037226214547403e-05
Position 3052: 9.051395043307645e-06
Position 1799: 7.526470569717991e-06
Position 11594: 6.385826720419113e-06
