Gene = RHBDD2
index = 1138
Annotated 5SS: [ 313 3289 4901]
Annotated 3SS: [2880 4749 9043]
SMsplice 5SS: [ 313 2539 4853]
SMsplice 3SS: [2416 4725 9043]
top_k =  500
Partition function (log Z): -5.094154764200472

Sorted 5' Splice Sites (High to Low Probability):
Position 313: 0.9937476991169727
Position 4853: 0.5136241267808664
Position 2539: 0.48707017751666065
Position 4901: 0.4777051533216028
Position 1368: 0.17164951506289208
Position 6395: 0.14672101586291386
Position 2543: 0.07154992928879428
Position 637: 0.035476463712836116
Position 5627: 0.02578569368549374
Position 3990: 0.023160082590203152
Position 4050: 0.011849503741603104
Position 1546: 0.011783913724210525
Position 183: 0.008629066626293553
Position 2635: 0.007967830219189046
Position 2534: 0.007792322713337267
Position 6303: 0.006596286909153704
Position 3852: 0.005981681045773763
Position 2892: 0.005929123063666408
Position 7378: 0.005153695823699975
Position 1427: 0.005042701632531503
Position 536: 0.0034267147240564216
Position 5548: 0.0031327458897785643
Position 1231: 0.0031131254840832726
Position 167: 0.002856746313180183
Position 3103: 0.0028080871184069964
Position 2982: 0.0022105822900056553
Position 4257: 0.0021987928733463434
Position 3289: 0.0020040295742174926
Position 3945: 0.0018458862805669307
Position 1351: 0.0018226688845595015
Position 3515: 0.0016717223376735994
Position 3932: 0.001132418648441109
Position 2547: 0.001103703879617011
Position 155: 0.001085011675239166
Position 3144: 0.0009261713607860891
Position 2991: 0.0008975372228117534
Position 587: 0.0008258976325326361
Position 1648: 0.0007811879261784292
Position 3655: 0.0007380294968683933
Position 3720: 0.0006779969463524058
Position 1091: 0.0006707283727049485
Position 3333: 0.0006231558121634825
Position 1715: 0.0005467847338064536
Position 2293: 0.000481846121630536
Position 7147: 0.00047526216907113644
Position 1591: 0.00037033250948933057
Position 860: 0.0003677530133225241
Position 2057: 0.00036410221034701546
Position 1921: 0.000358996721091946
Position 2117: 0.0003315573420438925
Position 1531: 0.00027466808198142154
Position 2121: 0.0002735996582206528
Position 5647: 0.0002710715180869326
Position 1131: 0.00023419035530989807
Position 823: 0.00018635793571303725
Position 650: 0.00016534392189367664
Position 173: 0.00011011140292512078
Position 1251: 0.00010134796646089684
Position 5401: 9.61179436995397e-05
Position 1905: 8.183115201808415e-05
Position 1729: 6.837463442077639e-05
Position 1674: 6.0525849220274784e-05
Position 1690: 5.8948566600808405e-05
Position 1512: 4.802052451009495e-05
Position 1053: 1.607095005158681e-05
Position 287: 1.197108152077764e-05
Position 2674: 1.120544833866054e-05
Position 479: 9.299511032145998e-06
Position 5225: 8.317611637247347e-06
Position 5088: 7.758552536451804e-06
Position 157: 7.681853038438872e-06
Position 1204: 6.53099666143068e-06
Position 968: 6.1879427674752646e-06
Position 2612: 5.852882300895803e-06
Position 1156: 5.103801887444461e-06
Position 868: 3.935853613294813e-06
Position 936: 3.7598584214420636e-06
Position 175: 2.9458569521374355e-06
Position 2434: 2.444842079236898e-06
Position 2470: 2.2696050040876825e-06
Position 368: 1.7503553842311324e-06
Position 104: 1.7138880114006898e-06
Position 433: 7.684578204465759e-07
Position 1737: 6.182161567327199e-07
Position 345: 3.858610811085593e-07
Position 225: 1.6591773437619404e-07
Position 1514: 1.2231498208992378e-07
Position 508: 7.745095833371126e-08
Position 417: 1.2555150292157533e-08
Position 427: 5.8433964354883855e-09
Position 242: 5.558305227197235e-09
Position 48: 4.88732000020173e-09
Position 351: 2.5608107267556675e-09
Position 682: 1.434492268890619e-09
Position 495: 1.1646145866968355e-09
Position 493: 4.907339338859708e-10
Position 23: 1.6925776628810986e-10
Position 572: 5.952406769543582e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4725: 0.7543983573590316
Position 2416: 0.5437129680577797
Position 9043: 0.30218396680685655
Position 4749: 0.1643594238640103
Position 1297: 0.14460388901697016
Position 6270: 0.08957202796266689
Position 4785: 0.07394505464747894
Position 9536: 0.07302216225838729
Position 6394: 0.06846343481527777
Position 6346: 0.05413890450583116
Position 9888: 0.04969810865759268
Position 6289: 0.04914219153567685
Position 9119: 0.042224942002738144
Position 6475: 0.036103898330493864
Position 3814: 0.03356332212019279
Position 9799: 0.03226795359904961
Position 8078: 0.03214770628797151
Position 9557: 0.031187038822981402
Position 2374: 0.02918990183235664
Position 6553: 0.0285275573285146
Position 8921: 0.028339177867033726
Position 9725: 0.027475742570968242
Position 7239: 0.02659194887540248
Position 9077: 0.021506297669880044
Position 515: 0.017608146591684398
Position 5456: 0.016979083389113123
Position 8394: 0.016448781501220686
Position 5318: 0.016338023621078848
Position 8697: 0.012828823568625719
Position 9259: 0.0126918850495114
Position 404: 0.012593260983093709
Position 4967: 0.01186197814210884
Position 2880: 0.011256327823213378
Position 8464: 0.010162790637033025
Position 1426: 0.009363042499194984
Position 8234: 0.009336173452460135
Position 7443: 0.00839105230094075
Position 1221: 0.007768435900468915
Position 254: 0.006908457197177291
Position 5533: 0.0065949005599920335
Position 908: 0.00646332111736602
Position 1256: 0.00574210924679398
Position 5586: 0.005543211033891507
Position 1266: 0.0055248157024133165
Position 461: 0.005513148549919871
Position 3929: 0.0050354084646537884
Position 6680: 0.004811344053610259
Position 1335: 0.004767185576206773
Position 1119: 0.004578969756630656
Position 5298: 0.004418920565287425
Position 5039: 0.0044117503642161875
Position 9621: 0.00429231175678351
Position 2810: 0.0040440354781275025
Position 8133: 0.0039805995127954845
Position 9227: 0.0038855150633529366
Position 3944: 0.003559171859148729
Position 9441: 0.003533681109724394
Position 9319: 0.0032595828142586037
Position 9103: 0.003246431883893366
Position 7318: 0.0030376419536643413
Position 3902: 0.002866489187625946
Position 2357: 0.002779516710743154
Position 1079: 0.0026811063598355432
Position 9200: 0.0025451586756232818
Position 1591: 0.0019894034946709004
Position 7061: 0.0018630952865669095
Position 4991: 0.0017486216712571294
Position 3403: 0.0017066826824012188
Position 582: 0.0016694781186283225
Position 9891: 0.0016609280175654195
Position 8557: 0.0016589309779295742
Position 6573: 0.0015568912603518379
Position 1094: 0.0014774143577243994
Position 5128: 0.0014018583823279208
Position 5483: 0.001245826135870298
Position 4825: 0.0012378224054352487
Position 382: 0.0011571674972869533
Position 257: 0.0011529861840147634
Position 7618: 0.0011113889094996558
Position 7499: 0.0010720329334711533
Position 6791: 0.0010580621197118212
Position 7037: 0.001052454341930663
Position 5547: 0.000978478223157206
Position 3242: 0.0009034623749398044
Position 5293: 0.000855564804174379
