Gene = TOPAZ1
index = 1470
Annotated 5SS: [  514  3386 13144 14393 20598 25251 27416 28925 40146 45655 45954 49001
 62196 63436 64541 68105 79306 81410 86548]
Annotated 3SS: [  966 13081 14264 20532 25110 27329 28798 40081 45502 45860 48884 62128
 63260 64439 67938 79140 81205 86363 89905]
SMsplice 5SS: [  514  1093  3386 13144 14393 27416 28925 40146 45655 46436 49001 62196
 64541 68105 81410]
SMsplice 3SS: [  966  3281 13081 14264 27329 28798 40081 45502 46360 48884 62128 64439
 67938 81347 87956]
top_k =  500
Partition function (log Z): -41.35706863429786

Sorted 5' Splice Sites (High to Low Probability):
Position 14393: 0.9830980812691401
Position 3386: 0.9280935634468869
Position 13144: 0.914172850021333
Position 2442: 0.6159945933625844
Position 1093: 0.5854229926849123
Position 2089: 0.4303520897416995
Position 7571: 0.3819117355923863
Position 20598: 0.3519224242571252
Position 21844: 0.3431180702964488
Position 514: 0.328514764338334
Position 432: 0.22841513459160928
Position 2796: 0.1676097006589655
Position 8980: 0.15558586409831504
Position 62: 0.1341158464251367
Position 12020: 0.10266294480943985
Position 1029: 0.09915739450776075
Position 25251: 0.07977759288409009
Position 11775: 0.07386799752522309
Position 7749: 0.06888230043526644
Position 77: 0.06556641905228186
Position 81: 0.06465011035328663
Position 114: 0.05956108344956417
Position 1114: 0.04715167304698237
Position 1726: 0.03173162882059027
Position 12355: 0.03095672471175175
Position 3162: 0.030633713332648523
Position 1770: 0.030323222835278947
Position 66: 0.013309561925105894
Position 222: 0.012022090434394868
Position 1479: 0.010881568723388387
Position 55: 0.009298886791578323
Position 2057: 0.008282291748994027
Position 45: 0.007823646936928615
Position 4688: 0.0064222904451723545
Position 411: 0.005339437678999596
Position 6891: 0.004026912418236024
Position 1375: 0.00356440701672487
Position 14845: 0.0032961660622119492
Position 6934: 0.002894169031101523
Position 1528: 0.0028698365592662247
Position 11585: 0.0027934973385484565
Position 7013: 0.0026821350250716015
Position 4696: 0.0022267978892976407
Position 1488: 0.001738637308993902
Position 354: 0.001628994147299595
Position 2435: 0.001451843144503174
Position 1927: 0.0014475915092423352
Position 791: 0.001363213894135857
Position 293: 0.0005879967846604338
Position 4680: 0.0004878693341263037
Position 6943: 0.0003694823356734277
Position 738: 0.00036873981637512
Position 2479: 0.0002946726520997054
Position 762: 0.00028319751602485713
Position 690: 0.0002655354727370325
Position 1206: 0.00025317387596355683
Position 368: 0.0002273241812724565
Position 1447: 0.00018253658213088095
Position 361: 0.0001815448042137016
Position 1102: 0.0001796733511036229
Position 132: 0.00017448794797987046
Position 799: 0.0001680968256124095
Position 2302: 0.00014280093125471096
Position 1513: 0.00011741407943087679
Position 676: 0.00011099332891587242
Position 551: 0.00010064631443559949
Position 608: 9.693030485519423e-05
Position 324: 6.415659960405055e-05
Position 860: 3.3475606797919095e-05
Position 440: 2.8279195063082797e-05
Position 57: 2.7185802191743613e-05
Position 1676: 2.579391778717555e-05
Position 2950: 2.402983539456296e-05
Position 1252: 1.0131535212174669e-05
Position 4174: 9.277589552746905e-06
Position 1000: 4.514053917956703e-06
Position 1226: 2.2923421754462185e-06
Position 1051: 1.3124922301968885e-06
Position 274: 4.668364700436049e-08
Position 42: 4.4697150606043446e-08
Position 118: 2.8677554095450486e-08
Position 102: 2.46019249515251e-08
Position 372: 5.646981356798071e-09
Position 449: 2.835449891240079e-09
Position 406: 2.293829043095749e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13081: 0.9150391567192169
Position 14264: 0.9149783289993099
Position 966: 0.6334917967082768
Position 3281: 0.5863024237219178
Position 2343: 0.572547121932969
Position 25110: 0.4256667639527525
Position 1871: 0.4200561427393596
Position 21789: 0.40560497370697046
Position 20532: 0.36624984938307203
Position 24485: 0.2650866436862323
Position 7502: 0.2378249709483461
Position 3225: 0.23734721431323125
