Gene = MAD2L2
index = 813
Annotated 5SS: [  238  9913 10612 11089 11298 14108 14803 15605 15993 16569]
Annotated 3SS: [ 9633 10211 11036 11178 14035 14701 15509 15918 16475 16833]
SMsplice 5SS: [  238 11089 11298 14108 14597 14803 15605 15993 16569]
SMsplice 3SS: [11036 11178 14035 14454 14701 15509 15918 16475 16833]
top_k =  500
Partition function (log Z): 12.358956274092115

Sorted 5' Splice Sites (High to Low Probability):
Position 15605: 0.9914234601967856
Position 11298: 0.9871625491558754
Position 15993: 0.9773899608414833
Position 16569: 0.9763636035102738
Position 238: 0.9538780686809728
Position 14108: 0.8733415082489847
Position 14803: 0.8348575544463726
Position 14597: 0.703969363150833
Position 11089: 0.6576998072401097
Position 14842: 0.15311426097684672
Position 2769: 0.14015308067133192
Position 2742: 0.12455066714358312
Position 10551: 0.09661619706314589
Position 10331: 0.08336559567827859
Position 15121: 0.07809044031042597
Position 242: 0.023656882108203065
Position 658: 0.016559186232435533
Position 15126: 0.016277916009623073
Position 16381: 0.010250907878244115
Position 15984: 0.008113740277245748
Position 14950: 0.007522980544841913
Position 9913: 0.007360123936759557
Position 8707: 0.006401537342840128
Position 1766: 0.00537832484282643
Position 4927: 0.004922600007506871
Position 6328: 0.0044964140505212935
Position 15657: 0.00448980578046403
Position 16177: 0.003631789404342296
Position 16259: 0.0027544722199017244
Position 5584: 0.0024436979862348645
Position 14894: 0.0023722650462792145
Position 16007: 0.002299139174053971
Position 8004: 0.002009527761832565
Position 1411: 0.0019988632263281698
Position 16013: 0.0017248542082964216
Position 5221: 0.0016330036344961597
Position 15005: 0.0015600018136257838
Position 3976: 0.0015376978495861653
Position 16619: 0.0014095417422712244
Position 6150: 0.0013237283679190972
Position 16122: 0.0012921209472048386
Position 5292: 0.0012847951659613179
Position 16164: 0.0012212630391746928
Position 16749: 0.0011840074568650765
Position 588: 0.0011583132517610825
Position 16036: 0.001154547851220649
Position 1010: 0.0009789747931370023
Position 15607: 0.0006388274079462648
Position 11891: 0.0006106202904937769
Position 14967: 0.0005801949003008386
Position 535: 0.0005720079253610454
Position 15435: 0.0005147506057955732
Position 1213: 0.000503424797234815
Position 1646: 0.0004661070935416699
Position 15823: 0.0004522865914887098
Position 15661: 0.00041222143918905887
Position 11973: 0.0003808455558159977
Position 14114: 0.00035129874342893446
Position 911: 0.00030231953097365995
Position 408: 0.00030005888376666474
Position 16283: 0.00029117651487322503
Position 12926: 0.00026841891408522844
Position 915: 0.0002669657821689135
Position 1235: 0.0002664162182803865
Position 14601: 0.0002625669924701424
Position 582: 0.00024019812245330428
Position 15573: 0.00023995838883464083
Position 1352: 0.0002093147078287674
Position 11787: 0.0002062999475725942
Position 11327: 0.00019714930169575446
Position 16340: 0.00016178448921771606
Position 16629: 0.0001485924424328592
Position 569: 0.00012623739152550613
Position 202: 0.00011838655075451265
Position 1067: 0.00011445412893560954
Position 1761: 0.00010598098477527356
Position 17020: 9.840956599220582e-05
Position 15846: 9.16503506841865e-05
Position 412: 8.53576203673077e-05
Position 14308: 8.412963645284248e-05
Position 15675: 8.360033779689113e-05
Position 1703: 8.084086897627171e-05
Position 14331: 7.212604833118529e-05
Position 1515: 7.153201473064355e-05
Position 16909: 6.331085155555063e-05
Position 107: 6.014892456008444e-05
Position 12048: 5.834899314623747e-05
Position 11323: 5.26752039548015e-05
Position 12437: 5.206824682044469e-05
Position 16096: 4.459979278218474e-05
Position 15647: 3.659822583826644e-05
Position 10612: 3.305095268163701e-05
Position 11743: 3.0090879427990267e-05
Position 16223: 2.8064932501800387e-05
Position 15609: 2.2391752634398353e-05
Position 15317: 2.2205589505232357e-05
Position 11579: 1.7930571659068596e-05
Position 15571: 1.6163306123144687e-05
Position 273: 3.405943412634737e-07
Position 2815: 2.4876523831128245e-07
Position 362: 1.836288664560878e-07
Position 3392: 5.477183939587296e-08
Position 2617: 5.2922836184663404e-08
Position 1726: 4.819447644930479e-08
Position 3059: 4.512252470996097e-08
Position 2969: 4.125962682343015e-08
Position 2726: 3.741333251511336e-08
Position 1745: 3.534904140567065e-08
Position 4162: 3.300396996239045e-08
Position 355: 3.0650844792145336e-08
Position 15: 1.4415481426644131e-08
Position 296: 9.782332194147386e-09
Position 544: 7.0605429427963556e-09
Position 875: 4.2529166781630555e-09
Position 16553: 8.819704994283829e-10
Position 522: 5.617166396749545e-10
Position 840: 1.8607511368939622e-11
Position 882: 1.3450798003599812e-11
Position 606: 1.0009025378839217e-11
Position 643: 3.7526001195502426e-12
Position 597: 1.8544333292550043e-12
Position 557: 1.075724870643178e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16475: 0.9992550151307606
Position 14701: 0.9888997608344753
Position 15918: 0.9834262309001381
Position 15509: 0.9481793098440514
Position 11178: 0.9038204952332403
Position 14035: 0.8735785678571167
Position 11036: 0.7412916856683972
Position 14454: 0.6714036337329183
Position 16833: 0.5823064963030229
Position 2654: 0.2647040335847316
Position 10211: 0.18001484369410614
Position 16783: 0.17128484807054137
Position 16780: 0.16221189096360228
Position 15050: 0.06297049014487029
Position 16839: 0.035706238352046525
Position 15514: 0.024008472281603865
Position 14874: 0.02035995792991791
Position 15540: 0.018511964681112752
Position 14508: 0.017660047767184175
Position 14899: 0.014356000221261397
Position 14466: 0.010347501955907905
Position 16761: 0.006449088482638635
Position 15796: 0.00535445713375539
Position 9660: 0.0053480853297616605
Position 14680: 0.005172077862052931
Position 8532: 0.005145049223365856
Position 17019: 0.0046760950038142865
Position 16202: 0.00405830568874184
Position 16121: 0.00404676662515856
Position 4846: 0.0036573872500951115
Position 15434: 0.003352285284324538
Position 16237: 0.003280438851984673
Position 16935: 0.00321995559176488
Position 1623: 0.002827710196651896
Position 15674: 0.0027615029233566575
Position 16966: 0.002614436385003769
Position 14173: 0.0025279133366793273
Position 5474: 0.0024436979862348615
Position 6074: 0.0024350726880269153
Position 6232: 0.002363799509392512
Position 4992: 0.0023030217215318062
Position 16104: 0.002237660411042478
Position 16730: 0.0020911385912112464
Position 9633: 0.0020120386069978993
Position 16913: 0.0019671454761084946
Position 14436: 0.0019358160754882954
Position 15933: 0.0019007674165045553
Position 4813: 0.001879989836337431
Position 16646: 0.0018722001261502184
Position 1674: 0.0018222856049799358
Position 17045: 0.0015474350197842732
Position 7706: 0.0014416892550257931
Position 16748: 0.0013178962111119637
Position 15564: 0.0012966670598222169
Position 3842: 0.001181170452494098
Position 16223: 0.0011296595315572083
Position 15014: 0.000969087480822112
Position 17004: 0.0009627283637959592
Position 15446: 0.0009020883709655061
Position 525: 0.0007988503152620653
Position 8500: 0.0007958087730876183
Position 6247: 0.0007836350610640251
Position 15096: 0.0007742712536208057
Position 11701: 0.0006816575318435756
Position 15537: 0.0006520597954946138
Position 17082: 0.0006519918457504558
Position 15879: 0.0005951309132425288
Position 11732: 0.0005829634590757542
Position 7680: 0.0005678385068067711
Position 1351: 0.0005572920464268647
Position 17149: 0.0005435300392396336
Position 8488: 0.00046067934638665815
Position 15374: 0.0004312243435266524
Position 16080: 0.00039584787861531473
Position 3800: 0.00035651562920109835
Position 1268: 0.00035538159023123167
Position 1295: 0.00035455079087588895
Position 16164: 0.00033661751182928495
Position 16118: 0.00033067372814565295
Position 14915: 0.00031048717709144684
Position 14234: 0.00029616953316787426
Position 14576: 0.0002738024215060405
Position 12828: 0.00026841891408522844
Position 15055: 0.00024988655743212455
Position 6298: 0.00023763515995693546
Position 16258: 0.00022508343756180274
Position 15837: 0.0002163918834559789
Position 15179: 0.00020219227786342863
Position 16852: 0.00019169456637442285
Position 531: 0.00018323297778749048
Position 15696: 0.0001825927517165171
Position 16250: 0.0001574873292460406
Position 1247: 0.0001407181128214752
Position 15408: 0.00012790198655489527
Position 13596: 0.00011423913529665936
Position 1310: 0.00011137169302915457
Position 15739: 0.00010912604227439027
Position 1637: 0.00010655054761396958
Position 14717: 9.676807253793847e-05
Position 14741: 8.848407928018134e-05
Position 16264: 8.669146092660227e-05
Position 17048: 7.566462256836035e-05
Position 326: 7.431011906119314e-05
Position 16505: 7.224097508444355e-05
Position 1593: 7.000945951588017e-05
Position 16940: 6.412427470044352e-05
Position 16356: 5.92083582040405e-05
Position 14802: 5.435300887879402e-05
Position 15471: 5.409163060995174e-05
Position 14957: 5.2235128819240184e-05
