Gene = ZC3HC1
index = 1595
Annotated 5SS: [  231  2419 10501 11988 22550 25294 27189 27941 29133]
Annotated 3SS: [ 2306 10349 11903 22421 25138 26944 27727 28925 32718]
SMsplice 5SS: [  231  7824 11988 22550 25294 27189 27941]
SMsplice 3SS: [ 7660 11903 22421 25138 27087 27727 28925]
top_k =  500
Partition function (log Z): -2.6656011968997673

Sorted 5' Splice Sites (High to Low Probability):
Position 11988: 0.9999485161646217
Position 27941: 0.9725873019751725
Position 7824: 0.9297131907649678
Position 27189: 0.9233394829634242
Position 231: 0.9114283760871782
Position 22550: 0.8774415052594673
Position 29133: 0.698909922431146
Position 25294: 0.5512872604162307
Position 6136: 0.3658868084168424
Position 10501: 0.2896627114863689
Position 2526: 0.27741213497624606
Position 827: 0.1944911180148614
Position 1009: 0.1885422163112804
Position 28729: 0.13553760733952502
Position 2478: 0.13032172076891888
Position 28679: 0.041538117495158004
Position 10512: 0.04080240395159066
Position 3047: 0.039447367162400465
Position 8159: 0.037513736851960834
Position 28275: 0.03560320657476346
Position 8300: 0.03192274168884349
Position 32863: 0.025504004041811044
Position 6652: 0.023062184432589682
Position 7183: 0.021455527153425455
Position 28529: 0.021026588243009094
Position 28315: 0.020928710829283832
Position 28595: 0.020539562584890515
Position 27881: 0.019851916159874097
Position 30849: 0.015179691686204666
Position 6068: 0.015056867677656894
Position 6234: 0.014144610552573707
Position 98: 0.01393857847874662
Position 28705: 0.010969215136653842
Position 28592: 0.007836384246897473
Position 2771: 0.00712436130778254
Position 1537: 0.007104205786316791
Position 30020: 0.00676971856791946
Position 32993: 0.006556470108068676
Position 1556: 0.006548777869914344
Position 2667: 0.006317830159971409
Position 21612: 0.005329716649860176
Position 464: 0.0037006506738826565
Position 29614: 0.0032315791594947963
Position 28287: 0.0031643860401818036
Position 28669: 0.002828636552762199
Position 32202: 0.002647231399585495
Position 28473: 0.00240801846098964
Position 30667: 0.0023903573043790793
Position 12717: 0.0022674940067884436
Position 5504: 0.0021863187456980593
Position 28322: 0.0021042533444051814
Position 30879: 0.0016504910038587237
Position 2438: 0.001431851059299819
Position 30959: 0.001356026419847337
Position 30088: 0.0012783877694035124
Position 763: 0.0011338017006500365
Position 118: 0.0011057966721822932
Position 28620: 0.0010628707380486238
Position 29184: 0.0010553343068341
Position 254: 0.0010528893283359682
Position 599: 0.0009329023034298372
Position 1653: 0.000736425681608739
Position 657: 0.0006537563042888901
Position 28517: 0.0006509303030789568
Position 28349: 0.0005744162717402607
Position 28700: 0.00046319374897741935
Position 1756: 0.00042113221358354945
Position 29954: 0.0003931902023621488
Position 28986: 0.0003643469786425884
Position 1142: 0.0003588736763038931
Position 299: 0.0003373938259074366
Position 2127: 0.00030855442268024074
Position 1546: 0.0002265908183560353
Position 319: 0.00019986264348587952
Position 1174: 0.0001987268438322347
Position 476: 0.00014087698182509045
Position 718: 0.00013150439390255332
Position 2001: 0.00012172178875634002
Position 1341: 9.41590527283979e-05
Position 1533: 6.845320694697841e-05
Position 2005: 5.0941025542070546e-05
Position 2051: 4.113926644548941e-05
Position 243: 3.8631611135851604e-05
Position 309: 2.699848051890266e-05
Position 29153: 2.6399496349669532e-05
Position 2587: 2.52903528731639e-05
Position 2581: 2.130185812806386e-05
Position 140: 1.8227155946380335e-05
Position 812: 1.6024750679428897e-05
Position 235: 1.1179702005251035e-05
Position 124: 8.825679991396264e-06
Position 2546: 6.402931641320897e-06
Position 791: 3.392921021684716e-06
Position 1298: 1.671256458915029e-06
Position 489: 1.4648837157593255e-06
Position 847: 8.438911584896207e-07
Position 2495: 5.017160767118955e-07
Position 111: 3.4650228445254896e-07
Position 145: 3.170203161095928e-07
Position 292: 2.613588099288991e-07
Position 335: 5.1735282359984625e-08
Position 36: 3.608581312642135e-08
Position 261: 1.316454029123429e-09
Position 148: 9.687413378788532e-10
Position 223: 3.929320549032103e-10
Position 371: 1.810612462600903e-10
Position 629: 5.64592672577862e-11
Position 408: 6.91659202851214e-12
Position 410: 5.505959766976685e-12
Position 379: 1.5083877440241487e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 27727: 0.9899370100114444
Position 11903: 0.930042526004674
Position 7660: 0.9297131907649676
Position 27087: 0.9095019224263671
Position 22421: 0.8774415052594673
Position 28925: 0.8461125444750756
Position 25138: 0.5512872604162307
Position 5962: 0.3870650533092116
Position 10365: 0.3304651154379594
Position 2306: 0.3198269004930257
Position 32718: 0.23902879320866788
Position 30732: 0.21899029591541574
Position 28428: 0.20365040864663142
Position 699: 0.08470437177535838
Position 29282: 0.07909088734187447
Position 898: 0.06353174624872371
Position 930: 0.058902276449193366
Position 30809: 0.054584108291890705
Position 32979: 0.047517875213187614
Position 28235: 0.046130028483674465
Position 962: 0.04470895010185581
Position 8019: 0.0429208090361093
Position 29899: 0.042291250568535145
Position 2331: 0.04108927594895121
Position 28577: 0.04098116564981117
Position 30634: 0.03776174631132674
Position 2748: 0.034890944840080866
Position 745: 0.02851643859698328
Position 32763: 0.026919470522937305
Position 2465: 0.026717265371193427
Position 29307: 0.026035366379723732
Position 11836: 0.024711911337639038
Position 8181: 0.021961763833345093
Position 7015: 0.02145552715342546
Position 6593: 0.021280267764882704
Position 11878: 0.019182930300119395
Position 11818: 0.018940441783606102
Position 2432: 0.0186324721844684
Position 30084: 0.016927224025953716
Position 31846: 0.01622343302037433
Position 28964: 0.015600103112255131
Position 26944: 0.013837560537056953
Position 33121: 0.013471048864119475
Position 28190: 0.013147451280242846
Position 33077: 0.01249113143432445
Position 2611: 0.010373162344401065
Position 1385: 0.009582151341936544
Position 6176: 0.008023233337861577
Position 30788: 0.007941449988431156
Position 748: 0.007561057276003406
Position 11867: 0.007070706738583387
Position 28390: 0.006465879541211424
Position 715: 0.005396584478542815
Position 21475: 0.005329716649860176
Position 416: 0.004621862865681343
Position 28164: 0.0045795971459152785
Position 7973: 0.004553919358082068
Position 30279: 0.004343205991795715
Position 2879: 0.0042326111796889025
Position 28522: 0.004221856135991232
Position 1486: 0.004164009058936475
Position 27783: 0.003953141137508116
Position 30770: 0.003656104790782955
Position 874: 0.0032704819884974996
Position 718: 0.003231308165123411
Position 28617: 0.0032082028987207955
Position 29595: 0.0030304392994689533
Position 823: 0.0029224361597471734
Position 32682: 0.0029125198049197807
Position 29686: 0.0028019940766849014
Position 2898: 0.0025791241873036304
Position 31250: 0.0025456089688098748
Position 2287: 0.002485767128903582
Position 28134: 0.0024254820077516098
Position 31904: 0.002425374343793989
Position 29445: 0.0024020724468935143
Position 611: 0.0022426817649323126
Position 29758: 0.0022191524859295863
Position 31762: 0.0020204793544991526
Position 430: 0.001865740611645045
Position 6527: 0.0017819166677069858
Position 30923: 0.001731533273019898
Position 31370: 0.0016928413498859026
Position 12598: 0.0015830731744503601
Position 30189: 0.0015615657607264528
Position 32136: 0.0014473468530956293
Position 5412: 0.0014337504753190035
Position 32738: 0.0013908547969007394
Position 31207: 0.0012396096076148823
Position 599: 0.0011792662293648067
Position 29494: 0.0011726915437386546
Position 29229: 0.001150375000871825
Position 29629: 0.0010067987149019572
Position 578: 0.0009697958132669249
Position 1530: 0.0009303523142808546
Position 28942: 0.0008845903665080292
Position 563: 0.0008711720873325148
Position 33022: 0.0008582558073726581
Position 352: 0.0008434690396801233
Position 28550: 0.0008299977745627282
Position 5362: 0.0007525682703790583
Position 2310: 0.0006929923324535811
Position 762: 0.000622505815716895
Position 31876: 0.0005914581642997785
Position 560: 0.0005800643888438751
Position 29848: 0.000554816504890812
Position 30000: 0.0005197644080811796
Position 28210: 0.00048665883660036277
Position 29055: 0.00044041040349017494
Position 335: 0.00040644933540785386
Position 12594: 0.0004012548575497698
Position 30944: 0.00038834066272967386
Position 1975: 0.0003647006057074111
Position 28409: 0.0002629771945546263
Position 29037: 0.0002595505474430478
Position 621: 0.00024318421717089796
Position 633: 0.00023893591330707235
Position 1107: 0.00023886481663109826
Position 28155: 0.00023357567776633272
Position 12531: 0.00022764967401993198
Position 701: 0.00021776043782110291
Position 2190: 0.0001898424006893752
Position 28073: 0.00017254020734896013
Position 2841: 0.00017200033864688292
Position 1590: 0.000122833049842106
Position 2916: 0.00012103409426945412
Position 629: 0.00010040954736050763
Position 1607: 8.509100481707782e-05
Position 1723: 7.96180373600732e-05
Position 645: 7.532888247036394e-05
Position 772: 7.061065356627517e-05
Position 1635: 6.991037886894964e-05
Position 653: 6.823973990486643e-05
Position 826: 5.772331338511644e-05
Position 12618: 5.565647257285862e-05
Position 464: 5.0984335835196185e-05
Position 28885: 5.0934523387147685e-05
Position 2573: 4.728201049097573e-05
Position 1396: 4.6886416343855935e-05
Position 1430: 4.1776389598711224e-05
Position 174: 3.6727911153011875e-05
Position 186: 3.6180299397328946e-05
Position 902: 3.5583781191107666e-05
Position 1860: 3.4188136358636166e-05
Position 2001: 3.379522519186176e-05
Position 678: 3.220744697423863e-05
Position 1555: 3.011806798907408e-05
Position 900: 2.552602748582708e-05
Position 2335: 2.5391159471937542e-05
Position 979: 2.4011579536326715e-05
Position 1775: 1.5686629350732958e-05
Position 163: 1.5107228997760268e-05
Position 2402: 1.4620189904669181e-05
Position 160: 1.3637598019857238e-05
Position 214: 1.2587013157790389e-05
Position 1824: 1.0979146715028113e-05
Position 2353: 1.068231600848531e-05
Position 663: 9.83206044404161e-06
Position 1236: 9.191788031801924e-06
Position 21713: 8.371310436827728e-06
Position 670: 7.773025594241812e-06
Position 2513: 7.19864312366419e-06
Position 29102: 6.819935283736395e-06
Position 1007: 5.684069344530724e-06
Position 193: 4.523174313656617e-06
Position 362: 2.021636326142388e-06
Position 469: 1.9829493851736905e-06
Position 12109: 1.3039518063431513e-06
Position 489: 6.954021026681757e-07
Position 755: 5.157258162027938e-07
Position 216: 4.836965784477242e-07
Position 471: 4.417315258721601e-07
Position 12134: 4.2505246030301787e-07
Position 2614: 1.9678669163908145e-07
Position 220: 1.0451199956934483e-07
Position 1028: 3.7152327776771765e-08
Position 999: 3.209797658842282e-08
Position 308: 8.862812951099294e-09
Position 1242: 6.95684910456343e-09
Position 1428: 6.520359985346373e-10
Position 268: 4.242969959941025e-11
Position 1001: 3.980285530408211e-11
Position 198: 1.3549428277693894e-11
Position 145: 5.054129896067136e-12
Position 121: 3.1447905756757867e-12
Position 109: 6.953854757756815e-14
Position 148: 4.291298879935797e-14
Position 275: 2.6862714580335012e-14
Position 278: 2.4488861041826325e-14
Position 235: 7.66386560445618e-15
Position 132: 2.2528487378397933e-15
Position 243: 2.0517522114638042e-15
Position 102: 1.9316605508431284e-15
Position 289: 1.850379286107449e-15
