Gene = MEGF9
index = 833
Annotated 5SS: [   713  55097  91855 102075 106730]
Annotated 3SS: [ 54894  91714 101930 106459 108828]
SMsplice 5SS: [   713   1112  10077  16172  17584  36396  55097  69746  91855  97704
 102075 106631]
SMsplice 3SS: [   969  10003  16024  17486  36228  54894  69622  91714  97665 101930
 106459 108828]
top_k =  500
Partition function (log Z): -57.0961921101098

Sorted 5' Splice Sites (High to Low Probability):
Position 713: 0.9922628142645054
Position 1112: 0.8874364209834191
Position 10077: 0.455371950638537
Position 11503: 0.17444649675332566
Position 7049: 0.1256537077294212
Position 3782: 0.125194705738959
Position 17584: 0.1251553623815241
Position 8810: 0.10445607265082023
Position 8755: 0.06641584451559351
Position 10097: 0.053737539817492255
Position 262: 0.038710738302758736
Position 8802: 0.03558141764961793
Position 7761: 0.020302744715352844
Position 7896: 0.01564453848458162
Position 4911: 0.014206644354582985
Position 8447: 0.013631844254673673
Position 17: 0.011584997359023904
Position 8773: 0.010573320165555088
Position 8767: 0.008898316643935799
Position 7486: 0.00866621654644723
Position 3035: 0.00745825136622411
Position 4547: 0.005695968259552031
Position 8690: 0.004963630792620498
Position 4374: 0.004952552187864664
Position 1699: 0.004805499295863296
Position 7090: 0.0039071527215830066
Position 3621: 0.0037954864637098915
Position 5582: 0.0034995566445834144
Position 2962: 0.0032143875126393285
Position 3189: 0.0030698516716888085
Position 4400: 0.002832421965037061
Position 10053: 0.0022367200683474963
Position 2948: 0.0017885401212843967
Position 4017: 0.0014060161466075034
Position 239: 0.001338020965636842
Position 4640: 0.0010887827268053112
Position 850: 0.0009185448776081467
Position 285: 0.000847497760224604
Position 823: 0.0006937126396175404
Position 8: 0.0006604223004259886
Position 62: 0.00033922032800218476
Position 589: 0.00029848956035532506
Position 44: 0.0002505015505360187
Position 601: 0.00020100762936869012
Position 773: 0.00018366458425088402
Position 1771: 0.00016040389170362938
Position 1204: 0.0001424428338452648
Position 717: 8.719570048902983e-05
Position 1021: 8.718805986621509e-05
Position 904: 5.7218914158757895e-05
Position 1331: 5.296536814972622e-05
Position 859: 5.176460897589709e-05
Position 26: 4.936433054802553e-05
Position 171: 4.159959533790718e-05
Position 2340: 2.994590203153774e-05
Position 32: 2.306880562108648e-05
Position 4328: 1.9049260377708774e-05
Position 890: 1.9018857462379867e-05
Position 3143: 1.8009278859162846e-05
Position 798: 1.67083480763278e-05
Position 2779: 1.4401009048555967e-05
Position 174: 1.1037934016179984e-05
Position 1165: 8.498712900420551e-06
Position 2598: 7.3628511869147795e-06
Position 1193: 6.979073675541618e-06
Position 1178: 6.0374787361452375e-06
Position 1313: 5.5591585022380346e-06
Position 232: 4.625400714501123e-06
Position 370: 2.46059303943838e-06
Position 405: 1.8052626189176876e-06
Position 270: 1.5972026890492736e-06
Position 897: 4.413237924111238e-07
Position 205: 1.5624849332965172e-07
Position 1098: 6.498926909819633e-08
Position 1184: 5.387715201079441e-08
Position 2083: 7.2027618101862456e-09
Position 2050: 3.5680578147644546e-09
Position 1016: 1.9579799286643785e-09
Position 1562: 1.9204882066467115e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 969: 0.8358840212615405
Position 10003: 0.7610308050485326
Position 17486: 0.2943374690381061
Position 11422: 0.24735235822898263
Position 8666: 0.22582783559857314
Position 20387: 0.12515536238152322
Position 13358: 0.11750888099225767
Position 6941: 0.08690257822210158
Position 12902: 0.052813436747728655
Position 7642: 0.050159042163765245
Position 989: 0.047725928515540465
Position 462: 0.039029717606898516
Position 3534: 0.03747043320511344
Position 3674: 0.031965205256785444
Position 6979: 0.030915040000922597
Position 3566: 0.02562122411049574
Position 11617: 0.025258682412163534
Position 15434: 0.022723518593141395
Position 8553: 0.02115899062790656
Position 7368: 0.021084622061192416
Position 2860: 0.019697023424082156
Position 3608: 0.01396383181246575
Position 13223: 0.01289789416040926
Position 3654: 0.012889040335436308
Position 9091: 0.010368407394306708
Position 8320: 0.010296327521063037
Position 4806: 0.009329153289787838
Position 5060: 0.00853165176850134
Position 3677: 0.008133527527617273
Position 6109: 0.007929119111154513
Position 4440: 0.007492278042986027
Position 9931: 0.007123312547088509
Position 9554: 0.006711713109794025
Position 12849: 0.006060545418515763
Position 11131: 0.005888861012720611
Position 4831: 0.005203672926459831
Position 2219: 0.004527191488053067
Position 8291: 0.004481472078126742
Position 813: 0.003915887395800493
Position 7994: 0.003823461022412014
Position 6859: 0.0037841178887967415
Position 4259: 0.0035450636708432267
Position 6839: 0.0035391566783459154
Position 6806: 0.0033670580326619396
Position 525: 0.003276086822300462
Position 8599: 0.002865672944481438
Position 647: 0.0027474965172857337
Position 3900: 0.0027456688360023252
Position 4073: 0.0025674278775343388
Position 1602: 0.002407529203418779
Position 10504: 0.0023940868917607617
Position 6842: 0.0022583783623552588
Position 592: 0.002099981628746378
Position 12454: 0.002099077210884092
Position 5473: 0.0020068057464287838
Position 6132: 0.0019566738295326742
Position 10163: 0.0018509082730153903
Position 10213: 0.0017645144750175496
Position 9011: 0.0017329945560799788
Position 5334: 0.0016568985496360142
Position 4465: 0.0016331831595349418
Position 1469: 0.0013991479416028908
Position 991: 0.0013047424649504315
