Gene = TRIT1
index = 1486
Annotated 5SS: [  189 26230 29537 30776 33388 35521 35959 36287 38976 39406]
Annotated 3SS: [26088 29437 30629 33244 35408 35845 36208 38865 39287 41592]
SMsplice 5SS: [  189  5179 26261 27988 29537 30776 31865 33388 36287 38976 39406]
SMsplice 3SS: [ 5064 26088 27854 29350 30629 31756 33244 36208 38865 39287 41592]
top_k =  500
Partition function (log Z): -19.866175564053904

Sorted 5' Splice Sites (High to Low Probability):
Position 189: 0.9350998910907607
Position 5179: 0.5291263531535011
Position 5816: 0.5285604673405028
Position 10259: 0.20777822507485463
Position 5396: 0.12340986241462727
Position 5205: 0.09467831220406821
Position 5284: 0.06313338319605163
Position 160: 0.03339021129172727
Position 1841: 0.023558136976011744
Position 5500: 0.01826850802165879
Position 297: 0.016613405070335572
Position 1788: 0.00833633331244051
Position 5771: 0.007556833970009792
Position 7841: 0.006990836031569832
Position 868: 0.00696557759926257
Position 7445: 0.005711132270801481
Position 2099: 0.004908515602895472
Position 301: 0.004843367327682203
Position 530: 0.0047057154517756725
Position 5162: 0.004403004023781821
Position 256: 0.004065406470374241
Position 5135: 0.0037426928252087843
Position 1404: 0.0032129697332208954
Position 2549: 0.0026256233663645412
Position 7907: 0.0020048003738583255
Position 7308: 0.0018196084891666123
Position 3059: 0.001816952523791752
Position 4772: 0.0016681574973243917
Position 3590: 0.0014269113379697597
Position 760: 0.0013646772352753206
Position 5618: 0.0013544560861319726
Position 5147: 0.0012853332970851833
Position 5092: 0.0011514952878468724
Position 1459: 0.0011358303198468016
Position 5357: 0.0010962065069750257
Position 2108: 0.0009904634816811696
Position 788: 0.0008703145196250801
Position 266: 0.0006809040537062453
Position 404: 0.0006729367621706219
Position 2192: 0.0005831904532868314
Position 5219: 0.0005696912367940885
Position 3893: 0.0005033803161569538
Position 2404: 0.00047330351103423154
Position 2136: 0.0004554769283009574
Position 454: 0.00045006277583715346
Position 2507: 0.0004006731327755174
Position 1871: 0.000371140185711507
Position 3712: 0.0003659365579964321
Position 10086: 0.0003113165597910955
Position 5414: 0.000293277266775846
Position 518: 0.0002692355772077963
Position 2003: 0.00023629561632233475
Position 2587: 0.00021025014940100078
Position 501: 0.00020732709687410855
Position 1981: 0.000162188173894756
Position 537: 0.00015775568116552037
Position 3040: 0.00014021535903809026
Position 20: 0.0001397894979369669
Position 2075: 0.0001078591897278759
Position 48: 2.684096845491554e-05
Position 55: 8.394451441519862e-06
Position 282: 3.6120095998376793e-06
Position 6527: 3.4976404591614196e-06
Position 197: 3.2955653429749206e-06
Position 6099: 1.0936556690545172e-06
Position 168: 3.185760951934176e-07
Position 42: 1.9584194042668806e-07
Position 236: 7.475398714328226e-08
Position 90: 3.60751028871484e-08
Position 1399: 1.257698609092992e-08
Position 93: 3.420855060680241e-09
Position 357: 1.4112553622044646e-09
Position 247: 1.3680659931148308e-09
Position 24: 1.297863818072737e-09
Position 393: 7.070030096632353e-10
Position 372: 4.744756486322198e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 26088: 0.9343336306074665
Position 5064: 0.6994033099717155
Position 5640: 0.5139893767461822
Position 9972: 0.1669604729018039
Position 5309: 0.1305850695726874
Position 10144: 0.05711786408891587
Position 1772: 0.023019525577410587
Position 5737: 0.01700943358212843
Position 18642: 0.012683023564786507
Position 5347: 0.009992406773525916
Position 19764: 0.009698649905846474
Position 2035: 0.005685054675725479
Position 7373: 0.0056289622391832795
Position 14473: 0.004963171967705725
Position 7103: 0.0049036206239318775
Position 12904: 0.004772392362174377
Position 7777: 0.004404632267214602
Position 5587: 0.004095946912662361
Position 1293: 0.003220565775943729
Position 7774: 0.00269759351650003
Position 598: 0.002615615924084035
Position 5754: 0.0026125959901738883
Position 1578: 0.0025155815570812095
Position 1624: 0.0019782784674395996
Position 1645: 0.0019779554276952286
Position 787: 0.0018824298804273137
Position 407: 0.0016598538361345823
Position 7610: 0.0016497915241476852
Position 9497: 0.0016305155344490537
Position 1758: 0.0015379747124949896
Position 5783: 0.001505345897293053
Position 4957: 0.001445199631020998
Position 2286: 0.0012984311333000317
Position 12758: 0.001214660393589454
Position 4616: 0.001117638586179404
Position 5238: 0.0011059054407902152
Position 15247: 0.0010818055100027223
Position 2307: 0.0010648748108841772
Position 2784: 0.0009900973739064812
Position 2951: 0.0009690110304600402
Position 481: 0.0009334937068826168
Position 653: 0.0008899357978753366
Position 5266: 0.0008857520090778705
Position 9518: 0.0007767559337933334
Position 13389: 0.0007752839592928825
Position 1711: 0.0007329949574643992
Position 1697: 0.0007019950141026816
Position 13860: 0.0006542788127375984
Position 3636: 0.0005974524772810932
Position 2455: 0.0005348906796708569
Position 1222: 0.0005322389772727187
Position 5091: 0.0005320447837255886
Position 3335: 0.0005198876966724527
Position 682: 0.0005069250946393453
Position 6581: 0.0005058689477855674
Position 760: 0.0004672506254227229
Position 2433: 0.0004553256348587504
Position 11127: 0.0004396642379547162
Position 567: 0.00043565983164401046
Position 1572: 0.0004271490942937633
Position 5204: 0.00042213585748450535
Position 1308: 0.0004006268845709431
Position 7853: 0.00039744990601029085
Position 8448: 0.000371477955524655
Position 2452: 0.0003525642945527346
Position 4629: 0.00033853877157938246
Position 5815: 0.0003380862167789121
Position 3498: 0.0003025046949749944
Position 342: 0.00026529226548851017
Position 435: 0.000264044573358232
Position 3495: 0.00025366547721539413
Position 1407: 0.00024679227850003496
Position 4702: 0.00021891688351752375
Position 3358: 0.00021334970639183047
Position 348: 0.00021203766513056802
Position 5965: 0.00020751744850792063
Position 5395: 0.00020679070994756497
Position 10757: 0.00020165857133486807
Position 1689: 0.00016835385494303167
Position 3407: 0.0001644262094107226
Position 6490: 0.00016229085929929052
Position 1871: 0.00015452687622353025
Position 431: 0.00014201356094860546
Position 1934: 0.000131928997154458
Position 3799: 0.0001268075610432509
Position 93: 0.00012239612944763456
Position 1190: 0.00010795322806560476
Position 1662: 0.00010704050733656694
Position 1603: 0.00010572900281258116
Position 7053: 9.681374874052102e-05
Position 3850: 9.004754354176596e-05
Position 11953: 9.00338063442848e-05
Position 1352: 7.639315718851657e-05
Position 8572: 7.52269821964378e-05
Position 9369: 7.155890751729118e-05
Position 3711: 7.090256455480725e-05
Position 6182: 6.16463144226279e-05
Position 2168: 5.842750453151349e-05
Position 449: 5.7422138681442835e-05
Position 1951: 5.393975945352384e-05
Position 140: 5.2649733124993835e-05
Position 2965: 4.989865240760482e-05
Position 1338: 4.987347439076346e-05
Position 5990: 4.671025705821835e-05
Position 2099: 4.4596116919570825e-05
Position 2002: 4.268762290669481e-05
Position 10040: 4.142459504189175e-05
Position 4148: 3.986912417332782e-05
Position 2282: 3.709735424281889e-05
Position 794: 3.568891143041475e-05
Position 4252: 3.418346976838182e-05
Position 5104: 2.6789794061744825e-05
Position 1532: 2.4836187365827874e-05
Position 7137: 2.3126788020178938e-05
Position 8520: 1.9660591722545638e-05
Position 607: 1.8768678604726015e-05
Position 2658: 1.3803130681338804e-05
Position 7388: 1.0278000632965403e-05
Position 6137: 9.252131995073651e-06
Position 3244: 5.049185592698444e-06
Position 4276: 4.5300145758021934e-06
Position 2734: 3.5986382430065633e-06
Position 4405: 3.1128789464079594e-06
Position 3205: 2.3267797194914186e-06
Position 3102: 2.0349881946597452e-06
Position 5590: 1.4690948352508855e-06
Position 1404: 1.13169968661703e-06
Position 1314: 4.884731854496048e-07
Position 662: 4.010742088057656e-07
Position 1193: 2.9693657082056143e-07
Position 325: 2.718924355950375e-07
Position 517: 2.242283684768935e-07
Position 354: 1.808162905596615e-07
Position 602: 1.5762760637099645e-07
Position 764: 1.426500402677861e-07
Position 855: 1.1343312771211285e-07
Position 1240: 1.0803729254536471e-07
Position 1360: 6.928862347469074e-08
Position 285: 4.714239798717842e-08
Position 645: 4.150838593268997e-08
Position 669: 4.1229261742901885e-08
Position 1498: 1.2489502694241518e-08
Position 1787: 1.1731155694901261e-08
Position 1778: 8.958929109030273e-09
Position 1583: 8.945782129880599e-09
Position 1626: 7.404632219398118e-09
Position 1669: 4.585885532889308e-09
Position 1965: 3.807774548600584e-09
Position 1599: 3.5166706488240228e-09
Position 1995: 3.3869315633618737e-09
Position 1971: 3.33421306137898e-09
Position 1515: 3.18136730353389e-09
Position 2006: 2.5865896545995603e-09
Position 1512: 2.023861473178869e-09
Position 1726: 1.3658239473658094e-09
Position 2506: 1.222872264713693e-09
Position 2457: 1.129652818475224e-09
Position 1248: 7.570367176833824e-10
Position 1077: 5.249853515804892e-10
Position 1093: 5.245272991888121e-10
