Gene = SPATA16
index = 1300
Annotated 5SS: [   166  24149  92320 121783 164301 184592 215923 217061 224952 227608]
Annotated 3SS: [ 23518  92173 121692 164215 184443 215775 216950 224786 227523 251575]
SMsplice 5SS: [   166  16478  23104  23329  23694  42525  63626  70714  90341  92320
  92604 120741 121783 128417 128755 155088 164301 184592 186729 195045
 202887 215923 224952 227608]
SMsplice 3SS: [ 16298  22946  23196  23518  42392  63514  70587  90209  92173  92459
 120654 121692 128284 128680 154978 164215 184443 186591 194955 202601
 215775 224808 227523 251575]
top_k =  500
Partition function (log Z): -123.36292681127765

Sorted 5' Splice Sites (High to Low Probability):
Position 166: 0.7219591177573087
Position 7887: 0.43761270216365833
Position 7696: 0.26595611981858214
Position 8094: 0.1625972445348501
Position 439: 0.15574725442558088
Position 186: 0.05876596748818823
Position 4487: 0.04794871589732154
Position 2288: 0.03718004438757845
Position 250: 0.030273661526972855
Position 6314: 0.026572869332588758
Position 3881: 0.01993402915525574
Position 712: 0.017619592280899647
Position 7348: 0.013889412872867844
Position 2458: 0.013125846974036235
Position 380: 0.012879944775784774
Position 261: 0.012792939592406875
Position 3181: 0.006975555060361403
Position 4011: 0.004386026274677914
Position 3523: 0.0041795510016638575
Position 9604: 0.0032951058191879696
Position 4298: 0.003237508414265217
Position 7597: 0.0029567683707855505
Position 4118: 0.002805766318814117
Position 447: 0.0011880135062728716
Position 857: 0.0009945059046724404
Position 740: 0.0008441970879163818
Position 10428: 0.000779158740910195
Position 10242: 0.0007592393409080374
Position 1184: 0.0004319671883928352
Position 9165: 0.0003629407786988321
Position 3303: 0.00035762503116735893
Position 847: 0.00035408074984914393
Position 5960: 0.0002779406870490727
Position 4102: 0.0001790217378171284
Position 3384: 0.00011924691578894762
Position 5442: 5.9060795175942e-05
Position 986: 5.37043931508833e-05
Position 4136: 5.074856053628969e-05
Position 1228: 1.9772203507148185e-05
Position 3386: 1.1796764715248017e-05
Position 90: 9.994764781389728e-06
Position 223: 9.656916250641722e-06
Position 2773: 7.5957423390011405e-06
Position 1518: 5.3397495121473786e-06
Position 195: 4.663543570612136e-06
Position 3989: 4.500252109544491e-06
Position 4572: 3.938722107242711e-06
Position 2588: 3.7312220810224895e-06
Position 4222: 3.0734375382424607e-06
Position 118: 2.7533070352962758e-06
Position 2958: 2.307171441998501e-06
Position 3388: 2.2950530719382376e-06
Position 340: 2.2263478298352155e-06
Position 28: 1.5882727640507085e-06
Position 71: 9.302784198296298e-07
Position 92: 2.8792071871117173e-07
Position 368: 2.633460131012117e-07
Position 78: 2.1039479548916777e-07
Position 415: 1.6326747062056322e-07
Position 391: 1.4264988041627687e-07
Position 105: 1.1500039303826802e-07
Position 469: 8.048015227673403e-08
Position 210: 4.779480549716652e-08
Position 135: 2.701289038254254e-08
Position 800: 2.5252199614632333e-08
Position 316: 1.150820144316092e-08
Position 215: 4.204446844589619e-09
Position 564: 2.0955792449141872e-09
Position 36: 1.0280003641635083e-09
Position 790: 6.880984122627726e-10
Position 21: 6.013515005707637e-10
Position 676: 5.666942796945193e-10
Position 875: 4.888655848600755e-10
Position 9: 6.105062634866783e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 23518: 0.8869705635768297
Position 7656: 0.6260704658185919
Position 7979: 0.1753461060030267
Position 6165: 0.05424449189029678
Position 7390: 0.049312105718794325
Position 2130: 0.038734231305750016
Position 4344: 0.031165556294962007
Position 7802: 0.0256068461810701
Position 3782: 0.024850942153631733
Position 10653: 0.021730523120750387
Position 7808: 0.018083786310176955
Position 7136: 0.008830510743271984
Position 4316: 0.007934705912737577
Position 4468: 0.007864894732643691
Position 364: 0.007325694748248961
Position 4059: 0.006890992529690068
Position 3946: 0.006333021819135736
Position 10088: 0.006009377476271373
Position 9438: 0.005601738814551206
Position 2318: 0.0047611076194053375
Position 8901: 0.004735482378068686
Position 8734: 0.0034487463903805867
Position 3079: 0.003286792756307865
Position 7244: 0.0032023169389500507
Position 3279: 0.002967510934640305
Position 7185: 0.0027271924486647653
Position 304: 0.0026500388236219397
Position 9953: 0.002551161982396406
Position 3874: 0.002261320591612373
Position 8569: 0.0018342315237851897
Position 2211: 0.00182881651908329
Position 1290: 0.0018273304819441654
Position 3043: 0.0017197868656514887
Position 9005: 0.001708203106507783
Position 2406: 0.001640821838767091
Position 2885: 0.0013685896008368296
Position 559: 0.0012914195987872546
Position 9635: 0.0012532884254743723
Position 589: 0.001206123472681745
Position 2173: 0.001056551439184503
Position 3377: 0.0010453155121576013
Position 2976: 0.0007880102385555986
Position 10335: 0.000779158740910195
Position 3470: 0.000774972481441976
Position 2444: 0.0007267813966286552
Position 2169: 0.0006512133553525585
Position 5825: 0.0006007445329242234
Position 2711: 0.0005992001337394039
Position 9473: 0.0005564896584347786
Position 2204: 0.0004668913470512176
Position 531: 0.00039505754522512474
Position 2322: 0.0003706775550676518
Position 1104: 0.00029796805159323204
Position 1123: 0.00029663341406904167
Position 8192: 0.0002894557583382469
Position 330: 0.00025485252849733137
Position 249: 0.00024975419524706855
Position 2064: 0.00023202937178166285
Position 9355: 0.00019126081251385476
Position 3228: 0.00017118517373613978
Position 483: 0.00012160611865436447
Position 8171: 0.00011502947249531067
Position 3824: 0.00011003817937296194
Position 3877: 0.00010963508366695187
Position 368: 0.00010295834515614965
Position 6125: 9.487364050256885e-05
Position 6549: 8.887595439346558e-05
Position 5781: 8.178145968305334e-05
Position 3750: 7.409205467138714e-05
Position 5029: 6.398904372184964e-05
Position 5366: 5.9060795175942e-05
Position 4615: 5.3510902288201234e-05
Position 6588: 4.8623615221371e-05
Position 6259: 4.2498096139585515e-05
Position 2237: 4.228645125924707e-05
Position 1286: 3.975734809582112e-05
Position 1055: 3.7262695871800934e-05
Position 2991: 3.511188963551436e-05
Position 2676: 3.3989818476039476e-05
Position 3607: 3.242630265150796e-05
Position 3200: 2.7683169591094103e-05
